dnb_id,dnb_uri,dnb_birthdate,dnb_deathdate,dnb_gender,dnb_name,dnb_work
dnb_4714,http://d-nb.info/gnd/118614452,1913-10-10,2005-07-06,notKnown,"Simon, Claude",
dnb_4715,http://d-nb.info/gnd/118928619,0712-01-01,0770-01-01,notKnown,"Du, Fu",
dnb_4716,http://d-nb.info/gnd/130431613,1867-08-12,1963-05-31,female,"Hamilton, Edith",
dnb_4717,http://d-nb.info/gnd/119231751,1927-01-29,1989-03-14,male,"Abbey, Edward",
dnb_4718,http://d-nb.info/gnd/118808060,1885-09-07,1928-12-16,female,"Wylie, Elinor",
dnb_4719,http://d-nb.info/gnd/118793306,1800-01-01,1849-01-01,notKnown,"Prešeren, France",
dnb_4720,http://d-nb.info/gnd/118670042,1842-01-26,1908-05-23,male,"Coppée, François",
dnb_4721,http://d-nb.info/gnd/118988387,1863-08-17,1924-12-06,notKnown,"Stratton-Porter, Gene",
dnb_4722,http://d-nb.info/gnd/119038544,1949-01-01,,notKnown,"Swift, Graham",
dnb_4723,http://d-nb.info/gnd/176079033,,,,"Jacobs, Harriet A.",
dnb_4724,http://d-nb.info/gnd/120880636,1796-01-01,1849-01-01,notKnown,"Coleridge, Hartley",
dnb_4725,http://d-nb.info/gnd/118792865,1857-07-24,1943-08-21,male,"Pontoppidan, Henrik",
dnb_4726,http://d-nb.info/gnd/120794837,1915-04-07,1958-02-04,notKnown,"Kuttner, Henry",
dnb_4727,http://d-nb.info/gnd/124909094,1889-01-01,1989-01-01,notKnown,"Alexander, Horace Gundry",
dnb_4728,http://d-nb.info/gnd/119232855,1920-01-01,1991-01-01,notKnown,"Nemerov, Howard",
dnb_4729,http://d-nb.info/gnd/118639382,1892-08-11,1978-09-09,male,"MacDiarmid, Hugh",
dnb_4730,http://d-nb.info/gnd/119259796,1908-04-29,2006-11-10,male,"Williamson, Jack",
dnb_4731,http://d-nb.info/gnd/139894349,1923-01-01,,male,"Gunn, James E.",
dnb_4732,http://d-nb.info/gnd/118884131,1934-01-01,,female,"Didion, Joan",
dnb_4733,http://d-nb.info/gnd/118669354,1916-06-24,1986-03-30,male,"Ciardi, John",
dnb_4734,http://d-nb.info/gnd/115816593,1923-01-01,1997-01-01,female,"Merril, Judith",
dnb_4735,http://d-nb.info/gnd/118522272,1914-01-01,1984-01-01,male,"Cortázar, Julio",
dnb_4736,http://d-nb.info/gnd/118801295,1886-01-01,1965-01-01,male,"Tanizaki, Jun'ichirō",
dnb_4737,http://d-nb.info/gnd/118672347,1920-01-01,1944-01-01,male,"Douglas, Keith Castellain",
dnb_4738,http://d-nb.info/gnd/118789139,1885-01-01,1957-01-01,notKnown,"Roberts, Kenneth L.",
dnb_4739,http://d-nb.info/gnd/118570838,1914-01-01,1997-01-01,notKnown,"Lee, Laurie",
dnb_4740,http://d-nb.info/gnd/124171494,1930-01-01,1988-01-01,notKnown,"Carter, Lin",
dnb_4741,http://d-nb.info/gnd/118669249,1802-02-11,1880-10-20,notKnown,"Child, Lydia Maria",
dnb_4742,http://d-nb.info/gnd/119308290,1938-01-01,2016-01-01,notKnown,"Forster, Margaret",
dnb_4743,http://d-nb.info/gnd/119330318,1933-01-01,1985-01-01,notKnown,"Engel, Marian",
dnb_4744,http://d-nb.info/gnd/119504952,1916-01-01,1999-01-01,notKnown,"West, Morris L.",
dnb_4745,http://d-nb.info/gnd/135801540,1917-01-01,1983-01-01,notKnown,"Kokalari, Musine",
dnb_4746,http://d-nb.info/gnd/118657720,1853-12-26,1932-07-20,male,"Bazin, René",
dnb_4747,http://d-nb.info/gnd/118522655,1613-01-01,1649-01-01,male,"Crashaw, Richard",
dnb_4748,http://d-nb.info/gnd/11878062X,1917-03-01,1977-09-12,male,"Lowell, Robert",
dnb_4749,http://d-nb.info/gnd/130817872,1945-06-11,,male,"Munsch, Robert N.",
dnb_4750,http://d-nb.info/gnd/120340631,1788-01-01,1879-01-01,notKnown,"Hale, Sarah Josepha Buell",
dnb_4751,http://d-nb.info/gnd/119045834,0966-01-01,1020-01-01,notKnown,Sei Shōnagon,
dnb_4752,http://d-nb.info/gnd/118619934,1008-01-01,,notKnown,Sugawara no Takasue no Musume,
dnb_4753,http://d-nb.info/gnd/1020014210,1930-01-01,1997-01-01,male,"Nation, Terry",
dnb_4754,http://d-nb.info/gnd/118644521,1836-11-02,1907-03-19,male,"Aldrich, Thomas Bailey",
dnb_4755,http://d-nb.info/gnd/118972677,1898-01-01,1968-01-01,male,"Tian, Han",
dnb_4756,http://d-nb.info/gnd/11547157X,1932-01-01,,notKnown,"Robbins, Tom",
dnb_4757,http://d-nb.info/gnd/118952900,1872-01-01,1943-01-01,notKnown,"Shimazaki, Tōson",
dnb_4758,http://d-nb.info/gnd/133646130,1934-08-18,2015-06-06,male,"Bugliosi, Vincent",
dnb_4759,http://d-nb.info/gnd/12296442X,1893-01-01,1968-01-01,notKnown,"Johns, William E.",
dnb_4760,http://d-nb.info/gnd/11858524X,1794-10-07,1827-09-30,male,"Müller, Wilhelm",
dnb_4761,http://d-nb.info/gnd/109000749,1929-12-17,2009-09-27,male,"Safire, William",
dnb_4762,http://d-nb.info/gnd/115746722,1907-11-14,2003-10-03,male,"Steig, William",
dnb_4763,http://d-nb.info/gnd/118619713,1815-10-28,1856-01-12,male,"Štúr, Ľudovít",
dnb_4764,http://d-nb.info/gnd/13924462X,1933-01-01,,notKnown,"Norman, Barry",
dnb_4765,http://d-nb.info/gnd/120535777,1923-01-01,1983-01-01,notKnown,"Bagley, Desmond",
dnb_4766,http://d-nb.info/gnd/11901520X,1937-01-01,,notKnown,"Wakoski, Diane",
dnb_4767,http://d-nb.info/gnd/118679066,1846-10-21,1908-03-11,male,"De Amicis, Edmondo",
dnb_4768,http://d-nb.info/gnd/124497306,1928-01-01,1984-01-01,notKnown,"Tidyman, Ernest",
dnb_4769,http://d-nb.info/gnd/123296501,1923-01-01,2012-01-01,female,"Sereny, Gitta",
dnb_4770,http://d-nb.info/gnd/118658077,1870-07-27,1953-07-16,male,"Belloc, Hilaire",
dnb_4771,http://d-nb.info/gnd/142499110,1923-01-11,1998-04-28,male,"Bixby, Jerome",
dnb_4772,http://d-nb.info/gnd/124427863,1932-01-01,2003-12-30,male,"Dunne, John Gregory",
dnb_4773,http://d-nb.info/gnd/118626353,1562-11-25,1635-08-27,notKnown,"Vega, Lope de",
dnb_4774,http://d-nb.info/gnd/118897446,1839-01-01,1908-01-01,male,"Fréchette, Louis H.",
dnb_4775,http://d-nb.info/gnd/11900450X,1957-01-07,,male,"Baker, Nicholson",
dnb_4776,http://d-nb.info/gnd/121912507,1916-01-01,2000-04-28,female,"Fitzgerald, Penelope",
dnb_4777,http://d-nb.info/gnd/118671197,1864-01-01,1916-01-01,male,"Davis, Richard Harding",
dnb_4778,http://d-nb.info/gnd/118667866,1841-08-18,1901-06-10,notKnown,"Buchanan, Robert Williams",
dnb_4779,http://d-nb.info/gnd/11858927X,1880-03-30,1964-09-18,male,"O'Casey, Sean",
dnb_4780,http://d-nb.info/gnd/118565877,1889-02-08,1966-11-26,male,"Kracauer, Siegfried",
dnb_4781,http://d-nb.info/gnd/118775286,1893-01-10,1948-01-02,male,"Huidobro, Vicente",
dnb_4782,http://d-nb.info/gnd/1025918118,1945-02-13,2011-08-03,male,"Sleator, William",
dnb_4783,http://d-nb.info/gnd/101089589,1701-01-01,1776-01-01,notKnown,"Graf, Andreas Christoph",
dnb_4784,http://d-nb.info/gnd/119189380,1901-04-10,1968-12-05,female,"Kavan, Anna",
dnb_4785,http://d-nb.info/gnd/118778579,1861-01-01,1899-01-01,notKnown,"Lampman, Archibald",
dnb_4786,http://d-nb.info/gnd/128640685,1923-04-23,1993-05-08,notKnown,"Davidson, Avram",
dnb_4787,http://d-nb.info/gnd/124908020,1951-01-01,,notKnown,"Öijer, Bruno K.",
dnb_4788,http://d-nb.info/gnd/107573016,1920-02-11,1976-09-07,male,"Galouye, Daniel F.",
dnb_4789,http://d-nb.info/gnd/118657283,1892-01-01,1982-01-01,female,"Barnes, Djuna",
dnb_4790,http://d-nb.info/gnd/11878871X,1873-05-17,1957-06-17,notKnown,"Richardson, Dorothy Miller",
dnb_4791,http://d-nb.info/gnd/118749935,1895-01-24,1976-04-28,male,"Roth, Eugen",
dnb_4792,http://d-nb.info/gnd/119207915,1825-01-01,1911-01-01,notKnown,"Harper, Frances Ellen Watkins",
dnb_4793,http://d-nb.info/gnd/122622545,1924-09-08,1964-02-25,notKnown,"Metalious, Grace",
dnb_4794,http://d-nb.info/gnd/133837122,1958-01-01,,female,"Kawakami, Hiromi",
dnb_4795,http://d-nb.info/gnd/118867830,1837-10-27,1907-08-30,male,"Čavčavaje, Ilia",
dnb_4796,http://d-nb.info/gnd/118808281,1864-02-14,1926-08-01,male,"Zangwill, Israel",
dnb_4797,http://d-nb.info/gnd/11626182X,1784-01-01,1862-01-01,male,"Knowles, James Sheridan",
dnb_4798,http://d-nb.info/gnd/119483807,1932-01-01,,notKnown,"Jakes, John",
dnb_4799,http://d-nb.info/gnd/123764823,1963-01-01,,female,"Hamilton, Laurell K.",
dnb_4800,http://d-nb.info/gnd/118851969,1789-01-01,1849-01-01,female,"Blessington, Marguerite",
dnb_4801,http://d-nb.info/gnd/124468659,1908-01-01,,notKnown,"Bond, Nelson Slade",
dnb_4802,http://d-nb.info/gnd/119128659,1953-12-03,,male,"Chamoiseau, Patrick",
dnb_4803,http://d-nb.info/gnd/119225182,1935-11-28,2010-05-29,male,"Stow, Randolph",
dnb_4804,http://d-nb.info/gnd/118935267,1837-02-21,1885-07-15,female,"Castro, Rosalía de",
dnb_4805,http://d-nb.info/gnd/118502832,1876-09-13,1941-03-08,male,"Anderson, Sherwood",
dnb_4806,http://d-nb.info/gnd/118807706,1885-02-24,1939-09-18,male,"Witkiewicz, Stanisław Ignacy",
dnb_4807,http://d-nb.info/gnd/11879857X,1909-01-01,1993-01-01,male,"Stegner, Wallace Earle",
dnb_4808,http://d-nb.info/gnd/123220734,1813-01-01,1865-01-01,notKnown,"Aytoun, William Edmondstoune",
dnb_4809,http://d-nb.info/gnd/119017717,1924-07-30,2017-12-06,male,"Gass, William H.",
dnb_4810,http://d-nb.info/gnd/11880829X,1857-03-30,1921-12-17,female,"Zapolska, Gabriela",
dnb_4811,http://d-nb.info/gnd/119193094,1899-03-25,1965-07-10,male,"Audiberti, Jacques",
dnb_4812,http://d-nb.info/gnd/115257454,1951-09-21,,male,"Birkerts, Sven",
dnb_4813,http://d-nb.info/gnd/118657976,1903-01-03,1972-11-02,male,"Bek, Aleksandr",
dnb_4814,http://d-nb.info/gnd/118526200,1878-08-10,1957-06-26,male,"Döblin, Alfred",
dnb_4815,http://d-nb.info/gnd/130644919,1934-09-02,2006-11-29,male,"Carr, Allen",
dnb_4816,http://d-nb.info/gnd/118873172,1895-11-15,1976-07-04,male,"Słonimski, Antoni",
dnb_4817,http://d-nb.info/gnd/118868144,,,female,"Yezierska, Anzia",
dnb_4818,http://d-nb.info/gnd/118922998,1901-07-21,1939-09-17,male,"Jasieński, Bruno",
dnb_4819,http://d-nb.info/gnd/118659596,1899-01-01,1973-01-01,notKnown,"Bowen, Elizabeth",
dnb_4820,http://d-nb.info/gnd/1066713391,1954-01-01,,male,"Søbye, Espen",
dnb_4821,http://d-nb.info/gnd/118804456,1864-01-01,1937-01-01,notKnown,"Vielé-Griffin, Francis",
dnb_4822,http://d-nb.info/gnd/131931636,1936-01-01,,notKnown,Frankétienne,
dnb_4823,http://d-nb.info/gnd/1036547779,1937-02-15,2008-09-07,notKnown,"Mcdonald, Gregory",
dnb_4824,http://d-nb.info/gnd/118971972,1893-11-30,1944-02-10,male,"Singer, Israel Joshua",
dnb_4825,http://d-nb.info/gnd/11897954X,1931-09-14,,male,"Klíma, Ivan",
dnb_4826,http://d-nb.info/gnd/118570692,1940-04-13,,male,"Le Clézio, J. M. G.",
dnb_4827,http://d-nb.info/gnd/124437400,1900-08-15,1966-07-02,male,"Brzechwa, Jan",
dnb_4828,http://d-nb.info/gnd/118925067,1894-02-20,1980-03-02,male,"Iwaszkiewicz, Jarosław",
dnb_4829,http://d-nb.info/gnd/128502568,1927-02-03,2003-07-05,notKnown,"Nixon, Joan Lowery",
dnb_4830,http://d-nb.info/gnd/129293326,1944-01-01,,notKnown,"Eszterhas, Joe",
dnb_4831,http://d-nb.info/gnd/131902644,1936-01-01,,male,"Kozol, Jonathan",
dnb_4832,http://d-nb.info/gnd/118950517,1923-06-14,,female,"Kerr, Judith",
dnb_4833,http://d-nb.info/gnd/119254255,1874-01-01,1926-01-01,notKnown,"Misirkov, Krste",
dnb_4834,http://d-nb.info/gnd/118922505,1878-01-14,1957-05-31,male,"Staff, Leopold",
dnb_4835,http://d-nb.info/gnd/115661034,1921-07-23,1999-07-27,notKnown,"Martin, Malachi",
dnb_4836,http://d-nb.info/gnd/118518135,1926-09-14,2016-08-24,male,"Butor, Michel",
dnb_4837,http://d-nb.info/gnd/131736094,1848-01-01,1932-01-01,male,"Degeyter, Pierre",
dnb_4838,http://d-nb.info/gnd/119132486,1710-01-01,1768-01-01,notKnown,"Fielding, Sarah",
dnb_4839,http://d-nb.info/gnd/112628427,1957-04-11,,female,"Dahl, Tessa",
dnb_4840,http://d-nb.info/gnd/119386178,1891-07-05,1955-01-01,male,"Ujević, Tin",
dnb_4841,http://d-nb.info/gnd/119204029,1927-01-01,,male,"Merwin, William S.",
dnb_4842,http://d-nb.info/gnd/118657097,1800-01-01,1844-01-01,male,"Baratynskij, Evgenij A.",
dnb_4843,http://d-nb.info/gnd/133998312,1936-01-01,,male,"Hagège, Claude",
dnb_4844,http://d-nb.info/gnd/119078546,1934-01-01,2010-01-01,male,"Inoue, Hisashi",
dnb_4845,http://d-nb.info/gnd/1053388810,1898-01-01,1979-01-01,notKnown,"Āhamada, Ābula Manasura",
dnb_4846,http://d-nb.info/gnd/13661826X,1968-06-15,,notKnown,"Rapp, Adam",
dnb_4847,http://d-nb.info/gnd/13968929X,1966-01-01,,notKnown,"Goetz, Adrien",
dnb_4848,http://d-nb.info/gnd/119421569,1872-01-01,1953-01-01,notKnown,"Riḍā, Aḥmad",
dnb_4849,http://d-nb.info/gnd/1011576147,,,notKnown,"Yukihara, Ariwara no",
dnb_4850,http://d-nb.info/gnd/140256717,1889-01-01,1953-01-01,notKnown,"Chrisman, Arthur Bowie",
dnb_4851,http://d-nb.info/gnd/1024828999,1840-01-01,1908-01-01,female,"Barine, Arvède",
dnb_4852,http://d-nb.info/gnd/104209194,1937-01-01,,male,"Nandy, Ashis",
dnb_4853,http://d-nb.info/gnd/133762254,1875-01-01,1955-01-01,notKnown,"Međedović, Avdo",
dnb_4854,http://d-nb.info/gnd/143370715,1951-01-01,,male,"Cohen, Avner",
dnb_4855,http://d-nb.info/gnd/136304133,1917-08-06,2000-03-10,female,"Cooney, Barbara",
dnb_4856,http://d-nb.info/gnd/127427376,1896-02-12,1949-05-22,male,"Booth, Charles G.",
dnb_4857,http://d-nb.info/gnd/105125490,1866-11-01,1936-10-08,male,Cheiro,
dnb_4858,http://d-nb.info/gnd/121970892,1959-03-06,,male,"Raschka, Chris",
dnb_4859,http://d-nb.info/gnd/1067345353,,,notKnown,"Judson, Clara Ingram",
dnb_4860,http://d-nb.info/gnd/129245151,1927-04-25,2009-04-11,female,"Tellado, Corín",
dnb_4861,http://d-nb.info/gnd/129816167,1963-01-01,,male,"Galgut, Damon",
dnb_4862,http://d-nb.info/gnd/104383091X,1975-01-01,,male,"Kieran, Dan",
dnb_4863,http://d-nb.info/gnd/115552413,1943-01-01,,female,"Westernhagen, Dörte von",
dnb_4864,http://d-nb.info/gnd/129621609,1965-03-07,,male,"Knight, E. E.",
dnb_4865,http://d-nb.info/gnd/121722899,1910-02-12,2000-12-06,notKnown,"Anderson Imbert, Enrique",
dnb_4866,http://d-nb.info/gnd/119490544,1934-05-27,2006-06-09,notKnown,"Siciliano, Enzo",
dnb_4867,http://d-nb.info/gnd/125786018,1893-01-01,1978-01-01,notKnown,"Baldwin, Faith",
dnb_4868,http://d-nb.info/gnd/134004612,1960-01-01,,notKnown,"McIntosh, Fiona",
dnb_4869,http://d-nb.info/gnd/119191962,1927-01-01,2011-01-01,male,"Nourissier, François",
dnb_4870,http://d-nb.info/gnd/115495800,1688-01-01,1751-01-01,notKnown,"La Guérinière, François Robichon de",
dnb_4871,http://d-nb.info/gnd/170325598,1859-01-01,1921-01-01,notKnown,"Adams, Frederick U.",
dnb_4872,http://d-nb.info/gnd/1089678428,1158-01-01,1237-01-01,notKnown,"Fujiwara, Ietaka",
dnb_4873,http://d-nb.info/gnd/125000162,1972-01-01,,notKnown,"Shteyngart, Gary",
dnb_4874,http://d-nb.info/gnd/1055631925,1844-01-01,1931-01-01,notKnown,"Bryce, George",
dnb_4875,http://d-nb.info/gnd/1055185801,1863-01-01,1909-01-01,notKnown,"Evans, George Essex",
dnb_4876,http://d-nb.info/gnd/118545183,1901-01-03,1975-05-22,male,"Hallgarten, George W. F.",
dnb_4877,http://d-nb.info/gnd/1053591209,1969-01-01,,male,"Sakuishi, Harorudo",
dnb_4878,http://d-nb.info/gnd/118522469,1867-02-18,1950-11-26,female,"Courths-Mahler, Hedwig",
dnb_4879,http://d-nb.info/gnd/116980176,1859-04-21,1930-11-24,male,"Lhotzky, Heinrich",
dnb_4880,http://d-nb.info/gnd/1031577718,1934-08-30,,female,"Craig, Helen",
dnb_4881,http://d-nb.info/gnd/123345456,1954-01-01,,notKnown,"Moloney, James",
dnb_4882,http://d-nb.info/gnd/119515148,1926-05-25,1991-09-10,male,"Lipski, Jan Józef",
dnb_4883,http://d-nb.info/gnd/12420743X,1965-01-01,,male,"Elliot, Jason",
dnb_4884,http://d-nb.info/gnd/129679216,1915-11-16,,notKnown,"Fritz, Jean",
dnb_4885,http://d-nb.info/gnd/121926826,1876-07-24,1916-06-11,female,"Webster, Jean",
dnb_4886,http://d-nb.info/gnd/114419833,1962-01-01,,female,"Egan, Jennifer",
dnb_4887,http://d-nb.info/gnd/133395618,1974-01-01,,notKnown,"Hines, Jim C.",
dnb_4888,http://d-nb.info/gnd/120715880,1897-01-01,1973-01-01,notKnown,"Osaragi, Jirō",
dnb_4889,http://d-nb.info/gnd/142558230,1928-12-09,,notKnown,"Blos, Joan W.",
dnb_4890,http://d-nb.info/gnd/11913974X,1836-11-19,1914-06-04,male,"Troubat, Jules",
dnb_4891,http://d-nb.info/gnd/119552590,1752-06-28,1803-01-01,male,"Eckartshausen, Carl von",
dnb_4892,http://d-nb.info/gnd/172138663,1929-06-14,2002-10-14,notKnown,"Hino, Keizō",
dnb_4893,http://d-nb.info/gnd/172201977,1932-01-01,,notKnown,"Kuroi, Senji",
dnb_4894,http://d-nb.info/gnd/1032450193,1874-01-12,1963-03-16,female,"Armer, Laura Adams",
dnb_4895,http://d-nb.info/gnd/130899410,1962-01-01,,male,"Cunningham, Lawrence A.",
dnb_4896,http://d-nb.info/gnd/107699001,1916-10-02,1999-01-01,male,"Lewin, Leonard C.",
dnb_4897,http://d-nb.info/gnd/125004885,1862-09-24,1940-05-01,notKnown,"Brooke, Leonard Leslie",
dnb_4898,http://d-nb.info/gnd/1018449787,1926-01-01,2009-01-01,notKnown,"Liang, Yusheng",
dnb_4899,http://d-nb.info/gnd/118773909,1880-10-12,1913-07-08,male,"Hémon, Louis",
dnb_4900,http://d-nb.info/gnd/120127288,1882-01-22,1915-04-08,male,"Pergaud, Louis",
dnb_4901,http://d-nb.info/gnd/104226455,1812-01-01,1895-01-01,notKnown,"Meredith, Louisa Anne",
dnb_4902,http://d-nb.info/gnd/128812575,1965-01-01,,notKnown,"Welsh, Louise",
dnb_4903,http://d-nb.info/gnd/140780815,1914-01-01,1981-01-01,notKnown,"Joseph, Michael Kennedy",
dnb_4904,http://d-nb.info/gnd/132736160,1974-01-01,,female,"Thien, Madeleine",
dnb_4905,http://d-nb.info/gnd/122087003,1957-01-01,,notKnown,"Dugain, Marc",
dnb_4906,http://d-nb.info/gnd/132073609,1844-06-22,1924-08-02,notKnown,"Sidney, Margaret",
dnb_4907,http://d-nb.info/gnd/141166606,1966-01-01,,male,"Johnson, Mark Steven",
dnb_4908,http://d-nb.info/gnd/118543571,1897-11-13,1955-04-18,male,"Gumpert, Martin",
dnb_4909,http://d-nb.info/gnd/122250656,1865-05-21,1933-12-26,male,"Lienert, Meinrad",
dnb_4910,http://d-nb.info/gnd/13261636X,1932-01-01,1999-01-01,notKnown,"Gotō, Meisei",
dnb_4911,http://d-nb.info/gnd/124088910,1945-01-22,,male,"Cristofer, Michael",
dnb_4912,http://d-nb.info/gnd/1034981943,1938-01-01,,notKnown,"Sena, Nabanītā Deba",
dnb_4913,http://d-nb.info/gnd/119003627,1914-01-01,1970-01-01,male,Orhan Kemal,
dnb_4914,http://d-nb.info/gnd/118659111,1852-03-13,1917-04-24,male,"Blumenthal, Oscar",
dnb_4915,http://d-nb.info/gnd/142213314,1908-03-01,1990-12-07,male,"Millard, Oscar",
dnb_4916,http://d-nb.info/gnd/123174457,1930-03-09,2018-03-02,male,"Filip, Ota",
dnb_4917,http://d-nb.info/gnd/132814463,1927-01-01,2011-01-01,notKnown,"Galvin, Patrick",
dnb_4918,http://d-nb.info/gnd/11643113X,1833-01-01,1898-01-01,male,"Calderon, Philip Hermogenes",
dnb_4919,http://d-nb.info/gnd/1016223595,1904-01-01,1988-01-01,male,"Mitra, Premendra",
dnb_4920,http://d-nb.info/gnd/118930907,1523-01-01,1566-01-01,male,"Edwards, Richard",
dnb_4921,http://d-nb.info/gnd/132621568,1943-05-26,,notKnown,"Lamberton, Robert",
dnb_4922,http://d-nb.info/gnd/123361192,1874-01-01,1915-01-01,male,"Zardarean, Ṙowbên",
dnb_4923,http://d-nb.info/gnd/139904794,1929-10-11,2018-03-16,male,"Freedman, Russell",
dnb_4924,http://d-nb.info/gnd/121300293,1925-01-01,,notKnown,"Masunaga, Shizuto",
dnb_4925,http://d-nb.info/gnd/140612866,1171-01-01,1254-01-01,notKnown,Fujiwara Toshinari no Musume,
dnb_4926,http://d-nb.info/gnd/1089618905,1935-01-01,,notKnown,"Miki, Taku",
dnb_4927,http://d-nb.info/gnd/123109388,1938-08-10,,male,"Ross, Tony",
dnb_4928,http://d-nb.info/gnd/172373514,1935-02-27,,male,"Shulevitz, Uri",
dnb_4929,http://d-nb.info/gnd/119454777,1928-01-01,2015-01-01,male,"Meri, Veijo",
dnb_4930,http://d-nb.info/gnd/119405334,1835-09-24,1902-01-07,male,"Hertz, Wilhelm",
dnb_4931,http://d-nb.info/gnd/131521357,1914-09-14,1999-04-11,male,"Armstrong, William Howard",
dnb_4932,http://d-nb.info/gnd/135582644,1967-01-01,,male,"Vlautin, Willy",
dnb_4933,http://d-nb.info/gnd/155646044,1905-06-17,1987-07-12,male,"Usui, Yoshimi",
dnb_4934,http://d-nb.info/gnd/133142590,,,notKnown,"Duraković, Nijaz",
dnb_4935,http://d-nb.info/gnd/119000016,1940-01-01,,female,"Kronauer, Brigitte",
dnb_4936,http://d-nb.info/gnd/131832212,1967-03-29,,male,"Paz Soldán, Edmundo",
dnb_4937,http://d-nb.info/gnd/13195055X,1939-01-01,2017-01-01,notKnown,"Angioni, Giulio",
dnb_4938,http://d-nb.info/gnd/142944971,1967-01-01,,male,"Pavljuk, Ihor",
dnb_4939,http://d-nb.info/gnd/120782960,1961-01-01,,notKnown,"Sido-Kurdachi, Kemal'",
dnb_4940,http://d-nb.info/gnd/123354587,1939-01-01,,notKnown,"Kim, Chu-yŏng",
dnb_4941,http://d-nb.info/gnd/101574851,,,,"Leclerc, Lucien",
dnb_4942,http://d-nb.info/gnd/13425807X,1926-01-01,,notKnown,"Costales Cazar, Luis Alberto",
dnb_4943,http://d-nb.info/gnd/1026271320,1959-06-08,,male,"Al-Rodhan, Nayef R. F.",
dnb_4944,http://d-nb.info/gnd/119373602,1961-01-01,,male,"Coupland, Douglas",
dnb_4945,http://d-nb.info/gnd/1055753486,1923-01-01,2014-01-01,male,"Situmorang, Sitor",
dnb_4946,http://d-nb.info/gnd/121041336,1789-01-01,1855-01-01,male,"Bis, Hippolyte",
dnb_4947,http://d-nb.info/gnd/1055256075,1809-01-01,1879-01-01,notKnown,"Mayer, Brantz",
dnb_4948,http://d-nb.info/gnd/118785184,1863-05-14,1912-03-02,male,"Mrštík, Vilém",
dnb_4949,http://d-nb.info/gnd/128804181,1936-10-15,,male,"Karasholi, Adel",
dnb_4950,http://d-nb.info/gnd/119267543,1825-01-01,1878-01-01,notKnown,"Poulet-Malassis, Auguste",
dnb_4951,http://d-nb.info/gnd/100458041,1816-01-01,1900-01-01,male,"Etlar, Carit",
dnb_4952,http://d-nb.info/gnd/115670785,1756-01-01,1829-01-01,male,"Leopold, Carl Gustaf af",
dnb_4953,http://d-nb.info/gnd/116160187,1825-10-09,1896-11-26,female,"Helm, Clementine",
dnb_4954,http://d-nb.info/gnd/118192035,1955-01-01,2018-01-01,male,"Wuketits, Franz M.",
dnb_4955,http://d-nb.info/gnd/131744631,1944-01-01,,notKnown,"Dal, Güney",
dnb_4956,http://d-nb.info/gnd/118737740,1884-06-14,1956-03-21,male,"Müller-Schlösser, Hans",
dnb_4957,http://d-nb.info/gnd/118809784,1915-11-19,2000-01-01,male,"Zöger, Heinz",
dnb_4958,http://d-nb.info/gnd/118679058,1940-11-06,2011-05-18,female,"Day, Ingeborg",
dnb_4959,http://d-nb.info/gnd/133564118,1937-01-01,,male,"Burkay, Kemal",
dnb_4960,http://d-nb.info/gnd/128766581,1956-01-01,,notKnown,"Ellmann, Lucy",
dnb_4961,http://d-nb.info/gnd/119016958,1882-02-01,1967-01-16,female,"Majerová, Marie",
dnb_4962,http://d-nb.info/gnd/118956191,1843-01-01,1888-01-01,notKnown,"Aguirre, Nataniel",
dnb_4963,http://d-nb.info/gnd/119334798,1904-02-10,1989-05-21,notKnown,"Colliander, Tito",
dnb_4964,http://d-nb.info/gnd/119465949,1946-01-01,,notKnown,"Fretheim, Tor",
dnb_4965,http://d-nb.info/gnd/119222191,1923-01-01,2006-01-01,male,"Attardi, Ugo",
dnb_4966,http://d-nb.info/gnd/123348293,1945-01-01,2004-01-01,male,"Üçüncü, Şadi",
dnb_4967,http://d-nb.info/gnd/123418186,1950-01-01,,notKnown,"Kernfeld, Barry Dean",
dnb_4968,http://d-nb.info/gnd/119159465,1933-01-01,2009-01-01,male,"Čilaje, Ot̕ar",
