dbp_id,dbp_uri,dbp_birthdate,dbp_deathdate,dbp_gender,dbp_name,dbp_work
dbp_10714,http://dbpedia.org/resource/Barbara_Guest,1920-09-06,2006-02-15,female,Barbara Guest,
dbp_10715,http://dbpedia.org/resource/Barry_Unsworth,1930-08-10,2012-06-04,male,Barry Unsworth,Sacred_Hunger	Morality_Play_(novel)	The_Ruby_in_her_Navel	Pascali's_Island_(novel)	The_Greeks_Have_a_Word_For_It	Land_of_Marvels	The_Songs_of_the_Kings
dbp_10716,http://dbpedia.org/resource/Ben_Hur_Lampman,1886-08-12,1954-01-24,male,Ben Hur Lampman,
dbp_10717,http://dbpedia.org/resource/Bharathidasan,1891-04-29,1964-04-21,male,Bharathidasan,
dbp_10718,http://dbpedia.org/resource/Brinsley_MacNamara,1890-09-06,1963-02-04,male,Brinsley MacNamara,Valley_of_the_Squinting_Windows	The_Valley_of_the_Squinting_Windows
dbp_10719,http://dbpedia.org/resource/Brock_Yates,1933-10-21,2016-10-05,male,Brock Yates,
dbp_10720,http://dbpedia.org/resource/Burton_Raffel,1928-04-27,2015-09-29,male,Burton Raffel,
dbp_10721,http://dbpedia.org/resource/Caroline_Rémy_de_Guebhard,1855-04-27,1929-04-24,female,Caroline Rémy de Guebhard,
dbp_10722,http://dbpedia.org/resource/Carrie_Donovan,1928-03-22,2001-11-12,female,Carrie Donovan,
dbp_10723,http://dbpedia.org/resource/Catharine_Sedgwick,1789-12-28,1867-07-31,female,Catharine Sedgwick,
dbp_10724,http://dbpedia.org/resource/Charles-Ferdinand_Ramuz,1878-09-24,1947-05-23,male,Charles-Ferdinand Ramuz,
dbp_10725,http://dbpedia.org/resource/Charles_Wentworth_Dilke,1789-12-8,1864-8-10,male,Charles Wentworth Dilke,
dbp_10726,http://dbpedia.org/resource/Claire_Burch,1925-0-0,2009-5-21,female,Claire Burch,
dbp_10727,http://dbpedia.org/resource/Concha_Meléndez,1895-01-21,1983-06-26,female,Concha Meléndez,
dbp_10728,http://dbpedia.org/resource/Cornelis_Jacobus_Langenhoven,1873-08-13,1932-07-15,male,Cornelis Jacobus Langenhoven,Die_Stem
dbp_10729,http://dbpedia.org/resource/David_A._Hargrave,1946-05-25,1988-08-29,male,David A. Hargrave,Arduin
dbp_10730,http://dbpedia.org/resource/David_E._Davis,1930-11-07,2011-03-27,male,David E. Davis,
dbp_10731,http://dbpedia.org/resource/Debbie_Barham,1976-11-20,2003-4-20,female,Debbie Barham,Douglas_Adams's_Guide_to_The_Hitchhiker's_Guide_to_the_Galaxy
dbp_10732,http://dbpedia.org/resource/Dora_Marsden,1882-03-05,1960-12-13,female,Dora Marsden,The_New_Freewoman	The_Egoist_(periodical)
dbp_10733,http://dbpedia.org/resource/E._A._Markham,1939-10-01,2008-03-23,male,E. A. Markham,
dbp_10734,http://dbpedia.org/resource/Earle_Birney,1904-05-13,1995-9-3,male,Earle Birney,
dbp_10735,http://dbpedia.org/resource/Edward_Sheldon,1886-02-04,1946-04-01,male,Edward Sheldon,The_Song_of_Songs_(play)
dbp_10736,http://dbpedia.org/resource/Edward_Stachura,1937-08-18,1979-07-24,male,Edward Stachura,
dbp_10737,http://dbpedia.org/resource/Eleanor_H._Porter,1868-12-19,1920-05-21,female,Eleanor H. Porter,Polly_(1989_film)	Pollyanna_Grows_Up	Pollyanna	Just_David
dbp_10738,http://dbpedia.org/resource/Elijah_Fenton,1683-5-20,1730-7-16,male,Elijah Fenton,
dbp_10739,http://dbpedia.org/resource/Eliza_Lynn_Linton,1822-02-10,1898-07-14,female,Eliza Lynn Linton,
dbp_10740,http://dbpedia.org/resource/Elizabeth_Inchbald,1753-10-15,1821-8-1,female,Elizabeth Inchbald,
dbp_10741,http://dbpedia.org/resource/Elliot_Liebow,1925-1-1,1994-1-1,male,Elliot Liebow,
dbp_10742,http://dbpedia.org/resource/Elliot_Warburton,1810-1-1,1851-01-04,male,Elliot Warburton,
dbp_10743,http://dbpedia.org/resource/Elswyth_Thane,1900-5-16,1984-7-31,female,Elswyth Thane,
dbp_10744,http://dbpedia.org/resource/Ethel_M._Dell,1881-08-02,1939-09-19,female,Ethel M. Dell,
dbp_10745,http://dbpedia.org/resource/Evelyn_Beatrice_Hall,1868-09-28,1956-04-13,female,Evelyn Beatrice Hall,
dbp_10746,http://dbpedia.org/resource/F._L._Lucas,1894-12-28,1967-06-01,male,F. L. Lucas,
dbp_10747,http://dbpedia.org/resource/F._R._Scott,1899-08-01,1985-01-30,male,F. R. Scott,New_Provinces_(poetry_anthology)
dbp_10748,http://dbpedia.org/resource/F._W._Harvey,1888-03-26,1957-02-13,male,F. W. Harvey,
dbp_10749,http://dbpedia.org/resource/Felipe_Alfau,1902-1-1,1999-1-1,male,Felipe Alfau,
dbp_10750,http://dbpedia.org/resource/Frank_D._Graham,1875-0-0,1965-0-0,male,Frank D. Graham,
dbp_10751,http://dbpedia.org/resource/Frank_Frost_Abbott,1860-3-27,1924-7-23,male,Frank Frost Abbott,
dbp_10752,http://dbpedia.org/resource/Frederic_Farrar,1831-08-07,1903-03-22,male,Frederic Farrar,
dbp_10753,http://dbpedia.org/resource/Frederick_Goddard_Tuckerman,1821-02-04,1873-05-09,male,Frederick Goddard Tuckerman,
dbp_10754,http://dbpedia.org/resource/Futaro_Yamada,1922-1-4,2001-7-28,male,Futaro Yamada,The_Kouga_Ninja_Scrolls
dbp_10755,http://dbpedia.org/resource/George_H._Scithers,1929-05-14,2010-04-19,male,George H. Scithers,Isaac_Asimov's_Science_Fiction_Magazine	Amazing_Stories	Weird_Tales	The_Conan_Grimoire	The_Conan_Swordbook	Another_Round_at_the_Spaceport_Bar	Tales_from_the_Spaceport_Bar
dbp_10756,http://dbpedia.org/resource/George_Markstein,1926-08-29,1987-01-15,male,George Markstein,
dbp_10757,http://dbpedia.org/resource/Georges_Courteline,1858-6-25,1929-6-25,male,Georges Courteline,
dbp_10758,http://dbpedia.org/resource/Gerald_Griffin,1803-12-12,1840-06-12,male,Gerald Griffin,
dbp_10759,http://dbpedia.org/resource/Gerbrand_Bredero,1585-03-16,1618-08-23,male,Gerbrand Bredero,
dbp_10760,http://dbpedia.org/resource/Gertrude_Atherton,1857-10-30,1948-06-14,female,Gertrude Atherton,
dbp_10761,http://dbpedia.org/resource/Guy_Davenport,1927-11-23,2005-01-04,male,Guy Davenport,The_Logia_of_Yeshua
dbp_10762,http://dbpedia.org/resource/Göran_Tunström,1937-05-14,2000-02-05,male,Göran Tunström,The_Christmas_Oratorio	Berömda_män_som_varit_i_Sunne
dbp_10763,http://dbpedia.org/resource/Harley_Granville-Barker,1877-11-25,1946-08-31,male,Harley Granville-Barker,The_Voysey_Inheritance	Waste_(play)
dbp_10764,http://dbpedia.org/resource/Harry_B._Smith,1860-12-28,1936-01-01,male,Harry B. Smith,Princess_Flavia	The_Siren_(musical)	The_Serenade	Watch_Your_Step_(musical)	Stop!_Look!_Listen!	Sweethearts_(musical)	The_Fortune_Teller_(operetta)	The_Wizard_of_the_Nile
dbp_10765,http://dbpedia.org/resource/Harry_Warner_Jr.,1922-12-19,2003-02-17,male,Harry Warner Jr.,All_Our_Yesterdays_(book)	Horizons_(magazine)	A_Wealth_of_Fable	Spaceways_(magazine)
dbp_10766,http://dbpedia.org/resource/Henry_Kingsley,1830-01-02,1876-05-24,male,Henry Kingsley,
dbp_10767,http://dbpedia.org/resource/Herbert_Huncke,1915-01-09,1996-08-08,male,Herbert Huncke,
dbp_10768,http://dbpedia.org/resource/Herbert_Knowles,1798-1-1,1817-1-1,male,Herbert Knowles,
dbp_10769,http://dbpedia.org/resource/Hugh_McCrae,1876-10-4,1958-2-17,male,Hugh McCrae,
dbp_10770,http://dbpedia.org/resource/Hwang_Sun-won,1915-3-26,2000-9-14,male,Hwang Sun-won,
dbp_10771,http://dbpedia.org/resource/Iris_Tree,1897-1-27,1968-4-13,female,Iris Tree,
dbp_10772,http://dbpedia.org/resource/Irwin_Shaw,1913-02-27,1984-05-16,male,Irwin Shaw,"The_Young_Lions	Rich_Man,_Poor_Man_(novel)	Bury_the_Dead	Beggarman,_Thief	Rich_Man,_Poor_Man_Book_II	Light's_Diamond_Jubilee	Lucy_Crown	Women_&_Men_2"
dbp_10773,http://dbpedia.org/resource/Ivan_Shamiakin,1921-01-30,2004-10-14,male,Ivan Shamiakin,
dbp_10774,http://dbpedia.org/resource/J._D._Beresford,1873-03-17,1947-02-01,male,J. D. Beresford,The_Hampdenshire_Wonder
dbp_10775,http://dbpedia.org/resource/Jaime_Sabines,1926-03-25,1999-03-19,male,Jaime Sabines,
dbp_10776,http://dbpedia.org/resource/Jaishankar_Prasad,1890-01-30,1937-11-15,male,Jaishankar Prasad,
dbp_10777,http://dbpedia.org/resource/James_Planché,1796-02-27,1880-05-30,male,James Planché,
dbp_10778,http://dbpedia.org/resource/James_Thomas_Fields,1817-12-31,1881-04-24,male,James Thomas Fields,
dbp_10779,http://dbpedia.org/resource/Jean_Bruller,1902-2-26,1991-6-10,male,Jean Bruller,
dbp_10780,http://dbpedia.org/resource/Jeffery_Farnol,1878-10-02,1952-08-09,male,Jeffery Farnol,
dbp_10781,http://dbpedia.org/resource/Jenny_Diski,1947-07-08,2016-04-28,female,Jenny Diski,Rainforest_(novel)	Nothing_Natural
dbp_10782,http://dbpedia.org/resource/Jesús_Colón,1901-1-1,1974-1-1,male,Jesús Colón,
dbp_10783,http://dbpedia.org/resource/John-Michael_Tebelak,1949-09-17,1985-04-02,male,John-Michael Tebelak,Godspell
dbp_10784,http://dbpedia.org/resource/John_McGahern,1934-11-12,2006-03-30,male,John McGahern,The_Dark_(McGahern_novel)	Amongst_Women	The_Barracks	The_Pornographer	That_They_May_Face_the_Rising_Sun	The_Leavetaking	Memoir_(John_McGahern_book)
dbp_10785,http://dbpedia.org/resource/Joseph_W._Ferman,1906-6-8,1974-12-29,male,Joseph W. Ferman,
dbp_10786,http://dbpedia.org/resource/José_Craveirinha,1922-05-28,2003-02-06,male,José Craveirinha,
dbp_10787,http://dbpedia.org/resource/Juanita_Brooks,1898-01-15,1989-08-26,female,Juanita Brooks,The_Mountain_Meadows_Massacre_(book)
dbp_10788,http://dbpedia.org/resource/Julian_Bell,1908-02-04,1937-07-18,male,Julian Bell,
dbp_10789,http://dbpedia.org/resource/Juliana_Horatia_Ewing,1841-08-03,1885-05-13,female,Juliana Horatia Ewing,
dbp_10790,http://dbpedia.org/resource/Kafū_Nagai,1879-12-03,1959-04-30,male,Kafū Nagai,
dbp_10791,http://dbpedia.org/resource/Katharine_Anthony,1877-11-27,1965-11-20,female,Katharine Anthony,
dbp_10792,http://dbpedia.org/resource/Khushwant_Singh,1915-02-02,2014-03-20,male,Khushwant Singh,Delhi:_A_Novel	The_Company_of_Women_(Singh_novel)	Train_to_Pakistan
dbp_10793,http://dbpedia.org/resource/Kin_Hubbard,1868-09-01,1930-12-26,male,Kin Hubbard,
dbp_10794,http://dbpedia.org/resource/Kylie_Tennant,1912-03-12,1988-02-28,female,Kylie Tennant,The_Battlers_(novel)	All_the_Proud_Tribesmen	Ride_on_Stranger_(novel)
dbp_10795,http://dbpedia.org/resource/Laura_E._Richards,1850-02-27,1943-01-14,female,Laura E. Richards,
dbp_10796,http://dbpedia.org/resource/Leonard_Michaels,1933-01-02,2003-05-10,male,Leonard Michaels,
dbp_10797,http://dbpedia.org/resource/Leslie_McFarlane,1902-10-25,1977-09-06,male,Leslie McFarlane,Hardy_Boys
dbp_10798,http://dbpedia.org/resource/M._F._K._Fisher,1908-07-03,1992-06-22,female,M. F. K. Fisher,Consider_the_Oyster
dbp_10799,http://dbpedia.org/resource/M._P._Shiel,1865-07-21,1947-02-17,male,M. P. Shiel,The_Purple_Cloud	Prince_Zaleski_and_Cummings_King_Monk	Xélucha_and_Others
dbp_10800,http://dbpedia.org/resource/Maithili_Sharan_Gupt,1886-08-03,1964-12-12,male,Maithili Sharan Gupt,Yashodhara
dbp_10801,http://dbpedia.org/resource/Manuel_Zeno_Gandía,1855-01-10,1930-01-30,male,Manuel Zeno Gandía,
dbp_10802,http://dbpedia.org/resource/Margaret_Oliphant,1828-04-04,1897-06-25,female,Margaret Oliphant,"Phoebe,_Junior	Squire_Arden	Hester_(novel)"
dbp_10803,http://dbpedia.org/resource/Maria_Konopnicka,1842-05-23,1910-10-08,female,Maria Konopnicka,Rota_(poem)
dbp_10804,http://dbpedia.org/resource/Maria_Susanna_Cummins,1827-04-09,1866-10-01,female,Maria Susanna Cummins,The_Lamplighter
dbp_10805,http://dbpedia.org/resource/Mark_Aldanov,1886-11-7,1957-02-25,male,Mark Aldanov,
dbp_10806,http://dbpedia.org/resource/Mary_Eleanor_Wilkins_Freeman,1852-10-31,1930-03-13,female,Mary Eleanor Wilkins Freeman,A_New_England_Nun	The_Pot_of_Gold_and_Other_Stories	Young_Lucretia_and_Other_Stories	Collected_Ghost_Stories
dbp_10807,http://dbpedia.org/resource/Mateiu_Caragiale,1885-03-25,1936-01-17,male,Mateiu Caragiale,
dbp_10808,http://dbpedia.org/resource/Max_Dauthendey,1867-7-25,1918-8-29,male,Max Dauthendey,
dbp_10809,http://dbpedia.org/resource/Micha_Josef_Berdyczewski,1865-08-07,1921-11-18,male,Micha Josef Berdyczewski,
dbp_10810,http://dbpedia.org/resource/Michael_D._Jones,1822-03-02,1898-12-02,male,Michael D. Jones,
dbp_10811,http://dbpedia.org/resource/Mir_Emad_Hassani,1554-1-1,1615-8-15,male,Mir Emad Hassani,
dbp_10812,http://dbpedia.org/resource/Morgan_Robertson,1861-09-30,1915-03-24,male,Morgan Robertson,
dbp_10813,http://dbpedia.org/resource/Mortimer_Collins,1827-06-29,1876-07-28,male,Mortimer Collins,
dbp_10814,http://dbpedia.org/resource/Mowni,1907-7-27,1985-6-6,male,Mowni,
dbp_10815,http://dbpedia.org/resource/Máirtín_Ó_Direáin,1910-11-29,1988-03-11,male,Máirtín Ó Direáin,
dbp_10816,http://dbpedia.org/resource/N._Robin_Crossby,1954-05-18,2008-07-23,male,N. Robin Crossby,
dbp_10817,http://dbpedia.org/resource/Nancy_Cato,1917-03-11,2000-07-03,female,Nancy Cato,
dbp_10818,http://dbpedia.org/resource/Nathan_Birnbaum,1864-05-16,1937-04-02,male,Nathan Birnbaum,
dbp_10819,http://dbpedia.org/resource/Nathaniel_Parker_Willis,1806-01-20,1867-01-20,male,Nathaniel Parker Willis,
dbp_10820,http://dbpedia.org/resource/Nikolai_Ostrovsky,1904-09-29,1936-12-22,male,Nikolai Ostrovsky,How_the_Steel_Was_Tempered	Born_of_the_Storm
dbp_10821,http://dbpedia.org/resource/Nirmal_Verma,1929-04-03,2005-10-25,male,Nirmal Verma,
dbp_10822,http://dbpedia.org/resource/Norman_Cantor,1929-11-19,2004-09-18,male,Norman Cantor,
dbp_10823,http://dbpedia.org/resource/Norman_Maclean,1902-12-23,1990-08-02,male,Norman Maclean,Young_Men_and_Fire	A_River_Runs_Through_It_(novel)
dbp_10824,http://dbpedia.org/resource/Otis_Adelbert_Kline,1891-07-01,1946-10-24,male,Otis Adelbert Kline,The_Planet_of_Peril	Maza_of_the_Moon	The_Port_of_Peril	The_Outlaws_of_Mars
dbp_10825,http://dbpedia.org/resource/Patricia_Anthony,1947-01-03,2013-08-02,female,Patricia Anthony,
dbp_10826,http://dbpedia.org/resource/Paul_Wühr,1927-7-10,2016-7-12,male,Paul Wühr,Das_falsche_Buch
dbp_10827,http://dbpedia.org/resource/Peter_Whelan,1931-10-3,2014-7-3,male,Peter Whelan,The_Herbal_Bed	The_School_of_Night_(play)
dbp_10828,http://dbpedia.org/resource/Peter_Wilson_Coldham,1926-11-25,2012-09-02,male,Peter Wilson Coldham,
dbp_10829,http://dbpedia.org/resource/Phanishwar_Nath_'Renu',1921-03-04,1977-04-11,male,Phanishwar Nath 'Renu',Maila_Anchal
dbp_10830,http://dbpedia.org/resource/Philip_Gibbs,1877-05-01,1962-03-10,male,Philip Gibbs,The_Street_of_Adventure_(novel)
dbp_10831,http://dbpedia.org/resource/Pierre_Brice,1929-02-06,2015-06-06,male,Pierre Brice,
dbp_10832,http://dbpedia.org/resource/Pudhumaipithan,1906-04-25,1948-05-05,male,Pudhumaipithan,
dbp_10833,http://dbpedia.org/resource/Péter_Esterházy,1950-04-14,2016-07-14,male,Péter Esterházy,
dbp_10834,http://dbpedia.org/resource/Pío_Baroja,1872-12-28,1956-10-30,male,Pío Baroja,The_Tree_of_Knowledge
dbp_10835,http://dbpedia.org/resource/R._V._Vernède,1905-12-9,2003-10-18,male,R. V. Vernède,
dbp_10836,http://dbpedia.org/resource/Raghuvir_Sahay,1929-12-09,1990-12-30,male,Raghuvir Sahay,
dbp_10837,http://dbpedia.org/resource/Ramdhari_Singh_Dinkar,1908-09-23,1974-04-24,male,Ramdhari Singh Dinkar,
dbp_10838,http://dbpedia.org/resource/Randy_Shilts,1951-08-08,1994-02-17,male,Randy Shilts,And_the_Band_Played_On	The_Mayor_of_Castro_Street	Conduct_Unbecoming:_Gays_and_Lesbians_in_the_US_Military
dbp_10839,http://dbpedia.org/resource/Richard_de_Mille,1922-02-12,2009-04-08,male,Richard de Mille,
dbp_10840,http://dbpedia.org/resource/Roberto_Arlt,1900-04-02,1942-07-26,male,Roberto Arlt,
dbp_10841,http://dbpedia.org/resource/Ronald_Firbank,1886-01-17,1926-05-21,male,Ronald Firbank,Valmouth
dbp_10842,http://dbpedia.org/resource/Sachchidananda_Vatsyayan,1911-03-07,1987-04-04,male,Sachchidananda Vatsyayan,
dbp_10843,http://dbpedia.org/resource/Saitō_Ryokuu,1867-12-31,1904-4-13,male,Saitō Ryokuu,
dbp_10844,http://dbpedia.org/resource/Shane_Leslie,1885-09-24,1971-08-14,male,Shane Leslie,
dbp_10845,http://dbpedia.org/resource/Sinclair_Ross,1908-01-22,1996-02-29,male,Sinclair Ross,As_For_Me_and_My_House	As_for_Me_and_My_House
dbp_10846,http://dbpedia.org/resource/Srečko_Kosovel,1904-03-18,1926-05-26,male,Srečko Kosovel,Konsi
dbp_10847,http://dbpedia.org/resource/Srinatha,1365-1-1,1450-1-1,male,Srinatha,
dbp_10848,http://dbpedia.org/resource/Steele_Rudd,1868-11-14,1935-10-11,male,Steele Rudd,On_Our_Selection	Grandad_Rudd__Gran'dad_Rudd__1
dbp_10849,http://dbpedia.org/resource/Stefan_Grabiński,1887-02-26,1936-11-12,male,Stefan Grabiński,
dbp_10850,http://dbpedia.org/resource/Stephen_Tall,1908-06-14,1981-01-15,male,Stephen Tall,
dbp_10851,http://dbpedia.org/resource/Sumitranandan_Pant,1900-05-20,1977-12-28,male,Sumitranandan Pant,
dbp_10852,"http://dbpedia.org/resource/Sydney,_Lady_Morgan",1776-12-25,1859-04-14,female,"Sydney, Lady Morgan",The_Wild_Irish_Girl
dbp_10853,http://dbpedia.org/resource/T._E._Hulme,1883-09-16,1917-09-28,male,T. E. Hulme,
dbp_10854,http://dbpedia.org/resource/T._P._Kailasam,1886-07-29,1946-1-1,male,T. P. Kailasam,
dbp_10855,http://dbpedia.org/resource/Takeshi_Kaikō,1930-12-30,1989-12-09,male,Takeshi Kaikō,
dbp_10856,http://dbpedia.org/resource/Tamara_Hareven,1937-5-10,2002-10-18,female,Tamara Hareven,
dbp_10857,http://dbpedia.org/resource/Tensei_Kono,1935-1-27,2012-1-29,male,Tensei Kono,
dbp_10858,http://dbpedia.org/resource/Teresa_de_la_Parra,1889-10-05,1936-04-23,female,Teresa de la Parra,
dbp_10859,http://dbpedia.org/resource/Thunchaththu_Ezhuthachan,1495-1-1,1575-1-1,male,Thunchaththu Ezhuthachan,
dbp_10860,http://dbpedia.org/resource/Tony_Warren,1936-07-08,2016-03-01,male,Tony Warren,Coronation_Street
dbp_10861,http://dbpedia.org/resource/U._R._Ananthamurthy,1932-12-21,2014-08-22,male,U. R. Ananthamurthy,
dbp_10862,http://dbpedia.org/resource/Vahan_Tekeyan,1878-01-21,1945-04-04,male,Vahan Tekeyan,
dbp_10863,http://dbpedia.org/resource/Varāhamihira,505-1-1,587-1-1,male,Varāhamihira,Brihat-Samhita	Brihat_Jataka
dbp_10864,http://dbpedia.org/resource/Vernon_Watkins,1906-06-27,1967-10-08,male,Vernon Watkins,
dbp_10865,http://dbpedia.org/resource/Victor_Plarr,1863-1-1,1929-1-1,male,Victor Plarr,
dbp_10866,http://dbpedia.org/resource/Vijaya_Lakshmi_Pandit,1900-08-18,1990-12-01,female,Vijaya Lakshmi Pandit,
dbp_10867,http://dbpedia.org/resource/Vincent_Brome,1910-07-14,2004-10-16,male,Vincent Brome,
dbp_10868,http://dbpedia.org/resource/Vishnu_Prabhakar,1912-06-21,2009-04-11,male,Vishnu Prabhakar,
dbp_10869,http://dbpedia.org/resource/Walter_B._Gibson,1897-09-12,1985-12-06,male,Walter B. Gibson,The_Golden_Master
dbp_10870,http://dbpedia.org/resource/Weldon_Kees,1914-02-24,1955-07-18,male,Weldon Kees,
dbp_10871,http://dbpedia.org/resource/William_Estabrook_Chancellor,1867-09-25,1963-02-12,male,William Estabrook Chancellor,
dbp_10872,http://dbpedia.org/resource/William_Haggard,1907-8-11,1993-10-27,male,William Haggard,
dbp_10873,http://dbpedia.org/resource/William_Henry_Channing,1810-05-25,1884-12-23,male,William Henry Channing,
dbp_10874,http://dbpedia.org/resource/William_Henry_Giles_Kingston,1814-02-28,1880-08-05,male,William Henry Giles Kingston,
dbp_10875,http://dbpedia.org/resource/Wilson_Tucker,1914-11-23,2006-10-06,male,Wilson Tucker,The_Lincoln_Hunters	The_Year_Of_The_Quiet_Sun_(novel)	The_Long_Loud_Silence	The_Year_of_the_Quiet_Sun
dbp_10876,http://dbpedia.org/resource/Yosef_Hayyim,1835-11-01,1909-08-30,male,Yosef Hayyim,
dbp_10877,http://dbpedia.org/resource/Yury_Tynyanov,1894-10-18,1943-12-20,male,Yury Tynyanov,Lieutenant_Kijé
dbp_10878,http://dbpedia.org/resource/Zora_Cross,1890-10-18,1964-01-22,female,Zora Cross,
dbp_10879,http://dbpedia.org/resource/Paul_Avila_Mayer,1928-5-28,2009-7-10,male,Paul Avila Mayer,
dbp_10880,http://dbpedia.org/resource/Jean-François_Cailhava,1731-4-28,1813-6-26,male,Jean-François Cailhava,
dbp_10881,http://dbpedia.org/resource/Kenneth_Allsop,1920-01-29,1973-05-23,male,Kenneth Allsop,
dbp_10882,http://dbpedia.org/resource/Liu_Baiyu,1916-09-02,2005-08-24,male,Liu Baiyu,
dbp_10883,http://dbpedia.org/resource/Robert_Sabatier,1923-08-17,2012-06-28,male,Robert Sabatier,The_Safety_Matches
dbp_10884,http://dbpedia.org/resource/Carola_Stern,1925-11-14,2006-01-19,female,Carola Stern,
dbp_10885,http://dbpedia.org/resource/Cirilo_Villaverde,1812-10-28,1894-10-24,male,Cirilo Villaverde,
dbp_10886,http://dbpedia.org/resource/Clifford_D._Simak,1904-08-03,1988-04-25,male,Clifford D. Simak,Cosmic_Engineers	The_Werewolf_Principle	Rule_18	City_(novel)	The_Big_Front_Yard	Huddling_Place	All_Flesh_is_Grass_(novel)	Time_is_the_Simplest_Thing	Way_Station_(novel)	Grotto_of_the_Dancing_Deer	The_Creator_(novelette)	Why_Call_Them_Back_from_Heaven%3F
dbp_10887,http://dbpedia.org/resource/France_Bevk,1890-09-17,1970-09-17,male,France Bevk,
dbp_10888,http://dbpedia.org/resource/Günter_Ruch,1956-8-19,2010-12-18,male,Günter Ruch,
dbp_10889,http://dbpedia.org/resource/Kajetan_Kovič,1931-10-21,2014-11-07,male,Kajetan Kovič,
dbp_10890,http://dbpedia.org/resource/Madeleine_Delbrêl,1904-10-24,1964-10-13,female,Madeleine Delbrêl,
dbp_10891,http://dbpedia.org/resource/Prežihov_Voranc,1893-08-10,1950-02-18,male,Prežihov Voranc,Požganica
dbp_10892,http://dbpedia.org/resource/Qin_Mu,1919-08-19,1992-10-14,male,Qin Mu,
dbp_10893,http://dbpedia.org/resource/Raniero_Panzieri,1921-2-14,1964-10-9,male,Raniero Panzieri,
dbp_10894,http://dbpedia.org/resource/Robert_W._Service,1874-01-16,1958-09-11,male,Robert W. Service,
dbp_10895,http://dbpedia.org/resource/Ruth_Landshoff,1904-1-7,1966-1-19,female,Ruth Landshoff,
dbp_10896,http://dbpedia.org/resource/Francesco_Albergati_Capacelli,1728-4-19,1804-3-16,male,Francesco Albergati Capacelli,
dbp_10897,http://dbpedia.org/resource/Boris_Aprilov,1921-03-21,1995-04-10,male,Boris Aprilov,
dbp_10898,http://dbpedia.org/resource/Hienadz_Kliauko,1931-11-28,1979-08-21,male,Hienadz Kliauko,
dbp_10899,http://dbpedia.org/resource/James_Bass_Mullinger,1834-1-1,1917-11-22,male,James Bass Mullinger,
dbp_10900,http://dbpedia.org/resource/Jill_Hellyer,1925-4-1,2012-12-0,female,Jill Hellyer,
dbp_10901,http://dbpedia.org/resource/Koto_Hoxhi,1824-1-1,1895-1-1,male,Koto Hoxhi,
dbp_10902,http://dbpedia.org/resource/Norman_O._Frederiksen,1909-02-09,1998-0-0,male,Norman O. Frederiksen,In_basket_test
dbp_10903,http://dbpedia.org/resource/Unk_White,1900-1-1,1986-3-1,male,Unk White,
