m2pp_id,m2pp_cid,m2pp_number,m2pp_length,m2pp_title,m2pp_artist,m2pp_album,m2pp_year,m2pp_language,m2pp_filtering_attr
m2pp_1749,3506,4,-1,Lady,Ilene Barnes,Here's to You,09,English,ilenebarneslady#herestoyou
m2pp_1750,4343,11,250,Song for Elizabeth,Jonathan Butler,The Ultimate Butler,02,English,jonathanbutlersongforelizabeth#theultimatebutler
m2pp_1751,827,9,852,"Requiem: I. Introitus (Collegium Vocale Gent, Musica Antiqua Köln, feat. director: Philippe Herreweghe)",Jean Gilles,Trésors d'Archiv: The Best Early Music Recordings,95,[Multiple languages],jeangillesrequiemiintroitus#trésorsdarchivthebestearlymusicrecordings
m2pp_1752,4348,2,157,Linden Arden Stole the Highlights,Van Morrison,Veedon Fleece,08,English,vanmorrisonlindenardenstolethehighlights#veedonfleece
m2pp_1753,563,10,141,Over the Top,Boztic,Karl för sin rhatt,94,[Multiple languages],bozticoverthetop#karlförsinrhatt
m2pp_1754,4354,21,138,Impresiones intimas: VIII. Secreto,Federico Mompou,Spanish Encores,,English,federicomompouimpresionesintimasviiisecreto#spanishencores
m2pp_1755,1504,6,397,Ancient Ambiance (Primeval Murmur),Klaus Schulze,"Royal Festival Hall, Volume 2",,,klausschulzeancientambiance#royalfestivalhallvolume2
m2pp_1756,4357,2,149,Wumba-Tumba Schokoladeneisverkäufer,Bill Ramsey,Seine großen Erfolge,07,German,billramseywumbatumbaschokoladeneisverkäufer#seinegroßenerfolge
m2pp_1757,9860,B,-1,Sidewalk (Dubbyman remix),Baaz,Only But Lately EP,11,English,baazsidewalk#onlybutlatelyep
m2pp_1758,1748,2,-1,Hey! Antoinette,Courtney Love,Hey! Antoinette,91,English,courtneyloveheyantoinette#heyantoinette
m2pp_1759,4703,8,283,121-Idlip,Barbie's Cradle,Playing in the Fields,03,Filipino,barbiescradle121idlip#playinginthefields
m2pp_1760,4366,1,130,Malcolm X Park,Unrest,Malcolm X Park,88,English,unrestmalcolmxpark#malcolmxpark
m2pp_1761,4371,8,224,The A Team,Sophie-Tith,Premières rencontres,13,French,sophietiththeateam#premièresrencontres
m2pp_1762,4372,7,220,You’ve Got Her in Your Pocket,The White Stripes,Elephant,03,English,thewhitestripesyou’vegotherinyourpocket#elephant
m2pp_1763,6786,4,138,Harlem Rhythm Dance,Herman Chittison,The Chronological Classics: Herman Chittison 1933-1941,93,English,hermanchittisonharlemrhythmdance#thechronologicalclassicshermanchittison19331941
m2pp_1764,4758,8,261,D01.08-25,Clive Cussler,Dirk Pitt 7: Deep Six,84,English,clivecusslerd010825#dirkpitt7deepsix
m2pp_1765,4380,9,109,In The Wilderness,Aspie Lispen,n.a.,10,English,aspielispeninthewilderness#na
m2pp_1766,1432,12,157,Old Blackie Blues,Helmut Qualtinger,Die Qualtinger-Songs,,German,helmutqualtingeroldblackieblues#diequaltingersongs
m2pp_1767,4388,13,65,Lament of a Stranger,Kan R. Gao,To the Moon,11,English,kanrgaolamentofastranger#tothemoon
m2pp_1768,8772,2,201,Neonlicht,Kraftwerk,Das Model,78,Grman,kraftwerkneonlicht#dasmodel
m2pp_1769,4391,3,264,Sineva,ORIGA,Rira kara no kaze,96,Japanese,origasineva#rirakaranokaze
m2pp_1770,4392,30,102,This Just In,George Gabriel,Elections & Politics 2,,English,georgegabrielthisjustin#elections&politics2
m2pp_1771,4395,2,-1,Qui somme-nous,Desireless,"Voyage, voyage",,French,desirelessquisommenous#voyagevoyage
m2pp_1772,5707,6,301,Chilling Through the Lives,Alec Empire,Hypermodern Jazz 2000.5,96,English,alecempirechillingthroughthelives#hypermodernjazz20005
m2pp_1773,5987,B2,232,Don't Burn the Fires,Dead Moon,Live Evil,91,english,deadmoondontburnthefires#liveevil
m2pp_1774,7525,4,315,The Rocker,Thin Lizzy,Vagabonds of the Western World,10,English,thinlizzytherocker#vagabondsofthewesternworld
m2pp_1775,7294,2,-1,Interaction,Yannah Valdevit,Equilibrium,12,English,yannahvaldevitinteraction#equilibrium
m2pp_1776,9215,12,151,Thank Heaven for Little Girls,Henry Mancini,Revenge of the Pink Panther,78,English,henrymancinithankheavenforlittlegirls#revengeofthepinkpanther
m2pp_1777,719,56,10,FUU... (GAME OER),幡谷尚史,MEGA DRIVE LAST ACTION HEROES,10,English,幡谷尚史fuu#megadrivelastactionheroes
m2pp_1778,4410,10,126,Rain on the Plage,Flandersand Swann,Hat-Trick: Collector's Edition,07,English,flandersandswannrainontheplage#hattrickcollectorsedition
m2pp_1779,4413,5,416,Sweet and Lovely,Elvin Jones,Love & Peace,82,English,elvinjonessweetandlovely#love&peace
m2pp_1780,2367,1,60,[introduction],Hellsongs,"2010-08-23: Nachtmix, Bayerischer Rundfunk, Munich, Germany",10,English,hellsongsintroduction#20100823nachtmixbayerischerrundfunkmunichgermany
m2pp_1781,4427,3,269,Do You Really Want to Hurt Me,Culture Club,"As 100 Mais Da Antena 1, Volume 2",09,English,cultureclubdoyoureallywanttohurtme#as100maisdaantena1volume2
m2pp_1782,9406,8,224,"Kommt, wir wolln Laterne laufen",Rolf Zuckowski,Jahresuhr,92,German,rolfzuckowskikommtwirwollnlaternelaufen#jahresuhr
m2pp_1783,3755,5,161,Pigmalion,Astor Piazzolla,Hommage a Astor Piazzolla,,[Multiple languages],astorpiazzollapigmalion#hommageaastorpiazzolla
m2pp_1784,5805,20,163,Skycruiser,Ween,Collision 2,94,English,weenskycruiser#collision2
m2pp_1785,4526,10,241,Marseille,Daïpivo,Mistral de face,01,French,daïpivomarseille#mistraldeface
m2pp_1786,9046,6,121,Slow Wave Sleep,Scribe Machine,Replicant,,,scribemachineslowwavesleep#replicant
m2pp_1787,4452,18,191,Bossa Nova,Sérgio Mendes,99 x Jazz: Das Klingende Lexikon des Jazz,07,English,sérgiomendesbossanova#99xjazzdasklingendelexikondesjazz
m2pp_1788,4572, 16,135,Improvisez le 'Shout',Danyel Gérard,Twistin',02,French,danyelgérardimprovisezleshout#twistin
m2pp_1789,4460,6,311,Captain,Dave Matthews Band,"2013-06-01: DMB Live Trax, Volume 29: Blossom Music Center, Cuyahoga Falls, Ohio, USA",14,English,davematthewsbandcaptain#20130601dmblivetraxvolume29blossommusiccentercuyahogafallsohiousa
m2pp_1790,4463,17,392,Synesthesia,E-Z Rollers,WEEKEND World,98,enlish,ezrollerssynesthesia#weekendworld
m2pp_1791,1051,3,356,n.a.,n.a.,17 Pine Avenue,,English,na#17pineavenue
m2pp_1792,4467,1,443,Prophecy,Death Ambient,Death Ambient,95,English,deathambientprophecy#deathambient
m2pp_1793,4468,1,153,The First Time Ever I Saw Your Facee,The Romantic Strings and Orchestra,Today's Most Beautiful Melodies,93,English,theromanticstringsandorchestrathefirsttimeeverisawyourfacee#todaysmostbeautifulmelodies
m2pp_1794,4472,3,226,Bothers,Yngwie J. Malmsteen,The Best of 1990-1999,00,English,yngwiejmalmsteenbothers#thebestof19901999
m2pp_1795,3638,32,102,Dot Matrix (b),Graham de Wilde,Global Network,,English,grahamdewildedotmatrix#globalnetwork
m2pp_1796,5045,6,124,I Love the King,Beth Croft,Live 2009: Not Ashamed,09,English,bethcroftilovetheking#live2009notashamed
m2pp_1797,4477,5,237,Ghosts,The Reclusive Monk,A Collection of Short Tales,12,English,thereclusivemonkghosts#acollectionofshorttales
m2pp_1798,5353,22,85,Time Meen,DJ Hazard,FabricLive 65: DJ Hazard,12,English,djhazardtimemeen#fabriclive65djhazard
m2pp_1799,5138,23,251,Forever,Wolfgang Gartner feat. will.i.am,"538 Dance Smash 2011, Volume 4",11,English,wolfganggartnerfeatwilliamforever#538dancesmash2011volume4
m2pp_1800,9923,4,215,Nv4.dll (Horse Penis Remix),Bondage Faires,Drug Test,11,English,bondagefairesnv4dll#drugtest
m2pp_1801,1835,3,238,Driver's Seat,Sniff 'n' the Tears,"Easy Livin' - Rock of the Seventies, Volume 2",92,English,sniffnthetearsdriversseat#easylivinrockoftheseventiesvolume2
m2pp_1802,4501,1 1,228,Aller simple,Vitor Hublot,BIPPP: French Synth-Wave 1979/85,07,[Multiple languages],vitorhublotallersimple#bipppfrenchsynthwave197985
m2pp_1803,4505,20,161,Groove Juice Special,Slim & Slam,The Groove Juice Special,96,English,slim&slamgroovejuicespecial#thegroovejuicespecial
m2pp_1804,2065,6,262,Oyeme,Enrique Iglesias,Enrique,99,[Multiple languages],enriqueiglesiasoyeme#enrique
m2pp_1805,6766,4,201,Wishing The War,Thoughts of Ionesco,Teh  Is Our Watermark,6,English,thoughtsofionescowishingthewar#tehisourwatermark
m2pp_1806,8984,8,212,Wolf in the Breast,Cocteau Twins,Heaven or Las Vegas,90,English,cocteautwinswolfinthebreast#heavenorlasvegas
m2pp_1807,9122,3,310,Pimp Factor,Rick Wade,Harmonie Park Revisited,9,English,rickwadepimpfactor#harmonieparkrevisited
m2pp_1808,4511,13,94,Green News,Pierre Perez-Vergara,Very News,,English,pierreperezvergaragreennews#verynews
m2pp_1809,4512,11,207,Dragons,Guante & Big Cats!,An Unwelcome Guest,09,English,guante&bigcatsdragons#anunwelcomeguest
m2pp_1810,5171,2,90,IVEBEENCANCELLED,IVEBEENSHOT,DOZA,08,English,ivebeenshotivebeencancelled#doza
m2pp_1811,9023,2,231,Unser Wille Unser Weg,Frei.Wild,Gegengift,10,German,freiwildunserwilleunserweg#gegengift
m2pp_1812,4527,7,257,Search Party,Nudge,Elaborate Devices for Filtering Crisis,03,English,nudgesearchparty#elaboratedevicesforfilteringcrisis
m2pp_1813,4528,1,143,Yiri Yiri Bon,Beny Moré,Simply Simply Salsa: Dance Class,08,Spanish,benymoréyiriyiribon#simplysimplysalsadanceclass
m2pp_1814,4529,8,-1,The Key (Tommy Trash remix),Où est le swimming pool,Raw 2011,11,English,oùestleswimmingpoolthekey#raw2011
m2pp_1815,178,1,-1,Ooh La La,Faces,Stay With Me: Faces Anthology,12,English,facesoohlala#staywithmefacesanthology
m2pp_1816,4533,2,177,Sha-La-La-La,The Wynners,The Wynners - Polygram 88 Mastersonic Series,,,thewynnersshalalala#thewynnerspolygram88mastersonicseries
m2pp_1817,8677,1,448,Hoofdstuk 1a,Gerard Reve,De avonden,,Dutch,gerardrevehoofdstuk1a#deavonden
m2pp_1818,5794,1,48,Blurred and Muted,Deadstar Assembly,Deadstar Assembly,06,EngGlish,deadstarassemblyblurredandmuted#deadstarassembly
m2pp_1819,4535,8,224,Girls,Nazareth,Snakes 'n' Ladders,89,English,nazarethgirls#snakesnladders
m2pp_1820,4536,2,168,Great Romance,Jack Warner,Cinematic Improvisations-Greatest Love-Sonic,,EInglish,jackwarnergreatromance#cinematicimprovisationsgreatestlovesonic
m2pp_1821,9957,3,184,Don't Fucking Care,SkaBucks,Superhero's Finest,,English,skabucksdontfuckingcare#superherosfinest
m2pp_1822,4539,12,317,Moscow Morning,Вадим Жуков,Evolution,05,English,вадимжуковmoscowmorning#evolution
m2pp_1823,1489,2,-1,Get on My Camel (vocal mix by Major Boys) (feat. Charlotte),Paul Johnson,Get on My Camel,99,English,pauljohnsongetonmycamel#getonmycamel
m2pp_1824,4578,13,215,About a Dream,Steve Forbert,Mississippi Studios Live: Volume One,04,English,steveforbertaboutadream#mississippistudioslivevolumeone
m2pp_1825,6264,8,182,Everyday Peace,Shiro Sagisu,His and Her Circumstances ♥ Act 1.0,04,Japanese,shirosagisueverydaypeace#hisandhercircumstances♥act10
m2pp_1826,4548,14,173,Atlético,João Penca e seus Miquinhos Amestrados,Os hinos dos grandes clubes brasileiros cantados por feras do rock e da MPB,96,Portuguese,joãopencaeseusmiquinhosamestradosatlético#oshinosdosgrandesclubesbrasileiroscantadosporferasdorockedampb
m2pp_1827,4549,10,303,Wishmaster (live),Nightwish,Over the Hills and Far Away,08,English,nightwishwishmaster#overthehillsandfaraway
m2pp_1828,5463,6,58,グラビティ,開発室Pixel,洞窟物語,04,Japanese,開発室pixelグラビティ#洞窟物語
m2pp_1829,3431,6,219,Coincidencke,Exilia,Bittersweet,05,Englihs,exiliacoincidencke#bittersweet
m2pp_1830,4553,7,200,In the Bad Bad Old Days (Before You Loved Me),The Foundations,200 Fab Sixties Favourites,01,English,thefoundationsinthebadbadolddays#200fabsixtiesfavourites
m2pp_1831,6343,7,192,Heartreak Hill,Emmylou Harris,Bluebird,88,English,emmylouharrisheartreakhill#bluebird
m2pp_1832,4557,5,213,Four Strong Winds,The Chad Mitchell Trio,The Best of the Chad Mitchell Trio (The Mercury Years),98,,thechadmitchelltriofourstrongwinds#thebestofthechadmitchelltrio
m2pp_1833,5157,6,271,I Want to Live,Gordon Lang Wolfe,Shelter,13,English,gordonlangwolfeiwanttolive#shelter
m2pp_1834,2075,10,347,Titel 10,Jacques Berndorf,Die Raffkes,06,German,jacquesberndorftitel10#dieraffkes
m2pp_1835,4568,14,266,Yerbagüena (Oriente),Pepe Habichuela & The Bollywood Strings,The Essential Guide to Latin Dance,07,English,pepehabichuela&thebollywoodstringsyerbagüena#theessentialguidetolatindance
m2pp_1836,4099,11,-1,45,Shinedown,Live From the Inside,05,English,shinedown45#livefromtheinside
m2pp_1837,3853,5,212,Dolannes Melody,Instromental,Golden Twilight,,,instromentaldolannesmelody#goldentwilight
m2pp_1838,9524,4,188,Mauer,Fotos,Porzellan,10,erman,fotosmauer#porzellan
m2pp_1839,4577,10,122,La Goualante du pauvre Jean,Édith Piaf,Compact d'or,87,French,édithpiaflagoualantedupauvrejean#compactdor
m2pp_1840,9372,7,178,John Hardy was a Desperate Little Man,The Carter Family,Wildwood Flower,,English,thecarterfamilyjohnhardywasadesperatelittleman#wildwoodflower
m2pp_1841,8479,9,410,"Lost (Rogers 12"" mix)",Roger Sanchez,Es Vive Ibiza 2006,06,English,rogersanchezlost#esviveibiza2006
m2pp_1842,5424,16,219,Lady Luck,The Proclaimers,The Best Of...,07,English,theproclaimersladyluck#thebestof
m2pp_1843,6057,2,82,Dark Leaves,Martyn Bates,Chamber Music I,94,English,martynbatesdarkleaves#chambermusici
m2pp_1844,5477,327,11,Devil's Punchbowl,Ian Hicks,Scenic Beats,08,English,ianhicksdevilspunchbowl#scenicbeats
m2pp_1845,9209,9,484,Ozium,Monster Magnet,Spine of God,06,English,monstermagnetozium#spineofgod
m2pp_1846,4592,21,164,I'm on My Way to the Old Home,Sonny Osborne,Constant Sorrow,10,English,sonnyosborneimonmywaytotheoldhome#constantsorrow
m2pp_1847,4593,2,-1,Honky Tonk Women,Dan Gladiš and Bangladesh,Unplugged in Fléda,03,English,dangladišandbangladeshhonkytonkwomen#unpluggedinfléda
m2pp_1848,4594,6,212,Love My Way,The Psycheedlic Furs,Electric 80's,,English,thepsycheedlicfurslovemyway#electric80s
m2pp_1849,4600,5,215,Action This Day,Queen,Hot Space,,English,queenactionthisday#hotspace
m2pp_1850,7912,6,169,Leylil Eid,Mohamed Ali Ensemble,Al-Hawanem,,,mohamedaliensembleleylileid#alhawanem
m2pp_1851,1191,,246,Tape Speeds,Beppu,Output,09,English,bepputapespeeds#output
m2pp_1852,4604,5,186,Perfect Government,NOFX,"2008-06-21: Southside Festival, Neuhausen ob Eck, Germany",,English,nofxperfectgovernment#20080621southsidefestivalneuhausenobeckgermany
m2pp_1853,4607,2,126,Swing Uptown,Brian Booth,Comedy Romantic 3,,English,brianboothswinguptown#comedyromantic3
m2pp_1854,2391,4,202,Send for You,Army of Freshmen,The Army of Freshmen,03,English,armyoffreshmensendforyou#thearmyoffreshmen
m2pp_1855,4611,21,161,Teen Angel,Mark Dinning,Baby Love: 100 Classic Love Songs of the 50's and 60's,,English,markdinningteenangel#babylove100classiclovesongsofthe50sand60s
m2pp_1856,4613,1,343,Krähenkönigin: I,Nucleus Torn,Travellers,10,English,nucleustornkrähenkönigini#travellers
m2pp_1857,551,3,456,Heartbreaker,Grand Funk Railroad,"""An American Band""",,English,grandfunkrailroadheartbreaker#anamericanband
m2pp_1858,4614,2,-1,Bestilleiro,Os Diplomáticos de Monte-Alto,San Furancho,92,Galician,osdiplomáticosdemontealtobestilleiro#sanfurancho
m2pp_1859,7468,9,152,The Reprise,The Taz Taylor Band,Welcome to America,06,English,thetaztaylorbandthereprise#welcometoamerica
m2pp_1860,4620,33,4,33,Mark and Brian,All Of Me (Version 2),95,English,markandbrian33#allofme
m2pp_1861,4624,1,29,"Vesper Op. 37: Reading. ""Glory be to the holy...""",Сергей Васильевич Рахманинов,"Vesper Op. 37 (MDR Rundfunkchor Leipzig, Howard Arman)",02,English,сергейвасильевичрахманиновvesperop37readingglorybetotheholy#vesperop37
m2pp_1862,6479,11,140,Wo't stop,THE Exploitcd,Troops of Tomorrow,01,English,theexploitcdwotstop#troopsoftomorrow
m2pp_1863,5368,9,239,A Tonga Da Mironga Do Kabuletê,"Toquinho, Vinicius de Moraes & Monsueto",Trilha Sonora Insensato Coração Nacional,,Portuguese,toquinhoviniciusdemoraes&monsuetoatongadamirongadokabuletê#trilhasonorainsensatocoraçãonacional
m2pp_1864,4632,10,214,Tumbado a la bartola,Siniestro Total,De-hoy-no-pasa,02,Spanish,siniestrototaltumbadoalabartola#dehoynopasa
m2pp_1865,4636,1,192,The Lion Sleeps Tonight,The Nylons,Seamless,86,English,thenylonsthelionsleepstonight#seamless
m2pp_1866,4643,16,108,No No Darling,[unknown],"Windy City Doo Wop to Soul, Volume 2",05,English,unknownnonodarling#windycitydoowoptosoulvolume2
m2pp_1867,1149,7,210,Hard on Me,Asia,Gold,05,English,asiahardonme#gold
m2pp_1868,3134,26,22,O.J.,Neil Hamburegr,America's Funnyman,96,English,neilhamburegroj#americasfunnyman
m2pp_1869,4651,25,166,Bulerías gitanas,Camarón de la Isla,"Flamenco: The 150 Original Moments, Volume 1",,Spanish,camaróndelaislabuleríasgitanas#flamencothe150originalmomentsvolume1
m2pp_1870,4652,9,256,Εκεί που αγαπήθηκαν,Κόρε. Ύδρο.,Όλη η αλήθεια για τα παιδιά του '78,09,Greek,κόρεύδροεκείπουαγαπήθηκαν#όληηαλήθειαγιαταπαιδιάτου78
m2pp_1871,9107,11,727,New Age Transformation Try: No More Sages,Gong,The Best of Gong,,,gongnewagetransformationtrynomoresages#thebestofgong
m2pp_1872,9565,7,-1,Лола,Дмитрий Маликов,Pianomaniя,07,Russian,дмитриймаликовлола#pianomaniя
m2pp_1873,2369, 8,306,unknown,unknown,Magician & Gershwin & Kern,,Englissh,unknown#magician&gershwin&kern
m2pp_1874,4662,3,351,Boulevard St. Germain,Bloomfield,The Best of Lounge 3,11,English,bloomfieldboulevardstgermain#thebestoflounge3
m2pp_1875,7482,33,59,Third Season Library Music: Mace Fight (from “Catspaw” M61) (LM117),Gerald Fried,Star Trek: The Original Series Soundtrack Collection,12,Eglnish,geraldfriedthirdseasonlibrarymusicmacefight#startrektheoriginalseriessoundtrackcollection
m2pp_1876,4665,2,215,L'Arrivée,Nicolas Baby,Le Convoyeur,04,French,nicolasbabylarrivée#leconvoyeur
m2pp_1877,337,51,177,Rock Me Mama,Big Joe Turner,All the Classic Hits 1938-1952,03,English,bigjoeturnerrockmemama#alltheclassichits19381952
m2pp_1878,4668,20,83,Defiler of the Dead,Mortician,Zombie Massacre Live!,04,English,morticiandefilerofthedead#zombiemassacrelive
m2pp_1879,4677,3,138,Why Do Fools Fall in Love,Frankie Lymon & The Teenagers,Mastermix Professional Engineered for DJs A: 50s 60s 70s,,English,frankielymon&theteenagerswhydofoolsfallinlove#mastermixprofessionalengineeredfordjsa50s60s70s
m2pp_1880,8683,7,118,Holiday 89,Pendragon,"Once Upon a Time in England, Volume 2",99,Enlish,pendragonholiday89#onceuponatimeinenglandvolume2
m2pp_1881,4694,3,124,Tading in a 1964 1/2 Mustang,Captain Chaos,"This Is Bloomington, Volume 1",06,English,captainchaostadingina196412mustang#thisisbloomingtonvolume1
m2pp_1882,7581,8,-1,Opus,Stinky Winkles,Miniatures One + Two,08,English,stinkywinklesopus#miniaturesone+two
m2pp_1883,4698,20,212,Morning of NOCIS,菅野よう子 菅野よう子,∀ Gundam: Original Soundtracks II: DIANNA & KIHEL,99,[Multiple languages],菅野よう子菅野よう子morningofnocis#∀gundamoriginalsoundtracksiidianna&kihel
m2pp_1884,1418,6,-1,Jump for Joy,U-Roy,Musical Vision,93,Engglish,uroyjumpforjoy#musicalvision
m2pp_1885,4706,1,419,Smilin' Eyes by Stefan Karlsson,Marvin Stamm,Elegance featuring Stefen Karlsson Tom Warrington & Eliot Zigmund,01,English,marvinstammsmilineyesbystefankarlsson#elegancefeaturingstefenkarlssontomwarrington&eliotzigmund
m2pp_1886,7331,4,417,Plonk (Tripped Out mix),Intensity,"Cosmicc Cubes, Volume 5",97,English,intensityplonk#cosmicccubesvolume5
m2pp_1887,9843,3,97,Riding the Rainbow,Elvis Presley,The Complete Elvis Presley Masters,10,English,elvispresleyridingtherainbow#thecompleteelvispresleymasters
m2pp_1888,4714,unk.,354,Nuclear Winter,Sodom,Mortal Way of Live,88,English,sodomnuclearwinter#mortalwayoflive
m2pp_1889,4721,14,174,Der-Black---Nota-bene,Der-Black---Nota-bene,Meschugge,08,German,derblacknotabene#meschugge
m2pp_1890,4723,9,118,Piece of the Puzzle / Katrina in Park House,James Horner,Jade,10,English,jameshornerpieceofthepuzzlekatrinainparkhouse#jade
