cluster_id,Battery Capacity,Battery Type,Brand,Bus Speed,Cable Length,Cache Memory,Category,Clock Speed,Color,Compliant Standards,Condition,Data Link Protocol,Data Transfer Rate,Generation,Graphics Card,Height,Interface,Length,Material,Memory,Memory Speed,Memory Type,Model,Operating System,Output Voltage,Portable Memory,Power Supply Type,Processor,Processor Core,Processor Socket,Product Type,RAID Level,Reading Speed,Resolution,Rotational Speed,Screen Size,Security,Storage Capacity,UPC,Warranty,Weight,Width,Writing Speed
906555,,,,,,,,,,,,,,,,,,,,,,,,,,,,['silverstone'],,,['nitrogon cpu cooler low'],,,,,,,['nt07 115x'],,,,,
906561,,,['intel'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907102,,,,,,,,,,,,,,,,,"['hbm2 dp', 'hdmi']",,,,['945mhz'],,,,,,,,,,['msi radeon rx vega'],,,,,,,['8gb'],,,,,
907444,,,"['akasa', 'reader']",,,,,,['Black'],['Compact Flash Compact Flash I Compact Flash II Extreme Digital (eX) M2 Magicgate Memory Stick Memory Stick Memory Stick Extreme Memory Stick Micro (M2) (Adapter required) Memory Stick Pro Memory Stick Pro Duo Memory Stick Ultra MicroSD MicroSDHC MMC MMC Mobile SD SD Elite Pro SD Extreme SD Ultra SDHC SDHC SDXC'],,,,,,,"['micro sd', 'usb 3 0 port via passthrough', 'USB 3.0']",,,,,,,,,,,,,,['icr 07u3'],,,,,,,,,,,,
908625,,,['asus'],,,['2011 3'],,,,,,,,,,,"['usb 3', 'usb3']",,,,,,,,,,,['intel gbe ac wifi'],,,['x99 pro'],,,,,,,,,,,,
908934,,,,,,,,,,,,,,,,,['combo sfp ports'],,,,,,,,,,,,,,,,,,,,,['16 port d link gigabit smart'],,,,,
909405,,,,,,['20mb'],,,,,,,,,,,,,,,,,,,,,['lga 2011 ivy bridge'],['intel xeon e5 2650 v2'],,,['95w cpu'],,,,,,,,,,,,
909996,,,,,['\xa0'],['256mb'],,,,,,,,,,,"['0 x8', 'PCIe 3.0 x8']",,,,,,,,,['256MB'],,,,,['adaptec raid'],,,,,,,['16 port'],,,,,
912450,,,['msi'],,,,,,,,,,,,,,,,,['2gb gtx'],,,,,,,,['7qf core i7 7700hq'],,,['win'],,,,,,,,,,,,
912676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['surt2000xli'],,,,
913989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['upto 90mbs blue led'],,,,,,,,,,,,
915266,,,,,,,,,,,,,,,,,,,,,,,,,,,,['cores 7'],,,,,,,,,,['16gb'],,,,,
917262,,,,,,,,,,,,,,,,,['upto 130mb s'],,,,,,,,,,,,,,['corsair'],,,,,,,['256gb'],,,,,
919580,,,['gigabyte'],,,,,,,,,['1151 ddr4 sata3'],,,,,,,,,,,,,,,,,,,"['ga b150m', 'intel b150 s']",,,,,,,,,,,,
920281,,,,,,,,,['Heat Spreader'],,,,,,['corsair vengeance blue ddr3 pc3 12800 1600 non ecc unbuffered cas 9 9 9'],,,,,,"['Vengeance Blue', 'PC3-12800 (1600)', 'DDR3', 'UDIMM (Unbuffered)', 'Non-ECC']",,,,['1.5 V'],,,,,,,,,,,,,"['8gb', '2x4gb']",['5v'],,,,
920444,,,,,,['75mb s'],,,,,,,,,,,,,,,,,,,,,,,,,['toshiba exceria pro n401 sd card upto'],,,,,,,['64gb'],,,,,
920963,,,,,,,['pny'],,,,,,,,,,,,,,,,,,,,,,,,"['nvidia quadro', 'cores']",,,,,,,['1gb'],,,,,
921654,,,['240'],,,,,,,['write'],,,,,,,,,,,,,,,,,,,,,"['corsair force series le200', '40k iops retail']",,,,,,,,['77k'],,,,
922055,,,['lacie'],,,,,,,,,,,,,,['5big thunderbolt 2 professional external 5 disk desktop hardware raid'],,,,,,,,,,,,,,,,,,,,,,,,,,
922627,,,,,,,,,,,,,,,,,,,,,,['256bit gddr5 4x'],,,,,,,,,['amd firepro w7100 pcie 3 0 x16'],,,,,,,['8gb'],,,,,
922952,,,['intel'],,,,,['24 thread'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924215,,,,,,,,,,,,,,,,,"['with 4', 'shared sfp ports']",,,,,,,,,,,,,,['2 managed'],,,,,,,,,,,,
925846,,,,,,,,,,,,,,,,,['av 3 5'],,,,['rpm'],,,,,,,,,,,,,,,,,['3tb'],,,,,
928810,,,,,,,['akasa black case'],,,,,,,,,,,,,,,,,,,,,,,,['ultra quiet long'],,,,,,,,,,,,
930339,,,['netgear'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['prosafe 10gbase lr sfp lc transceiver'],,,,,,,,,,,,
935965,,,,,,,,,,,,,,,,,,,,,,,['included card'],,,,,,,,"['kingston microsdhc mobility multi memory card kit', 'reader included']",,,,,,,['32gb'],,,,,
938409,,,,,,,['vengeance'],,['\xa0'],,,,,,['corsair ddr4 so dimm'],,,,,,"['DDR4 SO-DIMM', 'UDIMM (Unbuffered)', 'Vengeance Performance', 'Non-ECC', 'PC4-19200 (2400)']",,['performance pc4 19200'],,['1.2 V'],,,,,,,,,,,,,"['16gb', '2x8gb']",,,,,
939661,,,,,,,,,,,,,,,,,,,,,,,['md504zm a'],,,,,['apple'],,,['magsafe to magsafe 2 converter'],,,,,,,,,,,,
939850,,,['logitech'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['mediaboard pro slim keyboard'],,,,,,,,,,,,
940406,,,,,,,['dominator'],,,,,,,,,,,,,['4x8gb corsair'],,['ddr4'],,,,,,,,,['platinum kit pc4 21300 2666'],,,,,,,['32gb'],,,,,
941334,,,,,['120mm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941575,,,['nzxt'],,,,['red microatx computer'],,,,,,,,,['120mm'],,,,,,,,,,,,,,,"['chassis tempered glass', 'fans']",,,,,,,,,,,,
941605,,,['corsair'],,,,,,,,,,,,,,,,,,,,['hydro series h5 sf'],,,,,,,,,,,,,,,,,,,,
942315,,,['tp link archer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942796,,,['silverstone'],,,,['slim tundra'],,,,,,,,,,,,,,,,"['sst td03', 'lga775 115x 1366 2011 2011']",,,,,['intel amd cpu s'],,,['hydro cooler for'],,,,,,,,,,,,
943108,,['geforce gtx 1080 founders'],['ek fc1080 gtx waterblock retention'],,,,,,,,,,,,,,,,['anodised aluminium'],,,,,,,,,,,,,,,,,,,,,,,,
943776,,,['intel'],,,,,,,,,,,,,,,,,,,,,,,,,['xeon e5 2609 v2'],,,['lga 2011 ivy bridge quad core'],,,,,,,,,,,['10mb'],
945352,,,['slingbox'],,,,,,['mac'],,,,,,,,,,,,,,,,,,,['m1 tv anywhere use with'],,,['virgin freeview freesat'],,,,,,,,,,,,
945714,,,,,,,,,,,,,,,,,,,,,,,,,['72k'],,,,,,['plextor px128s3c'],,,,,,,['128gb'],,,,['500mb'],
946280,,,,,,,,,,,,,,,,,['usb 3 0 capless design read upto 200mbs'],,,,,,,,,,,,,,"['corsair', 'upto 90mbs']",,,,,,,['256gb'],,,,,
946456,,,['intel xeon'],,,['20mb'],,,,,,,,,,,,,,,,,['e5 2640'],,,,,,,,['90w cpu'],,,,,,,,,,,,
946745,,,,,,,,,['black silver'],,,,,,,,['usb 3 0'],,,,,,,,,,,,,,['lexar jumpdrive'],,,,,,,['16gb'],,,,,
947064,,,,,,,,,['\xa0'],,,,,,,,,,,,"['UDIMM (Unbuffered)', 'PC3-10666 (1333)', 'DDR3', 'Non-ECC', 'Value Select']",['ddr3 value pc3 10666'],,,['1.5 V'],,,,,,['corsair'],,,,,,,['4gb'],,,,,
948695,,,,,,,,,,,,,,,['amd firepro w9100 pcie 3 0 x16 512 bit gddr5'],,,,,,,,,,,,,,,['930mhz gpu'],['minidp stereo graphics'],,,,,,,['16gb'],,,,,
949185,,,,,,,,,,,,,,,,,,,['aluminium housing'],,,,,,,,,,,,['compact design'],,,,,,,['32gb'],,,,,
950497,,,,,,,,,['Anodised Aluminium Heatspreader'],['red pc3 14900'],,,,,,,,,,,"['Vengeance Pro Series Red', 'PC3-14900 (1866)', 'Non-ECC', 'DDR3L', 'UDIMM (Unbuffered)']",,,,['1.35 V'],,,,,,['corsair'],,,,,,,['16gb'],,,,,
952254,,,['intel'],,,,,['1155 dual core 3ghz'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952907,,,,,,,,,,,,,,,['gigabyte radeon r7'],,,,,,,['gddr3 gpu'],,,,,,,,,,,,,,,,['2gb'],,,,,
953195,,,,,,,,,,,,,,,,,,,,,,,"['phison', '3110 read 550mb s']",,,,['write 450mb s'],,,,['kingston ssdnow'],,,,,,,['128gb'],['99k'],,,,
953639,,,,,,,,,,,,,,,,,,,,['8gb ram'],,,,,,,,,,,,,,,,,,,,,,,
954048,,,,,,,,,['\xa0'],,,,,,['corsair ddr3 value'],,,,,,"['DDR3', 'PC3-10666 (1333)', 'UDIMM (Unbuffered)', 'Non-ECC', 'Value Select']",,['select pc3 10666'],,['1.5 V'],,,,,,,,,,,,,"['2gb', '1x2gb']",['5v'],,,,
955286,,,['msi'],,,,,,['7rf titan pro g'],,,,,,,,,,,['32gb ram'],,,,,,,,['core i7 7820hk'],,,,,,,,,,,,,,,
955435,,,,,,,['blue led'],,['Anodised Aluminium Heatspreader'],,,,,,,,,,,['4x8gb corsair'],"['Vengeance LED', 'PC4-24000 (3000)', 'UDIMM (Unbuffered)', 'Non-ECC', 'DDR4']",['ddr4'],,,['1.35 V'],,,,,,['vengeance led pc4 24000'],,,,,,,['32gb'],,,,,
955464,,,,,,,,,,,,,,,,,"['sata enterprise', 'internal hard drive']",,,,,,,,,,,,,,['toshiba'],,,,,,['7200rpm'],['1tb'],,,,,
957112,,,,,,,,,,,,,,,['amd firepro s9100 server gpu'],,,,,,,,,,,,,,,,,,,,,,,['12gb'],,,,,
958558,,,['dell'],,,,,,,,,,,,,,,,,,,,['advanced e port ii laptop'],,,,,,,,['docking station'],,,,,,,,,,,,
959874,,,['15'],,,,,,,,,,,,,,,,,['16gb ddr4'],,,,,,,,['cf2 fhd i7 6700hq'],,,,,,,,,,,,,,,
959875,,,['silverstone'],,,,['silver'],,,,,,,,,,,,['aluminium steel'],,,,,,,,,,,,['sff mini itx computer chassis vertical layout'],,,,,,,,,,,,
959885,,,,,,,,,,,,,,,,['120mm'],,,,,,,,,,,,['corsair'],,,['psu'],,,,,,,,,,,,
961381,,,,,,,,,,,,,,,,,,,,,,,,['write 114mb s 59k'],,,,,,,['intel s3100 2 5 ssd 7 mm read 502mb s'],,,,,,,['1tb'],,,,,
961858,,,['logitech'],,,,,,,,,,,,,,,,,,,,,,,,,['b100 optical mouse 800dpi'],,,"['wheel win osx usb white', 'ambidextrous design zero setup']",,,,,,,,,,,,
967596,,,['gigabyte'],,,,,,,,,['fm2 ddr3 sata3 6gbps 2'],,,,,,,,,,,,,,,,,,,['ga'],,,,,,,,,,,,
967759,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,,"['DDR4', 'PC4-17000 (2133)', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance LPX Red']",,,,['1.2 V'],,,,,,"['corsair', 'lpx red pc4 17000']",,,,,,,['8gb'],,,,,
968103,,,,,,,,,['metal casing'],,,,,,,,,,,,,,,,,,,,,,['kingston datatraveler50 usb'],,,,,,,['16gb'],,,,,
969164,,,,,,,['graphics card'],,,,,,,,['geforce gtx 1070 hybrid'],,,,,['8gb gddr5'],,,,,,,,['1920 core 1594mhz'],,,,,,,,,,,,,,,
969755,,,['tp link'],,,,,,,,,,,,,,,,,,,,['tl'],,,,,,,,,,,,,,,,,,,,
971849,,,['intel'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972468,,,['corsair'],,,,,,,,,,,,,,['8a 135'],,,,,,,,,,,,,,"['modular 80', 'psu']",,,,,,,,,,,,
973999,,['encryption'],['tp link'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974088,,,,,,,,,,,,,,,['geforce gtx 980'],,,,,,,['gddr5 gpu'],,,,,,,,,,,,,,,,['4gb evga'],,,,,
974463,,,['intel'],,,,,['1150mhz gpu'],,,,,,,,,,,,,,['7350k s'],,,,,,,['thread 4'],,,,,,,,,,,,,,
977868,,,['akasa pontos xi usb'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['power adapter'],,,,,,,,,,,,
978107,,,['gigabyte'],,,,,,,,,,,,,,,,,,,['ddr3'],,,,,,,,,['ga'],,,,,,,,,,,,
978949,,,,,,,,,,['write'],,,,,,,,,,,,,,,,,,,,,['patriot sdhc memory card'],,,,,,,['32gb'],,,,,
980734,,,,,,,,,,,,,,,,,['white led high static'],,,,,,,,,,,,,,['corsair air series'],,,,,,['dual pack'],['120mm'],,,,,
985493,['1000 GB'],,,['Yes'],,,,,['Black'],,['MiniStation'],,,,,,,,,,,,,,,,,,,,['buffalo ministation extreme rugged'],,,,['\xa0'],,,['1tb'],,,,,
985609,,,,,,,,,,,,,,,['geforce gt 1030 sc low profile 2gb'],,,,,,['gpu'],,,,,,,['384 core 1290mhz'],,,,,,,,,,,,,,,
986229,,,,,,,,,['Anodised Aluminium Heatspreader Vengeance Airflow Fan'],,,,,,['corsair ddr4'],,,,,,"['Non-ECC', 'Vengeance LPX Black', 'DDR4', 'UDIMM (Unbuffered)', 'PC4-24000 (3000)']",,,,['1.35 V'],,,,,,,,,,,,,"['128gb', '8x16gb']",,,,,
987273,,,,,,['8mb cache'],,['quad core 3ghz'],,,,,,,,,,,,,,,,,,,,['intel xeon'],,,['ratio 80w cpu'],,,,,,,,,,,,
988272,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,['corsair ddr4 vengeance led pc4 24000'],,['white led xmp 2'],,,,"['UDIMM (Unbuffered)', 'PC4-24000 (3000)', 'DDR4', 'Non-ECC', 'Vengeance LED']",,,,['1.35 V'],,,,,,,,,,,,,"['32gb', '2x16gb']",,,,,
989097,,,['650w silverstone'],,,,,,,,,,,,,['92mm'],,,,,,,,,,,,,,,"['sx650 g full modular 80plus', 'sfx psu']",,,,,,,,,,,,
991364,,,,,,,,,,,,,,,,,"['uhs i', 'mb s']",,,,,,,,,,,,,,"['kingston sdxc memory card', 'write']",,,,,,,['128gb'],,,,,
994103,,,,,,,,,,,,,,,,,,,,,,,['2011 six core'],,,,,['intel xeon e5 2620 v2'],,,,,,,,,,,,,,,
994663,,,['icy box'],,,,,,,,,,,,,,['leatherette protection sleeve'],,,,,,,,,,,,,,,,,,,,,,,,,,
995158,,,['cherry slim line'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['compact keyboard'],,,,,,,,,,,,
996730,,,,,,,['gradia black'],,,,,,,,,,,,,,,,,,,,,,,,"['gd06b', 'microatx case w o psu']",,,,,,,,,,,,
996942,,,,,,,,['0ghz'],,,,,,,,,,,,,,,,,,,,['dual core'],,,"['synology disk station', 'raid jbod', 'iscsi 2x usb 3 0']",,,,,,,,,,,,
998843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['adapter'],,,,,,,,,,,,
999057,,,,,,,,,,,,['single pack'],,,,,['green led'],,,,,,,,,,,,,,['corsair air series'],,,,,,,['120mm'],,,,,
1000377,,,,,,['7mm read 545mb s'],,,,,,,,,,,,,,,,,,,,,,['80k iops 400 tbw'],,,['write'],,,,,,,['1tb'],,,,,
1000663,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,,"['Vengeance LPX Red', 'PC4-24000 (3000)', 'UDIMM (Unbuffered)', 'Non-ECC', 'DDR4']",,,,['1.35 V'],,,,,,"['corsair', 'lpx red pc4 24000']",,,,,,,['8gb'],,,,,
1000919,,,,,,,,,,,,,,,,,,,,['16gb ddr4'],['1070 bd rw thunderbolt 3 win10'],,,,,,,,,,"['i7 7700hq', 'nvme ssd']",,,,,,,['256gb'],,,,,
1003866,,,,,,,,,,,,,,,,,,,,,,,['5400rpm'],,,,,,,,['ncq'],,,,,,,['10tb'],,,,,
1005519,,,,,,,,,,,,,,,,,,,,['8gb gddr5x'],['2560 core 1759mhz gpu'],,,,,,,['geforce gtx 1080 ichill x4'],,,,,,,,,,,,,,,
1005808,,,,,,,,,,,,,,,,,,,,,,,,,,,,['intel octa core'],,,,,,,,,,,,,,,
1008301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['32mb matrox g55mddap32dsf g550'],,,,,
1008575,,,,,['2m'],,,,,,,,,,,,,,,,,,,,,,,,,,['adapter cable'],,,,,,,,,,,,
1009540,,,,,,,,,,,,,,,,,,,,,,,['100eus'],,,,,,,,"['netgear gsm7228ps', 'prosafe stackable']",,,,,,,['24 port'],,,,,
1010890,,,,,['300mm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012166,,,['8 bay qnap desktop'],,,,,,,,,,,,,,['hdmi 5x usb 3 0'],,,['8gb ram'],,,,,,,,,,,,,,,,,,,,,,,
1013489,,,,,,,,,,,,,,,,,['0 x4'],,,,,,['write'],,,,['900mb s 190k 160k'],,,,,,,,,,,['240gb'],,,,,
1015101,,,,,,,,,,,,['9 blade'],,,,,,,,,,,,,,,,,,,"['silverstone sst ap123', 'air penetrator series']",,,,,,,['120mm'],,,,,
1015165,,,,,,,['aes hardware encrypted'],,,,,,,,['corsair padlock 2 usb 2 0 256 bit'],,,,,,,,,,,,,,,,,,,,,,,['16gb'],,,,,
1016087,,,['intel'],,,,['transceiver module'],,,,,,,,,,,,,,,,"['ethernet sfp sr optics', 'hot pluggable sfp']",,,,,,,,,,,,,,,,,,,,
1016669,,,['startech'],,,,,,,,,,,,,,['usb 3 0 dongle'],,,,,,['com thunderbolt gigabit ethernet'],,,,,,,,,,,,,,,,,,,,
1016791,,,['startech'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017169,,,['thermaltake core x5'],,,,,,,,,,,,,,['window 2x usb 3 0'],,,,,,,,,,,,,,"['cube computer', 'mini itx stackable']",,,,,,,,,,,,
1021745,,,,,,,,,['Aluminium Heatspreader with DHX Dominator Airflow Platinum LED Fan'],,,,,,,,,,,['4x8gb corsair'],"['Non-ECC', 'Dominator Platinum', 'UDIMM (Unbuffered)', 'PC4-32000 (4000)', 'DDR4']","['ddr4', 'platinum pc4 32000 4000']",,,['1.35 V'],,,,,,,,,,,,,['32gb'],,,,,
1022682,,,['nzxt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,"['computer chassis tempered glass', 'matx 4x fans']",,,,,,,,,,,,
1023071,,,['gigabyte'],,,,,,,,,,,,,,,,,,['gpu'],,,,,,,"['geforce gtx 1050', '768 core 1303mhz']",,,,,,,,,,,,,,,
1023415,,,,,,,,,,,,,,,['geforce gtx 1050 gaming 2gb gddr5 graphics card 640 core 1354mhz gpu'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027634,,,,,,,,['3 4 ghz'],,,,,,,,,,,,['16gb ddr3'],,,,,,,,['intel xeon'],['quad core'],,,,,,,,,,,,,,
1027844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['toshiba'],,,,,,,['128gb'],,,,,
1028970,,,,,,,,,,,,,,,,"['7mm', '482mb']",,,,,,,,,,,,,,,,,,,,,,['256gb'],,,,,
1029688,,,['gigabyte'],,,,,,,,,,,,,,,,,['2gb'],,['gddr5 graphics card'],,,,,,['geforce gtx 1050 d5'],,,,,,,,,,,,,,,
1031384,,,,,,['3584 core 1480mhz gpu'],,,,,,,,,,,['gddr5x vr ready graphics card'],,,,,,,,,,,['geforce gtx 1080 ti founders'],,,,,,,,,,['11gb'],,,,,
1032111,,,['antec'],,,,,,,,,,,,,['92mm'],,,,,,,,,,,,,,,"['a40 pro', 'cpu cooler 4 heatpipes', 'led straight touch technology']",,,,,,,,,,,,
1033921,,,,,,,['vengeance'],,,,,,,,,,,,,,,['ddr4 so dimm'],['performance pc4 21300 2666'],,,,,,,,['corsair'],,,,,,,['8gb'],,,,,
1033924,,,,,,,,,,,,,,,,,['sata to pci express'],,,,,,,,['16i'],,,,,,['internal mini sas upto'],,,,,,,['16 port'],,,,,
1034900,,,,,,,,,,,,,,,,,,,,,,,['101 gen 2 usb 2'],,,,,,,,['kingston datatraveler'],,,,,,,['16gb'],,,,,
1035683,,,,,,,['hardware'],,,,,,,,,['116 mb'],,,['encryption'],,,,,,,,,,,,"['istorage', 'function']",,,,,,,['64gb'],,,,,
1037883,,,,,,,,,,,,,,,,['7 mm'],,,,,,,,,,,,,,,"['black', 'recertified']",,,,['7200 rpm'],,,['500gb'],,,,,
1039620,,,['2 bay'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041831,,,,,,,,,,,,,,,,,,,,,,['ddr4 sata3'],['2011 3'],,,,,,,,"['x99 micro v2', 'intel x99 s']",,,,,,,,,,,,
1042096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['icy box', 'docking clone station']",,,,,,,,,,,,
1044513,,,['gigabyte'],,,,,,,,,,,,,,['sata iii'],,,,,['ddr4'],['2011 3'],,,,,,,,['ga x99'],,,['sata raid pcie 3 0 x16 quad sli crossfire e atx'],,,,,,,,,
1044577,,,,,,,['white led'],,['Anodised Aluminium Heatspreader'],,,,,,['corsair ddr4 vengeance led pc4 24000'],,,,,,"['Non-ECC', 'PC4-24000 (3000)', 'UDIMM (Unbuffered)', 'DDR4', 'Vengeance LED']",,,,['1.35 V'],,,,,,,,,,,,,"['16gb', '2x8gb']",,,,,
1047183,,,['28 port d link gigabit stackable'],,,,,,,,,,,,,,['ports console port'],,,,,,,,,,,,,,['smart managed'],,,,,,,,,,,,
1047981,,,,,['120mm'],,,,,,,,,,,,,,,,,['sp120 rgb led'],,,,,,,,,"['corsair', 'blade static pressure', 'multi colour single fan expansion pack']",,,,,,,,,,,,
1048693,,,,,,,,,,,,,,,,,,,,,,,['w8100 graphics card'],,,,,,,,['amd firepro'],,,,,,,['8gb'],,,,,
1048783,,,,,,,,['1607mhz gpu'],,,,,,,['geforce gtx 1070'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048935,,,,,,,['write'],,,,,,,,['intel dc p3700 aic hhhl pcie 3 0 x4 nvme 20nm'],,['mlc read'],,,,,,['450k read 150k'],,,,['1900mb s'],,,,"['write', 'iops']",,,,,,,['6tb'],,,,,
1049701,,,['cooler master silencio'],,,,,,,,,,,,,['2x120mm'],,,,,,,['452 usb 3 0'],,,,,,,,['silent fans sd card'],,,,,,,,,['o psu'],,,
1052293,,,,,,['850mb s'],,,,,,,,,,,['usb 3'],,,,,['c read 850mb s'],,,,['extreme 900'],,,,,['sandisk'],,,,,,,['960gb'],,,,,
1052408,,,,,,['16mb'],,,,,,,,,,,['wd5000bpkx'],,,,['7200rpm'],,,,,,,,,,['7200rpm 8ms'],,,['sata iii'],,,,"['500gb', '500gb']",,,,['5 mm'],
1052687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['individually sleeved ax860', '24pin cable gen 2']",,,,,,,['760 atx'],['white'],,,,
1053731,,,,,,,,,,,,['70k'],,,,,,,,,,,,,,,,['s read 370mb s'],,,"['intel dc s3610 series', '22k iops']",,,,,,,['400gb'],,,,,
1054509,,,['nzxt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['fans included'],,,,,,,,,,,,
1055193,,,['thermaltake'],,,,,,,,,,,,,,['window xl atx e atx'],,,,,,,,,,,,,,"['core w200 computer chassis super tower', 'matx mitx']",,,,,,,,,,,,
1055259,,,,,,,,,,,,,,,,,,,,['4x8gb corsair'],,,,,,,,,,,['lpx red pc4 25600 3200 non'],,,,,,,['32gb'],,,,,
1055495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['write upto'],,,,,,,['64gb'],,,,,
1055527,,,['ekwb'],,,,,,,,,,,,,,,,,,,,,,,,,['nvidia geforce gtx 1080 founders edition graphics card'],,,['ek fc1080 waterblock pom acetal copper'],,,,,,,,,,,,
1055804,,,['netgear'],,,,['prosafe vpn'],,['tunnels'],,,,,,,,['lan 2 wan ports'],,,,,,['fvs336g 300eus'],,,,,,,,['firewall router'],,,,,,,,,,,,
1057739,,,,,,,,,,,,,,,,,['sata internal'],,,,,,,,,,,['icy dock mb155sp b'],,,,,,,,,,,,,,,
1057810,,,['akasa euler'],,,,,,,,,,,,,,,,,,,,,,,,,,,,"['tx case', 'mini itx case fanless aluminium 4x', 'front usb']",,,,,,,,,,,,
1057907,,,['amd'],,,,,,,,,,,,,,,,,,,,['7401p s sp3'],,,,,,,,['thread'],,,,,,,,,,,,
1059082,,,['intel'],,,,['bt'],,,,,,,,,,['thunderbolt 3'],,,,,,['7th gen barebone'],,,,,"['i5 7260u', 'intel iris plus graphics 640']",,,,,,,,,,,,,,,
1059392,,,,,,,,,,,,,,,,,['network between'],,['direct connect cable'],,,,,,,,,,,,,,,,,,,['3m'],,,,,
1060834,,,['akasa'],,,,,,['rock maple'],,,,,,,,['serial port'],,['canyon nuc board'],,,,,,,,['fanless intel nuc case'],,,,['newton s'],,,,,,,,,,,,
1060865,,,['asus'],,,,['cherry'],,,,,,,,,,,,,,,,,,,,,,,,"['rog', 'mechanical keyboard full']",,,,,,,,,,,,
1061701,,,['broadcom'],,,,,,,,,,,,,,,,,,,,"['sas 9300', 'sata sas pcie 3 0']",,,,['4i sgl'],,,,,,,,,,,,,,,,
1063151,,,,,,,,,,,,,,,,['1x120mm'],,,,,,,,,,,,,,,,,,,,,,,,,,,
1063325,,,['supermicro'],,,,,,,,,,,,,,,,,,,,['mini itx'],,,,,,,,['lan'],,,,,,,,,,,,
1064444,,,['intel'],,,,,['3 2ghz'],,,,,,,,,,,,,['1150mhz gpu'],,,,,,,['core i5'],['base 3'],,,,,,,,,,,,,,
1065824,,,,,,,,,,,,,,,,,,,,,"['7ghz', '8370d 760mhz']",,,,,,,['amd a4 6300 fm2 richland dual core'],['amd radeon hd'],,,,,,,,,,,,,,
1066719,,,,,,,,,['\xa0'],,,,,,,,,,,,"['PC4-17000 (2133)', 'ECC', 'DDR4', 'RDIMM']",['server ram pc4 17000'],['ddr4'],,['1.2 V'],,,,,,['samsung'],,,,,,,['8gb'],,,,,
1066898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['kingston datatraveler'],,,,,,,['64gb'],,,,,
1067155,,,['nzxt'],,,,['blue'],,,['usb3'],,,,,,['120mm'],,,,,,,,,,,,,,,"['mini itx computer chassis', 'fans 2x']",,,,,,,,,,,,
1067165,,,,,,,,,,,,,,,['geforce gtx 1060 gaming acx 3 0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067947,,,['akasa'],,,,,,,,,,,,,,,,,,,,['ak'],,,,,,,,,,,,,,,,,,,,
1067951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['26 port d link gigabit smart'],,,,,
1070143,,,['nzxt h440 mid tower'],,,,,,,,,,,,,['120mm'],['window mini itx'],,,,,,,,,,,,,,['computer chassis'],,,,,,,,,,,,
1070321,,,['intel'],,,['30mb'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070649,,,,,,,['130mb s'],,['compatible read'],,,,,,,,"['usb 3 0 with', 'usb 2 0', 'usb on the go']",,,,,,,,,,,,,,['samsung duo'],,,,,,,['128gb'],,,,,['45mb s']
1070851,,,,,,,,,,,,,,,,,['usb 3 0'],,,,,,,,,,,,,,,,,,,,,,,,,,
1071111,,,,,,,,,,,,,,,,,,,,,,,,,,,,['icy dock'],,,['backplane raid cage'],,,,,,,,,,,,
1073183,,,['startech'],,,,,,,,,,,,,,,,,,,,['com dvi d'],,,,,,,,['active adapter converter cable'],,,,,,,,['1920x1200'],,,,
