cluster_id,Battery Capacity,Battery Type,Brand,Cable Length,Cache Memory,Category,Clock Speed,Color,Compliant Standards,Condition,Data Link Protocol,Data Transfer Rate,EAN,Generation,Graphics Card,Height,Input,Interface,Length,Material,Memory,Memory Speed,Memory Type,Model,Operating System,Output Voltage,Portable Memory,Power Supply,Power Supply Type,Processor,Processor Core,Processor Socket,Product Type,Reading Speed,Resolution,Rotational Speed,Screen Size,Security,Storage Capacity,UPC,Warranty,Weight,Width,Writing Speed
1285866,,,['shoot'],,,,,,,,,,,,,,,,,,,,,['like a pro in 4k'],,,,,,,,,"['dslr camera action camera', 'exceria pro m501']",,,,,,,,,,,
1286174,,,['customise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286257,,,['cheap'],,,,,,['blades max 74cfm'],,,,,,,['140mm'],,,,,,,,,,,,,,,,,"['from arctic', 'pwm pst']",,,,,,,,,,,
1286509,,,['core'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286565,,,['powerful'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['whisper quiet the', 'spectre pwm fan']",,,,,,,,,,,
1286899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['cas 9'],,,,,,,['1600mhz ram'],,,,,
1287158,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,,['vdimm'],,,['35v'],,,,,,,,,,,,,['3200mhz ram'],,,,,
1287522,,,['core'],,,"['stream', 'physx cuda']",,,,,,,,,,,,['sli ready'],,['enabled 3 years warranty'],,"['732mhz', '3800mhz']",['gddr5'],,,,,,,,,,,,,,,,,,,,,
1287604,,,['intel'],,,,,,,,,['support'],,,,,,"['sata 6gb s x4 sata 3gb s', 'lan x4 usb 3 0 x10 usb 2 0 7 1 hd audio']",,,,,,,,,,,,,,,['pci e x16 x1 pci e x1 x1 pci x2'],,,,,,,,,,,
1287774,,,['world s'],,,,,['hyperspeed scrolling'],,,,,,,,,,,,,,,,,,,,,,,,,"['most advanced keyboard', 'ultra slim and', 'unmatched feel and response includes']",,,,,,,,,,,
1288059,,,,,,,,,,,,['200 meters'],,,,,,,,,,,,,,,,,,,,,['aluminum housing'],,,,,,,,,,,
1288091,,,['msi s'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['destroyer lineup offer', 'mobile graphics solution']",,,,,,,,,,,
1288308,,,['speedlink'],,,['keyboard'],,,,['b1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288579,,,['asus'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288660,,,,,,['long'],,,,,,,,,,,,,,,,,,,,,,,,['red'],,,['individually sleeved strands'],,,,,,['25 cm'],,,,,
1288857,,,['core'],,,['ati'],,,,,,,,,,,,,,['ati eyefinity'],,['6600mhz'],['gddr5'],,,,,,,,,,"['ati stream', 'ati avivo hd']",,,,,,,,,,,
1289908,,,,,,,,,,,,,,,,,,['sata ports'],,,,,,,,,,,,['amd ryzen crossfire support 6x'],,,,,,,,,,,,,,
1290045,,,"['genuine', 'genuine']",,,,,,,,,,,,,,,,,,,,['surround rgb'],['dolby 7 1 surround rgb'],,,,,,,,,['dolby 7'],,,,,,,,,,,
1290634,"['128 GB', '1TB', '128 GB', '1TB']",,"['msi', 'msi']",,,,,,,,,,,,"['7200rpm win10', '7200rpm win10']",,,"['ssd pci e', 'ssd pci e']",,,"['8gb ddr', '8gb ddr']",,,,,,,,,"['i7 6700hq gtx', 'i7 6700hq gtx']",,,"['Intel Core i7', 'Intel Core i7']",,,,,,"['1 tb', '1 tb']",,,,,
1291118,,,['1920x1080'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['time 1x'],,,,,['warranty'],,,,,,
1291279,,,['h440'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['gaming case'],,,,,,,,,,,
1292385,,,,,,,,,,,,,,,,['140mm'],,,,,,,,,,,,,,,,,['hn peter'],,,,,,,,,,,
1293295,,,,,,,,,,,,,,,,,,"['sata 6gb s', '7 1 hd audio']",,,,,['ddr3 2x pci e x16 2x pci e x1 2x pci 4x'],,,,,,,,,,,,,,,,,,,,,
1293534,,,['msi'],,,,,"['gddr5', '1yr warranty']",,,,,,,,,,"['fhd 1920x1080 i5', 'windows 10']",,,,,['7200rpm'],['gl72'],,,,,,,,,['7qf 1008uk'],,,,,,,,,,,
1294360,,,['intel'],,,,,,,,,,,,,,,"['sata 3gb s', 'usb 3 0 x6 usb 2 0']",,,,,['ddr3 x1 pci e x16 x2 pci x2'],,,,,,,,,,,,,,,,,,,,,
1294745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['power supplies'],,,,,,,,,,,
1297542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['intel solid state drive'],,,,,,,,,,,,,,
1297983,,,['build'],,,['cases'],,['core2 quad'],,,,,,,,,,,,['processor'],,,,,,,,,,,,,,,,,,,,,,,,
1298063,,,['adapter cable'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['9 5 mm easyswap toolless'],,,,,,,,,
1300218,,,,,,,,,,,,,,,,"['120mm', '120mm']",,,,,,,,,,,,,,,,,['trilight led 3 speed 3 colour'],,,,,,,,,,,
1301813,,,,,,['control'],,,,,,,,,,,,,,,,,,,,,,,,,,,['cooler water'],,,,,,,,,,,
1301935,,,['amd'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302402,,,,,,,,,,,,,,,,,,,,,,"['1860mhz', '8192mb 10010mhz']",,,,,,,,,,,['years warranty'],,,,,,['08g p4'],,,,,
1302575,,,['usb'],,,['drives upto'],,,,,,,,,,,,,,,,,,,,,,,,,,,['adapter cable'],,,,,,,,,,,
1302893,,,['if'],,,,,,,,,,,,,,,,,['directly'],,,,,,,,,,,,,,,,,,,,,,,,
1305827,,,['2400mhz'],,,,,,,,,,,,,,,,,['lifetime warranty'],,"['ram', '25v']",['vdimm'],,,,,,,,,,,,,,,,,,,,,
1306205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['lian li pw ic01nh45'],,,,,,,,,,,,,,
1306408,,,['active'],,,,,,,,,,,,,,,['speed'],,,,,,,,,,,,,,,"['usb hub', 'power supply']",,,,,,,,,,,
1307111,,,['silverstone'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['strider essential series offers everything'],,,,,,,,,,,
1307487,,,,,,['stream'],,['years warranty'],,,,,,,,,,,,,,['797mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
1307819,,,['msi'],,,,,"['gddr5', 'ddr4']",,,,,,,,,,"['fhd 1920x1080 i7 6700hq nvidia gtx 1060', '7200rpm']",,,,,,['ge72vr 6rf apache pro 054uk'],,,,,,,,['windows 10'],,,,,,,['128gb'],,,,,
1308138,,,['whether you'],,,,,['keyboard'],,,,,,,,,,['work or simply browsing'],,,,,,,,,,,,,,,,,,,,,,,,,,
1308161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['12v 20cm blue'],,,,,,,,,,,,,,
1308188,,,['geforce'],,,,,,,,,,,,,,,,,,,['8192mb 10108mhz'],,,,,,,,['gtx 1080 articstorm core'],,,['years warranty'],,,,,,,,,,,
1309161,,,['2400mhz ram'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309225,,,['physx cuda'],,,['stream'],,,,,,,,,,,,,,['enabled 2 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
1309637,,,['core'],,,['stream'],,,,,,,,,,,,['physx cuda'],,['enabled 3 years warranty'],,"['900mhz', '4000mhz']",['gddr5'],,,,,,,,,,['processors 384 shader'],,,,,,,,,,,
1309821,,,['amd eyefinity'],,,['stream'],,['amd crossfirex'],,,,,,,,,,,,,,"['1050mhz', '6000mhz']",['gddr5'],,,,,,,,,,"['amd mantle', 'vr ready']",,,,,,,,['3 year warranty'],,,
1311460,,,['socket compatibility'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311813,,,['add two'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312833,,,['give'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['system', 'networking card']",,,,,,,,,,,
1314658,,['h100i gtx h105'],['compatible'],,,['bracket'],,,,,,,,,,,,,,,['h80i gt h90 h100i v2'],,,,,,,,,,,,,,,,,,,,,,,
1315143,,,,,,['stream'],,,,,,,,,,,,['vr ready physx cuda'],,['enabled 3 years warranty'],,['7100mhz'],['gddr5'],,,,,,,,,,['processors 2816 sli ready'],,,,,,,,,,,
1315443,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,['35v'],['vdimm'],,,,,,,,,,,,,,,,,,,,,
1315812,,,['thearctic'],,,,,,,,,,,,,,,,,,,,,,,,,,,['amd r9 series cards'],,,,,,,,,,,,,,
1316774,,,['core'],,,"['stream', 'amd eyefinity']",,,,,,,,,,,,,,,,['1050mhz'],['gddr5'],,,,,,,,,,"['processors 768 directx', 'amd mantle dolby truehd gcn']",,,,,,,,,,,
1317909,,,['socket'],,,,,,,,,,,,,['10mb'],,,,,,['8ghz'],,,,,,,,,,,,,['2011 3 e5 1620v4 4 cores 8'],,,,,,,,,
1319245,,,['hard drives offer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['workload environments'],,,,,,,,,,,
1319278,,,['core'],,,"['stream', 'ati crossfirex ready', 'ati eyefinity']",,,,,,,,,,,,,,,,"['880mhz', '5500mhz']",['gddr5'],,,,,,,,,,"['processors 1536', 'ati stream', 'ati avivo hd']",,,,,,,,,,,
1320064,,,,,,,,,,,,,,,,['8mb'],,,,,,,,['sata ii interface'],,,,,,,,,"['seek time', '3 year warranty']",,,,,,,,,,,
1320076,,,['esports inspired fnatic quality'],,,,,,,,,,,,,,,,,['cherry mx switches'],,,,,,,,,,,,,"['ergonomic design', 'usb passthrough backlit customizable']",,,,,,,,,,,
1323035,,,['connect'],,,['chromebook computers'],,,,,,,,,,,,,,,,,,,,,,,,,,,['your slimport enabled device to a'],,,,,,,,,,,
1323492,,,,,,"['stream', 'physx cuda']",,,,,,,,,,,,,,['enabled 3 years warranty'],,['8000mhz'],['gddr5'],,,,,,,,,,['processors 1280 vr ready'],,,,,,,,,,,
1323544,,,['strider'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['all models are among the'],,,,,,,,,,,
1323772,,,['a'],,,,,,,,,,,,,,,['usb 3'],,,,,,,,,,,,,,,,,,,,,,,,,,
1324098,,,"['core', 'physx cuda']",,,['stream'],,,,,,,,,,,,,,['enabled 3 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
1324529,,,"['gv', 'gv rx580gaming']",,,"['stream', 'stream']",,,,,,,,,,,,['amd crossfire amd eyefinity'],,,,"['7000mhz', 'boost 1355mhz', '7000mhz']","['gddr5', 'gddr5']",['vr ready premium 3'],,,,,['vr ready'],,,,"['processors 2304 crossfire ready', 'years warranty', 'processors 2304 directx', 'years warranty']",,,,,,,,,,,
1326048,,,['asus'],,,,,,,,,,,,,,,,,,['4gb gddr5'],,,,,,,,,,,,"['rog', '7300hq nvidia gtx 1050']",,,,,,,,,,,
1326292,,,,,,,,,,,,,,,,['120 mm'],,,,,,,,,,,,,,,,,['mountings'],,,['200 rpm'],,,,,,,,
1326674,,,['15'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326846,,,,,,['corsair'],,,,,,,,,,,,,,,,,,,,,,,,,,,"['air series led', 'pc case fans combine', 'air delivery']",,,,,,,,,,,
1327473,,,,,,,,['year warranty'],,,,,,,,,,,,,,,,['1920 x 1080'],,,,,,,,,,,,,,,,,,,,
1327536,,,['led backlit'],,,,,['year warranty'],,,,,,,,,,,,,,,,,,,,,,,,,['time 1x'],,,,,,,,,,,
1328557,,,,,,,,,,,,,,,,,,['sata external hard disk enclosure'],,,,,,,,,,,,,,,,,,,,,['3 5'],,,,,
1328782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['12v 20'],,,,,,,,,,,,,,
1328787,,,['dark power'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329837,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,"['55', '65v']",['vdimm'],,,,,,,,,,,,,,,,['2133mhz ram'],,,,,
1329945,['256 GB'],,,,,,,['warranty'],,,,,,,,,,"['fhd ips led 1920x1080 i7 6700hq nvidia gtx 970m 3gb gddr5', 'pci e ssd', 'windows 10']",,,,,,['g752vt'],,,,,,,,,"['rog', 'Intel Core i7']",,,,,,['256gb'],,,,,
1330169,,,['petit'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331193,,,['single'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['aluminium'],,,,,,,,,,,
1331694,,,['1600mhz ram'],,,,,,,,,,,,,,,,,['vdimm lifetime warranty'],,['5v'],,,,,,,,,,,,,,,,['geil'],,,,,,
1331915,,,,,,,,,,,,,,['is'],,,,,,['viewing'],,,,,,,,,,,,,"['provides best protection', 'angle stand for']",,,,,,,,,,,
1332199,,,['flat'],,,,,,,,,,,['700'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332379,,,,,,['lifetime warranty'],,,,,,,,,,,,,,,,,['vdimm'],,,['65v'],,,,,,,,,,,,['corsair'],['2133mhz ram'],,,,,
1332402,,,['1600mhz ram'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,['cas 9'],,,,,,,,,,,,
1332566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['socket compatibility'],,,,,,,,,,,,,,
1332894,"['128 GB', '1TB']",,['asus'],,,,,"['gddr5', 'warranty']",['gl702vm gc003'],,,,['yes'],,,,,"['m 2', '7200rpm', 'windows 10']",,,,,,,['Windows 10 Home 64 Bit'],,,,,,,,"['rog strix', 'Intel Core i5']",,"['1920 x 1080 i5 6300hq nvidia gtx 1060', 'Full-HD (1.920 x 1.080 Pixel)']",,,,['128gb'],,,,,
1333391,,,['pure power'],,,,,,,,,,,,,['120mm'],,['silence optimized'],,,,,,,,,,,,,,,['sleeved cables'],,,,['91 a'],,,,,,,
1333840,,,"['3000mhz ram', 'hx430c15pb3k4']",,,"['lifetime warranty', 'lifetime warranty']",,,,"['ocuk', 'ocuk']",,,,,,,,,,,,"['35v', '3000mhz ram', '35v']","['vdimm', 'vdimm']",,,,,,,,,,,,,,,,,,,,,
1333914,,,,,,,,['year warranty'],,,,,,,,,,,,,,,['ddr3 1600 support amd'],,,,,,,,,,['cool quiet'],,,,,,,,,,,
1334091,,,['samsung'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['conventional', 'architecture']",,,,,,,,,,,
1334759,,,['core'],,,"['stream', '3']",,,,,,,,,,,,,,['years warranty'],,['1000mhz'],['gddr3'],,,,,,,,,,['processors 48 shader'],,,,,,,,,,,
1336790,,,['skylake'],,,,['8x usb3'],,,,,,,,,,,['bluetooth bitspower'],,,,,,['kabylake ddr4'],,,,,,,,,,,,,,,,,,,,
1336937,,,['aqua computer'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337344,,,['maxtor'],,,,,,['provides'],,,,,,,,,,,,,,,,,,,,,,,,['external hard drive'],,,,,,,,,,,
1337536,,,,,,,,,,,,,,,,,,"['usb 3 0 speed', 'usb 2']",,,,,,,,,,,,,,,,,,,,,,,,,,
1337984,,,"['skylake', 'skylake']",,,,,,,,,,,,,,,,,,,,['usb3 0 2x usb2'],['kabylake ddr4'],['bluetooth'],,,,"['1x usb typec 6x', '1x usb typec 6x']",['kabylake ddr4'],,,['1x pciex16 2x m 2 6x'],,,,,,,,,,,
1339712,,,['vortex'],,,,,,,,,,,,,,,,,,,,,,,,,,,['core cherry mx'],,,,,,,,,,,,,,
1340307,,,,,,['stream'],,['years warranty'],,,,,,,,,,,,,,"['1203mhz', '7000mhz']",['gddr5'],,,,,,,,,,,,,,,,,,,,,
1341857,,,,,,"['stream', 'amd crossfirex ready']",,['year warranty'],,,,,,,,,,,,,,['5800mhz'],['gddr5'],,,,,,,,,,['processors 1792 directx'],,,,,,,,,,,
1343538,,,"['core', 'physx cuda']",,,['stream'],,,,,,,,,,,,,,['enabled 3 years warranty'],,['7010mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
1343587,,,['hyperx'],,,,,,,,,,,,,['7mm'],,,,,,,,,,,,,,,,,"['fury solid state drive delivers', 'form factor']",,,,,,,,,,,
1344071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['white'],,,,,,,,,,,
1344088,,,['phanteks'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345769,,,['compact design'],,,,,,,,,,,,,,,,,,,,['support small'],,,,,,,,,,"['form factor', '24pin connector high efficient', 'power transfer over power and over']",,,,,,,,,,,
1345972,,,['dark power'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346858,,,,,,,,,,,,,,,,,,,,,,['3000mhz ram'],,,,,,,,,,,['lifetime warranty with ocuk'],,,,,,,,,,,
1348545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['intel solid state drive'],,,,,,,,,,,,,,
1349072,,,['corsair'],,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,,,,,['node controller included'],,,,,,,,,,,
1350372,,,['hp omen'],,,,,['2400mhz'],,,,,,,,,,['7200rpm'],,,,,,,,,,,,['1920x1080 i7 7700hq nvidia gtx 1060'],,,,,,,,,,,,,,
1352430,,,,,,,,,,,,,,,,,,['pci e x1'],,,,,['ddr3'],,,,,,,,,,['pci e x16'],,,,,,,['lan'],,,,
1353124,,,['msi'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['huge', 'steelseries backlight keyboard']",,,,,,,,,,,
1354183,,,,,,,,,,,,,,,,,,,,,,,,['tj07'],,,,,,,,,['product line'],,,,,,,,,,,
1355581,,,,,,,,,,,,,,['fn121'],,,,,,,,,,,,,,,['and fm121'],,,,"['p builds', 'upon the excellent', 'designs']",,,,,,,,,,,
1355854,,,['support'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355993,,,['kama'],,,,,,,,,,,,,['120mm'],,,,,,,,['flow 2 case'],,,,,,,,,,,,,,,,,,,,
1358764,,,['skylake'],,,,,,,,,,,,,,,['sata 6gb s'],,,,['usb3'],,"['6th gen ddr4', 'sata express m 2']",,,,,['usb type c crossfire sli'],,,,,,,,,,,,,,,
1359218,,,,,,['long'],,,,,,,,,,,,,,,,,,,,,,,,['individually sleeved strands'],,,,,,,['55 cm'],,,,,,,
1359313,"['1TB', '256 GB']",,,,,,,,,,,,,,,,,,,,"['3gb', '16gb']",,"['gddr5', 'ddr4']",,,,,,,,,,"['7200rpm win10', 'Intel Core i7']",,,,,,,,,,,
1359327,,,['msi'],,,,,,,,,,,,,,,,,,"['2gb gddr5', '8gb 2400mhz']",['7200rpm'],['ddr4 windows'],['gp62'],,,,,,,,,"['7rd leopard', '7300hq nvidia gtx 1050']",,,,,,,,,,,
1359816,,,['pc'],,,['case'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359817,,,['quad core'],,,,,,,,,,,,,,,,,,,,['ddr3 controller integrated hd'],,,,,,,,,,,,,,,,['32nm'],,,,,
1360395,,,['minimalist'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['modern design engineered'],,,,,,,,,,,
1360757,,,['mz'],,,,,,,,,,,,,,,['samsung 960 pro m 2 22x80 pcie 3 0 x4'],,,,,,,,,,,,,,,['warranty'],,,,,,['1tb'],,,,['2100mb'],['360k iops']
1361108,,,['very'],,,,,,,,,,,,,['140mm'],,,,,,,,,,,,,,,,,"['cooler made by silverstones argon', 'pwm connector now']",,,,,,,,,,,
1362575,,,['providing'],,,,,,['speeds'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362592,,,['asus'],,,,,['2400mhz'],,,,,,,,,,,,,['8gb'],,"['gddr5', 'ddr4']",,,,,,,['i7 6820hk nvidia gtx 1080'],,,['rog'],,,,,,['g701vi ba007'],,,,,
1362842,,,['with'],,,,,,,,,,,,,,,,,,,,,,,,,,,['intel ssd 530'],,,,,,,,,,,,,,
1363358,,,,,,,,,,,,,,,,,,"['sata 6gb', 'sata pcie gigabit lan 7 1 hd audio 6x', 'usb3 0']",,,,,,,,,,,,,,,,,['6th gen ddr3 2x pcie x16 2x pcie x1 2x pci 4x'],,,,,,,,,
1363609,,,['gigabyte'],,,,,['7200rpm win10'],,,,,,,['m2 pcie ssd 1tb hdd'],,,,,,['16gb'],,['ddr4 gtx'],,,,,,,"['p35x v5 cf1', 'intel i7 6700hq']",,,['4k led'],,,,,,['256gb'],,,,,
1364223,,,['budget'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['home networking'],,,,,,,['all'],,,,
1365423,,,['socket'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['2066'],,,,
1365502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['vdimm lifetime warranty'],,,,,,['3600mhz ram'],,,,,
1365759,,,,,,['stream'],,['enabled 2'],,,,,,,,,,,,['years warranty'],,['8008mhz'],['gddr5'],,,,,,,,,,['geforce gtx1060'],,,,,,,,,,,
1365913,,,['hx'],,['140mm fans'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368311,,,,,,['stream'],,['ati crossfirex'],,,,,,,,,,,,['ati eyefinity'],,['4800mhz'],['gddr5'],,,,,,,,,,"['ati stream', 'ati avivo hd']",,,,,,,,,,,
1368694,,,,,,,,,,,"['3 5 inch', '3 5 inch']",,,,,,,"['sata 6gb s', 'sata 6gb s']",,,,,,,,,,,,,,,"['3 year warranty', '3 year warranty']",,,,,,"['4tb', '4tb']",,,,,
1369232,,,['skylake'],,,,,,,,,,,,,,,,,,,,['kabylake ddr4'],,,,,,,,,,,,,,,,,,,,,
1369571,,,['black'],,,['panel made'],,,,['5'],,,,,,,,,,,,,,,,,,,,,,,,,,,['5 inch'],,,,,,,
1369706,"['256 GB', '1TB']",,['msi'],,,,,['ddr4'],,,,,['yes'],,,,,"['1920 x 1080 i7 6700hq nvidia gtx 1060', '7200rpm']",,,,['014uk'],,['gt62vr'],['Windows 10 Home 64 Bit'],,,,,,,['windows 10'],['Intel Core i7'],,['Full-HD (1.920 x 1.080 Pixel)'],,,,,,,,,
1370167,,,['core'],,,,,,,,,,,,,,,,,,,['650mhz'],,,,,,,,,,,"['ati stream', 'ati avivo hd']",,,,,,,,,,,
1370312,,,,,,,,,,,['3 5 inch'],,,,,,,['sata 6gb s'],,,,,,,,,,,,,,,"['surveillance drive', '3 year warranty']",,,,,,['4tb'],,,,,
1370783,,,['intel'],,,,,,,,,,,,,,,['sata 6gb s'],,,,,['ddr3 4x'],['sata express 4'],,,,,,,,,['pci e x16'],,,,,,,['lan'],,,,
1370855,,,['silverstone'],,,,,,,,,,,,,,,,,,,,,,['rs431u'],,,,,,,,,,,,,,,,,,,
1370931,,,['aerodynamically improved wing geometry'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372240,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,,['vdimm'],,,['35v'],,,,,,,,,,,,,['3200mhz ram'],,,,,
1372679,,,,,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,,,,,['f1251 copper bushing'],,,,,,,,,,,
1372709,,,,,,,,,,,,['95cfm blue'],,,,,,,,['led'],,,,,,,,,,,,,['fan has been'],,,,,,,,,,,
1373296,,,['core'],,,['stream'],,['years warranty'],,,,,,,,,,,,,,"['1059mhz', '5400mhz']",['gddr5'],,,,,,,,,,,,,,,,,,,,,
1375477,,,['control'],,,,,,,['design'],,,,,,,,,,,,,,,,,,,,,,,['mainstream fans and features'],,,,,,,,,,,
1375533,,,,,,['lifetime warranty'],,,,['ocuk'],,,,,,,,,,,,['35v'],['vdimm'],,,,,,,,,,,,,,,,['2666mhz ram'],,,,,
1375837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['socket support intel 1150'],,,,,,,,,,,,,,
1375892,,,['small'],,,,,,['support rgb'],,,,,,,,,,,,,,,"['mini tower', 'support incl']",,,,,,,,,"['with tempered glass', 'side panel extensive water', 'mounting reservoir']",,,,,,,,,,,
1376154,,,,,,,,,,,,,,,,,,,,,,['10000mhz'],,,,,,,,,,,['years warranty'],,,,,,,,,,,
1376179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['cooler from', 'amd am4']",,,,,,,,,,['120 mm'],
1376286,,,,,,,,,,,,,,,,,,['external caddy with'],,['ac adapters'],,,,,,,,,,,,,['truely portable'],,,,,,,,,,,
1378073,,,,,['64mb'],,,,,,,,,,,,,"['sata 6gb s', 'sdvr hybrid sdvr']",,,,,,,,,,,,,,,['best for nvr embedded'],,,,,,['4tb'],,,,,
1378131,,,['lian'],,,,,,,,,,,,,,,,,['li industrial'],,,,,,,,,,,,,['series case'],,,,,,,,,,,
1378656,,,,,,,,['safe place'],,,,,,,,,,,,,,,,,,,,,,,,,['my cloud it s'],,,,,,,,,,,
1378761,,,['msi'],,,,,['warranty'],,,,,,,,,,"['stealth pro', 'fhd ips i7 6700hq nvidia gtx 970m 3gb gddr5', '7200rpm', 'windows 10']",,,,,,['gs70'],,,,,,,,,,,,,['2133 ddr4'],,,,,,,
1379461,,,,,,['stream'],,,,,,,,,,,,,,,,['8192mb 8000mhz'],['gddr5'],,,,,,['vr ready'],,,,"['processors 2304 crossfire ready', 'years warranty']",,,,,,['00 20g core clock'],,,,,
1379934,,,,,,['long graphics card'],,,,,,,,,,,,,,,,,,,,,,,,,,,['aluminium panels tempered glass good watercooling'],,,,,,,,,,,
1380506,,,['core'],,,['stream'],,['years warranty'],,,,,,,,,,,,,,['1059mhz'],['gddr5'],,,,,,,,,,,,,,,,,,,,,
1381680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['aluminum chassis'],,,,,,,,,,,
1382968,,,,,,"['stream', 'stream']",,"['physx cuda', 'physx cuda']",,,,,,,,,,,,"['enabled 2 years warranty', 'enabled 2 years warranty']",,['7010mhz'],"['gddr5', 'gddr5']",,,,,,,,,,,,,,,,,,,,,
1382970,,,['those'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['support for'],,,,,
1383535,,,['following'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['spectre pro led'],,,,,,,,,,,
1383875,,,['techair'],,,,,['lifetime warranty'],,,,,,,,,,,,,,,,['wxdxh 39 x 27 x 4 cm foam'],,,,,,,,,"['laptop compartment dimensions', 'protection removable and adjustable']",,,,,,,,,,,
1384555,,,['skylake'],,,,,,,,,,,,,,,,,,,,['usb3'],['6th gen ddr4'],,,,,['usb type c crossfire sli'],,,,,,,,,,,,,,,
1384612,,,['joystick'],,,,,,,,,,,,,,,['usb connection'],,,,,,,,,,,,,,,['from thrustmaster'],,,,,,,,,,,
1384708,,,['intel'],,,,,,,,,,,,,,,,,,,,['ddr3'],,,,,,,,,,['pci e x16 2x pci e x1 6x'],,,,,,,,,,['7 1'],
1386451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['intel 900p pcie 3 0 x4', 'iops 5yr warranty']",,,,,,,,,,['2000mb'],
