half_id,half_isbn,half_title,half_author,half_binding,half_pubdate,half_pages,half_publisher
half_1721,9780440408796,Thunder Rolling in the Mountains,Scott O'Dell,,"Oct. 31st, 1993",128,Yearling Books
half_1722,9780800719616,The Prom Queen,Melody Carlson,,"Jan. 1st, 2013",128,Fleming H. Revell Company
half_1723,9780547398532,Closed for the Season,Mary Downing Hahn,,"Sep. 6th, 2010",182,Houghton Mifflin Harcourt (HMH)
half_1724,9781936976225,Zoo Station,Christiane F,,"Jan. 4th, 2013",320,Zest Books
half_1725,9781426302527,Buried Alive,Gloria Skurzynski,,"May. 13th, 2008",158,National Geographic Society
half_1726,9780142400012,Catalyst,Laurie Halse Anderson,,"Sep. 15th, 2003",232,Speak
half_1727,9780152164416,The Riddle of Penncroft Farm,Dorothea Jensen,,"Aug. 1st, 2001",272,Graphia Books
half_1728,9780451520883,Peter Pan,James Matthew Barrie,,"Jul. 5th, 2011",208,Signet Classics
half_1729,9780064460903,The Little House Cookbook,Barbara M. Walker,,"Sep. 7th, 1989",240,HarperTrophy
half_1730,9780152061654,The Bomb,Theodore Taylor,,"Aug. 1st, 2007",200,Harcourt Paperbacks
half_1731,9780545255646,"Ashes, Ashes",Jo Treggiari,,"Jan. 1st, 2013",352,Scholastic Paperbacks
half_1732,9780439803854,The Bar Code Rebellion,Suzanne Weyn,,"Aug. 31st, 2006",265,Scholastic Paperbacks
half_1733,9780375845161,The Ruby in the Smoke,Philip Pullman,,"Sep. 9th, 2008",230,Alfred A. Knopf Books for Young Readers
half_1734,9780517709368,33 Things Every Girl Should Know,Tonya Bolden,,"Feb. 17th, 1998",160,Alfred A. Knopf
half_1735,9780316105446,The Time-Traveling Fashionista on Board the Titanic,Bianca Turetsky,,"Apr. 3rd, 2012",272,Poppy Books
half_1736,9788498382808,El Mar de los Monstruos = The Sea of Monsters,Rick Riordan,,"Mar. 1st, 2010",253,Salamandra
half_1737,9780375803468,The Kidnapped Prince,Olaudiah Equiano,,"Jan. 25th, 2000",160,Yearling Books
half_1738,9780060736255,Weetzie Bat,Francesca Lia Block,,"Jul. 6th, 2004",128,Harper Teen
half_1739,9780439443852,Green Angel,Alice Hoffman,,"Jun. 30th, 2004",116,Scholastic Paperbacks
half_1740,9780312535629,Phoenix Rising,Karen Hesse,,"Feb. 17th, 2009",182,Square Fish
half_1741,9781423134473,Blue Bloods,Melissa de La Cruz,,"Aug. 21st, 2012",112,Hyperion Books
half_1742,9780064406499,Drive-By,Lynne Ewing,Paperback,"Dec. 20th, 1997",96,HarperCollins
half_1743,9780773674837,Crabbe,William Bell,,"Jun. 1st, 1999",169,Stoddart Kids
half_1744,9780765353047,Hurt Go Happy,Ginny Rorby,,"Jul. 31st, 2007",272,Starscape Books
half_1745,9780446545211,Fang,James Patterson,,"Sep. 1st, 2011",270,Grand Central Publishing
half_1746,9781599903781,Book of a Thousand Days,Shannon Hale,,"Sep. 15th, 2009",305,Bloomsbury Publishing PLC
half_1747,9781403436375,The French Revolution,Sean Connolly,Paperback,"Apr. 1st, 2003",56,Heinemann Library
half_1748,9780545402408,Crossing the Line,Malin Alegria,,"May. 1st, 2012",182,Point
half_1749,9780756608347,Abraham Lincoln,Tanya Lee Stone,Paperback,"Jan. 1st, 2005",128,DK Publishing (Dorling Kindersley)
half_1750,9780982374467,To Save a Life,Jim Britts,,"Oct. 1st, 2009",315,Outreach Publishing
half_1751,9780060835798,The King of Attolia,Megan Whalen Turner,Paperback,"Jun. 12th, 2007",387,Eos
half_1752,9780375866333,Tortall and Other Lands,Tamora Pierce,,"Apr. 10th, 2012",369,Bluefire
half_1753,9780440215561,We All Fall Down,Robert Cormier,,"Aug. 1st, 1993",208,Laurel Leaf Library
half_1754,9780373210473,Dark Kiss,Michelle Rowen,,"May. 22nd, 2012",348,Harlequin Teen
half_1755,9780316099042,Stranger with My Face,Lois Duncan,,"Apr. 19th, 2011",287,"Little, Brown Books for Young Readers"
half_1756,9780440415862,Bandit's Moon,Sid Fleischman,,"Apr. 30th, 2000",144,Yearling Books
half_1757,9781596431034,"Deogratias, a Tale of Rwanda",Jean-Philippe Stassen,,"May. 2nd, 2006",79,First Second
half_1758,9780545470551,The Bar Code Rebellion,Suzanne Weyn,,"Oct. 1st, 2012",79,Scholastic Paperbacks
half_1759,9780064400800,On the Way Home,Laura Ingalls Wilder,,"Oct. 20th, 1976",128,HarperCollins
half_1760,9780689873256,Full Tilt,Neal Shusterman,,"Jul. 27th, 2004",201,Simon Pulse
half_1761,9781416938774,The Fallen,Thomas E. Sniegoski,Paperback,"Sep. 30th, 2006",268,Simon Pulse
half_1762,9781595144355,Chopsticks,Jessica Anthony,,"Feb. 2nd, 2012",304,Razorbill
half_1763,9780440229353,How Angel Peterson Got His Name,Gary Paulsen,,"Aug. 10th, 2004",111,Dell Yearling
half_1764,9780553494600,Last Shot,John Feinstein,Paperback,"Jun. 27th, 2006",251,Yearling Books
half_1765,9780312644802,Alabama Moon,Watt Key,,"Aug. 3rd, 2010",294,Square Fish
half_1766,9780061935091,Firelight,Sophie Jordan,,"Sep. 6th, 2011",326,Harper
half_1767,9780545107112,Confessions of the Sullivan Sisters,Natalie Standiford,,"Nov. 1st, 2012",320,Scholastic Paperbacks
half_1768,9780061478772,Castle in the Air,Diana Wynne Jones,,"Apr. 22nd, 2008",383,Eos
half_1769,9780738726762,Sparks,S. J. Adams,,"Nov. 8th, 2011",256,Flux
half_1770,9780316011273,Luna,Julie Anne Peters,,"Apr. 1st, 2006",256,"Little, Brown Books for Young Readers"
half_1771,9781423111740,Dragon Moon,Carole Wilkinson,,"May. 1st, 2009",328,Hyperion Books
half_1772,9780060586621,A Hat Full of Sky,Terry Pratchett,,"Jun. 14th, 2005",407,HarperTrophy
half_1773,9780062236913,Gone Special Edition,Michael Grant,,"Mar. 5th, 2013",592,Katherine Tegen Books
half_1774,9780061449178,Fear,Michael Grant,,"Apr. 2nd, 2013",544,Katherine Tegen Books
half_1775,9781581960228,The Warriors,Joseph Bruchac,,"Sep. 1st, 2004",127,Darby Creek Publishing
half_1776,9780590603645,Torn Thread,Anne Isaacs,,"Oct. 1st, 2002",188,Scholastic Signature
half_1777,9780439135238,Samir and Yonatan,Daniella Carmi,,"Nov. 30th, 2002",192,Blue Sky Press
half_1778,9781416911548,Street Pharm,Allison Van Diepen,,"Jul. 1st, 2006",297,Simon Pulse
half_1779,9780439836814,Over the Edge,Emily Blake,,"Mar. 31st, 2008",197,Scholastic
half_1780,9780786813070,The Skin I'm in,Sharon G. Flake,,,176,Hyperion Books
half_1781,9780140367454,The Tale of Troy,Roger Lancelyn Green,Paperback,"Dec. 1st, 1995",224,Puffin Books
half_1782,9780316016629,Lord of the Shadows,Darren Shan,,"Oct. 31st, 2007",220,"Little, Brown Young Readers"
half_1783,9781587170942,Life in Prison,Stanley Tookie Williams,,"Feb. 1st, 2001",80,Chronicle Books (CA)
half_1784,9781421519845,"Slam Dunk, Volume 2",Takehiko Inoue,,"Feb. 1st, 2009",196,Viz Media
half_1785,9780060728243,The Hunt for the Seventh,Christine Morton-Shaw,,"Oct. 6th, 2009",273,Katherine Tegen Books
half_1786,9780061729003,Summer and the City,Candace Bushnell,Paperback,"Apr. 24th, 2012",416,Balzer & Bray/Harperteen
half_1787,9780312535674,We Are Witnesses,Jacob Boas,,"Mar. 17th, 2009",196,Square Fish
half_1788,9781580053334,Let's Get This Straight,Tina Fakhrid-Deen,,"Sep. 28th, 2010",203,Seal Press (CA)
half_1789,9780449815540,Legend of Korra Junior Novelization,Erica David,,"Jan. 8th, 2013",256,Random House Books for Young Readers
half_1790,9780061668111,Illusions,Aprilynne Pike,,"May. 1st, 2012",375,Harper Teen
half_1791,9780590208338,Hiroshima,Laurence Yep,,"May. 1st, 1996",56,Scholastic Paperbacks
half_1792,9780888997364,I Am a Taxi,Deborah Lynn Ellis,,"Feb. 28th, 2008",208,Groundwood Books
half_1793,9781462110278,The Kindling,Braden Bell,,"Jul. 10th, 2012",291,Sweetwater Books
half_1794,9780312561284,Memoirs of a Teenage Amnesiac,Gabrielle Zevin,,"Jun. 23rd, 2009",284,Square Fish
half_1795,9781442428782,Homecoming,Cynthia Voigt,,"Mar. 6th, 2012",400,Atheneum Books for Young Readers
half_1796,9781423171959,Kingdom Keepers V,Ridley Pearson,Paperback,"Feb. 26th, 2013",560,Hyperion Books
half_1797,9780064473767,Inside Out,Terry Trueman,,"Oct. 26th, 2004",128,Harper Teen
half_1798,9781416913283,Blank Confession,Pete Hautman,,"Nov. 15th, 2011",176,Simon & Schuster Books for Young Readers
half_1799,9780743224703,Life Strategies for Teens,Jay McGraw,,"Aug. 28th, 2001",176,Fireside Books
half_1800,9780060097578,Gilmore Girls,Catherine Clark,,"Sep. 30th, 2002",176,HarperEntertainment
half_1801,9780316012331,Lord Loss,Darren Shan,Paperback,"May. 10th, 2006",233,"Little, Brown Books for Young Readers"
half_1802,9781442459960,Tehanu,Ursula K. Le Guin,,"Sep. 11th, 2012",320,Atheneum Books for Young Readers
half_1803,9780375843679,Brain Jack,Brian Falkner,,"Aug. 9th, 2011",347,Ember
half_1804,9780441009305,The Lost Years of Merlin,T. A. Barron,,"Apr. 30th, 2002",304,Ace Books
half_1805,9780769676258,English and Grammar Grade 5,School Specialty Publishing,Paperback,"Mar. 1st, 2006",80,Brighter Child
half_1806,9780545402422,Border Town #3,Malin Alegria,,"Sep. 1st, 2012",192,Point
half_1807,9780061433030,Nation,Terry Pratchett,,"Sep. 22nd, 2009",367,HarperCollins
half_1808,9780142418499,Runaway Twin,Peg Kehret,,"Jan. 20th, 2011",197,Puffin Books
half_1809,9780698119208,I Am Regina,Sally M. Keehn,,"Dec. 31st, 2001",240,Puffin Books
half_1810,9781442427655,The Woman Who Rides Like a Man,Tamora Pierce,Paperback,"Apr. 19th, 2011",260,Atheneum Books
half_1811,9780375814723,Trickster's Choice,Tamora Pierce,,"Oct. 14th, 2008",422,Laurel Leaf Library
half_1812,9780439903486,What I Saw and How I Lied,Judy Blundell,,"Jan. 1st, 2010",284,Scholastic Paperbacks
half_1813,9780395329207,Castle,David Macaulay,,"Oct. 25th, 1982",74,Houghton Mifflin Harcourt (HMH)
half_1814,9781599902982,The Glitch in Sleep,John Hulme,Paperback,"Aug. 31st, 2008",277,Bloomsbury Publishing PLC
half_1815,9781423136798,Gallagher Girls 3-Book Pbk Boxed Set,Ally Carter,,"Sep. 28th, 2010",832,Hyperion Books
half_1816,9780312368579,Many Waters,Madeleine L'Engle,,"May. 1st, 2007",357,Square Fish
half_1817,9780142412046,On the Wings of Heroes,Richard Peck,,"Oct. 16th, 2008",148,Puffin Books
half_1818,9781433811937,Emotions!,Mary C. Lamia,,"Aug. 1st, 2012",148,Magination Press
half_1819,9780316734899,"Define ""Normal""",Julie Anne Peters,,"May. 7th, 2003",208,"Little, Brown Books for Young Readers"
half_1820,9781608821136,"Think Confident, Be Confident for Teens",Marci G. Fox,,"Nov. 3rd, 2011",184,Instant Help Books
half_1821,9781936976232,Holy Spokes!,Rob Coppolillo,,"Jan. 22nd, 2013",128,Zest Books
half_1822,9780545391153,Shattered,Paul Langan,,"Jan. 1st, 2012",123,Scholastic Paperbacks
half_1823,9780064473453,Castle in the Air,Diana Wynne Jones,,"Aug. 7th, 2001",248,HarperTrophy
half_1824,9780142500682,Notes from a Liar and Her Dog,Gennifer Choldenko,,"Jun. 23rd, 2003",216,G. P. Putnam's Sons
half_1825,9788478888849,Harry Potter y la Orden del Fenix = Harry Potter and the Order of the Phoenix,J. K. Rowling,,"Feb. 21st, 2004",893,Emece Editores
half_1826,9780152052201,The Afterlife,Gary Soto,,"Apr. 1st, 2005",161,Harcourt Paperbacks
half_1827,9780142417706,Salvation,Anne Osterlund,,"Jan. 10th, 2013",288,Speak
half_1828,9780550101488,Chambers Science Factfinder,Editors of Chambers,,,532,Larousse Kingfisher Chambers
half_1829,9780753464137,Chemistry,Dan Green,,"Jul. 6th, 2010",128,Kingfisher
half_1830,9781416934004,Forever . . .,Judy Blume,,"Apr. 24th, 2007",192,Simon Pulse
half_1831,9780061243899,Sisters of the Sword,Maya Snow,,"Jun. 30th, 2009",277,HarperCollins
half_1832,9780152058395,The Rifle,Gary Paulsen,,"Nov. 1st, 2006",108,Harcourt Paperbacks
half_1833,9780152164447,Twelve Impossible Things Before Breakfast,Jane Yolen,,"Mar. 1st, 2001",192,Harcourt Brace and Company
half_1834,9780316358507,The Broken Ear,Herge,Paperback,"May. 30th, 1978",62,"Little, Brown Books for Young Readers"
half_1835,9781933495095,A Teen's Game Plan for Life,Lou Holtz,,"Sep. 1st, 2007",126,Sorin Books
half_1836,9781595144782,Playground,50 Cent,,"Nov. 13th, 2012",320,Razorbill
half_1837,9780316134118,"The Twilight Saga: Breaking Dawn, Part 1",Mark Cotta Vaz,,"Dec. 13th, 2011",144,Little Brown and Company
half_1838,9780439786621,The Island,Gary Paulsen,,"Jan. 1st, 2006",202,Scholastic Paperbacks
half_1839,9781423101963,Hero,Perry Moore,,"May. 1st, 2009",428,Hyperion Books
half_1840,9780743229968,The Motley Fool Investment Guide for Teens,David Gardner,,"Jul. 16th, 2002",256,Fireside Books
half_1841,9780738732480,Innocent Darkness,Suzanne Lazear,,"Aug. 8th, 2012",391,Flux
half_1842,9780763658144,Zora and Me,Victoria Bond,,"Dec. 27th, 2011",170,Candlewick Press (MA)
half_1843,9780486214375,The Blue Fairy Book,Andrew Lang,,"Jun. 1st, 1965",390,Dover Publications
half_1844,9780061869754,The Lying Game #3,Sara Shepard,,"Feb. 5th, 2013",352,Harper Teen
half_1845,9780939217144,Draw 3-D,Doug DuBosque,,"Sep. 30th, 2000",64,Peel Productions
half_1846,9781610671064,April,Gabrielle Lord,,"Jan. 1st, 2012",181,Kane/Miller Book s
half_1847,9780531147740,Your Space,Diane Webber,,"Mar. 1st, 2008",112,Children's Press(CT)
half_1848,9780064405737,Julie,Jean Craighead George,,"Jan. 18th, 1996",240,HarperTrophy
half_1849,9781439178232,Forget You,Jennifer Echols,,"Jul. 20th, 2010",292,MTV Books
half_1850,9780316034241,Harlem Stomp!,Laban Carrick Hill,,"Jan. 1st, 2009",151,"Little, Brown Young Readers"
half_1851,9780061626456,Galloping Gold,Terri Farley,,"Mar. 31st, 2009",228,HarperCollins
half_1852,9780763658151,On the Blue Comet,Rosemary Wells,,"Sep. 11th, 2012",228,Candlewick Press (MA)
half_1853,9780440237778,The Sweet Far Thing,Libba Bray,,"Apr. 28th, 2009",819,Delacorte Press
half_1854,9780786836543,The Golem's Eye,Jonathan Stroud,Paperback,"Dec. 27th, 2005",562,Miramax Books
half_1855,9780061253706,Bridge to Terabithia,Katherine Paterson,,"Dec. 26th, 2006",191,HarperEntertainment
half_1856,9780312641542,The Teen's Guide to World Domination,Josh Shipp,,"Aug. 17th, 2010",285,St. Martin's Griffin
half_1857,9781250010339,Rebel Fire,Andrew Lane,Paperback,"Oct. 30th, 2012",368,Square Fish
half_1858,9780738733036,Silver,Talia Vance,,"Sep. 8th, 2012",384,Flux
half_1859,9780765366344,Down the Mysterly River,Bill Willingham,,"Sep. 25th, 2012",336,Starscape Books
half_1860,9780689808821,Hatchet,Gary Paulsen,,,208,Aladdin Paperbacks
half_1861,9780440239123,Messenger,Lois Lowry,,,169,Laurel Leaf Library
half_1862,9780375829062,Squire,Tamora Pierce,Paperback,"Oct. 25th, 2011",399,Random House (NY)
half_1863,9780385733410,Rebel Angels,Libba Bray,,"Dec. 26th, 2006",548,Delacorte Press Books for Young Readers
half_1864,9780142416891,ArchEnemy,Frank Beddor,Paperback,"Oct. 14th, 2010",370,Speak
half_1865,9780439580366,Montmorency,Eleanor Updale,Paperback,"Apr. 30th, 2005",240,Scholastic Paperbacks
half_1866,9780140367126,Frankenstein,Mary Wollstonecraft Shelley,Paperback,"Nov. 1st, 1994",288,Puffin Books
half_1867,9780142419212,The Raging Fires,T. A. Barron,,"May. 12th, 2011",261,Puffin Books
half_1868,9780385734257,Ball Don't Lie,Matt de La Pena,,"Mar. 13th, 2007",280,Delacorte Press Books for Young Readers
half_1869,9780140366990,The Hound of the Baskervilles,Arthur Conan Doyle,Paperback,"Nov. 1st, 1995",243,Puffin Books
half_1870,9780060502454,The Sledding Hill,Chris Crutcher,,"Sep. 19th, 2006",230,HarperCollins s
half_1871,9780312595128,The Fledgling Handbook 101,P. C. Cast,,"Oct. 26th, 2010",176,St. Martin's Griffin
half_1872,9780689860072,Dragonsinger,Anne McCaffrey,,"Apr. 1st, 2003",288,Aladdin Paperbacks
half_1873,9780618737437,The Squire's Tale,Gerald Morris,,"Apr. 28th, 2008",212,Houghton Mifflin Harcourt (HMH)
half_1874,9781433811272,Asperger's Rules!,Blythe Grossberg,,"May. 15th, 2012",127,Magination Press
half_1875,9781571316516,Perfect,Natasha Friend,,"Sep. 16th, 2004",172,Milkweed Editions
half_1876,9780061767593,L.A. Candy,Lauren Conrad,,"Jan. 5th, 2010",325,HarperCollins
half_1877,9780753462904,Astronomy,Dan Green,,"May. 12th, 2009",128,Kingfisher
half_1878,9781575423869,ADHD in HD,Jonathan Chesner,,"Apr. 9th, 2012",160,Free Spirit Publishing
half_1879,9780753465011,Basher Science: Human Body,Simon Basher,,"Mar. 15th, 2011",128,Kingfisher
half_1880,9780758272812,Storm,Brigid Kemmerer,,"May. 1st, 2012",407,Kensington Publishing Corporation
half_1881,9780060575915,Coraline,Neil Gaiman,,"May. 4th, 2004",194,HarperTrophy
half_1882,9780440413059,No Easy Answers,Donald R. Gallo,,"Jan. 12th, 1999",336,Laurel Leaf Library
half_1883,9780545402439,Border Town #4,Malin Alegria,,"Nov. 1st, 2012",192,Point
half_1884,9781596436800,Marathon,Boaz Yakin,,"Jun. 19th, 2012",192,First Second
half_1885,9781416958642,Everwild,Neal Shusterman,,"Nov. 2nd, 2010",424,Simon & Schuster Children's Publishing
half_1886,9780142419229,The Mirror of Fate,T. A. Barron,,"May. 12th, 2011",245,Puffin Books
half_1887,9780451225726,Lord of Misrule,Rachel Caine,,"Jan. 6th, 2009",244,NAL Jam Books
half_1888,9780439697347,Crackback,John Coy,,"Sep. 1st, 2007",201,Scholastic Paperbacks
half_1889,9780545068246,Into the Land of the Unicorns,Bruce Coville,,"Aug. 1st, 2008",159,Scholastic Paperbacks
half_1890,9781604961140,"Lucky Star, Volume 3",Kagami Yoshimizu,,"Dec. 1st, 2009",150,Bandai Entertainment
half_1891,9780060558864,Ella Enchanted,Gail Carson Levine,,"Feb. 17th, 2004",288,Harper Teen
half_1892,9780547237664,Someone Named Eva,Joan M. Wolf,,"Jun. 1st, 2009",200,Houghton Mifflin Harcourt (HMH)
half_1893,9780590459112,Separate But Not Equal,James Haskins,,"Jan. 31st, 2002",192,Scholastic Paperbacks
half_1894,9780679813446,The Black Stallion Returns,Walter Farley,Paperback,"Aug. 20th, 1991",240,Yearling Books
half_1895,9780547076348,Boy Toy,Barry Lyga,,"Jan. 5th, 2009",410,Graphia Books
half_1896,9781442412538,The Dark Is Rising,Susan Cooper,Paperback,"Aug. 31st, 2010",1082,Margaret K. McElderry Books
half_1897,9781554702688,Mystery at Saddle Creek,Shelley Peterson,,"Mar. 31st, 2010",308,Key Porter Books
half_1898,9781580131766,Six Million Paper Clips,Peter W. Schroeder,,"May. 1st, 2005",64,Kar-Ben Publishing
half_1899,9780898123852,Rose Blanche,Christophe Gallaz,,"Feb. 2nd, 2011",32,Creative
half_1900,9780142419649,Ghost Dog Secrets,Peg Kehret,,"Sep. 15th, 2011",192,Puffin Books
half_1901,9780769653655,Spectrum Science,School Specialty Publishing,,"May. 1st, 2008",144,School Specialty Publishing
half_1902,9780762445691,Tap Out,Eric Devine,,"Sep. 11th, 2012",320,Running Press Kids
half_1903,9781442428799,Dicey's Song,Cynthia Voigt,,"Mar. 6th, 2012",247,Atheneum Books for Young Readers
half_1904,9780802796431,Assassin,Anna Myers,,"Jun. 26th, 2007",212,Walker & Company
half_1905,9780547577289,Crazy,Han Nolan,,"Feb. 8th, 2012",348,Graphia Books
half_1906,9780439904858,Secrets in the Shadows,Anne Schraff,,"Jan. 1st, 2007",126,Scholastic
half_1907,9780061962691,Beautiful Days,Anna Godbersen,,"Jul. 31st, 2012",358,Harper
half_1908,9781423114079,The Artemis Fowl #2,Eoin Colfer,,"Aug. 1st, 2009",128,Hyperion Books
half_1909,9780375843037,The Ring of Rocamadour,Michael D. Beil,,"Jul. 13th, 2010",298,Yearling Books
half_1910,9780736901901,The Power of a Praying Teen,Stormie Omartian,,"Jul. 1st, 2005",203,Harvest House s
half_1911,9780451234681,Bite Club,Rachel Caine,,"Oct. 4th, 2011",352,New American Library
half_1912,9780618863358,Dairy Queen,Catherine Gilbert Murdock,,"Jun. 4th, 2007",274,Graphia Books
half_1913,9780064409308,Handbook for Boys,Walter Dean Myers,,"Apr. 1st, 2003",224,Amistad Press
half_1914,9780060582937,Autobiography of My Dead Brother,Walter Dean Myers,,"Oct. 31st, 2006",212,Amistad Press
half_1915,9780064473477,Big Mouth & Ugly Girl,Joyce Carol Oates,,"Apr. 29th, 2003",288,HarperTempest
half_1916,9781595826695,Magic Knight Rayearth 2 Omnibus Edition,CLAMP,,"Apr. 1st, 2012",640,Dark Horse Comics
half_1917,9780152064082,Dead Is the New Black,Marlene Perez,,"Sep. 1st, 2008",190,Harcourt Paperbacks
half_1918,9780590446914,Sojourner Truth,Patricia C. McKissack,,"Jan. 1st, 1994",186,Scholastic
half_1919,9780940975972,"Scientists, Healers, and Inventors",Wade Hudson,,"Nov. 1st, 2002",70,Just Us Books
half_1920,9780439904896,Blood Is Thicker,Paul Langan,,"Sep. 1st, 2007",156,Scholastic Paperbacks
half_1921,9780140369847,Aesop's Fables,S. A. Handsford,Paperback,"Feb. 1st, 1996",224,Puffin Books
half_1922,9780060517182,With Their Eyes: September 11th,Annie Thoms,,"Aug. 20th, 2002",228,HarperTempest
