cluster_id,Product Type_x,Category_x,Brand_x,Storage Capacity_x,Memory Type_x,Interface_x,Memory Speed_x,Color_x,Model_x,Processor_x,Product Type_y,Category_y,Brand_y,Storage Capacity_y,Memory Type_y,Interface_y,Memory Speed_y,Color_y,Model_y,Processor_y
1815346,,,['aorus'],,,,,['gddr5 win10'],,"['x3 plus', 'intel core i7 5700hq']",,,,,['geforce gtx'],,,,,
3102430,['is an enterprise'],,['samsung s'],,,,,['operation'],['sm863a'],,,,,['92tb'],,,,,,
3428102,['large datasets'],,['nvidia'],,,,,,,,['nvidia quadro k5200 2304 cores'],,,['8gb'],,,,,,
4017117,"['finest pen capabilities', 'sensitive capabilities']",,,,,,,,,,,,['wacom'],,,['USB'],,['Black'],,
5442139,,,['4000mhz ram'],,,,,,,,['lpx red pc4 32000 4000'],,,"['16gb', '2x8gb']",,,,,,
5665670,['designed cable'],,['cpu01'],,,,,,,,['reversible'],,['silverstone'],,,,,['cable silver'],,
5843146,,,['corsair'],,['ddr3 so dimm pc3 12800 1600 204'],,,,,,"['corsair', 'select pc3 12800 1600 non']",,,['16gb'],['ddr3l so dimm value'],,"['Non-ECC', 'Value Select', 'DDR3L SO-DIMM', 'PC3-12800 (1600)', 'UDIMM (Unbuffered)']",['\xa0'],,
5942399,['years warranty'],,['geforce'],,,,,,,,,,['msi'],,,,,,,['384 core']
7082868,"['samsung', 'samsung']",,,"['128gb', '128gb']",,,,,,,"['samsung', 'write']",,,['128gb'],,,,,['pm961'],
7718699,"['tlc nand read 560mb s', 'write']",,['cssd'],,,,,,,,['write'],,,,,,,,,
7993968,,,['when'],,,['standard layout'],,,,,,,['keysonic'],,,,,,['ultra compact mini softskin wired'],
8118095,,,['intel'],,,,,,,,['fan straight touch technology'],,['antec'],,,,,,,['intel amd cpu s']
8390725,['p280 gun'],['overclockers'],['antec'],,,,,['br img'],,,,,['antec'],,,['usb 3 0 w o psu'],,,,
8793007,,,['keysonic'],,,,,,,,['wireless compact keyboard'],,,,,['mouse l r buttons'],,,,
9592709,['power extension cable'],['vga'],,,,,,,,,,,['akasa'],,,,,,,
9678708,['is an enterprise'],,['samsung s'],,,,,['operation'],['sm863a'],,,,,['3 8tb'],,,['520mb s read 480mb s'],,"['pm863a', '97k 24k iops']",
10586986,"['iops', '450k']",,"['mzvlw512hmjp', 'mzvlw512hmjp']",,,,,,,,,,['samsung'],"['512gb', '512gb pcie']",,['nvme 22x80 pcie 3 0 x4 ssd read 3000mb s'],,,,
11752699,['vibrant colour options'],,['light'],,,,,,,,['red led'],,,['120mm'],['120 ufo red 600 1000rpm'],,,,,
11752740,['vibrant colour options'],,['light'],,,,,,,,,,,['120mm'],['1000rpm'],,,,,
11752767,['vibrant colour options'],,['light'],,,,,,,,,,,,,,,,,['600 1000rpm']
11752781,['vibrant colour options'],,['light'],,,,,,,,['white led'],,,['120mm'],,,,,,
11791053,,,['netgears'],,,,,,,,,,['netgear dgn2200'],,,,,,,
12362782,['available'],,,,,,,,,,['acetal'],,['ek supremacy evo water'],,,,,,['cpu block'],
12363780,,,['intel'],,,,,,,,,,,,,,,,,
12528255,"['high current pro', 'platinum']",,,,,,,,,,['psu'],,,,,,,,,
12545471,,,['antec'],,,,,,,,"['antec', 'modular 80plus bronze', 'psu']",,,,,,,,,
13182506,,,,,,,,,,['intel lga 2011'],,,['ekwb'],,,,,,,
13486024,['year warranty'],,['dual'],,,,,,,,,,,,,,,,,['intel core']
13584211,,,,,,,,,,,['ek fc1080 waterblock pom acetal nickel plated for'],,['ekwb'],,,,,['nvidia geforce'],,
13584496,,,,,,,,,,['amd reference design radeon pro duo graphics card'],['cover waterblock for'],,,,,,,,,['amd reference design radeon pro duo graphics card nickel acetal']
13585491,"['geforce gtx titan x graphics card', 'geforce gtx titan x graphics card']",,['ek fc titan x pascal is'],,,,,,,,"['cover waterblock for', 'geforce gtx titan x graphics card']",,['ekwb'],,,,,['nvidia reference'],,
13737168,['processors 1280 vr ready'],"['stream', 'enabled 2']",,,['gddr5'],,['8008mhz'],,,,,,['gainward'],,['gddr5'],,,,,"['geforce gtx 1060 phoenix', 'golden sample']"
13737541,['years warranty'],,['426018336'],,,,['10000mhz'],,,['core'],"['geforce gtx 1080 phoenix', '1733mhz boost']",,,,,['gddr5x vr ready graphics card'],,,,['2560 core']
13738403,['years warranty'],,,,,,,,,,['geforce gtx 1080 ti founders'],,,['11gb'],,['gddr5x vr ready graphics card'],,,,
13738793,,['stream'],,,['gddr5'],,['8008mhz'],['enabled 2'],,,,,['gainward'],,,,['1506mhz'],,,['geforce gtx 1060 phoenix']
13738842,,['stream'],,,['gddr5'],,['8008mhz'],['enabled 2'],,,,,['gainward'],,['gddr5'],,,,,"['geforce gtx 1060 phoenix', 'golden sample', '1152 core']"
14063376,,,['usb3'],,,,,['gigabit speeds'],,,['black'],,,,,,,,,
14468885,,,['graphics cards'],,,,,,,,['7990 cards'],,,,,,,,,
14480308,,,['ek fc bridge'],,,,,,,,['interconnect'],,,,,,,,,
14608519,['is an enterprise'],,,,,,,['operation'],['sm863a'],,"['samsung', '2 5']",,,['960gb'],,,,,"['pm863a', '97k 24k iops']",
14781317,['computer water'],,['ek'],,,,,,,,,['quad radiator'],,,,,['480'],,,
14801733,,['lifetime warranty'],['1866mhz ram'],,['vdimm'],,['65v'],,,,['corsair'],,,['8gb'],['silver pc3 14900'],['vengeance pro series'],,,,
14819160,,,['ek kit'],,,,,,,,,,['ek kit x360 water cooling kit'],,,,,,,
14864541,['systems'],,,,,,,,,,"['ek vardar', 'pressure fan']",,,['120mm'],,,['120 1450rpm'],,,
14864943,,,['ek vardar'],,,,,,,,['ek vardar'],,,['120mm'],,,,,,
14865247,['systems'],,,,,,,,,,['ek vardar'],,,['140mm'],,,,,,
14865265,['systems'],,,,,,,,,,['ek vardar'],,,,,,,,,
14865284,['systems'],,,,,,,,,,['ek vardar'],,,['140mm'],,,,,,
14891686,"['pwm fan adapter', 'temperature']",,,,,,,,,,"['ek cable', 'control black']","['ekwb', 'pwm fan adapter']",,,,,,['Black'],,
14965925,,,['usb'],,,,,,,,,,,['3 5'],,['usb 3 0'],,['black'],,
15023683,['usb3'],,['skylake'],,,,,['intel lan'],['kabylake ddr4'],,,,['gigabyte'],,,,['1151'],,,['intel gbe hdmi dvi d usb']
15311599,,,,,,,,,,,,,,,['gddr5 graphics card'],,,,,['radeon rx 470 mining edition']
15343454,['1yr warranty'],,,,,,,,,,,,,,,,,['gddr5 graphics'],,['amd radeon rx 470 mining edition']
15582062,['systems'],,,,,,,,,,"['ek vardar evo', '2000rpm fan']",['black'],,['140mm'],,,,,,
15582101,['systems'],,,,,,,,,,"['ek vardar evo', 'black']",,,['120mm'],,['blade pwm 3000rpm'],,,,
15592844,['is an enterprise'],,['samsung s'],,,,,['operation'],['sm863a'],,"['samsung', '2 5']",,,['960gb'],,,,,['sm863a'],
15827183,['passive heatsink'],,,,,,,,,,"['black ribbed', 'provides passive']",['aluminium design'],['ekwb'],,,,,['sata ssds'],,
15837121,"['monarch x4 is unique', 'dominator and corsair']",,['ek ram'],,,,,,,,['monarch x4 clean csq nickel'],,['ek ram'],,,,,,,
15845420,"['most demanding scientific models on nvidia', 'compute performance']",['nvidia kepler'],['run'],,,,,,,,,['pny'],,['12gb'],['745mhz'],,,,['tesla k40'],
15906575,['pattern application'],,['bracket'],,,,,,,,['ek uni pump bracket'],,,,,,,,,
15925743,"['sata 3gb', 'raid 2x']",,['intel'],,['ddr3 ram dimm 2x sata 6gb s'],['usb 3 0 7'],,['support'],['p67 lga1155'],['intel 2nd gen core i3 i5 i7 4x'],,,['gigabyte'],,,,,,['1155 ddr3 sata iii'],
16108037,['memory 2048mb'],['stream'],,,['gddr3'],,"['797mhz', '1000mhz']",['years warranty'],,,['msi geforce'],['797mhz'],,['2gb'],['gddr3 gpu'],,['1600mhz'],,,
