id,hotel_name,address_street,address_locality,phone_number,stars,price_range_in_euro,number_rooms,room_types,hotel_style,rating,count_reviews,user_rating,ta_certificate_of_excellence,ta_travelers_choice,suites,family_rooms,accessible_rooms,non_smoking_rooms,kitchenette,hotel_style_business,hotel_style_luxury,hotel_style_romantic,hotel_style_family,hotel_style_spa,hotel_style_onsen,price_range_lower,price_range_upper,hotel_name-href,all_hotel_details_link-href
2059,Ciao Ciao Roma,Via Casilina 1039,00169 Rome,,0.0,53 - 110,3.0,"Non-Smoking, Family, Smoking ",nan,"#1,133 of 3,898 B&Bs / Inns in Rome",45.0,4.5,False,False,False,True,False,True,False,False,False,False,False,False,False,53.0,110.0,https://www.tripadvisor.com/Hotel_Review-g187791-d2550956-Reviews-Ciao_Ciao_Roma-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d2550956-Reviews-Ciao_Ciao_Roma-Rome_Lazio.html#ABOUT_TAB
2060,Guest House Casa Martini,Via Barletta 29,00192 Rome,00 39 080 908 0290,0.0,80 - 188,3.0,"Non-Smoking, Family ",nan,"#11 of 3,898 B&Bs / Inns in Rome",149.0,5.0,True,False,False,True,False,True,False,False,False,False,False,False,False,80.0,188.0,https://www.tripadvisor.com/Hotel_Review-g187791-d3566707-Reviews-Guest_House_Casa_Martini-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d3566707-Reviews-Guest_House_Casa_Martini-Rome_Lazio.html#ABOUT_TAB
2061,Hold Rome,Via Principe Amedeo 128,00185 Rome,,2.0,67 - 104,3.0,"Non-Smoking, Family ",nan,"#942 of 1,251 Specialty Lodging in Rome",78.0,4.0,False,False,False,True,False,True,False,False,False,False,False,False,False,67.0,104.0,https://www.tripadvisor.com/Hotel_Review-g187791-d919211-Reviews-Hold_Rome-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d919211-Reviews-Hold_Rome-Rome_Lazio.html#ABOUT_TAB
2062,Villa Icidia,Via Tuscolana Vecchia 81,00044 Rome,,3.0,55 - 114,43.0,"Kitchenette, Family, Smoking ",nan,"#845 of 1,272 Hotels in Rome",98.0,3.5,False,False,False,True,False,False,True,False,False,False,False,False,False,55.0,114.0,https://www.tripadvisor.com/Hotel_Review-g187791-d2490333-Reviews-Villa_Icidia-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d2490333-Reviews-Villa_Icidia-Rome_Lazio.html#ABOUT_TAB
2063,B&B 2012,Via Luigi Arnaldo Vassallo 10,00159 Rome,,0.0,49 - 74,5.0,Non-Smoking,nan,"#939 of 3,898 B&Bs / Inns in Rome",179.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,49.0,74.0,https://www.tripadvisor.com/Hotel_Review-g187791-d3643658-Reviews-B_B_2012-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d3643658-Reviews-B_B_2012-Rome_Lazio.html#ABOUT_TAB
2064,B&B Santa Croce,Via di Santa Croce in Gerusalemme 91,00185 Rome,,1.5,52 - 112,,Non-Smoking,nan,"#1,096 of 3,898 B&Bs / Inns in Rome",91.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,52.0,112.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1155097-Reviews-B_B_Santa_Croce-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1155097-Reviews-B_B_Santa_Croce-Rome_Lazio.html#ABOUT_TAB
2065,Hotel Dei Congressi,Viale Shakespeare 29,00144 Rome,,4.0,93 - 189,105.0,"Non-Smoking, Family, Suites ","Business, Luxury","#475 of 1,272 Hotels in Rome",588.0,4.0,False,False,True,True,False,True,False,True,True,False,False,False,False,93.0,189.0,https://www.tripadvisor.com/Hotel_Review-g187791-d497525-Reviews-Hotel_Dei_Congressi-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d497525-Reviews-Hotel_Dei_Congressi-Rome_Lazio.html#ABOUT_TAB
2066,B&B Romanticasa,Via del Cancello 28,00186 Rome,,0.0,95 - 280,3.0,nan,nan,"#3,108 of 3,898 B&Bs / Inns in Rome",8.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,95.0,280.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1434853-Reviews-B_B_Romanticasa-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1434853-Reviews-B_B_Romanticasa-Rome_Lazio.html#ABOUT_TAB
2067,Reale House B&B,Via Giorgio Scalia 40,00136 Rome,,3.0,52 - 162,5.0,Family ,nan,"#1,375 of 3,898 B&Bs / Inns in Rome",43.0,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,52.0,162.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1653578-Reviews-Reale_House_B_B-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1653578-Reviews-Reale_House_B_B-Rome_Lazio.html#ABOUT_TAB
2068,B&B St. Angel,Via Giuseppe Parini 7,00152 Rome,,0.0,44 - 103,6.0,"Suites, Non-Smoking, Family, Smoking ",nan,"#3,150 of 3,898 B&Bs / Inns in Rome",20.0,4.5,False,False,True,True,False,True,False,False,False,False,False,False,False,44.0,103.0,https://www.tripadvisor.com/Hotel_Review-g187791-d3963597-Reviews-B_B_St_Angel-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d3963597-Reviews-B_B_St_Angel-Rome_Lazio.html#ABOUT_TAB
2069,Hotel Beethoven,Via del Forte Braschi 2,00167 Rome,,3.0,128 - 140,61.0,"Non-Smoking, Accessible ",nan,"#1,118 of 1,272 Hotels in Rome",210.0,2.5,False,False,False,False,True,True,False,False,False,False,False,False,False,128.0,140.0,https://www.tripadvisor.com/Hotel_Review-g187791-d237204-Reviews-Hotel_Beethoven-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d237204-Reviews-Hotel_Beethoven-Rome_Lazio.html#ABOUT_TAB
2070,Il Sogno di Augusto,Via Gela 25,00182 Rome,,0.0,,,nan,nan,"#1,785 of 3,898 B&Bs / Inns in Rome",10.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d10559358-Reviews-Il_Sogno_di_Augusto-Rome_Lazio.html,
2071,Termini Guest House,Via Volturno 7 Sc. B,00185 Rome,,0.0,,,nan,nan,,7481.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d13122593-Reviews-Termini_Guest_House-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d13122593-Reviews-Termini_Guest_House-Rome_Lazio.html#ABOUT_TAB
2072,Ale&Andrea Apartments,Via Baldo Degli Ubaldi 71,00167 Rome,00 39 347 333 7233,0.0,61 - 89,2.0,"Kitchenette, Family, Accessible ",nan,"#538 of 1,251 Specialty Lodging in Rome",15.0,4.5,False,False,False,True,True,False,True,False,False,False,False,False,False,61.0,89.0,https://www.tripadvisor.com/Hotel_Review-g187791-d2324265-Reviews-Ale_Andrea_Apartments-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d2324265-Reviews-Ale_Andrea_Apartments-Rome_Lazio.html#ABOUT_TAB
2073,BB22 Roma,Viale Carso 22,00195 Rome,,0.0,101 - 127,3.0,Non-Smoking,nan,"#358 of 3,898 B&Bs / Inns in Rome",63.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,101.0,127.0,https://www.tripadvisor.com/Hotel_Review-g187791-d5566136-Reviews-BB22_Roma-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d5566136-Reviews-BB22_Roma-Rome_Lazio.html#ABOUT_TAB
2074,Le Stanze di Nico,Viale delle Milizie 76,00192 Rome,,0.0,54 - 76,6.0,Family ,nan,"#1,445 of 3,898 B&Bs / Inns in Rome",44.0,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,54.0,76.0,https://www.tripadvisor.com/Hotel_Review-g187791-d2471471-Reviews-Le_Stanze_di_Nico-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d2471471-Reviews-Le_Stanze_di_Nico-Rome_Lazio.html#ABOUT_TAB
2075,Ludovica B&B,Viale Angelico 32,00195 Rome,,0.0,,,nan,nan,"#2,839 of 3,898 B&Bs / Inns in Rome",1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d9989883-Reviews-Ludovica_B_B-Rome_Lazio.html,
2076,Domus Elisa B&B,Via Cavour 124,00185 Rome,,0.0,,3.0,nan,nan,"#1,728 of 3,898 B&Bs / Inns in Rome",63.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d1634454-Reviews-Domus_Elisa_B_B-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1634454-Reviews-Domus_Elisa_B_B-Rome_Lazio.html#ABOUT_TAB
2077,Moderno Hotel,"Via Attilio Verdirosi, 27",00000 Rome,,0.0,,,nan,nan,,7481.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d8321553-Reviews-Moderno_Hotel-Rome_Lazio.html,
2078,Locanda degli Antiquari,Via Dei Gabrielli 92,00186 Rome,,0.0,59 - 142,5.0,nan,nan,"#2,063 of 3,898 B&Bs / Inns in Rome",13.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,59.0,142.0,https://www.tripadvisor.com/Hotel_Review-g187791-d10029814-Reviews-Locanda_degli_Antiquari-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d10029814-Reviews-Locanda_degli_Antiquari-Rome_Lazio.html#ABOUT_TAB
2079,Art Domus Reale,Via Sicilia 153,00000 Rome,,0.0,65 - 113,5.0,"Non-Smoking, Family ",nan,"#1,821 of 3,898 B&Bs / Inns in Rome",23.0,4.5,False,False,False,True,False,True,False,False,False,False,False,False,False,65.0,113.0,https://www.tripadvisor.com/Hotel_Review-g187791-d3784902-Reviews-Art_Domus_Reale-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d3784902-Reviews-Art_Domus_Reale-Rome_Lazio.html#ABOUT_TAB
2080,Nuovo Principe Guest House,Via Napoleone III 86,00185 Rome,,0.0,,,"Non-Smoking, Location Italy ",nan,,7481.0,,False,False,False,False,False,True,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d5971640-Reviews-Nuovo_Principe_Guest_House-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d5971640-Reviews-Nuovo_Principe_Guest_House-Rome_Lazio.html#ABOUT_TAB
2081,Ubaldi Best House,Via Baldo Degli Ubaldi 90,00167 Rome,,0.0,56 - 188,3.0,nan,nan,"#2,446 of 3,898 B&Bs / Inns in Rome",15.0,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,56.0,188.0,https://www.tripadvisor.com/Hotel_Review-g187791-d11434712-Reviews-Ubaldi_Best_House-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d11434712-Reviews-Ubaldi_Best_House-Rome_Lazio.html#ABOUT_TAB
2082,A Casa di Bruno e Maria,Via Pavullo Nel Frignano 57,00125 Rome,,0.0,,,nan,nan,,7481.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d1625145-Reviews-A_Casa_di_Bruno_e_Maria-Rome_Lazio.html,
2083,Vaticano Milizie,Viale delle Milizie 15,00192 Rome,,0.0,,,nan,nan,"#2,919 of 3,898 B&Bs / Inns in Rome",2.0,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d1775977-Reviews-Vaticano_Milizie-Rome_Lazio.html,
2084,B&B A Casa Di Nancy,Via Leone IV 109,00192 Rome,,0.0,59 - 129,3.0,nan,nan,"#1,788 of 3,898 B&Bs / Inns in Rome",21.0,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,59.0,129.0,https://www.tripadvisor.com/Hotel_Review-g187791-d6420434-Reviews-B_B_A_Casa_Di_Nancy-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d6420434-Reviews-B_B_A_Casa_Di_Nancy-Rome_Lazio.html#ABOUT_TAB
2085,A Casa di Benny,Piazza Augusto Albini 20,00154 Rome,,0.0,46 - 95,,nan,nan,"#2,501 of 3,898 B&Bs / Inns in Rome",3.0,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,46.0,95.0,https://www.tripadvisor.com/Hotel_Review-g187791-d12239482-Reviews-A_Casa_di_Benny-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d12239482-Reviews-A_Casa_di_Benny-Rome_Lazio.html#ABOUT_TAB
2086,Domus Roxy,Via Marghera 49,00185 Rome,,0.0,96 - 153,2.0,"Non-Smoking, Family ",nan,"#740 of 3,898 B&Bs / Inns in Rome",53.0,4.5,False,False,False,True,False,True,False,False,False,False,False,False,False,96.0,153.0,https://www.tripadvisor.com/Hotel_Review-g187791-d5551572-Reviews-Domus_Roxy-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d5551572-Reviews-Domus_Roxy-Rome_Lazio.html#ABOUT_TAB
2087,Roma Tempus,Via Cairoli 101,00185 Rome,,0.0,21 - 102,,Non-Smoking,nan,"#393 of 1,251 Specialty Lodging in Rome",35.0,4.5,False,False,False,False,False,True,False,False,False,False,False,False,False,21.0,102.0,https://www.tripadvisor.com/Hotel_Review-g187791-d9462553-Reviews-Roma_Tempus-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d9462553-Reviews-Roma_Tempus-Rome_Lazio.html#ABOUT_TAB
2088,IH Hotels Roma Z3,Via Giorgio Perlasca 13/15,00155 Rome,,4.0,62 - 153,260.0,"Suites, Non-Smoking, Family, Accessible ","Best Value, Luxury","#431 of 1,272 Hotels in Rome",596.0,4.0,False,False,True,True,True,True,False,False,True,False,False,False,False,62.0,153.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1464969-Reviews-IH_Hotels_Roma_Z3-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1464969-Reviews-IH_Hotels_Roma_Z3-Rome_Lazio.html#ABOUT_TAB
2089,Pangea,Via Nostra Signora di Lourdes 35,00167 Rome,,3.0,,4.0,Non-Smoking,nan,"#698 of 1,272 Hotels in Rome",73.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d1217213-Reviews-Pangea-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1217213-Reviews-Pangea-Rome_Lazio.html#ABOUT_TAB
2090,B&B Leoni Di Giada,Station  Via Carlo Alberto 31,00185 Rome,,0.0,56 - 126,8.0,"Non-Smoking, Family ",nan,"#2,872 of 3,898 B&Bs / Inns in Rome",25.0,3.0,False,False,False,True,False,True,False,False,False,False,False,False,False,56.0,126.0,https://www.tripadvisor.com/Hotel_Review-g187791-d5787935-Reviews-B_B_Leoni_Di_Giada-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d5787935-Reviews-B_B_Leoni_Di_Giada-Rome_Lazio.html#ABOUT_TAB
2091,Camplus Guest Roma,Via del Cottanello,00158 Rome,,3.0,49 - 161,70.0,"Non-Smoking, Family, Accessible ",Best Value,"#483 of 1,272 Hotels in Rome",109.0,4.0,True,False,False,True,True,True,False,False,False,False,False,False,False,49.0,161.0,https://www.tripadvisor.com/Hotel_Review-g187791-d10892551-Reviews-Camplus_Guest_Roma-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d10892551-Reviews-Camplus_Guest_Roma-Rome_Lazio.html#ABOUT_TAB
2092,5Rooms,Piazza della Stazione di San Pietro 13,00165 Rome,,0.0,46 - 85,5.0,Non-Smoking,nan,"#1,178 of 3,898 B&Bs / Inns in Rome",42.0,4.5,False,False,False,False,False,True,False,False,False,False,False,False,False,46.0,85.0,https://www.tripadvisor.com/Hotel_Review-g187791-d8638688-Reviews-5Rooms-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d8638688-Reviews-5Rooms-Rome_Lazio.html#ABOUT_TAB
2093,Annette B&B,Via Crescenzio 19,00193 Rome,,3.5,65 - 120,3.0,"Kitchenette, Non-Smoking",nan,"#218 of 3,898 B&Bs / Inns in Rome",164.0,4.5,False,False,False,False,False,True,True,False,False,False,False,False,False,65.0,120.0,https://www.tripadvisor.com/Hotel_Review-g187791-d511877-Reviews-Annette_B_B-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d511877-Reviews-Annette_B_B-Rome_Lazio.html#ABOUT_TAB
2094,Rome Villa Borghese B&B,Via Ofanto 18,00198 Rome,,0.0,,,nan,nan,"#752 of 1,251 Specialty Lodging in Rome",1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d7039172-Reviews-Rome_Villa_Borghese_B_B-Rome_Lazio.html,
2095,Tre R Colosseo,Via Nicola Salvi 68,00184 Rome,,0.0,78 - 152,3.0,"Suites, Non-Smoking",nan,"#480 of 3,898 B&Bs / Inns in Rome",70.0,4.5,False,False,True,False,False,True,False,False,False,False,False,False,False,78.0,152.0,https://www.tripadvisor.com/Hotel_Review-g187791-d5788874-Reviews-Tre_R_Colosseo-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d5788874-Reviews-Tre_R_Colosseo-Rome_Lazio.html#ABOUT_TAB
2096,Chroma Exy,Via Montebello 99,00185 Rome,,0.0,38 - 117,5.0,"Non-Smoking, Family ",nan,"#683 of 3,898 B&Bs / Inns in Rome",102.0,4.5,True,False,False,True,False,True,False,False,False,False,False,False,False,38.0,117.0,https://www.tripadvisor.com/Hotel_Review-g187791-d3730338-Reviews-Chroma_Exy-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d3730338-Reviews-Chroma_Exy-Rome_Lazio.html#ABOUT_TAB
2097,Generator Hostel Rome,Via Principe Amedeo 257,00185 Rome,,4.0,41 - 137,75.0,"Non-Smoking, Accessible ",nan,"#48 of 1,251 Specialty Lodging in Rome",351.0,4.5,True,False,False,False,True,True,False,False,False,False,False,False,False,41.0,137.0,https://www.tripadvisor.com/Hotel_Review-g187791-d10536573-Reviews-Generator_Hostel_Rome-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d10536573-Reviews-Generator_Hostel_Rome-Rome_Lazio.html#ABOUT_TAB
2098,Shiva B&B,Via di Porta Maggiore 71,00185 Rome,,0.0,42 - 95,2.0,nan,nan,"#920 of 1,251 Specialty Lodging in Rome",55.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,42.0,95.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1573153-Reviews-Shiva_B_B-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1573153-Reviews-Shiva_B_B-Rome_Lazio.html#ABOUT_TAB
2099,Pincio,Via Capo le Case 50,00187 Rome,,3.0,92 - 323,15.0,"Non-Smoking, Accessible ",nan,"#508 of 1,272 Hotels in Rome",276.0,4.0,False,False,False,False,True,True,False,False,False,False,False,False,False,92.0,323.0,https://www.tripadvisor.com/Hotel_Review-g187791-d529346-Reviews-Pincio-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d529346-Reviews-Pincio-Rome_Lazio.html#ABOUT_TAB
2100,Hotel Alimandi Vaticano,Viale Vaticano 99,00165 Rome,00 39 06 3974 5562,4.0,119 - 296,25.0,"Non-Smoking, Accessible, Family ","Luxury, Romantic, Family","#52 of 1,272 Hotels in Rome",917.0,4.5,True,False,False,True,True,True,False,False,True,True,True,False,False,119.0,296.0,https://www.tripadvisor.com/Hotel_Review-g187791-d585859-Reviews-Hotel_Alimandi_Vaticano-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d585859-Reviews-Hotel_Alimandi_Vaticano-Rome_Lazio.html#ABOUT_TAB
2101,Frank's House,Via Lamarmora 11,00185 Rome,,0.0,74 - 117,2.0,"Suites, Non-Smoking",nan,"#111 of 3,898 B&Bs / Inns in Rome",221.0,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,74.0,117.0,https://www.tripadvisor.com/Hotel_Review-g187791-d1236212-Reviews-Frank_s_House-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d1236212-Reviews-Frank_s_House-Rome_Lazio.html#ABOUT_TAB
2102,Amalia Hotel,Via Germanico 66,00192 Rome,,3.0,78 - 322,11.0,Non-Smoking,Family,"#374 of 1,272 Hotels in Rome",434.0,4.0,True,False,False,False,False,True,False,False,False,False,True,False,False,78.0,322.0,https://www.tripadvisor.com/Hotel_Review-g187791-d229099-Reviews-Amalia_Hotel-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d229099-Reviews-Amalia_Hotel-Rome_Lazio.html#ABOUT_TAB
2103,Suite San Pietro,Borgo Angelico 20,00193 Rome,,0.0,,,nan,nan,"#970 of 1,272 Hotels in Rome",1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d1198072-Reviews-Suite_San_Pietro-Rome_Lazio.html,
2104,La Dimora dei sogni al Vaticano,Via Premuda 3,00195 Rome,00 39 333 588 2988,0.0,62 - 122,3.0,Non-Smoking,nan,"#1,281 of 3,898 B&Bs / Inns in Rome",43.0,4.5,True,False,False,False,False,True,False,False,False,False,False,False,False,62.0,122.0,https://www.tripadvisor.com/Hotel_Review-g187791-d10183219-Reviews-La_Dimora_dei_sogni_al_Vaticano-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d10183219-Reviews-La_Dimora_dei_sogni_al_Vaticano-Rome_Lazio.html#ABOUT_TAB
2105,Owl's Nest,Viale Angelico 80,00195 Rome,,0.0,,,nan,nan,"#740 of 1,251 Specialty Lodging in Rome",1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,https://www.tripadvisor.com/Hotel_Review-g187791-d3975071-Reviews-Owl_s_Nest-Rome_Lazio.html,
2106,Farnesina Hotel,Via della Farnesina 23,00194 Rome,,3.0,69 - 136,24.0,Non-Smoking,nan,"#916 of 1,272 Hotels in Rome",202.0,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,69.0,136.0,https://www.tripadvisor.com/Hotel_Review-g187791-d482634-Reviews-Farnesina_Hotel-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d482634-Reviews-Farnesina_Hotel-Rome_Lazio.html#ABOUT_TAB
2107,Le Due Civette,Via Fregene 6,00183 Rome,,0.0,61 - 151,4.0,"Non-Smoking, Family ",nan,"#95 of 3,898 B&Bs / Inns in Rome",172.0,5.0,True,False,False,True,False,True,False,False,False,False,False,False,False,61.0,151.0,https://www.tripadvisor.com/Hotel_Review-g187791-d6528487-Reviews-Le_Due_Civette-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d6528487-Reviews-Le_Due_Civette-Rome_Lazio.html#ABOUT_TAB
2108,Quality Hotel Rouge et Noir Roma,Via Cosimo de Giorgi 8,00158 Rome,,4.0,33 - 103,1.0,"Non-Smoking, Family ",Luxury,"#1,155 of 1,272 Hotels in Rome",1132.0,2.5,False,False,False,True,False,True,False,False,True,False,False,False,False,33.0,103.0,https://www.tripadvisor.com/Hotel_Review-g187791-d497494-Reviews-Quality_Hotel_Rouge_et_Noir_Roma-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d497494-Reviews-Quality_Hotel_Rouge_et_Noir_Roma-Rome_Lazio.html#ABOUT_TAB
2109,Hotel Tex,Via Giovanni Amendola 97,00185 Rome,,3.0,59 - 201,39.0,"Non-Smoking, Family ",nan,"#841 of 1,272 Hotels in Rome",42.0,3.5,False,False,False,True,False,True,False,False,False,False,False,False,False,59.0,201.0,https://www.tripadvisor.com/Hotel_Review-g187791-d272490-Reviews-Hotel_Tex-Rome_Lazio.html,https://www.tripadvisor.com/Hotel_Review-g187791-d272490-Reviews-Hotel_Tex-Rome_Lazio.html#ABOUT_TAB
