ids,label,katom_base,rewo_base,katom_brand,rewo_brand,katom_capacity,rewo_capacity,katom_category,rewo_category,katom_cluster_id,rewo_cluster_id,katom_color,rewo_color,katom_finish,rewo_finish,katom_height,rewo_height,katom_id,rewo_id,katom_material,rewo_material,katom_product_type,rewo_product_type,katom_shape,rewo_shape,katom_style,rewo_style,katom_title,rewo_title
katom_242_rewo_28306,0,,,advance tabco,advance tabco,,,,'84 long 18 gauge',48952,1273084,,'shelf',,,,,katom_242,rewo_28306,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck with rear' 'not adjustable old style',,,'table','table' '400 series',"84"" old style table mount shelf - 2-deck, rear turn up, 12"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-15-84r overshelf, table-mounted""@en table-mounted | worktable overshelf""@en "" advance overshelf"
katom_9582_rewo_28306,0,,,advance tabco,advance tabco,'430 series',,,'84 long 18 gauge',1715160,1273084,,'shelf',,,,,katom_9582,rewo_28306,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck with rear' 'not adjustable old style',,,'shelf' 'table','table' '400 series',"48"" old style table mount shelf - 2-deck, rear turn up, 12"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-15-84r overshelf, table-mounted""@en table-mounted | worktable overshelf""@en "" advance overshelf"
katom_242_rewo_67898,0,,,advance tabco,advance tabco,,,,'84 long 18 gauge',48952,10833107,,,,,,,katom_242,rewo_67898,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck' 'not adjustable old style',,,'table','table' '400 series',"84"" old style table mount shelf - 2-deck, rear turn up, 12"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-15-84 overshelf, table-mounted""@en "" advance overshelf table-mounted | worktable overshelf""@en"
katom_242_rewo_11262,0,,,advance tabco,advance tabco,,,,,48952,546066,,'table mounted',,,,,katom_242,rewo_11262,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck' 'not adjustable old style',,,'table','400 series',"84"" old style table mount shelf - 2-deck, rear turn up, 12"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-15-108 overshelf, table-mounted""@en "" advance overshelf table-mounted | worktable overshelf""@en"
katom_242_rewo_11629,0,,,advance tabco,advance tabco,,'10 wide',,,48952,563184,,,,,,,katom_242,rewo_11629,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck' 'not adjustable old style',,,'table','table' '400 series',"84"" old style table mount shelf - 2-deck, rear turn up, 12"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-10-120 overshelf table mounted""@en "" advance mounted | worktable overshelf""@en"
katom_22424_rewo_11629,0,,,advance tabco,advance tabco,'12 wide','10 wide',,,13433440,563184,'table mounted double deck',,,,,,katom_22424,rewo_11629,'stainless steel','stainless steel','not adjustable old style','double deck' 'not adjustable old style',,,,'table' '400 series',"120"" old style table mount shelf - 2-deck, 12"" w, 18-ga 430-stainless""@en 430-stainless ""@en w 2-deck"," "" ods-10-120 overshelf table mounted""@en "" advance mounted | worktable overshelf""@en"
katom_242_rewo_955,1,,,advance tabco,advance tabco,,,,,48952,48952,,,,,,,katom_242,rewo_955,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck with rear' 'not adjustable old style',,,'table','table' '400 series',"84"" old style table mount shelf - 2-deck, rear turn up, 12"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-12-84r overshelf, table-mounted""@en table-mounted | worktable overshelf""@en "" advance overshelf"
katom_22418_rewo_955,0,,,advance tabco,advance tabco,'10 wide',,,,13429158,48952,,,,,,,katom_22418,rewo_955,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck with rear' 'not adjustable old style',,,'table','table' '400 series',"72"" old style table mount shelf - 2-deck, rear turn up, 10"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-12-84r overshelf, table-mounted""@en table-mounted | worktable overshelf""@en "" advance overshelf"
katom_9582_rewo_34168,0,,,advance tabco,advance tabco,'430 series','10 wide',,,1715160,1510008,,'table mounted',,,,,katom_9582,rewo_34168,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck with rear' 'not adjustable old style',,,'shelf' 'table','400 series',"48"" old style table mount shelf - 2-deck, rear turn up, 12"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-10-48r overshelf table mounted""@en "" advance mounted | worktable overshelf""@en"
katom_8388_rewo_34168,1,,,advance tabco,advance tabco,'10 wide','10 wide',,,1510008,1510008,,'table mounted',,,,,katom_8388,rewo_34168,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck with rear' 'not adjustable old style',,,'table','400 series',"48"" old style table mount shelf - 2-deck, rear turn up, 10"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-10-48r overshelf table mounted""@en "" advance mounted | worktable overshelf""@en"
katom_9582_rewo_67916,0,,,advance tabco,advance tabco,'430 series','10 wide' '96 long',,,1715160,10835141,,'shelf',,,,,katom_9582,rewo_67916,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck' 'not adjustable old style',,,'shelf' 'table','table' '400 series',"48"" old style table mount shelf - 2-deck, rear turn up, 12"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-10-96 overshelf table mounted""@en "" advance mounted | worktable overshelf""@en"
katom_9582_rewo_39259,1,,,advance tabco,advance tabco,'430 series','430 series',,,1715160,1715160,,'table mounted',,,,,katom_9582,rewo_39259,'stainless steel','stainless steel','double deck with rear' 'not adjustable old style','double deck with rear' 'not adjustable old style',,,'shelf' 'table','400 series',"48"" old style table mount shelf - 2-deck, rear turn up, 12"" w, 18-ga 430-stainless""@en 430-stainless ""@en 2-deck up w"," "" ods-12-48r overshelf, table-mounted""@en table-mounted | worktable overshelf""@en "" advance overshelf"
katom_14565_rewo_54429,0,,'d 100',duk,duk,,"'300 f' '(3) 12x20x2"" pans per comp\'t'",,,6097638,6312499,,,,,'9 hx22',,katom_14565,rewo_54429,'stainless steel','stainless steel','food storage unit' 'switch thermometer','food storage unit' 'thermostat control' 'switch thermometer',,,'compartment','compartment',"2401 pass thru heated cabinet, (6) 12 x 20 2"" pans per compartment, leg, 240/1 v""@en leg cabinet v ""@en compartment"," ""e 2318p thermal container, free-standing pass-thru""@en pass-thru | warming drawers""@en "" e container"
katom_3813_rewo_53260,0,'open base','open w/side & rear crossrails',advance tabco,advance tabco,,'30 wide',,,706114,5954890,,'top','only with galvanized',,'258.00',,katom_3813,rewo_53260,'crossrails 14' '304 series stainless steel','crossrails 14' '304 series stainless steel','5 backsplash','table' 'top',,'without splash','table' 'legs side' 'backsplash','legs side',"132"" 14-ga work table w/ open base & 304-series stainless top, 5"" backsplash""@en backsplash ""@en top"," "" tglg-302 work table, 24"" - 27"", stainless steel top""@en top | table world""@en "" advance 27"""
katom_3813_rewo_58411,0,'open base','open w/side & rear crossrails',advance tabco,advance tabco,,'30 wide',,,706114,7597530,,'top with splash at rear','only with galvanized','only 84 long with galvanized','258.00',,katom_3813,rewo_58411,'crossrails 14' '304 series stainless steel','crossrails 16' 'stainless steel','5 backsplash','table' '5 backsplash',,,'table' 'legs side' 'backsplash','legs side',"132"" 14-ga work table w/ open base & 304-series stainless top, 5"" backsplash""@en backsplash ""@en top"," "" tkag-307 work table, 73"" - 84"", stainless steel top""@en "" advance table top | world""@en 84"""
katom_3813_rewo_14895,1,'open base','open w/side & rear crossrails',advance tabco,advance tabco,,,,,706114,706114,,'work','only with galvanized',,'258.00',,katom_3813,rewo_14895,'crossrails 14' '304 series stainless steel','crossrails 14' '304 series stainless steel','5 backsplash','5 backsplash',,,'table' 'legs side' 'backsplash','table' 'legs side',"132"" 14-ga work table w/ open base & 304-series stainless top, 5"" backsplash""@en backsplash ""@en top"," "" tklg-2411 work table, 121"" - 132"", stainless steel top""@en top | table world""@en "" advance 132"""
katom_8327_rewo_14895,0,'open base','open w/side & rear crossrails',advance tabco,advance tabco,,,'edge at rear',,1498438,706114,,'work',,,'227.00',,katom_8327,rewo_14895,'galvanized' 'crossrails 14' '304 series stainless steel','crossrails 14' '304 series stainless steel','top','5 backsplash',,,'table' 'legs side' 'backsplash','table' 'legs side',"120"" 14-ga work table w/ open base & 304-series stainless top, 1.5"" backsplash""@en backsplash ""@en top"," "" tklg-2411 work table, 121"" - 132"", stainless steel top""@en top | table world""@en "" advance 132"""
katom_22111_rewo_14895,0,'open base','open w/side & rear crossrails',advance tabco,advance tabco,,,,,13089042,706114,,'work','only with galvanized',,'298.00',,katom_22111,rewo_14895,'crossrails 16' 'stainless steel','crossrails 14' '304 series stainless steel','5 backsplash','5 backsplash',,,'table' 'legs side' 'backsplash','table' 'legs side',"132"" 16-ga work table w/ open base & 430-series stainless top, 5"" backsplash""@en top backsplash ""@en"," "" tklg-2411 work table, 121"" - 132"", stainless steel top""@en top | table world""@en "" advance 132"""
katom_3369_rewo_14895,0,'open base','open w/side & rear crossrails',advance tabco,advance tabco,'30 d',,,,624864,706114,'table 144','work',,,'291.00',,katom_3369,rewo_14895,'splash at rear' 'crossrails 14' '304 series stainless steel','crossrails 14' '304 series stainless steel','5 backsplash','5 backsplash',,,'legs side' 'backsplash','table' 'legs side',"144"" 14-ga work table w/ open base & 304-series stainless top, 5"" backsplash""@en top backsplash ""@en"," "" tklg-2411 work table, 121"" - 132"", stainless steel top""@en top | table world""@en "" advance 132"""
katom_3369_rewo_70714,0,'open base','open w/side & rear crossrails',advance tabco,advance tabco,'30 d',,,,624864,11953371,'table 144',,,'only','291.00',,katom_3369,rewo_70714,'splash at rear' 'crossrails 14' '304 series stainless steel','crossrails 14' '304 series stainless steel','5 backsplash','table' 'at rear' '5 backsplash',,,'legs side' 'backsplash','legs side',"144"" 14-ga work table w/ open base & 304-series stainless top, 5"" backsplash""@en top backsplash ""@en"," "" tklg-249 work table, 97"" - 108"", stainless steel top""@en "" advance table top | world""@en 108"""
katom_3369_rewo_13066,1,'open base','open w/side & rear crossrail',advance tabco,advance tabco,'30 d','30 wide',,,624864,624864,'table 144','top with splash at rear',,,'291.00',,katom_3369,rewo_13066,'splash at rear' 'crossrails 14' '304 series stainless steel','crossrails 14' '304 series stainless steel','5 backsplash','table' '5 backsplash',,,'legs side' 'backsplash','legs side',"144"" 14-ga work table w/ open base & 304-series stainless top, 5"" backsplash""@en top backsplash ""@en"," "" tklg-3012 work table, 133"" - 144"", stainless steel top""@en "" advance table top | world""@en 144"""
katom_13858_rewo_3603,0,'open base','open w/undershelf',john boos,john boos,'30 d','30 d',,,5321735,187551,,,'edge front',,'67.00',,katom_13858,rewo_3603,'stainless steel','stainless steel','table' 'flat top','table' 'top',,,'legs side' 'flat top','legs adjustable undershelf',"48"" 14-ga work table w/ open base & 300-series stainless flat top""@en top ""@en"," "" st4r5-3036ssk work table, 36"" - 38"", stainless steel top""@en "" john table top | world""@en 38"""
katom_13858_rewo_70557,0,'open base','open w/side & center crossrails',john boos,john boos,'30 d','30 d',,,5321735,11904183,,,'edge front','edge front' 'nsf','67.00',,katom_13858,rewo_70557,'stainless steel',,'table' 'flat top','table' 'flat top',,,'legs side' 'flat top','legs side',"48"" 14-ga work table w/ open base & 300-series stainless flat top""@en top ""@en"," "" ess113 work table 96 long stainless steel top""@en "" john top | world""@en"
katom_6020_rewo_23994,1,,,ice-o-matic,ice-o-matic,,,'ice consistently reduces','ice consistently reduces',1097106,1097106,'cube ice maker air cooled approximately','cube ice maker air cooled approximately','antimicrobial protection harvest','antimicrobial protection harvest','230.00' '26',,katom_6020,rewo_23994,'12','12','cube filter free','cube filter free' '901 - 1000 lb',,,,,"30"" ice series™ cube ice machine head, 1000-lb/24-hr, air-cooled, 208-230v/3ph""@en 1000-lb/24-hr 208-230v/3ph ""@en head air-cooled"," "" ice1007fa ice maker, cube-style""@en ""  maker cube-style | full size and dice cubes""@en"
katom_7434_rewo_29895,1,,,ice-o-matic,ice-o-matic,'60 1 ph 19','60 1 ph 19','ice consistently reduces','ice consistently reduces',1338572,1338572,,,'antimicrobial protection harvest',,'20' '170.00',,katom_7434,rewo_29895,'operating' 'nsf energy star','operating','cube filter free' 'cost 115v','cube filter free' 'cost 115v' '501 - 600 lb',,,'air discharge approximately','cube ice maker air cooled approximately' 'air discharge harvest',"30"" ice series™ cube ice machine head - 565-lb/24-hr, air cooled, 115v""@en cooled 565-lb/24-hr 115v ""@en"," "" ice0500ft ice maker, cube-style""@en cube-style | full size and dice cubes""@en ""  maker"
katom_1422_rewo_29895,0,,,ice-o-matic,ice-o-matic,'60 1' 'nsf ce','60 1 ph 19','air discharge approximately' 'ice consistently reduces','ice consistently reduces',272203,1338572,'ice series' 'cube ice maker air',,'antimicrobial protection harvest',,'20' '150.00',,katom_1422,rewo_29895,'operating','operating','cube filter free' 'cost 115v','cube filter free' 'cost 115v' '501 - 600 lb',,,,'cube ice maker air cooled approximately' 'air discharge harvest',"30"" ice series™ cube ice machine head - 353-lb/24-hr, air cooled, 115v""@en cooled 353-lb/24-hr 115v ""@en"," "" ice0500ft ice maker, cube-style""@en cube-style | full size and dice cubes""@en ""  maker"
katom_1422_rewo_13818,0,,,ice-o-matic,ice-o-matic,'60 1' 'nsf ce','60 1 ph 19','air discharge approximately' 'ice consistently reduces','ice consistently reduces',272203,658265,'ice series' 'cube ice maker air',,'antimicrobial protection harvest','antimicrobial protection harvest','20' '150.00',,katom_1422,rewo_13818,'operating','operating','cube filter free' 'cost 115v','cube filter free' 'cost 115v' '501 - 600 lb',,,,,"30"" ice series™ cube ice machine head - 353-lb/24-hr, air cooled, 115v""@en cooled 353-lb/24-hr 115v ""@en"," "" ice0500fa ice maker, cube-style""@en ""  maker cube-style | full size and dice cubes""@en"
katom_3554_rewo_13818,1,,,ice-o-matic,ice-o-matic,'60 1 ph 19','60 1 ph 19','ice consistently reduces','ice consistently reduces',658265,658265,,,'antimicrobial protection harvest','antimicrobial protection harvest','170.00' '20',,katom_3554,rewo_13818,'operating' 'nsf energy star','operating','cube filter free' 'cost 115v','cube filter free' 'cost 115v' '501 - 600 lb',,,,,"30"" ice series™ cube ice machine head - 565-lb/24-hr, air cooled, 115v""@en cooled 565-lb/24-hr 115v ""@en"," "" ice0500fa ice maker, cube-style""@en ""  maker cube-style | full size and dice cubes""@en"
katom_1422_rewo_5328,1,,,ice-o-matic,ice-o-matic,'60 1' 'nsf ce','60 1','air discharge approximately' 'ice consistently reduces','ice consistently reduces',272203,272203,'ice series' 'cube ice maker air','cube ice maker air cooled approximately','antimicrobial protection harvest',,'20' '150.00',,katom_1422,rewo_5328,'operating','operating','cube filter free' 'cost 115v','cube filter free' 'cost 115v' '301 - 400 lb',,,,'air discharge harvest',"30"" ice series™ cube ice machine head - 353-lb/24-hr, air cooled, 115v""@en cooled 353-lb/24-hr 115v ""@en"," "" ice0250ft ice maker, cube-style""@en ""  maker cube-style | full size and dice cubes""@en"
