ids,label,style_lev_sim,style_jac_q3_sim,style_jac_an_sim,style_exact_sim,style_all_missing,shape_lev_sim,shape_jac_q3_sim,shape_jac_an_sim,shape_exact_sim,shape_all_missing,brand_lev_sim,brand_jac_q3_sim,brand_jac_an_sim,brand_exact_sim,brand_all_missing,product_type_lev_sim,product_type_jac_q3_sim,product_type_jac_an_sim,product_type_exact_sim,product_type_all_missing,material_lev_sim,material_jac_q3_sim,material_jac_an_sim,material_exact_sim,material_all_missing,category_lev_sim,category_jac_q3_sim,category_jac_an_sim,category_exact_sim,category_all_missing,color_lev_sim,color_jac_q3_sim,color_jac_an_sim,color_exact_sim,color_all_missing,capacity_lev_sim,capacity_jac_q3_sim,capacity_jac_an_sim,capacity_exact_sim,capacity_all_missing,height_lev_sim,height_jac_q3_sim,height_jac_an_sim,height_exact_sim,height_all_missing,finish_lev_sim,finish_jac_q3_sim,finish_jac_an_sim,finish_exact_sim,finish_all_missing,base_lev_sim,base_jac_q3_sim,base_jac_an_sim,base_exact_sim,base_all_missing
rewo_18028_cdi_6250,0,0.8983050847457628,0.8032786885245902,0.625,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.5172413793103448,0.48484848484848486,0.42857142857142855,0,0,0.17391304347826086,0.19230769230769232,0.2,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_11101_cdi_768,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5128205128205128,0.3148148148148148,0.2857142857142857,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_26808_cdi_4213,0,0.21153846153846156,0.23076923076923078,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.2222222222222222,0.125,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.5555555555555556,0.5238095238095238,0.5,0,0,0.4782608695652174,0.22857142857142856,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_45614_cdi_1176,0,0.49056603773584906,0.48148148148148145,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0,0,0.11764705882352944,0.1111111111111111,0.14285714285714285,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_36292_cdi_795,0,0.6603773584905661,0.639344262295082,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.17391304347826086,0.19230769230769232,0.2,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_36995_cdi_5220,0,0.8813559322033898,0.8166666666666667,0.625,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.5714285714285714,0.3076923076923077,0.3333333333333333,0,0,0.17391304347826086,0.19444444444444445,0.14285714285714285,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_28804_cdi_801,0,0.0714285714285714,0.044444444444444446,0.0,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_75512_cdi_1385,0,0.7794117647058824,0.6956521739130435,0.5555555555555556,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.5555555555555556,0.2413793103448276,0.14285714285714285,0,0,0.16666666666666663,0.1,0.0,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_68288_cdi_3735,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_59264_cdi_7221,0,0.5614035087719298,0.4722222222222222,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.3157894736842105,0.2608695652173913,0.3333333333333333,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.7941176470588236,0.7567567567567568,0.8,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.15384615384615385,0.0,0,0,-1.0,-1.0,-1.0,-1,0
rewo_39513_cdi_5149,0,0.7567567567567568,0.5510204081632653,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.39473684210526316,0.16071428571428573,0.14285714285714285,0,0,0.16000000000000003,0.17647058823529413,0.16666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.8181818181818181,0.6666666666666666,0.5,0,0
rewo_23282_cdi_5945,0,0.8478260869565217,0.78,0.5714285714285714,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.5714285714285714,0.6086956521739131,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.17391304347826086,0.19230769230769232,0.2,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0
rewo_61391_cdi_5151,0,0.5263157894736843,0.3389830508474576,0.375,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.1707317073170732,0.18181818181818182,0.16666666666666666,0,0,0.45333333333333337,0.373134328358209,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.8571428571428572,0.7272727272727273,0.6666666666666666,0,0
rewo_72069_cdi_970,0,0.7884615384615384,0.75,0.8333333333333334,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5714285714285714,0.6086956521739131,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.18181818181818177,0.25,0.2,0,0,0.23529411764705888,0.08333333333333333,0.0,0,0,1.0,1.0,1.0,1,0
rewo_43762_cdi_1398,0,0.6610169491525424,0.65,0.5,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.6,0.5652173913043478,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.2222222222222222,0.16666666666666666,0.2,0,0,0.18181818181818177,0.2,0.2,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0
rewo_28877_cdi_345,0,0.6610169491525424,0.65,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5714285714285714,0.6086956521739131,0.6666666666666666,0,0,0.4545454545454546,0.42857142857142855,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.4,0.15,0.0,0,0,0.17391304347826086,0.19230769230769232,0.2,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0
rewo_33840_cdi_282,0,0.8813559322033898,0.8166666666666667,0.625,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5217391304347826,0.22857142857142856,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_6278_cdi_566,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.7241379310344828,0.7333333333333333,0.75,0,0,0.23529411764705888,0.08333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.17391304347826086,0.19230769230769232,0.2,0,0,-1.0,-1.0,-1.0,-1,0,0.5454545454545454,0.4230769230769231,0.42857142857142855,0,0
rewo_35314_cdi_282,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.5714285714285714,0.6086956521739131,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.17391304347826086,0.19230769230769232,0.2,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_48494_cdi_3244,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.7619047619047619,0.58,0.6,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.1470588235294118,0.16216216216216217,0.2,0,0,0.6428571428571428,0.35,0.0,0,0
rewo_8779_cdi_981,0,0.7796610169491526,0.7966101694915254,0.8571428571428571,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.17391304347826086,0.19230769230769232,0.2,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_39625_cdi_541,0,0.25,0.1,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.5,0.5277777777777778,0.5,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_28877_cdi_718,0,0.711864406779661,0.6229508196721312,0.7142857142857143,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.17391304347826086,0.19230769230769232,0.2,0,0,0.23529411764705888,0.08333333333333333,0.0,0,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_8537_cdi_5157,0,0.5952380952380952,0.3728813559322034,0.2222222222222222,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.12195121951219512,0.06382978723404255,0.0,0,0,0.6071428571428572,0.49019607843137253,0.5,0,0,-1.0,-1.0,-1.0,-1,1,0.19999999999999996,0.08333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.8571428571428572,0.7272727272727273,0.6666666666666666,0,0
rewo_21161_cdi_1422,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.4358974358974359,0.43902439024390244,0.4,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5,0.28125,0.25,0,0,0.36,0.4603174603174603,0.5555555555555556,0,0
rewo_15302_cdi_3484,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.4074074074074074,0.2857142857142857,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5,0.28125,0.25,0,0,0.5789473684210527,0.4339622641509434,0.5,0,0
rewo_16119_cdi_1256,0,0.4328358208955224,0.417910447761194,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.17391304347826086,0.19230769230769232,0.2,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_34389_cdi_3456,0,0.25,0.1,0.0,0,0,0.25,0.1111111111111111,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.4444444444444444,0.23636363636363636,0.14285714285714285,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_35191_cdi_873,0,0.26415094339622647,0.05333333333333334,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.48571428571428577,0.35714285714285715,0.2,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,1.0,1.0,1.0,1,0
rewo_34034_cdi_1229,0,0.3728813559322034,0.3559322033898305,0.375,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.2823529411764706,0.13333333333333333,0.11764705882352941,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.39473684210526316,0.5172413793103449,0.25,0,0
rewo_57252_cdi_5632,0,0.5384615384615384,0.2833333333333333,0.25,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.1842105263157895,0.225,0.2,0,0,0.5,0.41379310344827586,0.4,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.8571428571428572,0.7272727272727273,0.6666666666666666,0,0
rewo_36026_cdi_2712,0,0.1875,0.21212121212121213,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.21999999999999997,0.16666666666666666,0.125,0,0,0.6071428571428572,0.5806451612903226,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.48571428571428577,0.5,0.6,0,0
rewo_30406_cdi_448,0,0.8983050847457628,0.8032786885245902,0.625,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.5714285714285714,0.6086956521739131,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.6956521739130435,0.5714285714285714,0.4,0,0,0.21052631578947367,0.16,0.2,0,0,0.11764705882352944,0.14705882352941177,0.14285714285714285,0,0,0.23529411764705888,0.08333333333333333,0.0,0,0,1.0,1.0,1.0,1,0
rewo_43450_cdi_3716,0,0.33333333333333337,0.2916666666666667,0.2857142857142857,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.6206896551724138,0.59375,0.75,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.15625,0.1875,0.16666666666666666,0,0,0.43333333333333335,0.45161290322580644,0.5,0,0,-1.0,-1.0,-1.0,-1,0
rewo_36620_cdi_123,0,0.43089430894308944,0.4051724137931034,0.2777777777777778,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.8064516129032258,0.7647058823529411,0.75,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.3529411764705882,0.35,0.5,0,0,0.13888888888888884,0.16216216216216217,0.14285714285714285,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,1.0,1.0,1.0,1,0
rewo_21079_cdi_448,0,0.7547169811320755,0.7735849056603774,0.8333333333333334,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.7241379310344828,0.7333333333333333,0.75,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.47058823529411764,0.5454545454545454,0.42857142857142855,0,0,0.23529411764705888,0.08333333333333333,0.0,0,0,1.0,1.0,1.0,1,0
rewo_7132_cdi_771,0,0.36170212765957444,0.32,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_79501_cdi_2677,0,0.9245283018867925,0.8070175438596491,0.7142857142857143,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.5714285714285714,0.6086956521739131,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.30000000000000004,0.1111111111111111,0.0,0,0,0.5,0.23529411764705882,0.14285714285714285,0,0,0.23529411764705888,0.08333333333333333,0.0,0,0,1.0,1.0,1.0,1,0
rewo_15476_cdi_2560,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5714285714285714,0.6086956521739131,0.6666666666666666,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.125,0.0,0,0,0.30434782608695654,0.11904761904761904,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.813953488372093,0.6730769230769231,0.5,0,0
rewo_23880_cdi_639,0,0.8983050847457628,0.8032786885245902,0.625,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.2222222222222222,0.16666666666666666,0.2,0,0,0.11428571428571432,0.10810810810810811,0.14285714285714285,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_3936_cdi_2464,0,0.2692307692307693,0.13636363636363635,0.2,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_17027_cdi_2138,0,0.18644067796610164,0.2033898305084746,0.2857142857142857,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.4,0.18181818181818182,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7142857142857143,0.4166666666666667,0.3333333333333333,0,0,0.17391304347826086,0.19230769230769232,0.2,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_34582_cdi_2397,0,0.16901408450704225,0.03529411764705882,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.7941176470588236,0.7567567567567568,0.8,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_40094_cdi_282,0,0.711864406779661,0.6229508196721312,0.7142857142857143,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.17391304347826086,0.19230769230769232,0.2,0,0,-1.0,-1.0,-1.0,-1,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_15499_cdi_4399,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.25,0.10810810810810811,0.0,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.26415094339622647,0.234375,0.1,0,0
rewo_19136_cdi_294,0,0.8301886792452831,0.6779661016949152,0.7142857142857143,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.4782608695652174,0.22857142857142856,0.14285714285714285,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,0.8571428571428572,0.6388888888888888,0.6,0,0
rewo_57084_cdi_3268,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.2727272727272727,0.0625,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1
rewo_8512_cdi_5156,0,0.4565217391304348,0.32727272727272727,0.25,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.2068965517241379,0.08108108108108109,0.0,0,0,0.6071428571428572,0.49019607843137253,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.76,0.59375,0.3333333333333333,0,0
rewo_18184_cdi_153,0,0.2325581395348837,0.0847457627118644,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.23529411764705888,0.17391304347826086,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_32647_cdi_144,0,0.2954545454545454,0.1643835616438356,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_1155_cdi_1004,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.4358974358974359,0.43902439024390244,0.4,0,0,0.2941176470588235,0.07142857142857142,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.40625,0.42424242424242425,0.5,0,0,0.30000000000000004,0.24175824175824176,0.3333333333333333,0,0
rewo_1287_cdi_7045,0,0.7142857142857143,0.8148148148148148,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.5128205128205128,0.3148148148148148,0.2857142857142857,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_28748_cdi_2157,0,0.4423076923076923,0.2112676056338028,0.2222222222222222,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.11764705882352941,0.0,0,0,0.4782608695652174,0.22857142857142856,0.14285714285714285,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,0.8571428571428572,0.6388888888888888,0.6,0,0
