scan_id,scan_cluster_id,scan_product_type,scan_category,scan_brand,scan_storage_capacity,scan_memory_type,scan_interface,scan_memory_speed,scan_color,scan_model,scan_processor
scan_2252,1322538,['corsair'],,,['8gb'],,,"['Non-ECC', 'Vengeance LPX Black', 'DDR4', 'PC4-33600 (4200)', 'UDIMM (Unbuffered)']",['Anodised Aluminium Heatspreader Vengeance Airflow Fan'],,
scan_2253,1324529,,['3xdp'],,,['gddr5'],,,,,
scan_2254,1325095,['70w cpu'],,,,,,,,,"['intel xeon e5 2650l v2', 'lga 2011 ivy bridge']"
scan_2255,1325826,"['bronze fully wired', 'psu']",,,,,,,,,
scan_2256,1326292,"['akasa vegas', 'blue']",,,['120mm'],,,,,,
scan_2257,1326325,['mini rackmount'],,,,,,,,,
scan_2258,1327023,['geforce gtx 1070 sea hawk x'],,,,,,['1582 mhz'],,,
scan_2259,1327536,,,['32'],,,,,,,
scan_2260,1329898,"['x11ssh ctf o', 'sata iii']",,['supermicro mbd'],,,,['2400mhz'],,,['intel c236 s1151']
scan_2261,1331819,['usb 3'],,['5'],,,['type a'],,['front panel'],,
scan_2262,1335232,,,['intel'],,,,,,,
scan_2263,1336790,['rog maximus ix extreme'],,['asus'],,,,"['1151', 'usb3']",,,['intel z270 s']
scan_2264,1337536,,,,['64gb'],,,,,,
scan_2265,1338896,['usb charger'],,['logitech'],,,,,['6hrs playtime'],,
scan_2266,1339080,"['sandisk sdxc memory card', 'write']",,,['64gb'],,['uhs i'],,,,
scan_2267,1340307,,,['xfx'],['4gb'],['7000mhz gddr5'],['hdmi dvi d dl'],,,,['radeon rx 550']
scan_2268,1341822,['qnap rexp'],,,['12 bay'],,['sas sata3'],,['rail kit'],['nas expansion unit'],
scan_2269,1342220,"['individually sleeved', '24pin cable gen 2']",,['corsair'],,,,,,,
scan_2270,1342594,['sandisk xtreme pro'],,,['960gb'],,,,,,
scan_2271,1343045,"['peb 10g', 'network adapter']",,,,,,,,,
scan_2272,1344747,['individually sleeved type'],,,,,,,,,
scan_2273,1346935,['motherboards'],,['ekwb'],,,,,,,
scan_2274,1347889,['prime x370 pro amd x370 s am4'],,,,,,,,,
scan_2275,1348220,,,,,,['usb 3 0'],,,,
scan_2276,1349054,,,,"['16gb', '2x8gb']",,,"['UDIMM (Unbuffered)', 'Non-ECC', 'DDR3', 'XMS3', 'PC3-10666 (1333)']",['Heat Spreader'],,
scan_2277,1350733,"['intel dc s3710', 'write iops']",,,['400gb'],,,,,['85k read 43k'],
scan_2278,1351031,['tesla fanless solid'],['aluminum case'],['akasa'],,,,,,,['intel nuc dcp847ske d33217gke d53427rke inc']
scan_2279,1353785,['mid tower'],,['silverstone'],,,,,,['sst kl05b w'],
scan_2280,1354786,['m9138 e1024laf pcie x16'],,,['1gb'],,['PCIe (x16)'],['1GB'],,,
scan_2281,1355581,"['silverstone sst', 'black']",,,['120mm'],,,,,,
scan_2282,1357637,,,['sst pts01b'],,,['usb 3 0'],,,,
scan_2283,1358764,"['intel z170 s', 'motherboard']",,['asus'],,['ddr4'],,['1151'],,['z170 a'],
scan_2284,1359327,,,,,,,,,,['7300hq']
scan_2285,1360395,['computer chassis'],,['corsair'],,,['mini itx'],,['black'],['carbide 600q inverse full'],
scan_2286,1360757,['samsung 960'],,,['1tb'],,['nvme 48'],,,,
scan_2287,1361108,"['argon ar07 v2', 'cpu cooler 3 heatpipes']",,['silverstone'],,,,,,,['intel amd am4 support']
scan_2288,1365759,,,['gainward'],,['gddr5'],,['1506mhz gpu'],,,['geforce gtx 1060']
scan_2289,1365863,['server memory pc4 17000'],,,['16gb'],,,"['Non-ECC', 'PC4-17000 (2133)', 'UDIMM (Unbuffered)', 'DDR4 SO-DIMM']",['\xa0'],,
scan_2290,1366599,"['cpu cooler', 'aluminium copper white']",,['arctic freezer'],,,,,,,
scan_2291,1369571,['sst fp36b e usb 3 0 with'],,['silverstone'],,,,,,,
scan_2292,1369706,,,['15'],,,,,,,
scan_2293,1370312,"['hard drive', 'year workload rate']",['skyhawk'],,"['4tb', '180tb']",,,['7200rpm'],,['sata iii'],
scan_2294,1370946,,,['thermaltake'],,,['usb 3 0'],,,,
scan_2295,1371455,['aluminium enclosure'],['metal'],['icy box'],,,,,,,
scan_2296,1371754,['amd radeon pro wx 2100 pcie 3 0 6000mhz'],,,['2gb'],,,,,,
scan_2297,1373296,['gigabyte'],,,['4gb'],['gddr5 gpu'],,['5400mhz'],,,['geforce gtx 750']
scan_2298,1376179,"['cpu cooler 4 heatpipes 2x', 'pwm fans semi passive al cu for']",,['arctic freezer'],,,,,,,['intel amd am4']
scan_2299,1377545,"['corsair', 'select pc3 12800 1600 non']",,,['8gb'],['ddr3l so dimm value'],,"['Non-ECC', 'Value Select', 'UDIMM (Unbuffered)', 'PC3-12800 (1600)', 'DDR3L SO-DIMM']",['\xa0'],,
scan_2300,1378073,['ncq reliable performance'],,,['4tb'],,"['st4000vx000', 'surveillance 3 5']",,,,
scan_2301,1381437,,,,,,['serial adapter'],,,,
scan_2302,1382970,,,,,,,,,,
scan_2303,1383984,"['rackmount storage server chassis', 'pwm fans']",,,,,['sata ports 3x'],,,,
scan_2304,1384555,['sabertooth z170'],,,,,,['1151'],,,
scan_2305,1385361,"['microsdxc memory card', 'write', 'adapter included']",,,['64gb'],,"['uhs i', 'u3 100mb s read 60mb s']",,,,
scan_2306,1385711,['modem router'],,['tp link'],,,,,,['ac1600 wireless gigabit vdsl'],['dual band ewan connection beamforming black']
scan_2307,1386451,['intel optane 900p'],,,['280gb'],,,,,,
scan_2308,1388526,['blue led pwm fan am4 2066'],,['antec mercury m120'],,,,,,,
scan_2309,1388674,['redundant psu'],,['supermicro superchassis'],,,,,,,
scan_2310,1390509,,,['akasa'],,,['USB 3.0'],,['Black'],,
scan_2311,1393683,,,,['120mm'],,,,,,
scan_2312,1393876,"['thermaltake tr2', 'psu']",,['700w'],,,,,,,
scan_2313,1397052,"['computer chassis ssi ceb e atx', 'matx mitx']",['tower'],['antec'],,,,,,,
scan_2314,1397663,['nvidia quadro'],,,['4gb'],['gddr5 pcie 3 0'],,,,['m2000 768'],
scan_2315,1398779,['sst'],,['silverstone'],,,,,,,
scan_2316,1399942,['black cable management'],,['nzxt grid'],,,,,,,
scan_2317,1400150,"['corsair', 'bronze fully wired', 'psu']",,['750w'],,,,,,,
scan_2318,1400356,['kingston microsdxc'],,,['64gb'],,,,['u3 action'],,
scan_2319,1401051,,['mid tower case'],['nzxt phantom'],,,,,,['410'],
scan_2320,1402424,['fan heatsink'],,['amd'],,,,,,,
scan_2321,1402501,['win10'],,['msi'],,,,,,,
scan_2322,1407414,,,['intel'],,,,,,,['dual core']
scan_2323,1409424,,,['chromebook'],['32gb'],,"['emmc hdmi ac wifi', 'bt chrome']",,,,['intel celeron n3060']
scan_2324,1409744,,,['sandisk'],['512gb'],['read 540'],,,,,
scan_2325,1409858,['usb powered black'],,,,,,,,['usb 3 0'],
scan_2326,1410872,['powercolor radeon rx vega'],,,['8gb'],,"['hbm2 dp', 'hdmi']",['945mhz'],,,
scan_2327,1411084,,,,['16gb'],,,,,,
scan_2328,1411421,['sshd solid state hybrid drive'],,['seagate'],['4tb'],,,,,['st4000dx001'],
scan_2329,1413324,['corsair'],,,['480gb'],,,,,,
scan_2330,1413745,"['lexar', 'write']",,,['128gb'],,"['uhs ii', 'u3 upto']",,,,
scan_2331,1414185,['crucial 2x'],,,['16gb'],['ddr3l 1600 udimm'],,"['DDR3', 'PC3-12800 (1600)', 'UDIMM (Unbuffered)', 'Non-ECC']",['\xa0'],,
scan_2332,1417622,,,['asrock'],,['ddr4 sata3 triple m 2'],,['1151'],,['fatal1ty z370'],
scan_2333,1417745,['powercolor radeon'],,,['4gb'],['gddr5'],"['polaris 2048 streams', '3xdp hdmi dvi d']",,,['rx 570'],
scan_2334,1418643,['desktop pc case'],,['thermaltake'],,,,,,,
scan_2335,1420458,['pny duo link ou3 otg on'],,,['32gb'],,"['usb 3 0 drive', 'usb 3 0']",,['\xa0'],,
scan_2336,1420572,['sapphire'],,,['4gb'],['gddr5'],['hdmi 2 0b dvi d dl'],,,,['radeon']
scan_2337,1421788,['transcend vertical usb industrial flash module'],,,['2gb'],,,,,,
scan_2338,1424070,,,['lexar'],,,,,,,
scan_2339,1425313,['intel b150 s'],,['asrock'],,,,,,,
scan_2340,1425327,,['2xdp'],,['4gb'],['7000mhz gddr5'],['dvi d'],,,,
scan_2341,1426256,['corsair'],,,['4gb'],,,"['DDR3L', 'Value Select', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC3-12800 (1600)']",['\xa0'],['select pc3 12800'],
scan_2342,1428338,['switch 2x sfp 2x 10g sfp'],,,['52 port d link gigabit smartpro stackable'],,,,,,
scan_2343,1429184,['geforce'],,['asus'],,['gddr5 graphics card'],,,,,
scan_2344,1429349,,,,,,,,,,['intel core i7']
scan_2345,1432184,['pny'],,,['16gb'],,,,,,
scan_2346,1433461,['usb adapter'],,['asus'],,,['antenna'],,,['usb n14 300mbps'],
scan_2347,1433558,['computer chassis'],,['thermaltake'],,,['window mini itx'],,,,
scan_2348,1434922,,,,,,,,,,
scan_2349,1435481,['corsair neutron xti'],,,['960gb'],,,,,,
scan_2350,1435542,['psu'],,,['750w evga'],,"['gq', '12v 1x135']",,,,
scan_2351,1435817,['corsair'],,,['8gb'],,,"['DDR3', 'Vengeance Pro Series Silver', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC3-17066 (2133)']","['silver pc3', 'Anodised Aluminium Heatspreader']",,
scan_2352,1435954,['lb max loading'],,,,['75'],,,,,
scan_2353,1436704,,,['gigabyte'],,,,,,['h170n wifi'],['intel h170 s']
scan_2354,1438223,"['kingston dt100', 'write']",,,['128gb'],,['usb 3 0 datatraveler'],,,,
scan_2355,1438580,['ek furious'],,,['120mm'],,,,,,
scan_2356,1439139,,,['samsung'],['4tb'],,,,,['d401tdb d3'],
scan_2357,1444342,,,,['6tb'],,,,,['7200rpm'],
scan_2358,1444990,['radeon'],,,['4gb'],['gddr5 2x dp 2x hdmi'],,,,,
scan_2359,1446314,['intel 540s'],,,['1tb'],,,['78k'],,,
scan_2360,1447028,['caddy'],,,,,,,,,
scan_2361,1447978,['57w'],,['intel'],,,,,,,"['core i7 4940mx extreme mobile g3', 'haswell quad core']"
scan_2362,1449492,,,['scythe ninja'],,,['amd am2 2 3 3'],,,,
scan_2363,1449571,,['sata3'],['gigabyte'],,['ddr4'],,['1151'],,,
scan_2364,1450313,['samsung 960'],,,['2tb'],,['nvme 48'],,,['write 440k 360k'],
scan_2365,1452250,['masterliquid lite'],,,,,,,,,['intel amd coolers']
scan_2366,1452708,,,['innovision'],,['gddr5'],,['1506mhz gpu'],,,['3d geforce gtx 1060 twin x2']
scan_2367,1458209,,,,['128gb'],,,,,,
scan_2368,1460136,['desktop'],,,['4tb'],,,,,['st4000dm000'],
scan_2369,1462416,,,,['10 port d link'],,['2 sfp ports arp spoofing'],,,,
scan_2370,1464759,,,['intel'],,['7700t s'],,,,,['core i7']
scan_2371,1465473,['chassis tempered glass'],,['thermaltake'],,,,,,['core x71 tg edition'],
scan_2372,1466693,,,['lacie'],,,"['2big thunderbolt 2', 'usb 3 professional']",,,,
scan_2373,1469570,['black red'],,['corsair'],,,,,,['carbide series'],
scan_2374,1471768,['dual head monitor support'],,,,,,,,,
scan_2375,1472539,,,,"['16gb', '2x8gb']",,,"['DDR4', 'PC4-25600 (3200)', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance RGB Black']",['Anodised Aluminium Heatspreader'],,
scan_2376,1474195,['sst cp05'],,['silverstone'],,,,,,,
scan_2377,1474623,['1392mhz boost'],,['palit'],,['gddr5 graphics card'],,['gpu'],,,"['geforce gtx 1050', '768 core 1290mhz']"
scan_2378,1476089,['app controlled'],,['google'],,,,,,,
scan_2379,1476904,['windows server 2016 device 5'],,,,,,,,,
scan_2380,1477551,,,,,,,,,,['intel xeon']
scan_2381,1479004,['sst'],,['silverstone'],,,['window 90'],,,,
scan_2382,1481392,,,['thermaltake'],,,,,,,['core p5 tempered glass panel upgrade kit']
scan_2383,1483525,['aluminium heatsink'],,['arctic'],,,,,,['freezer'],
scan_2384,1484854,['1392mhz boost'],,,,,,['gpu'],,,['768 core 1290mhz']
scan_2385,1485711,,,['msi'],,['ddr3 pcie 2 0 x16'],,,,,['amd 990fx sam3']
scan_2386,1486336,,,['icy dock trayless'],,,['1 x SATA 1.5/3.0 Gb/s'],,['Black'],,['aluminum body']
scan_2387,1489706,,,['liteon'],,,,,,,
scan_2388,1489792,"['elite performance secure', 'sdxc']",,,['64gb'],,,,,,
scan_2389,1490538,,['dominator'],,"['16gb', '4x4gb']",['platinum pc4 28800 3600'],,"['UDIMM (Unbuffered)', 'DDR4', 'Dominator Platinum', 'PC4-28800 (3600)', 'Non-ECC']",['Aluminium Heatspreader with DHX Dominator Airflow Platinum LED Fan'],,
scan_2390,1492967,,,,,,,,,,
scan_2391,1493348,,,['msi'],,,['usb type c'],,,,
scan_2392,1494382,['fan heatsink'],,['amd'],,,,,,,
scan_2393,1496243,['docking station'],,,,,,,,,
scan_2394,1496976,['single rail 45a'],,,,,,,,['sfx 91 eff'],
scan_2395,1497590,"['computer chassis', 'microatx with']",,['thermaltake'],,,['window usb 3 0'],,,,
scan_2396,1499375,['avago megaraid sas 9240'],,,['4 port'],,['4i sgl internal'],,,,
scan_2397,1499801,"['ek vardar', 'pressure fan']",,,['120mm'],,,,,,
scan_2398,1499951,['aero 14k v7 cf2'],,,,,,,,,
scan_2399,1500458,['motherboard'],,['gigabyte'],,['ddr4'],,['1151'],,,
scan_2400,1500902,['tp link'],,,,,,,,,
scan_2401,1501664,,,['supermicro'],,,,,,,['intel xeon e5 2600 series']
scan_2402,1501731,,,,,,,,,,
scan_2403,1502287,,,['intel'],,,,,,,
scan_2404,1503066,['o psu'],,,,,,,,,
scan_2405,1507376,"['toshiba', '86k iops 73k iops']",,,['240gb'],,,,,,
scan_2406,1507858,['twin chamber design'],,['thermaltake'],,,,,,['suppressor f1'],
scan_2407,1512050,"['kingston sdxc memory card', 'write']",,,['256gb'],,"['uhs i', 'u3 90mb s read 80mb s']",,,,
scan_2408,1512235,['corsair'],,,['32gb'],,,"['DDR4', 'Vengeance LPX White', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC4-21300 (2666)']",['Anodised Aluminium Heatspreader'],,
scan_2409,1514044,['backlit keys wired'],,['hyperx'],,,,,,,
scan_2410,1515948,,,['netgear'],,,['usb 3 0 adapter'],,['antenna'],,
scan_2411,1516111,['hydro cooler with'],,['antec'],,,,,['blue led fan and'],['h600 pro'],
scan_2412,1516718,"['patriot blast', 'write']",,,['480gb'],,,,,['phison s10 512mb'],
scan_2413,1517018,,,,['google wifi'],,['ac 2x gbe 2x int antenna'],,,,
scan_2414,1518405,['boost'],,['asus'],,,,"['2560 core 1670 mhz', '1809 mhz']",,,['geforce gtx 1080 directcu iii strix']
scan_2415,1518695,,,['asrock'],,,,,,,
scan_2416,1521147,['oc formula intel x299 s'],,['asrock'],,,,,,['2066'],['sata3']
scan_2417,1522205,['write'],,,['512gb'],,['0 x4'],,,,
scan_2418,1531711,['netgear prosafe rackmountable'],,,['24 port'],,,,,,
scan_2419,1532335,,,,,,,,,,
scan_2420,1532493,,,,,,,,,,
scan_2421,1532567,"['xxx hybrid', 'modular 80plus bronze', '2 psu']",,,,,,,,,
scan_2422,1533167,,,,,,,,,,
scan_2423,1533413,"['sandisk microsdxc memory card', 'write adapter included']",,,['64gb'],,['uhs i'],,,,
scan_2424,1534144,['sdhc memory card'],,,['16gb'],,,,,,
scan_2425,1534419,"['black', 'modular 80']",,,,,,,,,
scan_2426,1534511,['docking station'],,['akasa duodock'],,,,,,['x2'],
scan_2427,1536730,"['3d m 2 2280', 'write']",,,['2tb'],,,,,['95k'],
scan_2428,1539909,['115w without fan heatsink'],,,,,['lga 1944 2'],,,,
scan_2429,1540724,,,['akasa'],,,,,,,
scan_2430,1541687,['inno3d geforce'],['954mhz'],,['1gb'],['ddr3 gpu'],,['0 1600mhz'],,,
scan_2431,1543037,,,['3u qnap enterprise'],,['10 gbe sfp 4x gbe 4x'],['usb 3 0'],['ecc ram'],,,['intel xeon']
scan_2432,1544589,,,['thermaltake'],,,"['mini tower', 'usb 3 0']",,,,
scan_2433,1546406,"['computer chassis', 'microatx mini itx']",,['nzxt'],,,"['elite mid tower', 'usb 3 0']",,['black red'],,
scan_2434,1546806,,,['arctic alpine'],,,,,,['64 plus'],['amd cpu cooler']
scan_2435,1548660,['lpx red pc4 25600 3200 non'],,,"['16gb', '4x4gb']",,,,,,
scan_2436,1549681,['nuc board'],,['silverstone'],,,,,,['sst pt14b h1t1 petit'],
scan_2437,1551439,['strider sst sx600 g'],['sfx'],,,,,,,,
scan_2438,1552211,"['bus powered pc', 'mac']",,['dynamode'],,,,,,,
scan_2439,1554332,,,['akasa'],,,,,,,['intel']
scan_2440,1555912,['nvidia quadro'],,,['8gb'],,['dvi d sl'],,,['p4000 4x'],
scan_2441,1555942,,,,['8gb'],,,,,,
scan_2442,1557590,,,,,,,,,,['intel core i7 6800k s']
scan_2443,1557899,['tower case w o psu'],,['nzxt'],,,,,,,
scan_2444,1561792,['samsung'],,['hynix'],['8gb'],['server ram pc4 17000'],,"['RDIMM', 'PC4-17000 (2133)', 'DDR4', 'ECC', 'Server', 'Server', 'PC4-17000 (2133)', 'RDIMM', 'ECC', 'DDR4']","['\xa0', '\xa0']",['ddr4'],
scan_2445,1562024,"['computer chassis', 'pwm fan']",,['aerocool'],,['support sd tf card'],,,,,
scan_2446,1563413,,,,['2270 pcie 2 1 x1 dms'],,,,,,
scan_2447,1564443,,,['asrock'],,['ddr4'],,['1151'],,,
scan_2448,1565108,['docking station'],,['thermaltake'],,,,,,,
scan_2449,1566058,['lto'],,['quantum'],,,,,,,
scan_2450,1566130,['0.1 kg [0.1 lb]'],,['com'],,,"['serial attached scsi', 'sas cable sff']",,['Red'],,
scan_2451,1566177,,,['scythe mugen max'],,,,,,,
scan_2452,1567521,"['ipad air', 'position stand leather feel black']",,['apple'],,,,,,,
scan_2453,1570670,,,,['11gb'],,['gddr5x vr ready graphics card'],,,,
scan_2454,1571295,,,,['64gb'],['black pc4 17000'],,"['UDIMM (Unbuffered)', 'DDR4', 'Vengeance LPX Black', 'PC4-17000 (2133)', 'Non-ECC']",['Anodised Aluminium Heatspreader'],,
scan_2455,1572270,['fan heatsink'],,['amd'],,,,,,,
scan_2456,1572474,,,,['64gb'],['ddr4 vengeance led pc4 21300 2666'],,"['DDR4', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance LED', 'PC4-21300 (2666)']",['Anodised Aluminium Heatspreader'],,
scan_2457,1572949,,,['zotac'],,,['usb 3'],,,,
scan_2458,1575020,,,['silverstone'],,,['sata sas'],,,['ts431s'],
scan_2459,1575163,,,['gelid'],,,,,,,
scan_2460,1576716,['lane 140w'],,,,,,,,,['intel xeon e5 1630']
scan_2461,1581073,"['b150m pro gaming', 'intel b150 s']",,['asus'],,['ddr4'],,,,['1151'],
scan_2462,1581086,['seagate'],,,['1tb'],,['sshd'],,,,
scan_2463,1582237,"['suora blue back lit keys ttc', 'usb black']",['brown'],,,,,,,,
scan_2464,1582810,['key rollover'],['back lit'],"['corsair', 'keys wired']",,,['usb 2 0'],,,,
scan_2465,1585668,"['tower case', 'freeform modular system handle 2x140']",,['cooler master'],,,,,['dark grey'],['mastercase pro 3'],
scan_2466,1587361,['ncq'],,,['8tb'],,,['7200rpm'],,,
scan_2467,1591034,,,['gigabyte'],,,,,,,['intel h270 s 1151']
scan_2468,1591384,,,['acer'],,,,,,,
scan_2469,1592117,,,,"['16gb', '2x8gb']",,,"['Vengeance LPX Black', 'PC4-19200 (2400)', 'UDIMM (Unbuffered)', 'Non-ECC', 'DDR4']",['Anodised Aluminium Heatspreader'],,
scan_2470,1594201,['cable chip on usb'],,['startech'],,,['serial rs 232'],,,,
scan_2471,1596635,['95w cpu'],,,,,,,,,['amd ryzen 5 1600x s am4 six core']
scan_2472,1599403,"['6 mm [0.2 in]', '8 mm [0.3 in]', '0 kg [0 lb]']",,,['30cm'],,['2 x molex fan'],,,,
scan_2473,1605585,,,,['120gb'],,,,,,
scan_2474,1606534,['server rear window 2x'],,,,,,,,,
scan_2475,1606635,"['sst nb05b noble breeze', 'notebook cooler black']",,['silverstone'],,,,,,,
scan_2476,1606853,['modular 80'],,['850w corsair'],,,,,,,
scan_2477,1608050,['reader upto'],,['icybox'],['128gb'],,,,,,
scan_2478,1610117,['wireless desktop'],,['logitech'],,,,,,,
scan_2479,1610773,['corsair'],,,['8gb'],,,"['DDR4', 'Vengeance LPX Black', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC4-21300 (2666)']",['Anodised Aluminium Heatspreader'],,
scan_2480,1611985,['uasp upto'],,['startech'],['12tb'],,"['total ide sata iii', 'IDE/SATA III', '1 x IDE 1 x USB 3.0']",,"['black', 'Black']",,['universal dual docking station']
scan_2481,1612727,,,['noctua nh l9x65'],,,['23 6db 600 2500rpm'],,,,
scan_2482,1613892,"['6qf leopard pro fhd', 'i7 6700hq']",,,['15 6'],,,,,,
scan_2483,1615066,['corsair'],,,['16gb'],['ddr3l so dimm vengeance pc3 14900'],,"['35v', 'DDR3L SO-DIMM', 'PC3-14900 (1866)', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance']",['\xa0'],,
scan_2484,1617909,,,['noctua nh u9dx'],,,,,,,
scan_2485,1619715,['pwm fan semi passive al cu for'],,['arctic freezer'],,,,,['intel am4'],,
scan_2486,1620375,['60k iops'],,,,,,,,,
scan_2487,1622675,['black'],,,,,,,,,
scan_2488,1623760,,['pny'],,['12gb'],,,,,['quadro k6000 pci e 3 0 2880 cores'],
scan_2489,1624887,['compact and lightweight'],['pny'],,['32gb'],,,,,,['attach']
scan_2490,1625046,['internal antennas'],,['asus'],,,,['1300 mbps'],,,
scan_2491,1627205,['i7 6820hk'],,['msi'],['064 uhd'],['ddr4'],,,,,
scan_2492,1628458,"['cooler master', 'pressure rgb']",,,['120mm'],,,['500rpm'],,,
scan_2493,1636258,"['intel 540s series 2', 'iops ret']",,,['1tb'],,,['78k'],,,
scan_2494,1636575,"['clc', 'pwm fan', 'copper base sleeved tubing']",,['evga'],['120 rgb'],,['hydro cooler cpu cooler'],,,,['all']
scan_2495,1637116,['back lit'],,['corsair'],,,,,,,
scan_2496,1641184,,,,"['16gb', '2x8gb']",,,"['Vengeance LPX Black', 'PC4-19200 (2400)', 'Non-ECC', 'DDR4', 'UDIMM (Unbuffered)']",['Heat Spreader'],,
scan_2497,1642179,,,['msi'],,,,,,,['i7 6700hq']
scan_2498,1642713,,,,['16gb'],,,,,,['cores 7']
scan_2499,1643499,['intel x299 s'],,['msi'],,,,,,"['m a pro', '2066']",['sata3']
scan_2500,1644590,,,,,['ddr4'],,,['win10 pro'],,
scan_2501,1645168,['hard drive cage'],['computer case'],['corsair'],,,,,,['carbide 500r'],
scan_2502,1646965,"['corsair', 'warranty']",,,['2gb'],['ddr3 so dimm pc3 8500'],,,,,
scan_2503,1648404,['hyperx predator pendrive usb 3 0 read 240mb s'],,,['1tb'],,['write 160mb s'],,,,
scan_2504,1649456,['sli plus'],,['msi'],,,,,,,['intel x299 s 2066 ddr4']
scan_2505,1649616,,,['corsair'],,,,,,['carbide series spec'],
scan_2506,1650850,"['300mbps wireless', 'iqos management']",,['edimax'],,,,,,,
scan_2507,1651504,,,,,,,,,,['amd a8']
scan_2508,1653277,['amd firepro w9100 pcie 3 0 x16'],,,['32gb'],['gddr5 5'],,,,,
scan_2509,1653909,['storage case'],,['akasa'],,,,,,,
scan_2510,1655569,"['computer chassis full', 'turbo fans']",,"['thermaltake', 'tower']",,,,,,['900 super tower'],
scan_2511,1657631,"['i7 6820hk', 'nvme ssd']",,['msi'],['256gb'],,,,,,
scan_2512,1659650,['air penetrator sst'],,,['180mm'],,,,,,
scan_2513,1659817,,,,['5tb'],,,,['6gbs 7200rpm'],,
scan_2514,1659979,['ek fc radeon vega waterblock pom acetal copper'],,['ekwb'],,,,,,,['radeon vega64 vega56 vega frontier']
scan_2515,1660417,"['strider series 80plus psu fully wired', 'psu']",,,,,,,,,
scan_2516,1661968,,,['akasa'],,,,,,,
scan_2517,1662652,"['wd wd05purx purple', 'ncq']",,,['500gb'],,,,,['5400rpm'],
scan_2518,1669477,['corsair twinx'],,,['4gb'],,,,,,
scan_2519,1670915,['attach pendrive usb 2 0 read'],,,['64gb'],,['ultra compact for'],,['windows mac'],['m2'],
scan_2520,1671349,['usb adapter'],,,,,,,,,
scan_2521,1671790,,,,,,,,,,
scan_2522,1672141,['rog'],['windows'],,['17 3'],,,['t i7 6700hq 2 6ghz'],,,
scan_2523,1676835,['sst'],,['silverstone'],,,,,,,
scan_2524,1677764,['3d'],,,['2tb'],,,,,['95k 84k'],
scan_2525,1679514,['sst'],,['silverstone'],,,['2x120'],,,,
scan_2526,1683619,"['thermaltake smart series 80plus', '3 psu']",['white hybrid'],,,,,,,,
scan_2527,1686655,,,,,,,,,,['intel celeron n3160']
scan_2528,1686703,['hydro cooler slim'],['tundra'],['silverstone'],,,,,,['sst td02 slim v2'],
scan_2529,1687015,['i7 6700hq'],,,['011 fhd'],,,,,,
scan_2530,1687845,,,,"['2gb', '14nm']",['gddr5'],['hdmi dvi d dl'],['7000mhz'],,,
scan_2531,1688821,"['polaris pcie 3 0', '2304 streams']",,,"['8gb', '14nm']",['radeon rx 480'],,['gddr5 1288mhz'],['oc triple'],,
scan_2532,1689398,"['eraser and dock', 'confirmation']",,['startech drive'],,,"['1 x RS232 1 x USB 3.0', 'IDE/SATA III']",,['Black'],,
scan_2533,1690194,['o psu'],,,,,,,,,
scan_2534,1691538,['psu'],,['450w antec'],,,,,,['vpf450 80plus'],
scan_2535,1691635,['gainward'],,,['1gb'],['ddr3 gpu'],,,,,
