cdi_id,cdi_cluster_id,cdi_style,cdi_product_type,cdi_material,cdi_color,cdi_finish,cdi_height,cdi_capacity,cdi_base,cdi_shape,cdi_category,cdi_brand,cdi_blocking_key
cdi_4125,7771123,"'refrigerator', 'deep stainless steel insulated lid and hood front', 'doors'",,,,'north america','370.00 Pound(s)',"'60 wide', '8 - 9 pan'",,,,,"'refrigerator', 'deep stainless steel insulated lid and hood front', 'doors'____'north america'_'370.00 Pound(s)'_'60 wide', '8 - 9 pan'____"
cdi_4126,7771312,"'measures', 'made with durable 18 gauge', 'reinforced rim that helps', 'cookies and roasting chicken this', 'solid'",'pan is',"'aluminum', 'aluminum sheet'","'easy to stack aluminum', 'multiples'",'natural','2.00 Pound(s)',,,"'pan non', 'ideal'",,,"'measures', 'made with durable 18 gauge', 'reinforced rim that helps', 'cookies and roasting chicken this', 'solid'_'pan is'_'aluminum', 'aluminum sheet'_'easy to stack aluminum', 'multiples'_'natural'_'2.00 Pound(s)'___'pan non', 'ideal'__"
cdi_4127,7774472,'compartment with right hand','open frame','stainless steel',,'nsf',"'8""', '158.00 Pound(s)'","'12 deep', '18 gauge'","'h backsplash', 'legs with boxed crossrails'",,,,"'compartment with right hand'_'open frame'_'stainless steel'__'nsf'_'8""', '158.00 Pound(s)'_'12 deep', '18 gauge'_'h backsplash', 'legs with boxed crossrails'___"
cdi_4128,7776510,,"'reach in three', 'half height solid doors'","'line refrigerator freezer', 'front doors'",'shallow depth cabinet wide',,'885.00 Pound(s)',,,,,,"_'reach in three', 'half height solid doors'_'line refrigerator freezer', 'front doors'_'shallow depth cabinet wide'__'885.00 Pound(s)'_____"
cdi_4129,7776589,,"'line refrigerator freezer', 'reach in three', 'height doors'",'exterior aluminum',,,'885.00 Pound(s)',,'contained refrigeration stainless steel',,,,"_'line refrigerator freezer', 'reach in three', 'height doors'_'exterior aluminum'___'885.00 Pound(s)'__'contained refrigeration stainless steel'___"
cdi_4130,7776603,,"'line refrigerator freezer', 'reach in three', 'height doors'",,,,'885.00 Pound(s)',,'contained refrigeration stainless steel',,,,"_'line refrigerator freezer', 'reach in three', 'height doors'____'885.00 Pound(s)'__'contained refrigeration stainless steel'___"
cdi_4131,7777622,"'deep pans with', 'top', 'self contained refrigeration', 'drawers'",,"'stainless steel', 'front aluminum'",,,'315.00 Pound(s)','10 - 12 pan',,,,,"'deep pans with', 'top', 'self contained refrigeration', 'drawers'__'stainless steel', 'front aluminum'___'315.00 Pound(s)'_'10 - 12 pan'____"
cdi_4132,7777788,"'deep pans with', 'self contained refrigeration', 'doors'",'top','front aluminum','rear mounted',,'311.00 Pound(s)','10 - 12 pan',,,,,"'deep pans with', 'self contained refrigeration', 'doors'_'top'_'front aluminum'_'rear mounted'__'311.00 Pound(s)'_'10 - 12 pan'____"
cdi_4133,7779313,,"'glass shelves', 'glass rear doors', '2 full', 'end panels with mirror'",'sliding','cetlus etl sanitation',,'950.00 Pound(s)','3',,,'front',,"_'glass shelves', 'glass rear doors', '2 full', 'end panels with mirror'_'sliding'_'cetlus etl sanitation'__'950.00 Pound(s)'_'3'___'front'_"
cdi_4134,7779402,"'deep pans with 10 cutting board', 'top', 'self contained refrigeration', 'drawers'",,"'stainless steel', 'front aluminum'",'accommodates 1',,"'12 x 20', '319.00 Pound(s)'",'10 - 12 pan',,,,,"'deep pans with 10 cutting board', 'top', 'self contained refrigeration', 'drawers'__'stainless steel', 'front aluminum'_'accommodates 1'__'12 x 20', '319.00 Pound(s)'_'10 - 12 pan'____"
cdi_4135,7781985,"'two', 'self contained refrigeration', 'doors'",'top',,'line worktop freezer','rear mounted','260.00 Pound(s)',,,,,,"'two', 'self contained refrigeration', 'doors'_'top'__'line worktop freezer'_'rear mounted'_'260.00 Pound(s)'_____"
cdi_4136,7785720,"'legs 1', 'drawers'","'6 backsplash stainless steel', 'half height field', 'refrigeration'","'exterior front', 'stainless steel'","'line refrigerated base 60 wide', 'reinforced stainless steel work top'",,'425.00 Pound(s)',,,,,,"'legs 1', 'drawers'_'6 backsplash stainless steel', 'half height field', 'refrigeration'_'exterior front', 'stainless steel'_'line refrigerated base 60 wide', 'reinforced stainless steel work top'__'425.00 Pound(s)'_____"
cdi_4137,7786611,"'deep pans with', 'self contained refrigeration', 'doors'",'top','front aluminum','rear mounted',,'315.00 Pound(s)','14 - 16 pan',,,,,"'deep pans with', 'self contained refrigeration', 'doors'_'top'_'front aluminum'_'rear mounted'__'315.00 Pound(s)'_'14 - 16 pan'____"
cdi_4138,7786901,"'deep pans with', 'top', 'self contained refrigeration', 'drawers'",,"'stainless steel', 'front aluminum'","'two', 'section with drawers 16'",,'315.00 Pound(s)','14 - 16 pan',,,,,"'deep pans with', 'top', 'self contained refrigeration', 'drawers'__'stainless steel', 'front aluminum'_'two', 'section with drawers 16'__'315.00 Pound(s)'_'14 - 16 pan'____"
cdi_4139,7787026,"'glass panel stainless steel', 'floor model'",'fans single point probe internal','cetlus etl',,,'110.23 Pound(s)',,,,"'cooking', '60'",,"'glass panel stainless steel', 'floor model'_'fans single point probe internal'_'cetlus etl'___'110.23 Pound(s)'____'cooking', '60'_"
cdi_4140,7792474,"'deep pans with 10 cutting board', 'top', 'self contained refrigeration', 'drawers'",,"'stainless steel', 'front aluminum'",'accommodates 1',,"'12 x 20', '330.00 Pound(s)'",'21 - 24 pan',,,,,"'deep pans with 10 cutting board', 'top', 'self contained refrigeration', 'drawers'__'stainless steel', 'front aluminum'_'accommodates 1'__'12 x 20', '330.00 Pound(s)'_'21 - 24 pan'____"
cdi_4141,7793077,"'measures', 'made with durable 18 gauge', 'reinforced rim that helps', 'deliciously crispy food the', 'perforated'",'pan is',"'size aluminum sheet', 'aluminum', 'size aluminum sheet'","'meats and potatoes this easy to stack perforated bun', 'multiples'",'natural','2.75 Pound(s)','26 full',,'ideal',,,"'measures', 'made with durable 18 gauge', 'reinforced rim that helps', 'deliciously crispy food the', 'perforated'_'pan is'_'size aluminum sheet', 'aluminum', 'size aluminum sheet'_'meats and potatoes this easy to stack perforated bun', 'multiples'_'natural'_'2.75 Pound(s)'_'26 full'__'ideal'__"
cdi_4142,7797050,,"'line', 'narrow full'",'section stainless steel',,,'825.00 Pound(s)',,,'heated cabinet',,,"_'line', 'narrow full'_'section stainless steel'___'825.00 Pound(s)'___'heated cabinet'__"
cdi_4143,7797071,,,,,,,,,,,'bus cart panels doors and back panels only for',__________'bus cart panels doors and back panels only for'
cdi_4144,7801510,'sliding doors',"'display', 'work shelf', 'thermostat indicator lights holds various'",,'eph',,'380.00 Pound(s)',"'48 l', 'heated full'",'legs ecosmart culus',,'ansi',,"'sliding doors'_'display', 'work shelf', 'thermostat indicator lights holds various'__'eph'__'380.00 Pound(s)'_'48 l', 'heated full'_'legs ecosmart culus'__'ansi'_"
cdi_4145,7805019,'replacement',"'brass faucets', 'compliant fits central', 'compliant this product'","'assembly', 'not manufactured or authorized'",'stem',,,,,'not owned','company additional search keywords',,"'replacement'_'brass faucets', 'compliant fits central', 'compliant this product'_'assembly', 'not manufactured or authorized'_'stem'_____'not owned'_'company additional search keywords'_"
cdi_4146,7805500,,'hose connector allows',,,,,,,,,,_'hose connector allows'_________
cdi_4147,7806824,"'half door(s), wide'","'reach in', 'contained refrigeration stainless steel', 'half height solid doors'",'section self',,'one','385.00 Pound(s)','10 - 23 cu. ft.',,,,,"'half door(s), wide'_'reach in', 'contained refrigeration stainless steel', 'half height solid doors'_'section self'__'one'_'385.00 Pound(s)'_'10 - 23 cu. ft.'____"
cdi_4148,7806870,"'full height glass door exterior digital thermometer 6 stainless steel', 'legs'","'reach in', 'contained refrigeration stainless steel'",'section self',,'one','390.50 Pound(s)','10 - 23 cu. ft.',,,,,"'full height glass door exterior digital thermometer 6 stainless steel', 'legs'_'reach in', 'contained refrigeration stainless steel'_'section self'__'one'_'390.50 Pound(s)'_'10 - 23 cu. ft.'____"
cdi_4149,7808125,'shelf','shelf',"'laminate or corian', 'cold', 'cold'",,'pan',,'not be',,'48 bain','well',,"'shelf'_'shelf'_'laminate or corian', 'cold', 'cold'__'pan'__'not be'__'48 bain'_'well'_"
cdi_4150,7809297,"'self contained refrigeration', 'reach-in, with sub-top', 'doors'",,"'stainless steel front aluminum subtop sides', 'front breathing rear mounted'",'display refrigerator','two','255.00 Pound(s)',,,,'lighting',,"'self contained refrigeration', 'reach-in, with sub-top', 'doors'__'stainless steel front aluminum subtop sides', 'front breathing rear mounted'_'display refrigerator'_'two'_'255.00 Pound(s)'____'lighting'_"
cdi_4151,7810160,"'display refrigerator', 'self contained refrigeration', 'reach-in, with sub-top', 'doors'",,'front aluminum subtop sides','rear mounted',,'235.00 Pound(s)',,,,'stainless steel',,"'display refrigerator', 'self contained refrigeration', 'reach-in, with sub-top', 'doors'__'front aluminum subtop sides'_'rear mounted'__'235.00 Pound(s)'____'stainless steel'_"
cdi_4152,7820964,"'atmospheric type', 'electronic', 'knob guards 1 drawer', 'nsf csa'","'duty griddle', 'splashes'","'2 burners', 'solid state', 'aluminized steel burners', 'front'",,,,,'cooking surface','stainless steel','ledge front grease',,"'atmospheric type', 'electronic', 'knob guards 1 drawer', 'nsf csa'_'duty griddle', 'splashes'_'2 burners', 'solid state', 'aluminized steel burners', 'front'_____'cooking surface'_'stainless steel'_'ledge front grease'_"
cdi_4153,7820969,"'burners', 'knob guards 1 drawer'",'splashes','front',,,,,,"'irx infrared', 'stainless steel'",'ledge front grease',,"'burners', 'knob guards 1 drawer'_'splashes'_'front'______'irx infrared', 'stainless steel'_'ledge front grease'_"
cdi_4154,7821054,"'display refrigerator', 'self contained refrigeration', 'reach-in, with sub-top', 'doors'",'27 wide','front aluminum subtop sides','rear mounted',,'180.00 Pound(s)',,,,'stainless steel',,"'display refrigerator', 'self contained refrigeration', 'reach-in, with sub-top', 'doors'_'27 wide'_'front aluminum subtop sides'_'rear mounted'__'180.00 Pound(s)'____'stainless steel'_"
cdi_4155,7821502,"'atmospheric type', 'electronic', 'knob guards 1 drawer'","'duty griddle', 'splashes'","'solid state', 'aluminized steel burners', 'front'",,,,,'cooking surface',"'burners', 'stainless steel'",'ledge front grease',,"'atmospheric type', 'electronic', 'knob guards 1 drawer'_'duty griddle', 'splashes'_'solid state', 'aluminized steel burners', 'front'_____'cooking surface'_'burners', 'stainless steel'_'ledge front grease'_"
cdi_4156,7821507,"'irx infrared burner', 'knob guards 1 drawer'",'splashes',"'solid state', 'front'",,,,,,"'burners', 'stainless steel'",'ledge front grease',,"'irx infrared burner', 'knob guards 1 drawer'_'splashes'_'solid state', 'front'______'burners', 'stainless steel'_'ledge front grease'_"
cdi_4157,7822004,"'duty griddle', 'burners', 'knob guards 1 drawer'",'splashes','front',,,,,'cooking surface',"'irx infrared', 'stainless steel'",'ledge front grease',,"'duty griddle', 'burners', 'knob guards 1 drawer'_'splashes'_'front'_____'cooking surface'_'irx infrared', 'stainless steel'_'ledge front grease'_"
cdi_4158,7822096,"'burners', 'atmospheric type', 'electronic', 'knob guards 1 drawer'","'duty griddle', 'splashes'","'aluminized steel burners', 'front'",,,,,'cooking surface','stainless steel','ledge front grease',,"'burners', 'atmospheric type', 'electronic', 'knob guards 1 drawer'_'duty griddle', 'splashes'_'aluminized steel burners', 'front'_____'cooking surface'_'stainless steel'_'ledge front grease'_"
cdi_4159,7823163,'knob guards',"'duty griddle', 'splashes'","'5 burners', 'stainless steel'",,,,,'cooking surface','irx infrared','ledge front grease',,"'knob guards'_'duty griddle', 'splashes'_'5 burners', 'stainless steel'_____'cooking surface'_'irx infrared'_'ledge front grease'_"
cdi_4160,7823176,"'atmospheric type', 'electronic', 'knob guards'","'solid state thermostat every', 'splashes'","'aluminized steel burners', 'stainless steel'",,,,,,,'ledge front grease',,"'atmospheric type', 'electronic', 'knob guards'_'solid state thermostat every', 'splashes'_'aluminized steel burners', 'stainless steel'_______'ledge front grease'_"
cdi_4161,7823687,'knob guards','splashes',"'solid state', 'stainless steel'",,,,,,'irx infrared','ledge front grease',,"'knob guards'_'splashes'_'solid state', 'stainless steel'______'irx infrared'_'ledge front grease'_"
cdi_4162,7823695,"'atmospheric type', 'electronic', 'knob guards'",'splashes',"'solid state', 'aluminized steel burners', 'stainless steel'",,,,,,,'ledge front grease',,"'atmospheric type', 'electronic', 'knob guards'_'splashes'_'solid state', 'aluminized steel burners', 'stainless steel'_______'ledge front grease'_"
cdi_4163,7825454,"'two', 'full height sliding', 'glass doors'","'refrigerator', 'contained refrigeration stainless steel'",'section self',,,'660.00 Pound(s)',"'5 casters', '38 - 53 cu. ft.'",,,,,"'two', 'full height sliding', 'glass doors'_'refrigerator', 'contained refrigeration stainless steel'_'section self'___'660.00 Pound(s)'_'5 casters', '38 - 53 cu. ft.'____"
cdi_4164,7827742,'legs',"'cooking surface', 'cord plug energy star replaces'","'stainless steel', 'with'",,,'230.00 Pound(s)',,'digital thermostat and',,,,"'legs'_'cooking surface', 'cord plug energy star replaces'_'stainless steel', 'with'___'230.00 Pound(s)'__'digital thermostat and'___"
cdi_4165,7827782,'natural gas',"'cooking surface', 'cabinet'",'stainless steel',,,'230.00 Pound(s)',,'digital thermostat and',,,,"'natural gas'_'cooking surface', 'cabinet'_'stainless steel'___'230.00 Pound(s)'__'digital thermostat and'___"
cdi_4166,7831320,"'electric full size single deck electronic', 'floor model'","'pan capacity stainless steel', 'cetlus'",'glass door','temperature range 140 500 f 2 speed fan 3','thermostat control','470.00 Pound(s)',,'legs not included',,,,"'electric full size single deck electronic', 'floor model'_'pan capacity stainless steel', 'cetlus'_'glass door'_'temperature range 140 500 f 2 speed fan 3'_'thermostat control'_'470.00 Pound(s)'__'legs not included'___"
cdi_4167,7834706,"'deck type gas', 'chrome handle'","'mechanical', 'deck small', 'legs'",'angle iron frame steel',"'balanced doors with heavy', 'top'","'per', 'nsf'",'970.00 Pound(s)',,,,,,"'deck type gas', 'chrome handle'_'mechanical', 'deck small', 'legs'_'angle iron frame steel'_'balanced doors with heavy', 'top'_'per', 'nsf'_'970.00 Pound(s)'_____"
cdi_4168,7842803,"'full height glass door exterior digital thermometer 6 stainless steel', 'legs'","'reach in', 'contained refrigeration stainless steel'",'section self',,'one','415.00 Pound(s)','10 - 23 cu. ft.',,,,,"'full height glass door exterior digital thermometer 6 stainless steel', 'legs'_'reach in', 'contained refrigeration stainless steel'_'section self'__'one'_'415.00 Pound(s)'_'10 - 23 cu. ft.'____"
cdi_4169,7842817,"'half door(s), wide'","'reach in', 'contained refrigeration stainless steel', 'half height solid doors'",'section self',,'one','420.00 Pound(s)','10 - 23 cu. ft.',,,,,"'half door(s), wide'_'reach in', 'contained refrigeration stainless steel', 'half height solid doors'_'section self'__'one'_'420.00 Pound(s)'_'10 - 23 cu. ft.'____"
cdi_4170,7843356,"'vertical counter top', 'with sleek', 'narrow cabinet'",,'plastic',,,,"'12 l', 'not be'",,,'lid',,"'vertical counter top', 'with sleek', 'narrow cabinet'__'plastic'____'12 l', 'not be'___'lid'_"
cdi_4171,7844428,"'mobile milk', 'sliding doors', 'heavy duty swivel casters', 'service'","'dispenser platforms thermostatic', 'enclosed base clad with'","'stainless steel', 'stainless steel', 'stainless steel', 'stainless steel'",,,"'300 series', '586.00 Pound(s)'","'28 d', '6 crates', '60 1 ph', 'not be', 'cartons, 301 - 500'",'cartons or 10 trays',,'with brakes',,"'mobile milk', 'sliding doors', 'heavy duty swivel casters', 'service'_'dispenser platforms thermostatic', 'enclosed base clad with'_'stainless steel', 'stainless steel', 'stainless steel', 'stainless steel'___'300 series', '586.00 Pound(s)'_'28 d', '6 crates', '60 1 ph', 'not be', 'cartons, 301 - 500'_'cartons or 10 trays'__'with brakes'_"
cdi_4172,7844430,"'mobile milk', 'sliding doors', 'heavy duty swivel casters', 'service'","'dispenser platforms thermostatic', 'enclosed base clad with'","'stainless steel', 'stainless steel', 'stainless steel', 'stainless steel'",,,"'300 series', '608.00 Pound(s)'","'28 d', '8 crates', '60 1 ph', 'not be', 'cartons, 301 - 500'",,,'with brakes',,"'mobile milk', 'sliding doors', 'heavy duty swivel casters', 'service'_'dispenser platforms thermostatic', 'enclosed base clad with'_'stainless steel', 'stainless steel', 'stainless steel', 'stainless steel'___'300 series', '608.00 Pound(s)'_'28 d', '8 crates', '60 1 ph', 'not be', 'cartons, 301 - 500'___'with brakes'_"
