ids,label,ban_author,bx_author,ban_binding,bx_binding,ban_id,bx_id,ban_isbn,bx_isbn,ban_pages,bx_pages,ban_pubdate,bx_pubdate,ban_publisher,bx_publisher,ban_title,bx_title
ban_1184_bx_61699,1,Laurie Halse Anderson,Laurie Halse Anderson,,,ban_1184,bx_61699,9780142400012,9780142400012,240,-1,9/15/03,2003,Penguin Young Readers Group,Speak,Catalyst,Catalyst
ban_322_bx_5238,0,Walter Dean Myers,Walter Dean Myers,,,ban_322,bx_5238,9780545055765,9780590409438,336,-1,5/1/08,1991,"Scholastic, Inc.",Scholastic Paperbacks,Fallen Angels,Fallen Angels
ban_1734_bx_183674,0,Lois Duncan,Lois Duncan,,,ban_1734,bx_183674,9780316099028,9780316195553,272,-1,10/3/11,1985,"Little, Brown Books for Young Readers",Little Brown  Co,Locked in Time,Locked in Time
ban_11916_bx_131884,0,Michael Dell# Catherine Fredman,Michael Dell,,,ban_11916,bx_131884,9780060845728,9780887309144,272,-1,,1999,HarperCollins Publishers,HarperCollins Publishers,Direct from Dell: Strategies That Revolutionized an Industry,Direct from Dell: Strategies That Revolutionized an Industry
ban_885_bx_119948,0,Alex Flinn,Alex Flinn,,,ban_885,bx_119948,9780064473712,9780066238470,256,-1,5/15/03,2002,HarperCollins Publishers,HarperTempest,Breaking Point,Breaking Point
ban_371_bx_151242,0,Paul Fleischman,Paul Fleischman,,,ban_371,bx_151242,9780064472074,9780060274719,112,-1,12/28/04,1997,HarperCollins Publishers,HarperCollins,Seedfolks,Seedfolks
ban_371_bx_230904,1,Paul Fleischman,Paul Fleischman,,,ban_371,bx_230904,9780064472074,9780064472074,112,-1,12/28/04,1999,HarperCollins Publishers,HarperTrophy,Seedfolks,Seedfolks
ban_392_bx_49194,0,Irene Hunt,Irene Hunt,,,ban_392,bx_49194,9780425182789,9780425102411,224,-1,1/28/02,1987,Penguin Publishing Group,Berkley Publishing Group,Across Five Aprils,Across Five Aprils
ban_2206_bx_159045,0,Margaret Peterson Haddix,Margaret Peterson Haddix,,,ban_2206,bx_159045,9780689871023,9780689815430,128,-1,5/25/04,1997,Simon Pulse,Simon Pulse,"Don't You Dare Read This, Mrs. Dunphrey","Don't You Dare Read This, Mrs. Dunphrey"
ban_1906_bx_81389,0,Maureen Daly,Maureen Daly,,,ban_1906,bx_81389,9781416994633,9780671619312,340,-1,4/27/10,1985,Simon Pulse,Simon Pulse,Seventeenth Summer,Seventeenth Summer
ban_1002_bx_114578,0,Kaye Gibbons,Kaye Gibbons,,,ban_1002,bx_114578,9781616203023,9781565122055,144,-1,10/17/12,1997,Algonquin Books of Chapel Hill,Algonquin Books of Chapel Hill,Ellen Foster,Ellen Foster
ban_1002_bx_216757,0,Kaye Gibbons,Kaye Gibbons,,,ban_1002,bx_216757,9781616203023,9780912697529,144,-1,10/17/12,1987,Algonquin Books of Chapel Hill,Algonquin Books Of Chapel Hill,Ellen Foster,Ellen Foster
ban_3023_bx_184214,0,Carl Lewis,Carl Lewis,,,ban_3023,bx_184214,9781476777917,9780671689377,264,-1,01/11/2014,1990,Simon  Schuster,Simon  Schuster,Inside Track: Autobiography of Carl Lewis,INSIDE TRACK: AUTOBIOGRAPHY OF CARL LEWIS
ban_2879_bx_85008,0,Matt Ridley,Matt Ridley,,,ban_2879,bx_85008,9780060894085,9780060194970,368,-1,05/30/2006,2000,HarperCollins Publishers,HarperCollins Publishers,Genome: The Autobiography of a Species in 23 Chapters,Genome: The Autobiography of a Species in 23 Chapters
ban_3600_bx_79612,0,Sayo Masuda,Sayo Masuda,,,ban_3600,bx_79612,9780231129510,9780231129503,216,-1,05/25/2005,2003,Columbia University Press,Columbia University Press,Autobiography of a Geisha,Autobiography of a Geisha
ban_6058_bx_79612,1,Sayo Masuda,Sayo Masuda,,,ban_6058,bx_79612,9780231129503,9780231129503,202,-1,03/01/2003,2003,Columbia University,Columbia University Press,Autobiography Of A Geisha,Autobiography of a Geisha
ban_15912_bx_197269,0,Betty Boyd Caroli,Betty Boyd Caroli,paperback,,ban_15912,bx_197269,9780195092288,9780195056549,496,-1,"September 28, 1995",1988, Oxford University Press,Oxford University Press,First Ladies,First Ladies
ban_15912_bx_197241,1,Betty Boyd Caroli,Betty Boyd Caroli,paperback,,ban_15912,bx_197241,9780195092288,9780195092288,496,-1,"September 28, 1995",1995, Oxford University Press,Oxford University Press,First Ladies,First Ladies
ban_6663_bx_91544,0,Steve McConnell,Steve McConnell,,,ban_6663,bx_91544,9780735619678,9781556154843,960,-1,,1993,Microsoft Press,Microsoft Press,Code Complete,Code Complete
ban_973_bx_197512,0,Mia Hamm,Mia Hamm,,,ban_973,bx_197512,9780060931599,9780060193423,256,-1,7/28/00,1999,HarperCollins Publishers,HarperCollins Publishers,Go for the Goal: A Champion's Guide to Winning in Soccer and Life,Go for the Goal: A Champion's Guide to Winning in Soccer and Life
ban_4905_bx_233925,0,G. Gordon Liddy,G. Gordon Liddy,,,ban_4905,bx_233925,9780312924126,9780312880149,506,-1,07/28/1991,1980,St. Martin's Press,St. Martin's Press,Will: The Autobiography of G. Gordon Liddy,Will: The autobiography of G. Gordon Liddy
ban_4905_bx_46484,1,G. Gordon Liddy,G. Gordon Liddy,,,ban_4905,bx_46484,9780312924126,9780312924126,506,-1,07/28/1991,1998,St. Martin's Press,St. Martin's Press,Will: The Autobiography of G. Gordon Liddy,Will: The Autobiography of G. Gordon Liddy
ban_16518_bx_210462,0,Allen G. Taylor,Allen G. Taylor,paperback,,ban_16518,bx_210462,9781118607961,9780764540752,480,-1,"September 3, 2013",2003, For Dummies,For Dummies,SQL For Dummies,SQL for Dummies
ban_11488_bx_170509,0,Jesse Liberty,Jesse Liberty,,,ban_11488,bx_170509,9780672324253,9780672316036,320,-1,,1999,Sams,Sams,Sams Teach Yourself C++ in 10 Minutes,Sams Teach Yourself C++ in 10 Minutes
ban_11488_bx_6492,1,Jesse Liberty,Jesse Liberty,,,ban_11488,bx_6492,9780672324253,9780672324253,320,-1,,2002,Sams,SAMS,Sams Teach Yourself C++ in 10 Minutes,Sams Teach Yourself C++ in 10 Minutes
ban_3725_bx_239603,0,William B. Saxbe,William B. Saxbe,,,ban_3725,bx_239603,9781612779003,9780873386685,-1,-1,06/15/2000,2000,Kent State University Press,Kent State University Press,I've Seen The Elephant: An Autobiography,I'Ve Seen the Elephant: An Autobiography
ban_485_bx_177066,0,Julia Alvarez,Julia Alvarez,,,ban_485,bx_177066,9781565129757,9780945575573,336,-1,1/12/10,1991,Algonquin Books of Chapel Hill,Algonquin Books of Chapel Hill,How the Garcia Girls Lost Their Accents,How the Garcia Girls Lost Their Accents
ban_5669_bx_94779,0,Groucho Marx,Groucho Marx,,,ban_5669,bx_94779,9780786748273,9780306806667,376,-1,06/16/2009,1995,Da Capo Press,Da Capo Press,Groucho And Me,Groucho and Me
ban_2144_bx_17299,0,Sandra Dallas,Sandra Dallas,,,ban_2144,bx_17299,9780312283780,9780312203597,256,-1,9/18/01,2000,St. Martin's Press,St. Martin's Press,Alice's Tulips,Alice's Tulips
ban_2144_bx_450,1,Sandra Dallas,Sandra Dallas,,,ban_2144,bx_450,9780312283780,9780312283780,256,-1,9/18/01,2001,St. Martin's Press,St. Martin's Griffin,Alice's Tulips,Alice's Tulips
ban_3184_bx_192887,0,Bruce Forsyth,Bruce Forsyth,,,ban_3184,bx_192887,9780330475945,9780283073380,-1,-1,09/06/2012,2001,Pan Macmillan,Pan Macmillan,Bruce: The Autobiography,Bruce: The Autobiography
ban_2163_bx_181199,0,Jaclyn Moriarty,Jaclyn Moriarty,,,ban_2163,bx_181199,9780312287368,9780312269234,288,-1,1/10/02,2001,St. Martin's Press,St. Martin's Press,Feeling Sorry for Celia,Feeling Sorry for Celia
ban_2163_bx_45100,1,Jaclyn Moriarty,Jaclyn Moriarty,,,ban_2163,bx_45100,9780312287368,9780312287368,288,-1,1/10/02,2002,St. Martin's Press,St. Martin's Griffin,Feeling Sorry for Celia,Feeling Sorry for Celia : A Novel
ban_3213_bx_255216,0,"Diego Rivera, with Gladys March",Diego Rivera,,,ban_3213,bx_255216,9780486139098,9780486269382,224,-1,03/29/2012,1992,Dover Publications,Dover Publications,"My Art, My Life: An Autobiography","My Art, My Life: An Autobiography"
ban_451_bx_18840,0,Robert C. O'Brien,Robert C. O'Brien,,,ban_451,bx_18840,9781416939214,9780020446507,240,-1,7/10/07,1987,Simon Pulse,Simon Pulse,Z for Zachariah,Z for Zachariah
ban_2800_bx_230081,0,Michael Grant,Michael Immig,,,ban_2800,bx_230081,9780062207418,9781555601867,288,-1,8/11/15,1994,HarperCollins Publishers,McGraw Hill - NTC,Messenger of Fear,Germany Sourcebook
ban_11512_bx_224588,0,Thomas Erl,Thomas Keneally,,,ban_11512,bx_224588,9780133858563,9780340341544,592,-1,,0,Prentice Hall,Trafalgar Square,Cloud Computing Design Patterns,Playmaker
ban_11_bx_1793,1,Jon Krakauer,Jon Krakauer,,,ban_11,bx_1793,9780385486804,9780385486804,224,-1,2/1/97,1997,Knopf Doubleday Publishing Group,Anchor,Into the Wild,Into the Wild
ban_24_bx_78541,1,J. D. Salinger,J.D. Salinger,,,ban_24,bx_78541,9780316769174,9780316769174,288,-1,1/30/01,2001,"Little, Brown and Company",Back Bay Books,The Catcher in the Rye,The Catcher in the Rye
ban_33_bx_89725,1,Bob Blaisdell,Bob Blaisdell,,,ban_33,bx_89725,9780486411224,9780486411224,160,-1,6/20/00,2000,Dover Publications,Dover Publications,Great Speeches by Native Americans,Great Speeches by Native Americans
ban_45_bx_1134,1,Sandra Cisneros,SANDRA CISNEROS,,,ban_45,bx_1134,9780679734772,9780679734772,144,-1,1/28/84,1991,Knopf Doubleday Publishing Group,Vintage,The House on Mango Street,The House on Mango Street
ban_64_bx_195053,1,Marjane Satrapi,MARJANE SATRAPI,,,ban_64,bx_195053,9780375714573,9780375714573,160,-1,6/1/04,2004,Knopf Doubleday Publishing Group,Pantheon,Persepolis: The Story of a Childhood,Persepolis : The Story of a Childhood
ban_132_bx_263777,1,Nancy Farmer,Nancy Farmer,,,ban_132,bx_263777,9780689852237,9780689852237,400,-1,4/27/04,2004,Atheneum Books for Young Readers,Simon Pulse,The House of the Scorpion,The House of the Scorpion
ban_147_bx_4214,1,Walter Dean Myers,Walter Dean Myers,,,ban_147,bx_4214,9780064407311,9780064407311,304,-1,12/28/04,2001,HarperCollins Publishers,Amistad,Monster,Monster
ban_171_bx_5399,1,T. H. White,T. H. White,,,ban_171,bx_5399,9780441627400,9780441627400,640,-1,7/28/87,1987,Penguin Publishing Group,Ace Books,The Once and Future King,The Once and Future King
ban_174_bx_5913,1,Rudolfo Anaya,Rudolfo Anaya,,,ban_174,bx_5913,9780446600255,9780446600255,272,-1,4/28/94,1994,Grand Central Publishing,Warner Books,"Bless Me, Ultima","Bless Me, Ultima"
ban_222_bx_22733,1,Stephen King,Stephen King,,,ban_222,bx_22733,9780451210876,9780451210876,752,-1,10/28/03,2003,Penguin Publishing Group,New American Library,Wizard and Glass:,Wizard and Glass
ban_268_bx_12814,1,S. E. Hinton,S. E. Hinton,,,ban_268,bx_12814,9780140389661,9780140389661,192,-1,4/1/98,1998,Penguin Young Readers Group,Penguin Putnam Books for Young Readers,"That Was Then, This Is Now","That Was Then, This Is Now"
ban_292_bx_32705,1,Robert Cormier,ROBERT CORMIER,,,ban_292,bx_32705,9780375829871,9780375829871,272,-1,9/14/04,2004,Random House Children's Books,Knopf Books for Young Readers,The Chocolate War,The Chocolate War
ban_343_bx_4858,1,Terry Brooks,Terry Brooks,,,ban_343,bx_4858,9780345314253,9780345314253,736,-1,7/28/83,1995,Random House Publishing Group,Del Rey Books,The Sword of Shannara,Sword of Shannara
ban_349_bx_250026,1,Julia Alvarez,JULIA ALVAREZ,,,ban_349,bx_250026,9780440237846,9780440237846,192,-1,4/13/04,2004,Random House Children's Books,Laurel Leaf,Before We Were Free,Before We Were Free
ban_359_bx_1284,1,Christopher Moore,Christopher Moore,,,ban_359,bx_1284,9780380813810,9780380813810,464,-1,2/4/03,2003,HarperCollins Publishers,Perennial,"Lamb: The Gospel According to Biff, Christ's Childhood Pal","Lamb : The Gospel According to Biff, Christ's Childhood Pal"
ban_373_bx_89882,1,Tobias Wolff,Tobias Wolff,,,ban_373,bx_89882,9780802136688,9780802136688,304,-1,1/28/00,2000,"Grove/Atlantic, Inc.",Grove Press,This Boy's Life: A Memoir,This Boy's Life: A Memoir
ban_380_bx_73618,1,Gary Paulsen,Gary Paulsen,,,ban_380,bx_73618,9780440228387,9780440228387,128,-1,9/28/00,2000,Random House Children's Books,Laurel-Leaf Books,Soldier's Heart: Being the Story of the Enlistment and Due Service of the Boy Charley Goddard in the First Minnesota Volunteers,Soldier's Heart : Being the Story of the Enlistment and Due Service of the Boy Charley Goddard in the First Minnesota Volunteers
ban_382_bx_14801,1,Douglas Preston,Douglas Preston,,,ban_382,bx_14801,9780812543261,9780812543261,480,-1,1/28/96,2003,Tom Doherty Associates,Tor Books,Relic,Relic
ban_413_bx_104044,1,Robert Lipsyte,Robert Lipsyte,,,ban_413,bx_104044,9780064470391,9780064470391,240,-1,3/28/03,1987,HarperCollins Publishers,HarperTrophy,The Contender,The Contender
ban_430_bx_41019,1,Erin Gruwell,Freedom Writers,,,ban_430,bx_41019,9780385494229,9780385494229,336,-1,10/28/99,1999,Crown/Archetype,Main Street Books,The Freedom Writers Diary: How a Teacher and 150 Teens Used Writing to Change Themselves and the World Around Them,The Freedom Writers Diary : How a Teacher and 150 Teens Used Writing to Change Themselves and the World Around Them
ban_459_bx_66705,1,Richard Peck,Richard Peck,,,ban_459,bx_66705,9780142300701,9780142300701,144,-1,11/28/02,2002,Penguin Young Readers Group,Puffin Books,A Year Down Yonder,A Year Down Yonder
ban_465_bx_304,1,Homer Hickam,Homer Hickam,,,ban_465,bx_304,9780440235507,9780440235507,448,-1,2/28/99,1999,Random House Publishing Group,Dell,October Sky,October Sky: A Memoir
ban_471_bx_116887,1,Mawi Asgedom,Mawi Asgedom,,,ban_471,bx_116887,9780316826204,9780316826204,176,-1,9/1/02,2002,"Little, Brown Books for Young Readers",Megan Tingley,Of Beetles and Angels: A Boy's Remarkable Journey from a Refugee Camp to Harvard,Of Beetles and Angels : A Boy's Remarkable Journey from a Refugee Camp to Harvard
ban_475_bx_4780,1,Timothy Zahn,Timothy Zahn,,,ban_475,bx_4780,9780553296129,9780553296129,416,-1,5/28/92,1998,Random House Publishing Group,Bantam,Star Wars Thrawn Trilogy #1: Heir to the Empire,Heir to the Empire
ban_491_bx_11462,1,Douglas Preston,Douglas Preston,,,ban_491,bx_11462,9780812542837,9780812542837,480,-1,7/15/98,1998,Tom Doherty Associates,Tor Books,Reliquary,Reliquary
ban_499_bx_249472,1,Jean Lee Latham,Jean Lee Latham,,,ban_499,bx_249472,9780618250745,9780618250745,256,-1,5/19/03,2003,Houghton Mifflin Harcourt,Houghton Mifflin,"Carry On, Mr. Bowditch","Carry On, Mr. Bowditch"
ban_506_bx_5283,1,Geraldine Brooks,Geraldine Brooks,,,ban_506,bx_5283,9780142001431,9780142001431,352,-1,4/30/02,2002,Penguin Publishing Group,Penguin Books,Year of Wonders: A Novel of the Plague,Year of Wonders
ban_574_bx_258410,1,Adam Bagdasarian,Adam Bagdasarian,,,ban_574,bx_258410,9780440229179,9780440229179,304,-1,4/9/02,2002,Random House Children's Books,Laurel-Leaf Books,Forgotten Fire,Forgotten Fire
ban_596_bx_22730,1,Pete Nelson,PETER NELSON,,,ban_596,bx_22730,9780385730914,9780385730914,224,-1,11/11/03,2003,Random House Children's Books,Delacorte Books for Young Readers,Left for Dead: A Young Man's Search for Justice for the USS Indianapolis,Left for Dead
ban_597_bx_12774,1,C. S. Lewis,C. S. Lewis,,,ban_597,bx_12774,9780064471084,9780064471084,240,-1,3/28/02,1994,HarperCollins Publishers,HarperCollins,The Last Battle,The Last Battle
ban_599_bx_7281,1,Timothy Zahn,Timothy Zahn,,,ban_599,bx_7281,9780553560718,9780553560718,448,-1,2/28/93,1998,Random House Publishing Group,Bantam,Star Wars Thrawn Trilogy #2: Dark Force Rising,Dark Force Rising
ban_600_bx_11816,1,Timothy Zahn,Timothy Zahn,,,ban_600,bx_11816,9780553564921,9780553564921,496,-1,1/28/94,1998,Random House Publishing Group,Bantam,Star Wars Thrawn Trilogy #3: The Last Command,The Last Command
ban_607_bx_74673,1,Mark Pfetzer,Mark Pfetzer,,,ban_607,bx_74673,9780141304977,9780141304977,240,-1,1/28/00,2000,Penguin Young Readers Group,Puffin Books,Within Reach: My Everest Story,Within Reach: My Everest Story
ban_615_bx_5892,1,C. S. Lewis,C. S. Lewis,,,ban_615,bx_5892,9780156904360,9780156904360,320,-1,7/28/80,1980,Houghton Mifflin Harcourt,Harvest Books,Till We Have Faces: A Novel of Cupid and Psyche,Till We Have Faces: A Myth Retold
ban_621_bx_58212,1,W. P. Kinsella,W. P. Kinsella,,,ban_621,bx_58212,9780395957738,9780395957738,272,-1,4/28/99,1999,Houghton Mifflin Harcourt,Mariner Books,Shoeless Joe,Shoeless Joe
ban_623_bx_17271,1,Cecily von Ziegesar,Cecily Von Ziegesar,,,ban_623,bx_17271,9780316910330,9780316910330,224,-1,4/1/02,2002,"Little, Brown Books for Young Readers","Little, Brown",Gossip Girl,Gossip Girl #1 : A Novel by Cecily von Ziegesar
ban_633_bx_74262,1,Livia Bitton-Jackson,Livia Bitton-Jackson,,,ban_633,bx_74262,9780689823954,9780689823954,224,-1,3/1/99,1999,Simon Pulse,Simon Pulse,I Have Lived a Thousand Years: Growing Up in the Holocaust,I Have Lived A Thousand Years: Growing Up In The Holocaust
ban_634_bx_23338,1,Richard Rodriguez,Richard Rodriguez,,,ban_634,bx_23338,9780553272932,9780553272932,224,-1,1/28/83,1983,Random House Publishing Group,Bantam,Hunger of Memory: The Education of Richard Rodriguez,Hunger of Memory : The Education of Richard Rodriguez
ban_654_bx_164796,1,Ruth Minsky Sender,Ruth Minsky Sender,,,ban_654,bx_164796,9780689813214,9780689813214,256,-1,8/1/97,1997,Simon Pulse,Simon Pulse,The Cage,The Cage
ban_655_bx_106633,1,Alison Weir,Alison Weir,,,ban_655,bx_106633,9780802136831,9780802136831,656,-1,3/28/00,2000,"Grove/Atlantic, Inc.",Grove Press,The Six Wives of Henry VIII,Six Wives of Henry VIII
ban_674_bx_149676,1,Sarah Dessen,Sarah Dessen,,,ban_674,bx_149676,9780142501559,9780142501559,368,-1,3/8/04,2004,Penguin Young Readers Group,Speak,This Lullaby,This Lullaby
ban_696_bx_2122,1,Marion Zimmer Bradley,MARION ZIMMER BRADLEY,,,ban_696,bx_2122,9780345350497,9780345350497,912,-1,5/28/87,1987,Random House Publishing Group,Del Rey,The Mists of Avalon,The Mists of Avalon
ban_712_bx_187030,1,Terry Pratchett,Terry Pratchett,,,ban_712,bx_187030,9780060012380,9780060012380,400,-1,5/25/04,2004,HarperCollins Publishers,HarperTrophy,The Wee Free Men: The First Tiffany Aching Adventure,The Wee Free Men
ban_714_bx_52409,1,Melba Pattillo Beals,Melba Patillo Beals,,,ban_714,bx_52409,9780671866396,9780671866396,336,-1,2/1/95,1995,Washington Square Press,Washington Square Press,Warriors Don't Cry: A Searing Memoir of the Battle to Integrate Little Rock's Central High,Warriors Don't Cry : Searing Memoir of Battle to Integrate Little Rock
ban_752_bx_29444,1,Eleanor H. Ayer,Eleanor H. Ayer,,,ban_752,bx_29444,9780689832369,9780689832369,256,-1,3/28/00,2000,Aladdin,Aladdin,Parallel Journeys,Parallel Journeys
ban_754_bx_11447,1,Annie Dillard,Annie Dillard,,,ban_754,bx_11447,9780060915186,9780060915186,272,-1,10/28/13,1988,HarperCollins Publishers,Perennial,An American Childhood,An American Childhood
ban_763_bx_3765,1,Arthur C. Clarke,Arthur C. Clarke,,,ban_763,bx_3765,9780345347954,9780345347954,224,-1,5/28/87,1987,Random House Publishing Group,Del Rey Books,Childhood's End,Childhood's End
ban_764_bx_222,1,Ann Brashares,ANN BRASHARES,,,ban_764,bx_222,9780385730587,9780385730587,336,-1,3/11/03,2003,Random House Children's Books,Delacorte Books for Young Readers,The Sisterhood of the Traveling Pants,Sisterhood of the Traveling Pants
ban_765_bx_245873,1,David Eddings,David Eddings,,,ban_765,bx_245873,9780345456311,9780345456311,496,-1,8/27/02,2002,Random House Publishing Group,Del Rey Books,"The Belgariad, Volume 2: Castle of Wizardry, Enchanters' End Game","The Belgariad, Vol. 2: Castle of Wizardry, Enchanters' End Game"
ban_793_bx_21364,1,Victor Martinez,Victor Martinez,,,ban_793,bx_21364,9780064471862,9780064471862,240,-1,12/28/04,1998,HarperCollins Publishers,Rayo,Parrot in the Oven: Mi Vida,Parrot in the Oven : mi vida
ban_802_bx_33223,1,Anne Moody,Anne Moody,,,ban_802,bx_33223,9780440314882,9780440314882,432,-1,1/28/92,1997,Random House Publishing Group,Laurel Editions,Coming of Age in Mississippi,Coming of Age in Mississippi
ban_810_bx_8975,1,Jack Finney,Jack Finney,,,ban_810,bx_8975,9780684801056,9780684801056,400,-1,2/1/95,1995,Touchstone,Touchstone,Time and Again,TIME AND AGAIN
ban_831_bx_3354,1,J. R. R. Tolkien,J.R.R. TOLKIEN,,,ban_831,bx_3354,9780345339683,9780345339683,320,-1,7/28/86,1986,Random House Publishing Group,Del Rey,The Hobbit: The Enchanting Prelude to The Lord of the Rings,The Hobbit : The Enchanting Prelude to The Lord of the Rings
