ids,wor_author,half_author,wor_binding,half_binding,wor_id,half_id,wor_isbn,half_isbn,wor_pages,half_pages,wor_pubdate,half_pubdate,wor_publisher,half_publisher,wor_title,half_title,label
wor_43141_half_2108,Kathleen Benner Duble,Kathleen Benner Duble,Paperback,,wor_43141,half_2108,9780689876516,9780689876516,224,211,(22 Oct 2007),"Aug. 28th, 2007",Simon & Schuster ,Aladdin Paperbacks,The Sacrifice,The Sacrifice,1
wor_34209_half_761,Jeff Hirsch,Jeff Hirsch,Hardback,,wor_34209,half_761,9780606267403,9780545290159,278,288,(1 Sep 2012),"Sep. 1st, 2012",Turtleback Books ,Scholastic Paperbacks,The Eleventh Plague,The Eleventh Plague,0
wor_30135_half_193,Patricia McCormick,Patricia McCormick,Paperback,,wor_30135,half_193,9781406313956,9780786851720,288,263,(2 Jun 2008),"Apr. 1st, 2008",Walker Books Ltd ,Hyperion Books for Children,Sold,Sold,0
wor_32477_half_2890,Robert Newton Peck,Robert Newton Peck,Paperback,,wor_32477,half_2890,9780679886969,9780679886969,163,176,(1 Feb 1998),,Random House USA Inc ,Random House Children's Books,A Part of the Sky,A Part of the Sky,1
wor_3885_half_847,Gary Paulsen,Gary Paulsen,Hardback,,wor_3885,half_847,9780613183208,9780440219767,144,248,(8 Jun 1999),"Oct. 31st, 1999",Turtleback Books ,Laurel Leaf Library,My Life in Dog Years,The Transall Saga,0
wor_18853_half_91,Lewis Carroll,Lewis Carroll,Hardback,,wor_18853,half_91,9780147515872,9780486275437,192,96,(26 Nov 2015),"May. 20th, 1993",Penguin Books Ltd ,Dover Publications,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland,0
wor_33421_half_871,Aimee Carter,Aimee Carter,Paperback,,wor_33421,half_871,9780373210671,9780373210459,304,304,(26 Feb 2013),"Mar. 27th, 2012",Harlequin Teen ,Harlequin Teen,The Goddess Inheritance,Goddess Interrupted,0
wor_30688_half_475,Robie H Harris,Robie H. Harris,Hardback,Paperback,wor_30688,half_475,9780763629311,9780763624330,32,89,(13 Sep 2011),,Candlewick Press (MA) ,Candlewick Press (MA),Who Has What? All about Girls' Bodies and Boys' Bodies,It's Perfectly Normal,0
wor_33637_half_681,Jenny Downham,Jenny Downham,Paperback,,wor_33637,half_681,9781849920452,9780385751834,336,326,(29 Apr 2010),"May. 26th, 2009",Random House Children's Publishers UK ,David Fickling Books,Before I Die,Before I Die,0
wor_10382_half_2132,Harry Mulisch,Harry Mazer,Paperback,,wor_10382,half_2132,9780394744209,9780440947974,192,192,(12 Mar 1986),"Jan. 15th, 1981",Random House USA Inc ,Laurel Leaf Library,The Assault,The Last Mission,0
wor_8890_half_2906,Ann Rinaldi,Ann Rinaldi,Paperback,,wor_8890,half_2906,9780440228615,9780440228615,331,352,(4 Oct 1999),"Oct. 31st, 1999",Laurel Leaf Library ,Laurel Leaf Library,The Last Silk Dress,The Last Silk Dress,1
wor_12800_half_642,Herge Herge,Herge,Paperback,Paperback,wor_12800,half_642,9780316358460,9780316358347,62,62,(30 Sep 1976),"Jun. 30th, 1974","Little, Brown & Company ","Little, Brown Books for Young Readers",The Adventures of Tintin: Explorers on the Moon,The Adventures of Tintin,0
wor_32385_half_506,Kristin Levine,Kristin Levine,Paperback,,wor_32385,half_506,9780142424353,9780142424353,320,320,(13 Jul 2003),"Jan. 10th, 2013",Penguin Putnam Inc ,Puffin Books,The Lions of Little Rock,The Lions of Little Rock,1
wor_39283_half_1499,Joshua C Cohen,Joshua C. Cohen,,,wor_39283,half_1499,9781441775313,9780142420867,-1,432,(17 Feb 2011),"Sep. 27th, 2012",Blackstone Audiobooks ,Speak,Leverage,Leverage,0
wor_43264_half_2133,Pierdomenico Baccalario,Pierdomenico Baccalario,Paperback,,wor_43264,half_2133,9780375857959,9780375857959,291,291,(27 Apr 2010),"Apr. 27th, 2010",Random House USA Inc ,Yearling Books,Century #1: Ring Of Fire,Ring of Fire,1
wor_35349_half_1583,Megan E Bryant,Megan E. Bryant,Paperback,,wor_35349,half_1583,9781606310588,9781606310588,128,128,(7 Jun 2016),"Sep. 1st, 2009",Franklin Watts ,Franklin Watts,Oh My Gods! A Look-It-Up Guide to the Gods of Mythology,Oh My Gods!,1
wor_38942_half_1441,Meg Rosoff,Meg Rosoff,Paperback,,wor_38942,half_1441,9780553376050,9780553376050,194,194,(11 Apr 2006),"Apr. 11th, 2006",Random House USA Inc ,Wendy Lamb Books,How I Live Now,How I Live Now,1
wor_34915_half_1749,Tanya Lee Stone,Tanya Lee Stone,Paperback,Paperback,wor_34915,half_1749,9780756608347,9780756608347,128,128,(30 Oct 2013),"Jan. 1st, 2005",DK Publishing ,DK Publishing (Dorling Kindersley),Abraham Lincoln,Abraham Lincoln,1
wor_29512_half_1616,Nancy Farmer,Nancy Farmer,Paperback,,wor_29512,half_1616,9780545356626,9780140386356,309,309,(1 Jan 2012),"Mar. 1st, 1998",Scholastic Paperbacks ,Puffin Books,A Girl Named Disaster,A Girl Named Disaster,0
wor_1061_half_1063,Jacqueline Woodson,Jacqueline Woodson,Hardback,,wor_1061,half_1063,9781417734894,9780142415511,133,181,(7 Jan 2010),"Jan. 7th, 2010",Turtleback Books ,Speak,Miracle's Boys,Hush,0
wor_44570_half_2362,Jeyn Roberts,Jeyn Roberts,Paperback,,wor_44570,half_2362,9781442423527,9781442423527,327,352,(4 Sep 2012),"Sep. 4th, 2012",Simon & Schuster Books for Young Readers ,Simon & Schuster Books for Young Readers,Dark Inside,Dark Inside,1
wor_47881_half_2928,Lisa Mantchev,Lisa Mantchev,Paperback,,wor_47881,half_2928,9780312675103,9780312608668,358,356,(16 Aug 2011),"Apr. 13th, 2010",Square Fish ,Square Fish,Perchance to Dream: Theatre Illuminata #2,Eyes Like Stars,0
wor_869_half_1685,Tamora Pierce,Tamora Pierce,Hardback,Paperback,wor_869,half_1685,9781481440233,9780375838163,352,582,(29 Sep 2015),"Oct. 23rd, 2007",Atheneum Books for Young Readers ,Random House Books for Young Readers,Wild Magic,Terrier,0
wor_3869_half_1860,Gary Paulsen,Gary Paulsen,Paperback,,wor_3869,half_1860,9781509838790,9780689808821,160,208,(23 Mar 2017),,Pan Macmillan ,Aladdin Paperbacks,Hatchet,Hatchet,0
wor_2693_half_120,Michael Chabon,Michael Pollan,Paperback,,wor_2693,half_120,9781841154930,9780803735002,656,298,(2 Jul 2001),"Oct. 15th, 2009",HarperCollins Publishers ,Dial Books,The Amazing Adventures of Kavalier and Clay,"The Omnivore's Dilemma, Young Readers Edition",0
wor_11337_half_2028,"Jack London, Annabel Large",Jack London,Paperback,,wor_11337,half_2028,9780140366679,9780439236195,288,272,(3 Mar 1994),"Jan. 1st, 2001",Penguin Books Ltd ,Scholastic Paperbacks,White Fang,White Fang,0
wor_21115_half_721,C. S. Lewis,C. S. Lewis,Paperback,,wor_21115,half_721,9780007461219,9780066238500,256,768,(12 Apr 2012),"Oct. 2nd, 2001",HarperCollins Publishers ,HarperCollins,Mere Christianity,The Chronicles of Narnia,0
wor_33573_half_673,Elise Broach,Elise Broach,Paperback,,wor_33573,half_673,9780312371326,9780312371326,258,258,(21 Aug 2007),"Aug. 21st, 2007",Square Fish ,Square Fish,Shakespeare's Secret,Shakespeare's Secret,1
wor_35911_half_1024,Brian Williams,Roderick Gordon,Paperback,,wor_35911,half_1024,9780545078818,9780545078818,496,496,(1 Feb 2009),"Feb. 1st, 2009",Scholastic US ,Scholastic Paperbacks,Tunnels,Tunnels,1
wor_34969_half_876,Esther Hautzig,Esther Hautzig,Paperback,,wor_34969,half_876,9781903252437,9780064405775,214,256,(1 Sep 2012),"May. 12th, 1995",Jane Nissen Books ,HarperCollins,The Endless Steppe,The Endless Steppe,0
wor_28437_half_276,Sharon M. Draper,Sharon M. Draper,Paperback,,wor_28437,half_276,9780689842337,9780689842337,352,352,(1 Jan 2005),"Dec. 28th, 2004",Simon & Schuster ,Simon Pulse,The Battle of Jericho,The Battle of Jericho,1
wor_32339_half_495,Kirby Larson,Kirby Larson,Hardback,,wor_32339,half_495,9781606860892,9780385735957,289,289,(1 Dec 2007),"Dec. 23rd, 2008",Perfection Learning ,Yearling Books,Hattie Big Sky,Hattie Big Sky,0
wor_32581_half_1992,T A Barron,T. A. Barron,Paperback,,wor_32581,half_1992,9780142419236,9780142419243,352,305,(12 May 2011),"Jun. 9th, 2011",Puffin Books ,Puffin Books,A Wizard's Wings,The Dragon of Avalon,0
wor_32089_half_1289,Dan Gutman,Dan Gutman,,Paperback,wor_32089,half_1289,9781982660468,9780061234866,-1,180,(18 Jun 2019),"Feb. 21st, 2012",HarperCollins ,HarperCollins,My Weirder-est School: Miss Porter Is Out of Order!,Roberto & Me,0
wor_41354_half_2352,Jennifer Echols,Jennifer Estep,Paperback,,wor_41354,half_2352,9781442474482,9780758266927,-1,373,(1 Feb 2015),"Aug. 1st, 2011",Simon & Schuster ,Kensington Publishing Corporation,Perfect Couple,Touch of Frost,0
wor_32457_half_1900,Peg Kehret,Peg Kehret,Hardback,,wor_32457,half_1900,9781613836446,9780142419649,184,192,(15 Sep 2011),"Sep. 15th, 2011",Perfection Learning ,Puffin Books,Ghost Dog Secrets,Ghost Dog Secrets,0
wor_30987_half_315,Yoko Kawashima Watkins,Yoko Kawashima Watkins,Hardback,,wor_30987,half_315,9780780740525,9780688131159,183,192,(1 May 1994),"May. 24th, 1994",Perfection Learning ,HarperTempest,So Far from the Bamboo Grove,So Far from the Bamboo Grove,0
wor_44757_half_2400,Sarah Conover,Valerie Wahl,Paperback,,wor_44757,half_2400,9781558965683,9781558965683,184,164,(19 Apr 2011),"Jun. 2nd, 2010",Skinner House Books ,Skinner House Books,Kindness: A Treasury of Buddhist Wisdom for Children and Parents,Kindness,1
wor_30887_half_854,Roger Lancelyn Green,Roger Lancelyn Green,Paperback,Paperback,wor_30887,half_854,9780241431009,9780141341965,112,207,(14 May 2020),"May. 10th, 2012",Penguin Books Ltd ,Puffin Books,Penguin Reader Level 7: Tales of the Greek Heroes,The Tale of Troy,0
wor_1448_half_273,Lois Lowry,Lois Lowry,Paperback,,wor_1448,half_273,9780007263516,9780553571332,240,192,(5 May 2008),"May. 11th, 1999",HarperCollins Publishers ,Starfire,The Giver,The Giver,0
wor_12808_half_1288,Herge Herge,Herge,Paperback,Paperback,wor_12808,half_1288,9780316358439,9780316358439,62,62,(30 Sep 1975),"Sep. 30th, 1975","Little, Brown & Company ","Little, Brown Books for Young Readers",The Adventures of Tintin: Prisoners of the Sun,The Adventures of Tintin,1
wor_12797_half_1834,Herge,Herge,Paperback,Paperback,wor_12797,half_1834,9780316358507,9780316358507,62,62,(30 May 1978),"May. 30th, 1978","Little, Brown & Company ","Little, Brown Books for Young Readers",The Adventures of Tintin: The Broken Ear,The Broken Ear,1
wor_37801_half_2354,Stephanie Perry Moore,Stephanie Perry Moore,Paperback,,wor_37801,half_2354,9781467744881,9781616518882,152,372,(1 Aug 2014),"Sep. 1st, 2012",Darby Creek (Tm) ,"Saddleback Educational Publishing, Inc.",Make Something of It,Shake It / Got Pride,0
wor_39740_half_1588,Rosanne Parry,Rosanne Parry,Paperback,,wor_39740,half_1588,9780375848032,9780375848032,161,161,(13 Jul 2010),"Jul. 13th, 2010",Random House USA Inc ,Yearling Books,Heart Of A Shepherd,Heart of a Shepherd,1
wor_40477_half_1704,Alan D. Wolfelt,Alan D. Wolfelt,Paperback,,wor_40477,half_1704,9781879651258,9781879651234,128,128,(1 Apr 2001),"Apr. 1st, 2001","Companion Press,US ",Companion Press (CO),Healing Your Grieving Heart,Healing Your Grieving Heart for Teens,0
wor_43660_half_2207,Lauren Barnholdt,Lauren Barnholdt,Hardback,,wor_43660,half_2207,9781416994794,9781416913184,256,304,(20 Jul 2010),"Jun. 1st, 2007",Simon & Schuster ,Simon Pulse,One Night That Changes Everything,Two-Way Street,0
wor_32773_half_2431,David Levithan,David Levithan,Paperback,,wor_32773,half_2431,9780375834691,9780375834691,167,167,(10 Aug 2010),"Aug. 10th, 2010",Alfred A. Knopf ,Alfred A. Knopf Books for Young Readers,Love Is The Higher Law,Love Is the Higher Law,1
wor_48759_half_3089,Jane Buchanan,Jane Buchanan,Paperback,Paperback,wor_48759,half_3089,9780531205020,9780531205020,128,128,(7 Jun 2016),"Sep. 1st, 2008",Hachette Children's Group ,Children's Press(CT),Mary Tudor: Courageous Queen or Bloody Mary?,Mary Tudor,1
wor_40240_half_1668,Jandy Nelson,Jandy Nelson,Paperback,,wor_40240,half_1668,9781406354386,9780142417805,320,275,(5 Feb 2015),"Mar. 22nd, 2011",Walker Books Ltd ,Speak,The Sky Is Everywhere,The Sky Is Everywhere,0
wor_11034_half_1777,"Daniella Carmi, Yael Lotan",Daniella Carmi,Paperback,,wor_11034,half_1777,9780439135238,9780439135238,183,192,(31 Dec 2002),"Nov. 30th, 2002",Scholastic US ,Blue Sky Press,Samir and Yonatan,Samir and Yonatan,1
wor_28418_half_47,Raina Telgemeier,Raina Telgemeier,Hardback,,wor_28418,half_47,9780606140829,9780545132060,224,213,(1 Feb 2010),"Feb. 1st, 2010",Turtleback Books ,Graphix,Smile,Smile,0
wor_40027_half_2974,Brenda Woods,Brenda Woods,,,wor_40027,half_2974,9780142404188,9780142404188,124,124,(1 Mar 2006),"Jan. 1st, 2006",Speak ,Puffin Books,Emako Blue,Emako Blue,1
wor_33423_half_651,Aimee Carter,Aimee Carter,Hardback,,wor_33423,half_651,9780373211616,9780373210756,288,395,(24 Nov 2015),"Jul. 31st, 2012",Harlequin Teen ,Harlequin Teen,Queen,The Goddess Legacy,0
wor_37108_half_1358,Alan Lawrence Sitomer,Alan Lawrence Sitomer,Paperback,,wor_37108,half_1358,9781423130277,9781423130277,320,320,(9 Feb 2010),"Feb. 9th, 2010",Jump at the Sun ,Jump at the Sun,The Secret Story of Sonia Rodriguez,The Secret Story of Sonia Rodriguez,1
wor_28389_half_537,Gary Paulsen,Gary Paulsen,Paperback,,wor_28389,half_537,9780553494655,9780440414711,88,144,(23 Jun 2010),"Jun. 8th, 1999",Yearling Books ,Yearling Books,Lawn Boy,My Life in Dog Years,0
wor_45193_half_2485,Lisa Rivero,Lisa Rivero,Paperback,,wor_45193,half_2485,9780910707992,9781935067009,183,144,(15 Apr 2010),"Apr. 15th, 2010",Great Potential Press ,Great Potential Press,A Parent's Guide to Gifted Teens: Living with Intense and Creative Adolescents,The Smart Teens' Guide to Living with Intensity,0
wor_48708_half_3081,Lucy Maud Montgomery,Lucy Maud Montgomery,Paperback,Paperback,wor_48708,half_3081,9781406821703,9780451528827,208,320,(27 Sep 2006),"May. 6th, 2003",Echo Library ,Signet Classics,Anne of Green Gables,Anne of Green Gables,0
wor_34331_half_2961,Terri Farley,Terri Farley,Paperback,,wor_34331,half_2961,9780060886202,9780060886172,216,209,(24 Jun 2008),,HarperTrophy ,HarperTrophy,Mistwalker,Castaway Colt,0
wor_11921_half_1522,"Charles Dickens, Philip Horne, Philip Horne",Charles Dickens,Paperback,,wor_11921,half_1522,9780141439747,9780141439747,608,608,(21 Feb 2003),"Apr. 29th, 2003",Penguin Books Ltd ,Penguin Books,Oliver Twist,Oliver Twist,1
wor_39382_half_2410,Melissa Marr,Melissa Marr,Paperback,,wor_39382,half_2410,9780061214738,9780061214738,448,448,(23 Mar 2010),"Mar. 23rd, 2010",HarperCollins Publishers Inc ,HarperCollins,Fragile Eternity,Fragile Eternity,1
wor_32912_half_583,Terry Trueman,Terry Trueman,Paperback,,wor_32912,half_583,9780064472135,9780064472135,114,144,(24 Jul 2012),"Oct. 9th, 2001",HarperCollins Publishers Inc ,Harper Teen,Stuck in Neutral,Stuck in Neutral,1
wor_3141_half_921,"Jack London, Richard Adams",Jack London,Paperback,Paperback,wor_3141,half_921,9780141321110,9780141321110,336,307,(7 Aug 2008),"Jun. 19th, 2008",Penguin Books Ltd ,Puffin Books,White Fang,White Fang,1
wor_31014_half_318,Hill Harper,Hill Harper,Paperback,,wor_31014,half_318,9781592404599,9781592404599,304,278,(5 May 2009),"May. 5th, 2009",Gotham Books ,Gotham Books,Letters to a Young Sister: DeFINE Your Destiny,Letters to a Young Sister,1
wor_48656_half_3075,Trevor Kew,Trevor Kew,Paperback,Paperback,wor_48656,half_3075,9781459402560,9781459402560,144,144,(1 Mar 2013),"Aug. 1st, 2012",Lorimer Children & Teens ,James Lorimer & Company,Playing Favourites,Playing Favourites,1
wor_30092_half_2014,Jordan Sonnenblick,Jordan Sonnenblick,Paperback,,wor_30092,half_2014,9780439837095,9780439837095,264,264,(1 May 2010),"Jan. 1st, 2010",Scholastic US ,Scholastic Paperbacks,Zen and the Art of Faking It,Zen and the Art of Faking It,1
wor_12798_half_888,Herge Herge,Herge,Paperback,Paperback,wor_12798,half_888,9780316358354,9780316358323,62,62,(30 Apr 1975),"Jun. 30th, 1974","Little, Brown & Company ","Little, Brown Books for Young Readers",The Adventures of Tintin: Black Island,The Adventures of Tintin,0
wor_15066_half_153,James Patterson,James Patterson,Paperback,,wor_15066,half_153,9781787462236,9780316101691,384,336,(28 Nov 2019),"Nov. 6th, 2012",Cornerstone ,Little Brown and Company,The First Lady,"Middle School, the Worst Years of My Life",0
wor_32095_half_2139,Cayla Kluver,Cayla Kluver,Paperback,,wor_32095,half_2139,9780373210435,9780373210435,512,512,(28 Feb 2012),"Feb. 28th, 2012",Harlequin Teen ,Harlequin Teen,Allegiance,Allegiance,1
wor_44882_half_2425,Jan Greenberg,Jan Greenberg,Paperback,,wor_44882,half_2425,9780440419174,9780440419174,132,132,(14 Jan 2003),"Jan. 14th, 2003",Random House USA Inc ,Yearling Books,Vincent Van Gogh: Portrait of an Artist,Vincent Van Gogh,1
wor_38279_half_1351,Kathleen Karr,Kathleen Karr,Paperback,,wor_38279,half_1351,9780374427986,9780374427986,208,208,(1 Sep 2000),"Sep. 1st, 2000","Farrar, Straus & Giroux Inc ",Farrar Straus Giroux,The Great Turkey Walk,The Great Turkey Walk,1
wor_28571_half_26,Madeleine L'Engle,Madeleine L'Engle,Paperback,,wor_28571,half_26,9780312368586,9780312367541,373,245,(1 May 2007),"May. 1st, 2007",St Martin's Press ,Square Fish,An Acceptable Time,A Wrinkle in Time,0
wor_39452_half_1527,Marni Bates,Marni Bates,Hardback,,wor_39452,half_1527,9780606234771,9780758274854,259,272,(1 Jan 2012),"Oct. 1st, 2012",Turtleback Books ,K-Teen,Awkward,Decked with Holly,0
wor_40863_half_2005,John Feinstein,John Flanagan,Paperback,,wor_40863,half_2005,9780375871689,9780142426630,320,448,(14 May 2013),"Apr. 9th, 2013",Random House USA Inc ,Puffin Books,Rush For The Gold: Mystery At The Olympics,The Invaders,0
wor_36533_half_2273,Shannon Hale,Shannon Hale,Paperback,,wor_36533,half_2273,9780747598008,9781599903736,400,144,(19 Jan 2009),"Jan. 5th, 2010",Bloomsbury Publishing PLC ,Bloomsbury Publishing PLC,The Goose Girl,Calamity Jack,0
wor_24925_half_209,Walter Dean Myers,Walter Dean Myers,Paperback,,wor_24925,half_209,9780545055765,9780545055765,309,309,(1 May 2008),"May. 1st, 2008",Scholastic US ,Scholastic Paperbacks,Fallen Angels,Fallen Angels,1
wor_1451_half_213,Lois Lowry,Lois Lowry,Paperback,,wor_1451,half_213,9780007597284,9780385732567,192,215,(21 Jul 2014),"Jan. 24th, 2006",HarperCollins Publishers ,Delacorte Press Books for Young Readers,Messenger,Gathering Blue,0
wor_44681_half_2393,Dr Condoleezza Rice,Condoleezza Rice,Paperback,,wor_44681,half_2393,9780385738804,9780385738804,336,336,(10 Jan 2012),"Jan. 10th, 2012",Ember ,Ember,"Condoleezza Rice: A Memoir of My Extraordinary, Ordinary Family and Me",Condoleezza Rice,1
wor_31903_half_425,Colleen Houck,Colleen Houck,Paperback,,wor_31903,half_425,9781454902492,9781454902492,402,402,(1 May 2012),"May. 1st, 2012",Sterling Publishing Co Inc ,Splinter,Tiger's Curse,Tiger's Curse,1
wor_15630_half_2724,"Nathaniel Hawthorne, Nina Baym",Nathaniel Hawthorne,Paperback,,wor_15630,half_2724,9780143107668,9780812504835,288,277,(29 Feb 2016),"Aug. 15th, 1989",Penguin Books Ltd ,Tor Classics,The Scarlet Letter,The Scarlet Letter,0
wor_38673_half_1411,Barbara Cooper,Barbara Cooper,Paperback,,wor_38673,half_1411,9781572246140,9781572246140,130,132,(1 Jul 2008),"May. 1st, 2008",New Harbinger Publications ,New Harbinger Publications,"Social Success Workbook For Teens: Skill-Building Activities for Teens with Nonverbal Learning Disorder, Asperger's Disorder, and Other Social-Skill Problems",The Social Success Workbook for Teens,1
wor_40299_half_1737,Ann Cameron,Olaudiah Equiano,Paperback,,wor_40299,half_1737,9780375803468,9780375803468,160,160,(1 Mar 2000),"Jan. 25th, 2000",Random House USA Inc ,Yearling Books,The Kidnapped Prince: The Life of Olaudah Equiano,The Kidnapped Prince,1
wor_37897_half_1293,Terence Dickinson,Terence Dickinson,Paperback,,wor_37897,half_1293,9780920656662,9780920656662,72,72,(1 Jan 1987),"Feb. 1st, 1987",Firefly Books Ltd ,Firefly Books,Exploring the Night Sky,Exploring the Night Sky,1
wor_12795_half_983,Herge Herge,Herge,Paperback,Paperback,wor_12795,half_983,9780316358378,9780316358378,62,62,(30 Apr 1975),"Apr. 30th, 1975","Little, Brown & Company ","Little, Brown Books for Young Readers",The Adventures of Tintin: Flight 714 to Sydney,Flight 714 to Sydney,1
wor_33510_half_748,Suzanne Weyn,Suzanne Weyn,Paperback,,wor_33510,half_748,9780545470544,9780545470544,252,112,(1 Oct 2012),"Oct. 1st, 2012",Scholastic US ,Scholastic Paperbacks,The Bar Code Tattoo,The Bar Code Tattoo,1
wor_10305_half_1248,Victor Martinez,Victor Martinez,Paperback,,wor_10305,half_1248,9780064471862,9780064471862,240,224,(26 Mar 1998),"Feb. 13th, 1998",HarperCollins Publishers Inc ,HarperTrophy,Parrot In The Oven,Parrot in the Oven,1
