ids,ban_author,bx_author,ban_binding,bx_binding,ban_id,bx_id,ban_isbn,bx_isbn,ban_pages,bx_pages,ban_pubdate,bx_pubdate,ban_publisher,bx_publisher,ban_title,bx_title,label
ban_2123_bx_22976,Rita Mae Brown,Rita Mae Brown,,,ban_2123,bx_22976,9781101965122,9780553269291,240,-1,6/23/15,1983,Random House Publishing Group,Bantam Books,Rubyfruit Jungle,Rubyfruit Jungle,0
ban_1956_bx_39670,Marion Zimmer Bradley,Marion Zimmer Bradley,,,ban_1956,bx_39670,9780451454249,9780140177213,432,-1,4/28/95,1995,Penguin Publishing Group,Penguin Books Ltd,The Forest House,Forest House,0
ban_1056_bx_220566,Tamora Pierce,Tamora Pierce,,,ban_1056,bx_220566,9780375829062,9780679889199,432,-1,8/24/04,2002,Random House Children's Books,Random House Children's Books,Squire,Squire,0
ban_1113_bx_39846,Stephen King,Stephen King,,,ban_1113,bx_39846,9780451161352,9783404130351,320,-1,8/28/82,2003,Penguin Publishing Group,Lübbe,Cujo,Cujo.,0
ban_116_bx_80206,Lewis Carroll,Lewis Carroll,,,ban_116,bx_80206,9781593080150,9780140301694,320,-1,1/1/04,2050,Barnes & Noble,Puffin Books,Alice's Adventures in Wonderland and Through the Looking Glass,Alice's Adventures in Wonderland and Through the Looking Glass,0
ban_1643_bx_250930,Neal Shusterman,Neal Shusterman,,,ban_1643,bx_250930,9780142300947,9780142300947,224,-1,2/28/02,2002,Penguin Young Readers Group,Penguin Putnam Books for Young Readers,The Shadow Club,The Shadow Club,1
ban_2494_bx_28547,Garth Nix,Garth Nix,,,ban_2494,bx_28547,9780062075987,9780064471961,368,-1,5/15/12,1998,HarperCollins Publishers,Eos,Shade's Children,Shade's Children,0
ban_95_bx_122946,Sylvia Plath,Sylvia Plath,,,ban_95,bx_122946,9780061148514,9780060133566,288,-1,6/11/13,1971,HarperCollins Publishers,Harpercollins,The Bell Jar,The Bell Jar,0
ban_805_bx_146888,Nathaniel Hawthorne,Nathaniel Hawthorne,,,ban_805,bx_146888,9781593082314,9780140390056,336,-1,2/1/07,1986,Barnes & Noble,Penguin Books,The House of the Seven Gables,The House of the Seven Gables,0
ban_14913_bx_45368,Michael J. Corey,Michael Grant,paperback,,ban_14913,bx_45368,9780078822421,9781842120088,384,-1,"November 1, 1996",2000, Oracle Pr,Phoenix Press,Oracle Data Warehousing,Saint Paul,0
ban_2434_bx_26679,Lian Hearn,Lian Hearn,,,ban_2434,bx_26679,9781573223324,9781573222259,320,-1,6/28/03,2002,Penguin Publishing Group,Riverhead Hardcover,Across the Nightingale Floor: Tales of the Otori Book One,"Across the Nightingale Floor: Tales of the Otori, Book One",0
ban_9547_bx_224822,Terry Winograd# Fernando Flores,Terry Winograd,,,ban_9547,bx_224822,9780201112979,9780201112979,224,-1,,1987,Addison-Wesley,Addison-Wesley Pub Co,Understanding Computers and Cognition: A New Foundation for Design,Understanding Computers and Cognition : A New Foundation for Design,1
ban_1547_bx_93010,Donna Jo Napoli,Donna Jo Napoli,,,ban_1547,bx_93010,9780141306001,9780141306001,224,-1,10/28/99,1999,Penguin Young Readers Group,Puffin Books,Stones in Water,Stones in Water,1
ban_3023_bx_184214,Carl Lewis,Carl Lewis,,,ban_3023,bx_184214,9781476777917,9780671689377,264,-1,01/11/2014,1990,Simon  Schuster,Simon  Schuster,Inside Track: Autobiography of Carl Lewis,INSIDE TRACK: AUTOBIOGRAPHY OF CARL LEWIS,0
ban_5317_bx_219533,"Judith Jamison, Howard Kaplan",Judith Jamison,,,ban_5317,bx_219533,9780385425582,9780385425582,288,-1,10/01/1994,1994,Knopf Doubleday Publishing Group,Anchor,Dancing Spirit: An Autobiography,Dancing Spirit: An Autobiography,1
ban_2251_bx_54502,Diane Duane,Diane Duane,,,ban_2251,bx_54502,9780152162382,9780152162382,370,-1,6/28/01,2001,Houghton Mifflin Harcourt Publishing,Magic Carpet Books,A Wizard Abroad: The Fourth Book in the Young Wizards Series,A Wizard Abroad: The Fourth Book in the Young Wizards Series,1
ban_13183_bx_124029,Michi Henning# Steve Vinoski,Michi Henning,,,ban_13183,bx_124029,9780201379273,9780201379273,1120,-1,,1999,Addison-Wesley,Addison-Wesley Professional,Advanced CORBA Programming with C++ / Edition 1,Advanced CORBA Programming with C++,1
ban_2276_bx_1302,James Kahn,James Kahn,,,ban_2276,bx_1302,9780345307675,9780345307675,192,-1,5/28/83,1983,Random House Publishing Group,Del Rey Books,Star Wars Episode VI: Return of the Jedi,Return of the Jedi,1
ban_2277_bx_16279,Brian Jacques,Brian Jacques,,,ban_2277,bx_16279,9780441007738,9780441007738,368,-1,1/30/01,2001,Penguin Publishing Group,Ace Books,The Legend of Luke,The Legend of Luke,1
ban_1575_bx_171933,Emily Bront��,Emily Bronte,,,ban_1575,bx_171933,9780141439556,9781570421167,416,-1,12/17/02,1994,Penguin Publishing Group,Time Warner Audio Major,Wuthering Heights,Wuthering Heights,0
ban_15823_bx_194363,"Rama Velpuri,Anand Adkoli",Rama Velpuri,paperback,,ban_15823,bx_194363,9780078823893,9780078821066,608,-1,"January 1, 1998",1995, Mcgraw-Hill Osborne Media,McGraw-Hill Osborne Media,Oracle8 Backup and Recovery Handbook,Oracle Backup Recovery Handbook,0
ban_3332_bx_26456,Mark Twain,Mark Twain,,,ban_3332,bx_26456,9781477475539,9780486400778,406,-1,05/25/2012,1998,CreateSpace Independent Publishing Platform,Dover Publications,Autobiography of Mark Twain Volume 2,The Adventures of Tom Sawyer,0
ban_7745_bx_44862,Adobe Creative Team,Adobe Creative Team,,,ban_7745,bx_44862,9780321822444,9781568303178,352,-1,,1997,Adobe Press,Adobe Press,Adobe Fireworks CS6 Classroom in a Book,Adobe Photoshop 4.0 Classroom in a Book,0
ban_16_bx_153920,J. K. Rowling,J. K. Rowling,,,ban_16,bx_153920,9780439358071,9780807220283,896,-1,8/10/04,2003,"Scholastic, Inc.",Random House Audio,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,0
ban_1638_bx_2063,Hermann Hesse,Hermann Hesse,,,ban_1638,bx_2063,9780312278670,9780312278670,224,-1,12/28/02,2002,Picador,Picador,Steppenwolf,Steppenwolf: A Novel,1
ban_1616_bx_87449,Troy Denning,Troy Denning,,,ban_1616,bx_87449,9780345428677,9780345428677,640,-1,10/1/02,2002,Random House Publishing Group,Del Rey Books,Star Wars The New Jedi Order #9: Star by Star,Star by Star,1
ban_2566_bx_52872,Victor Hugo,VICTOR HUGO,,,ban_2566,bx_52872,9780553213706,9780553213706,384,-1,2/28/81,1981,Random House Publishing Group,Bantam Classics,The Hunchback of Notre Dame,The Hunchback of Notre Dame,1
ban_4042_bx_265606,Paramahansa Yogananda,Paramahansa Yogananda,,,ban_4042,bx_265606,9780876122471,9780876120835,540,-1,08/15/2012,1994,Self-Realization Fellowship,Self-Realization Fellowship Publishers,Autobiography of a Yogi - Traditional Chinese,Autobiography of a Yogi,0
ban_15118_bx_226066,Hans-Erik Eriksson,Magnus Penker,paperback,,ban_15118,bx_226066,9780471295518,9780471295518,480,-1,January 2000,2000, Wiley,Wiley,Business Modeling With UML: Business Patterns at Work,Business Modeling With UML: Business Patterns at Work,1
ban_2716_bx_40202,Anne Isaacs,Anne Isaacs,,,ban_2716,bx_40202,9780590603645,9780590603645,192,-1,10/1/02,2002,"Scholastic, Inc.",Scholastic Paperbacks,Torn Thread,Torn Thread,1
ban_2439_bx_146888,Nathaniel Hawthorne,Nathaniel Hawthorne,,,ban_2439,bx_146888,9781617207112,9780140390056,238,-1,3/28/12,1986,Wilder Publications,Penguin Books,The House of Seven Gables,The House of the Seven Gables,0
ban_1045_bx_159237,Harold Keith,Harold Keith,,,ban_1045,bx_159237,9780064470308,9780694056132,352,-1,9/28/87,1987,HarperCollins Publishers,Harpercollins Juvenile Books,Rifles for Watie,Rifles for Watie,0
ban_15556_bx_194372,Michael H. Brackett,Michael H. Brackett,paperback,,ban_15556,bx_194372,9780201713060,9780201713060,384,-1,"September 18, 2000",2000, Addison-Wesley Professional,Addison-Wesley Pub Co,Data Resource Quality: Turning Bad Habits into Good Practices,Data Resource Quality: Turning Bad Habits into Good Practices,1
ban_13039_bx_114739,Robert Vieira,Robert S. McNamara,,,ban_13039,bx_114739,9780470257012,9780812925234,720,-1,,1995,Wiley,Random House Inc,Beginning Microsoft SQL Server 2008 Programming,In Retrospect: The Tragedy and Lessons of Vietnam,0
ban_2060_bx_110431,Philip Pullman,Philip Pullman,,,ban_2060,bx_110431,9780375847226,9781854597687,944,-1,4/10/07,2004,Random House Children's Books,Nick Hern Books,"His Dark Materials: The Golden Compass, The Subtle Knife, The Amber Spyglass",His Dark Materials,0
ban_11_bx_1793,Jon Krakauer,Jon Krakauer,,,ban_11,bx_1793,9780385486804,9780385486804,224,-1,2/1/97,1997,Knopf Doubleday Publishing Group,Anchor,Into the Wild,Into the Wild,1
ban_13199_bx_144989,Nick Usborne,Nick  Usborne,,,ban_13199,bx_144989,9780071380393,9780071380393,224,-1,,2001,McGraw-Hill Professional Publishing,McGraw-Hill Trade,Net Words,Net Words: Creating High-Impact Online Copy,1
ban_16706_bx_195123,,Paul DuBois,paperback,,ban_16706,bx_195123,9780735709218,9780735709218,756,-1,"December 28, 1999",1999, New Riders Publishing,New Riders Publishing,MySQL,MySQL,1
ban_3219_bx_54112,George Takei,George Takei,,,ban_3219,bx_54112,9780743434201,9780671890087,416,-1,03/10/2015,1994,Gallery Books,Pocket Books,"To the Stars: The Autobiography of George Takei, Star Trek's Mr. Sulu","To the Stars: The Autobiography of George Takei, Star Trek's Mr. Sulu",0
ban_916_bx_173196,Lewis Carroll,Lewis Carroll,,,ban_916,bx_173196,9780393932348,9780671466886,400,-1,4/19/13,1983,"Norton, W. W. & Company, Inc.",Pocket,Alice in Wonderland,ALICE WONDERLAND,0
ban_1039_bx_165358,Michael Dorris,Michael Dorris,,,ban_1039,bx_165358,9780786813575,9780786813575,128,-1,5/28/99,1999,Disney-Hyperion,Hyperion Books for Children,Sees Behind Trees,Sees Behind Trees,1
ban_1731_bx_69302,David James Duncan,David James Duncan,,,ban_1731,bx_69302,9780553378498,9780553378498,656,-1,6/28/96,1996,Random House Publishing Group,Bantam,The Brothers K,The Brothers K,1
ban_3107_bx_11835,Susan Fromberg Schaeffer,Susan Fromberg Schaeffer,,,ban_3107,bx_11835,9780307766304,9780679454748,176,-1,08/24/2011,1997,Random House Publishing Group,Random House Inc,The Autobiography of Foudini M. Cat,The Autobiography of Foudini M. Cat,0
ban_710_bx_213065,C. S. Lewis,C. S. Lewis,,,ban_710,bx_213065,9780064471091,9780060234966,272,-1,3/28/02,1994,HarperCollins Publishers,HarperCollins,The Silver Chair,The Silver Chair,0
ban_1219_bx_30354,Dan Simmons,DAN SIMMONS,,,ban_1219,bx_30354,9780553572988,9780553572988,709,-1,7/28/98,1998,Random House Publishing Group,Spectra,The Rise of Endymion,Rise of Endymion,1
ban_4643_bx_105246,Douglas Dickins,Douglas Pagels,,,ban_4643,bx_105246,9781857764598,9780883964897,176,-1,07/28/2000,1999,"Book Guild, Limited",Blue Mountain Arts,In Granpa's Footsteps: A World Traveler's Autobiography,"Thoughts to Share With a Wonderful Son: A Collection from Blue Mountain Arts """,0
ban_574_bx_258410,Adam Bagdasarian,Adam Bagdasarian,,,ban_574,bx_258410,9780440229179,9780440229179,304,-1,4/9/02,2002,Random House Children's Books,Laurel-Leaf Books,Forgotten Fire,Forgotten Fire,1
ban_2767_bx_23777,Roddy Doyle,Roddy Doyle,,,ban_2767,bx_23777,9780679721741,9780679721741,176,-1,7/28/89,1989,Knopf Doubleday Publishing Group,Vintage Books USA,The Commitments,Commitments,1
ban_1313_bx_22835,James Luceno,JAMES LUCENO,,,ban_1313,bx_22835,9780345428608,9780345428608,368,-1,8/1/00,2000,Random House Publishing Group,Del Rey,Star Wars The New Jedi Order #4: Agents of Chaos I: Hero's Trial,Agents of Chaos I: Hero's Trial,1
ban_12076_bx_245843,David Pogue,David S. Moore,,,ban_12076,bx_245843,9780596101558,9780716736271,406,-1,,1999,"O'Reilly Media, Incorporated",W.H. Freeman  Company,Windows Xp For Starters,The Basic Practice of Statistics,0
ban_1580_bx_185730,Elizabeth Alder,ELIZABETH ALDER,,,ban_1580,bx_185730,9780440220114,9780440220114,272,-1,7/28/97,1997,Random House Children's Books,Laurel Leaf,The King's Shadow,The King's Shadow,1
ban_2300_bx_96890,Lois McMaster Bujold,Lois McMaster Bujold,,Paperback,ban_2300,bx_96890,9780671878450,9780671878450,480,-1,10/1/97,1997,Baen,Baen,Memory,Memory,1
ban_14913_bx_194461,Michael J. Corey,Michael J. Corey,paperback,,ban_14913,bx_194461,9780078822421,9780078822421,384,-1,"November 1, 1996",1996, Oracle Pr,McGraw-Hill Osborne Media,Oracle Data Warehousing,Oracle Data Warehousing,1
ban_3073_bx_82058,Charles Darwin,Charles Dickens,,,ban_3073,bx_82058,9781411429178,9781566194419,464,-1,09/01/2009,0,Barnes  Noble,Barnes Noble,The Autobiography of Charles Darwin,Great Expectations,0
ban_2144_bx_450,Sandra Dallas,Sandra Dallas,,,ban_2144,bx_450,9780312283780,9780312283780,256,-1,9/18/01,2001,St. Martin's Press,St. Martin's Griffin,Alice's Tulips,Alice's Tulips,1
ban_788_bx_115289,Douglas Adams,Douglas Adams,,Paperback,ban_788,bx_115289,9780345391810,9780671701604,256,-1,9/28/95,1990,Random House Publishing Group,Pocket,The Restaurant at the End of the Universe,The RESTAURANT AT THE END OF THE UNIVERSE,0
ban_2080_bx_5914,Terry Brooks,Terry Brooks,,Paperback,ban_2080,bx_5914,9780345386748,9780345386748,464,-1,1/28/94,1994,Random House Publishing Group,Del Rey Books,The Talismans of Shannara,The Talismans of Shannara,1
ban_2596_bx_4857,Piers Anthony,Piers Anthony,,Paperback,ban_2596,bx_4857,9780345313157,9780345313157,384,-1,9/28/85,1991,Random House Publishing Group,Del Rey Books,Bearing an Hourglass,Bearing an Hourglass,1
ban_9998_bx_202157,Adobe Creative Team,Adobe Creative Team,,,ban_9998,bx_202157,9780321712981,9781568304663,464,-1,,1998,Pearson Education,MacMillan Computer Publishing USA,Adobe Photoshop CS5 Classroom in a Book,Adobe Photoshop 5.0 Classroom in a Book,0
ban_16810_bx_117152,Daniel K. Appelquist,Daniel Appelquist,paperback,,ban_16810,bx_117152,9780201657968,9780201657968,256,-1,"December 16, 2001",2001, Addison-Wesley Professional,Addison-Wesley Pub Co,XML and SQL: Developing Web Applications,XML and SQL: Developing Web Applications,1
ban_4544_bx_219906,Yi-Fu Tuan,Yi-Fu Tuan,,,ban_4544,bx_219906,9780299166601,9780299166601,177,-1,10/28/1999,1999,University of Wisconsin Press,University of Wisconsin Press,"Who Am I?: An Autobiography of Emotion, Mind and Spirit","Who Am I?: An Autobiography of Emotion, Mind, and Spirit",1
ban_2399_bx_198272,Ben Mikaelsen,Ben Mikaelsen,,,ban_2399,bx_198272,9780786812080,9780786802524,256,-1,10/28/97,1996,Disney-Hyperion,Hyperion Books for Children,Countdown,Countdown,0
ban_7416_bx_128903,Bruce Schneier,Bruce  Schneier,,,ban_7416,bx_128903,9780471117094,9780471117094,792,-1,,1995,Wiley,Wiley,"Applied Cryptography: Protocols, Algorithms, and Source Code in C / Edition 2","Applied Cryptography: Protocols, Algorithms, and Source Code in C, Second Edition",1
ban_597_bx_12774,C. S. Lewis,C. S. Lewis,,,ban_597,bx_12774,9780064471084,9780064471084,240,-1,3/28/02,1994,HarperCollins Publishers,HarperCollins,The Last Battle,The Last Battle,1
ban_49_bx_35923,John Knowles,John Knowles,,,ban_49,bx_35923,9780743253970,9780553232240,208,-1,10/7/03,1975,Scribner,Bantam Pr Ltd,A Separate Peace,A Separate Peace,0
ban_2894_bx_28225,Mohandas K. Gandhi,Mohandas Karamchand Gandhi,,,ban_2894,bx_28225,9780807059098,9780807059098,560,-1,11/28/1993,1993,Beacon Press,Beacon Press,An Autobiography: The Story of My Experiments with Truth,Gandhi An Autobiography: The Story of My Experiments With Truth,1
ban_17108_bx_194083,William G. Page,William G. Page,paperback,,ban_17108,bx_194083,9780789713452,9780789713452,960,-1,"March 9, 1998",1998, Que Pub,Macmillan Computer Pub,Using Oracle 8,Using Oracle 8,1
ban_2002_bx_198557,Anne Rice,Anne Rice,,Paperback,ban_2002,bx_198557,9780345419620,9780345419620,480,-1,8/12/14,1997,Random House Publishing Group,Ballantine Books,The Queen of the Damned,Queen of the Damned,1
ban_6623_bx_20424,Michael Lewis,Michael Lewis,,,ban_6623,bx_20424,9780393347814,9780393048131,272,-1,,1999,"Norton, W. W. & Company, Inc.",W.W. Norton  Company,The New New Thing: A Silicon Valley Story,The New New Thing : A Silicon Valley Story,0
ban_8026_bx_229605,Adobe Creative Team,Adobe Creative Team,,,ban_8026,bx_229605,9780321701787,9781568303703,463,-1,,1997,Adobe Press,Adobe Press,Adobe Illustrator CS5 Classroom in a Book,Adobe 6.5 Classroom in a Book,0
ban_2461_bx_166658,Nikki Grimes,Nikki Grimes,,,ban_2461,bx_166658,9780141307022,9780141307022,112,-1,1/28/00,2000,Penguin Young Readers Group,Puffin Books,Jazmin's Notebook,Jazmin's Notebook,1
ban_790_bx_780,J. R. R. Tolkien,J.R.R. TOLKIEN,,,ban_790,bx_780,9780345339713,9780345339713,416,-1,8/28/86,1986,Random House Publishing Group,Del Rey,The Two Towers,The Two Towers,1
ban_386_bx_36315,James Fenimore Cooper,James Fenimo Cooper,,,ban_386,bx_36315,9781593081379,9780880299008,416,-1,11/25/04,0,Barnes & Noble,Barnes Noble,The Last of the Mohicans,Last of the Mohicans,0
ban_1922_bx_27388,Aaron Allston,Aaron Allston,,,ban_1922,bx_27388,9780553578942,9780553578942,403,-1,2/28/98,1998,Random House Publishing Group,Spectra Books,Star Wars X-Wing #5: Wraith Squadron,Wraith Squadron,1
ban_9851_bx_110833,Adobe Creative Team,Adobe Creative Team,,,ban_9851,bx_110833,9780321701794,9780201658958,402,-1,,1999,Adobe Press,Adobe Press,Adobe InDesign CS5 Classroom in a Book,Adobe 5.5 Classroom in a Book,0
ban_9169_bx_187489,Jonathan Rasmusson,Jonathan Kaplan,,,ban_9169,bx_187489,9781934356586,9780330480796,264,-1,,2002,"Pragmatic Programmers, LLC, The",Pan Macmillan,The Agile Samurai: How Agile Masters Deliver Great Software,The Dressing Station: A Surgeon's Odyssey,0
ban_373_bx_89882,Tobias Wolff,Tobias Wolff,,,ban_373,bx_89882,9780802136688,9780802136688,304,-1,1/28/00,2000,"Grove/Atlantic, Inc.",Grove Press,This Boy's Life: A Memoir,This Boy's Life: A Memoir,1
ban_2629_bx_115087,Paul Zindel,PAUL ZINDEL,,,ban_2629,bx_115087,9780060757366,9780553273243,176,-1,3/29/05,1984,HarperCollins Publishers,Bantam,"My Darling, My Hamburger","My Darling, My Hamburger",0
ban_815_bx_205430,Robin McKinley,Robin McKinley,,,ban_815,bx_205430,9780141309811,9780425089071,256,-1,10/28/00,1986,Penguin Young Readers Group,Berkley Publishing Group,The Hero and the Crown,Hero and Crown,0
ban_268_bx_12814,S. E. Hinton,S. E. Hinton,,,ban_268,bx_12814,9780140389661,9780140389661,192,-1,4/1/98,1998,Penguin Young Readers Group,Penguin Putnam Books for Young Readers,"That Was Then, This Is Now","That Was Then, This Is Now",1
ban_2130_bx_222529,Mary E. Pearson,Mary E. Pearson,,,ban_2130,bx_222529,9780152045692,9780152045692,240,-1,10/28/02,2002,Houghton Mifflin Harcourt,Harcourt Paperbacks,Scribbler of Dreams,Scribbler of Dreams,1
ban_16551_bx_35213,Paul Teetor,Paul Auster,paperback,,ban_16551,bx_35213,9781449303235,9788433966452,62,-1,"March 10, 2011",2003, O'Reilly Media,Anagrama,25 Recipes for Getting Started with R,Leviatan,0
ban_8727_bx_236640,Steve McConnell,Steve C McConnell,,,ban_8727,bx_236640,9781572316218,9781572316218,306,-1,,1997,Microsoft Press,Microsoft Press,Software Project Survival Guide,Software Project Survival Guide,1
ban_1088_bx_6420,Connie Willis,Connie Willis,,,ban_1088,bx_6420,9780553575385,9780553575385,512,-1,12/28/98,1998,Random House Publishing Group,Bantam,To Say Nothing of the Dog,To Say Nothing of the Dog,1
ban_16450_bx_263405,Ian Richmond,Ian Richmond,paperback,,ban_16450,bx_263405,9781850328605,9781850328605,400,-1,"December 12, 1997",1997, Intl Thomson Computer Pr ,The Coriolis Group,Official Sybase SQL Anywhere Developer's Guide,Official Sybase SQL Anywhere Developer's Guide,1
ban_3573_bx_164188,Benjamin Franklin,Benjamin Franklin,,,ban_3573,bx_164188,9781497421318,9781566193931,130,-1,03/22/2014,0,CreateSpace Publishing,Barnes Noble Books,The Autobiography of Benjamin Franklin,Autobiography of Benjamin Franklin,0
ban_2400_bx_37364,Louisa May Alcott,Louisa May Alcott,,,ban_2400,bx_37364,9780140436662,9780525457565,208,-1,2/28/98,1997,Penguin Publishing Group,Dutton Books,The Inheritance,The Inheritance,0
