ids,label,bx_author,half_author,bx_binding,half_binding,bx_id,half_id,bx_isbn,half_isbn,bx_pages,half_pages,bx_pubdate,half_pubdate,bx_publisher,half_publisher,bx_title,half_title
bx_266150_half_40,1,Christopher Paul Curtis,Christopher Paul Curtis,,,bx_266150,half_40,9780440228004,9780440228004,-1,224,2001,"Dec. 12th, 2000",Random House Childrens Books,Laurel Leaf Library,The Watsons Go to Birmingham 1963,The Watsons Go to Birmingham - 1963
bx_161379_half_447,0,Katherine Neville,Katherine Paterson,,,bx_161379,half_447,9788440637550,9780064402811,-1,192,1994,"Mar. 24th, 1989",Ediciones B,Harper Teen,Riesgo Calculado,The Master Puppeteer
bx_37318_half_447,1,Katherine Paterson,Katherine Paterson,,,bx_37318,half_447,9780064402811,9780064402811,-1,192,1989,"Mar. 24th, 1989",HarperTrophy,Harper Teen,The Master Puppeteer,The Master Puppeteer
bx_175864_half_598,0,Dodie Smith,Jeff Smith,,Paperback,bx_175864,half_598,9780312181109,9780439706346,-1,150,1998,"Feb. 1st, 2008",Wyatt Book,Graphix,I Capture the Castle,Ghost Circles
bx_254469_half_262,0,Michael W. Gos,Michael Morpurgo,,,bx_254469,half_262,9780876665190,9780439636537,-1,202,1979,"May. 1st, 2006",TFH Publications,Scholastic,Brackish Aquariums,Private Peaceful
bx_5731_half_208,0,CHRISTOPHER PAUL CURTIS,Christopher Paolini,,Paperback,bx_5731,half_208,9780440414124,9780375826740,-1,800,1997,"Apr. 13th, 2010",Yearling,Alfred A. Knopf Books for Young Readers,The Watsons Go to Birmingham - 1963,Brisingr
bx_5731_half_73,1,CHRISTOPHER PAUL CURTIS,Christopher Paul Curtis,,,bx_5731,half_73,9780440414124,9780440414124,-1,224,1997,"Sep. 8th, 1997",Yearling,Yearling Books,The Watsons Go to Birmingham - 1963,The Watsons Go to Birmingham - 1963
bx_228773_half_488,0,David Kinsley,David Klass,,,bx_228773,half_488,9780887068362,9780064473781,-1,352,1988,"Aug. 31st, 2002",State University of New York Press,HarperTempest,The Goddesses' Mirror: Visions of the Divine from East and West,You Don't Know Me
bx_208485_half_488,0,David Weber,David Klass,,,bx_208485,half_488,9780671878924,9780064473781,-1,352,1998,"Aug. 31st, 2002",Baen,HarperTempest,Echoes of Honor,You Don't Know Me
bx_145216_half_488,1,David Klass,David Klass,,,bx_145216,half_488,9780064473781,9780064473781,-1,352,2002,"Aug. 31st, 2002",HarperTempest,HarperTempest,You Don't Know Me,You Don't Know Me
bx_22563_half_2346,0,Lois Greiman,Lois Duncan,,,bx_22563,half_2346,9780060571450,9780440983248,-1,208,2004,"Oct. 31st, 1977",Avon,Laurel Leaf Library,The Princess Masquerade,Summer of Fear
bx_39025_half_2346,1,Lois Duncan,Lois Duncan,,,bx_39025,half_2346,9780440983248,9780440983248,-1,208,1992,"Oct. 31st, 1977",Laure Leaf,Laurel Leaf Library,Summer of Fear,Summer of Fear
bx_236631_half_2679,0,David Lodge,David Levithan,,,bx_236631,half_2679,9780140105117,9780375843235,-1,244,1988,"Dec. 22nd, 2009",Penguin Books Ltd,Alfred A. Knopf Books for Young Readers,Small World,"How They Met, and Other Stories"
bx_43873_half_2917,0,John Fowles,Jo Knowles,,,bx_43873,half_2917,9780440351627,9780763644857,-1,215,1985,"Aug. 11th, 2009",Dell Publishing Company,Candlewick Press (MA),The Magus,Lessons from a Dead Girl
bx_239526_half_160,0,Michael Coulson,Michael Grant,,,bx_239526,half_160,9780340568675,9780061448782,-1,558,1992,"Apr. 28th, 2009",Hodder Arnold Teach Yourself,Harper Teen,Sanskrit,Gone
bx_126686_half_160,0,Michael Romkey,Michael Grant,,,bx_126686,half_160,9780345452085,9780061448782,-1,558,2003,"Apr. 28th, 2009",Del Rey Books,Harper Teen,The Vampire's Violin,Gone
bx_85362_half_885,0,David Gardner,David A. Kessler,,,bx_85362,half_885,9780684857176,9781596438316,-1,192,2000,"Dec. 24th, 2012",Fireside,Roaring Brook Press,The Motley Fools Rule Breakers Rule Makers : The Foolish Guide To Picking Stocks,Your Food Is Fooling You
bx_176903_half_619,0,Lauren Wilde,Lauren Myracle,,,bx_176903,half_619,9780821752319,9781419701849,-1,376,1996,"Feb. 1st, 2012",Zebra Books,ABRAMS,McKenna's Fortune,Shine
bx_179867_half_1400,0,Richard Deming,Richard Peck,,,bx_179867,half_1400,9780840762306,9780142417294,-1,166,1972,"Oct. 14th, 2010",T. Nelson,Puffin Books,"Sleep, our unknown life",A Season of Gifts
bx_87013_half_942,0,Katherine Hall Page,Katherine Paterson,Paperback,,bx_87013,half_942,9780380813858,9780142402542,-1,182,2003,"Sep. 23rd, 2004",Avon,Puffin Books,The Body in the Bonfire,Lyddie
bx_189099_half_2941,0,Robert Traver,Robert Walker,,,bx_189099,half_2941,9780312600068,9780778751984,-1,48,1984,"Jan. 1st, 2010",Book Sales,Crabtree Publishing Company,People Versus Kirk,Pushes & Pulls
bx_50755_half_609,0,Susan McQuillan,Susan Hill,,,bx_50755,half_609,9780028621135,9781567921892,-1,144,1997,"Dec. 31st, 2001",Macmillan Distribution,David R. Godine,The Complete Idiot's Guide to Losing Weight,The Woman in Black
bx_12242_half_609,1,Susan Hill,Susan Hill,,,bx_12242,half_609,9781567921892,9781567921892,-1,144,2002,"Dec. 31st, 2001",David R. Godine Publisher,David R. Godine,The Woman in Black: A Ghost Story,The Woman in Black
bx_254163_half_422,0,JEFF SMITH,Roland Smith,,Paperback,bx_254163,half_422,9780517203651,9781585363254,-1,302,1999,"Aug. 27th, 2008",Gramercy,Sleeping Bear Press,Frugal Gourmet,Independence Hall
bx_75690_half_2668,0,Elizabeth August,Elizabeth Laird,,,bx_75690,half_2668,9780373192298,9781931859387,-1,216,1997,"Oct. 1st, 2006",Silhouette,Haymarket Books,Determined Virgin,A Little Piece of Ground
bx_210044_half_1626,0,Brenda Trent,Brenda Woods,,,bx_210044,half_1626,9780373088164,9780142421864,-1,420,1991,"Sep. 13th, 2012",Silhouette,Puffin Books,Dance Until Dawn,Saint Louis Armstrong Beach
bx_12644_half_1888,0,John Peel,John Coy,,,bx_12644,half_1888,9780671865719,9780439697347,-1,201,1993,"Sep. 1st, 2007",Star Trek,Scholastic Paperbacks,Here There Be Dragons,Crackback
bx_115128_half_1665,0,Todd Strasser,Todd Strasser,,,bx_115128,half_1665,9780590978057,9781416994435,-1,222,1999,"Feb. 23rd, 2010",Scholastic,Simon & Schuster Children's Publishing,Help! I'm Trapped in My Lunch Lady's Body,If I Grow Up
bx_32640_half_320,0,Suzanne Rand,Suzanne Collins,,,bx_32640,half_320,9780553140224,9788427202139,-1,407,1982,"Mar. 1st, 2012",Bantam Books,Molino,Green E,En Llamas = Catching Fire
bx_49972_half_1399,0,Christopher Stasheff,Christopher Paolini,,Paperback,bx_49972,half_1399,9780441873258,9780440238485,-1,768,1982,"Oct. 31st, 2006",Penguin Putnam~mass,Laurel Leaf Library,Warlock Unlocked,Eragon
bx_219238_half_92,0,John Keegan,John Flanagan,,,bx_219238,half_92,9780375705205,9780142410752,-1,266,2001,"Feb. 5th, 2008",Vintage Books USA,Puffin Books,War and Our World,The Icebound Land
bx_28401_half_201,0,John Milne,John Boyne,,,bx_28401,half_201,9780435272616,9780385751896,-1,215,1995,"Oct. 28th, 2008",Delta Systems Co,David Fickling Books,Rebecca,The Boy in the Striped Pajamas
bx_240706_half_2953,0,William Shakespeare,William Sleator,,,bx_240706,half_2953,9780140714845,9780141311012,-1,120,2000,"Feb. 19th, 2001",Penguin Books,Puffin Books,Romeo and Juliet,Rewind
bx_151268_half_2953,1,William Sleator,William Sleator,,,bx_151268,half_2953,9780141311012,9780141311012,-1,120,2001,"Feb. 19th, 2001",Puffin Books,Puffin Books,Rewind,Rewind
bx_114451_half_2704,0,Laurel Pace,Lauren Kate,,,bx_114451,half_2704,9780373288427,9781595145178,-1,235,1994,"Jun. 14th, 2011",Harlequin,Razorbill,Winds Of Destiny,The Betrayal of Natalie Hargrove
bx_136802_half_420,0,N,,,,bx_136802,half_420,9780307101709,9781423170884,-1,144,1988,"Jan. 22nd, 2013",Random House Childrens Books,Disney Press,Dumbo's Book of Colors,Oz Junior Novel
bx_269241_half_191,0,John Cygan,John Flanagan,,,bx_269241,half_191,9781565112001,9780142418574,-1,400,1997,"Sep. 6th, 2011",Highbridge Audio,Puffin Books,Star Wars Dark Empire,The King's of Clonmel
bx_228948_half_3006,0,Patricia Lanza,Patricia C. Wrede,,,bx_228948,half_3006,9780875969626,9780545033466,-1,339,1998,"Jul. 1st, 2012",Rodale Books,Scholastic Paperbacks,"Lasagna Gardening : A New Layering System for Bountiful Gardens: No Digging, No Tilling, No Weeding, No Kidding!",Across the Great Barrier
bx_177886_half_1026,0,William Hart,William Durbin,,,bx_177886,half_1026,9781564743862,9780440411840,-1,176,2002,"Apr. 6th, 1998",Daniel  Daniel Publishers,Yearling Books,Never Fade Away: A Novel,The Broken Blade
bx_260116_half_1026,1,William Durbin,William Durbin,,,bx_260116,half_1026,9780440411840,9780440411840,-1,176,1998,"Apr. 6th, 1998",Yearling Books,Yearling Books,The Broken Blade,The Broken Blade
bx_134884_half_2810,0,Deborah Schupack,Deborah Ellis,,,bx_134884,half_2810,9780743242219,9780888996459,-1,111,2004,"Mar. 1st, 2006",Free Press,Groundwood Books,The Boy on the Bus : A Novel,Three Wishes
bx_215185_half_2875,0,MICHAEL DIBDIN,Michael Carroll,,,bx_215185,half_2875,9780375422690,9780142415702,-1,298,2004,"Jun. 10th, 2010",Pantheon Books,Puffin Books,Medusa : An Aurelio Zen Mystery,The Reckoning
bx_185843_half_2664,0,Barbara Grunes,Barbara Stuber,,,bx_185843,half_2664,9781564265081,9781416997047,-1,258,1992,"May. 24th, 2011",Cole Group,Margaret K. McElderry Books,Kabobs on the Grill,Crossing the Tracks
bx_177881_half_1851,0,Terri Farley,Terri Farley,,,bx_177881,half_1851,9780060561581,9780061626456,-1,228,2004,"Mar. 31st, 2009",Avon,HarperCollins,Phantom Stallion #10: Red Feather Filly,Galloping Gold
bx_250030_half_754,0,David Leddick,David Lubar,,,bx_250030,half_754,9780312181383,9780142407806,-1,279,1998,"Apr. 1st, 2007",St. Martin's Griffin,Puffin Books,My Worst Date,Sleeping Freshmen Never Lie
bx_173815_half_1732,0,Suzanne Jacob,Suzanne Weyn,,,bx_173815,half_1732,9782020094344,9780439803854,-1,265,1987,"Aug. 31st, 2006",Seuil,Scholastic Paperbacks,La passion selon Galatée: Roman,The Bar Code Rebellion
bx_19212_half_2831,0,Robin Burcell,Robin Mayhall,,,bx_19212,half_2831,9780061057878,9780761385486,-1,128,2003,"Apr. 1st, 2013",Avon,Graphic Universe,Deadly Legacy,"#07 He Loves Me, He Loves Me Not"
bx_184593_half_998,0,Susan Sawyer,Susan Beth Pfeffer,,,bx_184593,half_998,9780380778928,9780547258553,-1,321,1995,"Jan. 1st, 2010",Harper Mass Market Paperbacks (Mm),Graphia Books,Courting Rebecca,The Dead and the Gone
bx_203348_half_245,0,John W. Traphagan,John Flanagan,,,bx_203348,half_245,9780791445006,9780142421949,-1,464,2000,"Sep. 4th, 2012",State University of New York Press,Puffin Books,Taming Oblivion: Aging Bodies and the Fear of Senility in Japan,The Outcasts
bx_274_half_1318,1,PHILIP PULLMAN,Philip Pullman,,Paperback,bx_274,half_1318,9780375823459,9780375823459,-1,416,2002,"Sep. 10th, 2002",Knopf Books for Young Readers,Alfred A. Knopf Books for Young Readers,The Golden Compass,The Golden Compass
bx_280_half_2813,1,Tanuja Desai Hidier,Tanuja Desai Hidier,,,bx_280,half_2813,9780439510110,9780439510110,-1,500,2003,"Jul. 1st, 2003",Push,Push,Born Confused,Born Confused
bx_895_half_586,1,Karen Hesse,Karen Hesse,,,bx_895,half_586,9780590897983,9780590897983,-1,181,1998,"Feb. 1st, 1998",Hyperion Books for Children,Scholastic,The Music of Dolphins,The Music of Dolphins
bx_904_half_2737,1,Diane Duane,Diane Duane,,Paperback,bx_904,half_2737,9780152162504,9780152162504,-1,400,2001,"Jun. 1st, 2001",Magic Carpet Books,Harcourt Brace and Company,So You Want to Be a Wizard: The First Book in the Young Wizards Series,So You Want to Be a Wizard
bx_911_half_597,1,Lensey Namioka,Lensey Namioka,,,bx_911,half_597,9780440415992,9780440415992,-1,160,2000,"Nov. 14th, 2000",Laurel-Leaf Books,Laurel Leaf Library,"Ties That Bind, Ties That Break","Ties That Bind, Ties That Break"
bx_1135_half_537,1,Gary Paulsen,Gary Paulsen,,,bx_1135,half_537,9780440414711,9780440414711,-1,144,1999,"Jun. 8th, 1999",Yearling Books,Yearling Books,My Life in Dog Years,My Life in Dog Years
bx_1157_half_1495,1,Elizabeth Laird,Elizabeth Laird,,,bx_1157,half_1495,9780140368550,9780140368550,-1,288,1994,"Apr. 1st, 1994",Puffin Books,Puffin Books,Kiss the Dust,Kiss the Dust
bx_1543_half_2277,1,Meg Cabot,Meg Cabot,,,bx_1543,half_2277,9780380814022,9780380814022,-1,304,2001,,HarperTrophy,HarperTrophy,The Princess Diaries,The Princess Diaries
bx_1584_half_1029,1,Ann Rinaldi,Ann Rinaldi,,,bx_1584,half_1029,9780590447317,9780590447317,-1,323,1996,"Nov. 30th, 1994",Scholastic,Scholastic,In My Father's House,In My Father's House
bx_1610_half_3017,1,Beatrice Sparks,Anonymous,,,bx_1610,half_3017,9780380773152,9780380773152,-1,256,1994,"Mar. 1st, 1994",Avon,Avon Books,"It Happened to Nancy : By an Anonymous Teenager, A True Story from Her Diary",It Happened to Nancy
bx_1749_half_1452,1,PHILIP PULLMAN,Philip Pullman,,Paperback,bx_1749,half_1452,9780440418566,9780440418566,-1,518,2003,"May. 27th, 2003",Yearling,Yearling Books,The Amber Spyglass,The Amber Spyglass
bx_1953_half_1,1,LOIS LOWRY,Lois Lowry,,,bx_1953,half_1,9780440237686,9780440237686,-1,192,2002,"Sep. 10th, 2002",Laurel Leaf,Laurel Leaf Library,The Giver,The Giver
bx_2020_half_1055,1,Naomi Shihab Nye,Naomi Shihab Nye,,,bx_2020,half_1055,9780689825231,9780689825231,-1,272,1999,"Jun. 1st, 1999",Simon Pulse,Simon Pulse,HABIBI,Habibi
bx_3242_half_2556,1,Brian Jacques,Brian Jacques,,,bx_3242,half_2556,9780441005765,9780441005765,-1,373,1998,"Nov. 1st, 1998",Ace Books,Ace Books,Mossflower,Mossflower
bx_3333_half_2114,1,Emma Donoghue,Emma Donoghue,,,bx_3333,half_2114,9780064407724,9780064407724,-1,240,1999,"Feb. 27th, 1999",HarperTrophy,Harper Teen,Kissing the Witch: Old Tales in New Skins,Kissing the Witch
bx_3917_half_1428,1,Garth Nix,Garth Nix,,,bx_3917,half_1428,9780439551236,9780439551236,-1,361,2003,"Jul. 1st, 2003",Scholastic,Scholastic,Mister Monday,Mister Monday
bx_3927_half_105,1,URSULA K. LE GUIN,Ursula K. Le Guin,,Paperback,bx_3927,half_105,9780553262506,9780553262506,-1,192,1984,"Apr. 1st, 1984",Bantam,Spectra Books,A Wizard of Earthsea,Wizard of Earthsea
bx_4214_half_61,1,Walter Dean Myers,Walter Dean Myers,,,bx_4214,half_61,9780064407311,9780064407311,-1,288,2001,"May. 8th, 2001",Amistad,Amistad Press,Monster,Monster
bx_5438_half_1642,1,Bill Cleaver,Vera Cleaver,,,bx_5438,half_1642,9780064470056,9780064470056,-1,224,1989,"Oct. 6th, 1989",HarperTrophy,HarperTrophy,Where the Lilies Bloom,Where the Lilies Bloom
bx_5898_half_176,1,Wilson Rawls,Wilson Rawls,,,bx_5898,half_176,9780553274295,9780553274295,-1,256,1984,"Mar. 12th, 1997",Random House Children's Books,Laurel Leaf Library,Where the Red Fern Grows,Where the Red Fern Grows
bx_6316_half_774,1,Joan Aiken,Joan Aiken,,Paperback,bx_6316,half_774,9780440496038,9780440496038,-1,181,1987,"Oct. 1st, 1987",Yearling Books,Yearling Books,Wolves of Willoughby Chase,The Wolves of Willoughby Chase
bx_6345_half_1612,1,Garth Nix,Garth Nix,,Paperback,bx_6345,half_1612,9780064471831,9780064471831,-1,496,1997,"Aug. 23rd, 1997",HarperTrophy,HarperTrophy,Sabriel,Sabriel
bx_6350_half_2263,1,Richard Carlson,Richard Carlson,,,bx_6350,half_2263,9780786885978,9780786885978,-1,176,2000,"Sep. 6th, 2000",Hyperion Press,Hyperion Books,Don't Sweat The Small Stuff For Teens,Don't Sweat the Small Stuff for Teens
bx_6692_half_2020,1,CAROLINE B. COONEY,Caroline B. Cooney,,,bx_6692,half_2020,9780440219811,9780440219811,-1,208,1996,"Jan. 1st, 1996",Laurel Leaf,Laurel Leaf Library,Driver's Ed,Driver's Ed
bx_6778_half_847,1,GARY PAULSEN,Gary Paulsen,,,bx_6778,half_847,9780440219767,9780440219767,-1,248,1999,"Oct. 31st, 1999",Laurel Leaf,Laurel Leaf Library,The Transall Saga,The Transall Saga
bx_6841_half_1953,1,Betsy Byars,Betsy Cromer Byars,,,bx_6841,half_1953,9780140314205,9780140314205,-1,129,1996,"Jul. 30th, 1981",Puffin Books,Puffin Books,The Summer of the Swans,The Summer of the Swans
bx_6932_half_135,1,J. K. Rowling,J. K. Rowling,,Paperback,bx_6932,half_135,9780439139601,9780439139601,-1,752,2002,"Sep. 1st, 2002",Scholastic Paperbacks,Scholastic Paperbacks,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire
bx_7237_half_25,1,Christopher Paul Curtis,Christopher Paul Curtis,,,bx_7237,half_25,9780440413288,9780440413288,-1,256,2002,"Jan. 8th, 2002",Yearling,Yearling Books,"Bud, Not Buddy","Bud, Not Buddy"
bx_7846_half_1374,1,Lewis Carroll,Lewis Carroll,,,bx_7846,half_1374,9780486408781,9780486408781,-1,128,1999,"May. 14th, 1999",Dover Publications,Dover Publications,Through the Looking-Glass: And What Alice Found There,Through the Looking-Glass
bx_7909_half_1312,1,Tamora Pierce,Tamora Pierce,,Paperback,bx_7909,half_1312,9780679889175,9780679889175,-1,256,2000,"May. 23rd, 2000",Random House Children's Books,Random House Children's Books,First Test,First Test
bx_8159_half_14,1,Pam Munoz Ryan,Pam Munoz Ryan,,,bx_8159,half_14,9780439120425,9780439120425,-1,262,2002,"May. 1st, 2002",Scholastic Paperbacks,Scholastic,Esperanza Rising,Esperanza Rising
bx_8530_half_354,1,Jane Yolen,Jane Yolen,,,bx_8530,half_354,9780140345353,9780140345353,-1,170,1990,"Oct. 1st, 1990",Puffin Books,Puffin Books,The Devil's Arithmetic,The Devil's Arithmetic
bx_8606_half_171,1,Caroline B. Cooney,Caroline B. Cooney,,,bx_8606,half_171,9780440220657,9780440220657,-1,208,1991,"Apr. 1st, 1991",Laure Leaf,Laurel Leaf Library,The Face on the Milk Carton,The Face on the Milk Carton
bx_8607_half_640,1,Linda Crew,Linda Crew,,,bx_8607,half_640,9780440210221,9780440210221,-1,224,1991,"Aug. 1st, 1991",Laure Leaf,Laurel Leaf Library,Children of the River,Children of the River
bx_9270_half_720,1,Michael Ende,Michael Ende,,,bx_9270,half_720,9780140386332,9780140386332,-1,448,1996,"Jan. 1st, 1993",Puffin Books,Puffin Books,The Neverending Story,The Neverending Story
bx_9333_half_788,1,Robin McKinley,Robin McKinley,,,bx_9333,half_788,9780064404778,9780064404778,-1,247,1993,"Jun. 30th, 1993",HarperCollins Publishers,HarperCollins s,Beauty: A Retelling of the Story of Beauty and the Beast,Beauty
bx_9516_half_749,1,PHILIP PULLMAN,Philip Pullman,,Paperback,bx_9516,half_749,9780440418320,9780440418320,-1,416,2001,"May. 22nd, 2001",Yearling,Yearling Books,The Golden Compass,The Golden Compass
bx_10307_half_1011,1,Herge,Herge,,Paperback,bx_10307,half_1011,9780316358484,9780316358484,-1,62,1976,"Sep. 30th, 1976","Little, Brown","Little, Brown Books for Young Readers",The Red Sea Sharks,The Adventures of Tintin
bx_10308_half_931,1,Herge,Herge,,Paperback,bx_10308,half_931,9780316358453,9780316358453,-1,62,1976,"Sep. 30th, 1976","Little, Brown","Little, Brown Books for Young Readers",Destination Moon,Destination Moon
bx_10328_half_159,1,GARY PAULSEN,Gary Paulsen,,,bx_10328,half_159,9780440227199,9780440227199,-1,144,1998,"Jan. 31st, 1998",Laurel Leaf,Laurel Leaf Library,Brian's Winter,Brian's Winter
bx_10418_half_1728,1,J. M. Barrie,James Matthew Barrie,,,bx_10418,half_1728,9780451520883,9780451520883,-1,208,2003,"Jul. 5th, 2011",Signet Classics,Signet Classics,Peter Pan,Peter Pan
bx_11187_half_777,1,D.J. MacHale,D. J. MacHale,,,bx_11187,half_777,9780743437318,9780743437318,-1,384,2002,"Sep. 1st, 2002",Aladdin,Aladdin Paperbacks,The Merchant of Death,The Merchant of Death
bx_11373_half_573,1,GARY PAULSEN,Gary Paulsen,Paperback,Paperback,bx_11373,half_573,9780440411338,9780440411338,-1,192,1995,"Nov. 1st, 1995",Yearling,Yearling Books,Mr. Tucket,Mr. Tucket
bx_11666_half_85,1,Laurie Halse Anderson,Laurie Halse Anderson,,,bx_11666,half_85,9780689848919,9780689848919,-1,256,2002,"Mar. 1st, 2002",Aladdin,Aladdin Paperbacks,Fever 1793,Fever 1793
bx_12167_half_1978,1,John Marsden,John Marsden,,,bx_12167,half_1978,9780449703748,9780449703748,-1,128,1995,"Jul. 29th, 1990",Fawcett Books,Fawcett Books,So Much to Tell You,So Much to Tell You
bx_12268_half_772,1,Karen Cushman,Karen Cushman,,,bx_12268,half_772,9780064406307,9780064406307,-1,128,1996,"Aug. 16th, 1996",HarperTrophy,HarperTrophy,The Midwife's Apprentice,The Midwife's Apprentice
bx_12269_half_1168,1,Sook Nyul Choi,Sook Nyul Choi,,,bx_12269,half_1168,9780440407591,9780440407591,-1,176,1993,"Jan. 1st, 1993",Yearling Books,Yearling Books,Year of Impossible Goodbyes,Year of Impossible Goodbyes
bx_12565_half_668,1,William H. Armstrong,William Howard Armstrong,,,bx_12565,half_668,9780064400206,9780064400206,-1,128,1972,"Jun. 9th, 1995",HarperTrophy,HarperTrophy,Sounder,Sounder
bx_12620_half_646,1,GRAHAM SALISBURY,Graham Salisbury,,,bx_12620,half_646,9780440411390,9780440411390,-1,256,1995,"Nov. 1st, 1995",Yearling,Yearling Books,Under the Blood-Red Sun,Under the Blood-Red Sun
bx_13003_half_1430,1,Meg Cabot,Meg Cabot,,,bx_13003,half_1430,9780064472791,9780064472791,-1,272,2002,,HarperTrophy,HarperTrophy,Princess in the Spotlight,Princess in the Spotlight
bx_13187_half_2253,1,John Marsden,John Marsden,,,bx_13187,half_2253,9780440219514,9780440219514,-1,160,1996,"Apr. 1st, 1996",Laure Leaf,Laurel Leaf Library,Letters from the Inside,Letters from the Inside
bx_13268_half_1615,1,Will Hobbs,Will Hobbs,Paperback,Paperback,bx_13268,half_1615,9780380729135,9780380729135,-1,256,1999,"Aug. 1st, 1999",HarperTrophy,HarperTrophy,The Maze,The Maze
