ids,label,ban_author,half_author,ban_binding,half_binding,ban_id,half_id,ban_isbn,half_isbn,ban_pages,half_pages,ban_pubdate,half_pubdate,ban_publisher,half_publisher,ban_title,half_title
ban_292_half_667,1,Robert Cormier,Robert Cormier,,,ban_292,half_667,9780375829871,9780375829871,272,253,9/14/04,"Sep. 14th, 2004",Random House Children's Books,Alfred A. Knopf Books for Young Readers,The Chocolate War,The Chocolate War
ban_1678_half_1799,0,Jay McGraw,Jay McGraw,,,ban_1678,half_1799,9780743215466,9780743224703,240,176,12/4/00,"Aug. 28th, 2001",Touchstone,Fireside Books,Life Strategies for Teens,Life Strategies for Teens
ban_2613_half_1799,1,Jay McGraw,Jay McGraw,,,ban_2613,half_1799,9780743224703,9780743224703,176,176,8/28/01,"Aug. 28th, 2001",Touchstone,Fireside Books,Life Strategies for Teens Workbook,Life Strategies for Teens
ban_1678_half_2336,1,Jay McGraw,Jay McGraw,,,ban_1678,half_2336,9780743215466,9780743215466,240,240,12/4/00,"Dec. 4th, 2000",Touchstone,Fireside Books,Life Strategies for Teens,Life Strategies for Teens
ban_1479_half_1739,0,Alice Hoffman,Alice Hoffman,,,ban_1479,half_1739,9780545204118,9780439443852,144,116,2/1/10,"Jun. 30th, 2004","Scholastic, Inc.",Scholastic Paperbacks,Green Angel,Green Angel
ban_1479_half_1424,1,Alice Hoffman,Alice Hoffman,,,ban_1479,half_1424,9780545204118,9780545204118,144,116,2/1/10,"Feb. 1st, 2010","Scholastic, Inc.",Scholastic,Green Angel,Green Angel
ban_8246_half_1424,0,Paul Hoffman,Alice Hoffman,,,ban_8246,half_1424,9780764537509,9780545204118,408,116,,"Feb. 1st, 2010",Wiley,Scholastic,Perl For Dummies,Green Angel
ban_551_half_86,0,Paul Fleischman,Paul Fleischman,,,ban_551,half_86,9780312629113,9780440228356,144,144,10/12/10,"Nov. 30th, 1999",Square Fish,Laurel Leaf Library,Whirligig,Whirligig
ban_551_half_241,1,Paul Fleischman,Paul Fleischman,,,ban_551,half_241,9780312629113,9780312629113,144,133,10/12/10,"Oct. 12th, 2010",Square Fish,Square Fish,Whirligig,Whirligig
ban_1177_half_1323,0,Janet Tashjian,Janet Tashjian,,,ban_1177,half_1323,9781250044389,9780440237921,256,256,7/15/14,"May. 13th, 2003",Square Fish,Laurel Leaf Library,The Gospel According to Larry,The Gospel According to Larry
ban_215_half_249,0,M. T. Anderson,M. T. Anderson,,,ban_215,half_249,9780763662622,9780763622596,320,299,7/17/12,"Mar. 1st, 2004",Candlewick Press,Candlewick Press (MA),Feed,Feed
ban_1131_half_1270,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_1131,half_1270,9780375829086,9780375814716,429,431,8/24/04,"Aug. 26th, 2003",Random House Children's Books,Random House Books for Young Readers,Lady Knight,Lady Knight
ban_1131_half_2093,1,Tamora Pierce,Tamora Pierce,,Paperback,ban_1131,half_2093,9780375829086,9780375829086,429,429,8/24/04,"Aug. 24th, 2004",Random House Children's Books,Random House (NY),Lady Knight,Lady Knight
ban_282_half_171,0,Caroline B. Cooney,Caroline B. Cooney,,,ban_282,half_171,9780385742382,9780440220657,208,208,5/22/12,"Apr. 1st, 1991",Random House Children's Books,Laurel Leaf Library,The Face on the Milk Carton,The Face on the Milk Carton
ban_282_half_2634,0,Caroline B. Cooney,Caroline B. Cooney,,,ban_282,half_2634,9780385742382,9780440226840,208,150,5/22/12,"Oct. 31st, 1999",Random House Children's Books,Laurel Leaf Library,The Face on the Milk Carton,What Child is This?
ban_1305_half_1441,0,Meg Rosoff,Meg Rosoff,,,ban_1305,half_1441,9780449819609,9780553376050,208,194,10/22/13,"Apr. 11th, 2006",Random House Children's Books,Wendy Lamb Books,How I Live Now,How I Live Now
ban_759_half_1625,0,Sherrilyn Kenyon,Sherrilyn Kenyon,,,ban_759,half_1625,9781250047632,9780312603274,432,420,7/29/13,"Mar. 13th, 2012",St. Martin's Press,St. Martin's Griffin,Invincible,Invincible
ban_47_half_34,0,Sean Covey,Sean Covey,,,ban_47,half_34,9781476764665,9780684856094,288,288,5/27/14,"Oct. 9th, 1998",Touchstone,Fireside Books,The 7 Habits of Highly Effective Teens,The 7 Habits of Highly Effective Teens
ban_47_half_740,0,Sean Covey,Sean Covey,,,ban_47,half_740,9781476764665,9780743265058,288,182,5/27/14,"Dec. 30th, 2008",Touchstone,Fireside Books,The 7 Habits of Highly Effective Teens,The 6 Most Important Decisions You'll Ever Make Personal Workbook
ban_1696_half_1778,0,Allison van Diepen,Allison Van Diepen,,,ban_1696,half_1778,9781442481664,9781416911548,320,297,9/3/13,"Jul. 1st, 2006",Simon Pulse,Simon Pulse,Street Pharm,Street Pharm
ban_266_half_479,0,Stephenie Meyer,Stephenie Meyer,,Paperback,ban_266,half_479,9780316027656,9780316087384,640,640,8/4/09,"May. 25th, 2010","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Eclipse,Eclipse
ban_266_half_265,1,Stephenie Meyer,Stephenie Meyer,,Paperback,ban_266,half_265,9780316027656,9780316027656,640,629,8/4/09,"Aug. 4th, 2009","Little, Brown Books for Young Readers","Little, Brown Young Readers",Eclipse,Eclipse
ban_1258_half_1765,0,Watt Key,Watt Key,,,ban_1258,half_1765,9780312384289,9780312644802,304,294,9/2/08,"Aug. 3rd, 2010",Square Fish,Square Fish,Alabama Moon,Alabama Moon
ban_1258_half_907,1,Watt Key,Watt Key,,,ban_1258,half_907,9780312384289,9780312384289,304,298,9/2/08,"Sep. 2nd, 2008",Square Fish,Square Fish,Alabama Moon,Alabama Moon
ban_1873_half_906,0,Allison van Diepen,Allison Van Diepen,,,ban_1873,half_906,9781442481657,9781416950301,320,297,9/3/13,"Nov. 1st, 2007",Simon Pulse,Simon Pulse,Snitch,Snitch
ban_7211_half_414,0,Michael Dawson,Michael Grant,,,ban_7211,half_414,9781435456013,9780061449116,-1,447,,"Apr. 5th, 2011","Course Technology, PTR",Katherine Tegen Books,"Python Programming for the Absolute Beginner, Third Edition",Lies
ban_265_half_414,1,Michael Grant,Michael Grant,,,ban_265,half_414,9780061449116,9780061449116,464,447,4/8/14,"Apr. 5th, 2011",HarperCollins Publishers,Katherine Tegen Books,Lies,Lies
ban_16486_half_1015,0,,,paperback,,ban_16486,half_1015,9780789719027,9781603209380,256,128,"January 1, 1999","Oct. 2nd, 2012", Que,People,Easy Access 2000,People Celebrity Puzzler
ban_14925_half_1015,0,,,paperback,,ban_14925,half_1015,9783319076676,9781603209380,704,128,"May 15, 2014","Oct. 2nd, 2012", Springer,People,"Design, User Experience, and Usability: Theories, Methods, and Tools for Designing the User Experience: Third International Conference, DUXU 2014, ... Part I",People Celebrity Puzzler
ban_17477_half_1015,0,,,paperback,,ban_17477,half_1015,9780534305581,9781603209380,144,128,December 1995,"Oct. 2nd, 2012", Wadsworth Publishing Company ,People,Access 2.0 for Windows,People Celebrity Puzzler
ban_15695_half_1015,0,,,paperback,,ban_15695,half_1015,9781484206577,9781603209380,264,128,"March 13, 2015","Oct. 2nd, 2012", Apress,People,Experience Skype to the Max: The Essential Guide to the World's Leading Internet Communications Platform,People Celebrity Puzzler
ban_15949_half_1015,0,,,paperback,,ban_15949,half_1015,9780738423029,9781603209380,210,128,September 2001,"Oct. 2nd, 2012", Ibm ,People,Mining Your Own Business in Health Care Using DB2 Intelligent Miner for Data,People Celebrity Puzzler
ban_15355_half_1015,0,,,paperback,,ban_15355,half_1015,9780672335419,9781603209380,504,128,"May 23, 2011","Oct. 2nd, 2012", Sams Publishing,People,Sams Teach Yourself SQL in 24 Hours,People Celebrity Puzzler
ban_17344_half_1015,0,,,paperback,,ban_17344,half_1015,9781478279990,9781603209380,412,128,"October 25, 2012","Oct. 2nd, 2012", CreateSpace Independent Publishing Platform ,People,Database Modeling from 0 to 60 in 4 seconds,People Celebrity Puzzler
ban_3563_half_343,0,James Weldon Johnson,James Patterson,,,ban_3563,half_343,9781452826615,9780316002905,102,309,04/22/2010,"Sep. 15th, 2009",CreateSpace Independent Publishing Platform,"Little, Brown Young Readers",James Weldon Johnson: The Autobiography of an Ex-Colored Man,Max
ban_312_half_343,1,James Patterson,James Patterson,,,ban_312,half_343,9780316002905,9780316002905,352,309,9/15/09,"Sep. 15th, 2009","Little, Brown Books for Young Readers","Little, Brown Young Readers",MAX,Max
ban_12805_half_1400,0,Richard H. Berube,Richard Peck,,,ban_12805,half_1400,9780130487841,9780142417294,400,166,,"Oct. 14th, 2010",Prentice Hall,Puffin Books,Computer Simulated Experiments for Electronic Devices Using Electronics Workbench Multisim / Edition 3,A Season of Gifts
ban_12488_half_1400,0,Richard Warburton,Richard Peck,,,ban_12488,half_1400,9781449370770,9780142417294,182,166,,"Oct. 14th, 2010","O'Reilly Media, Incorporated",Puffin Books,Java 8 Lambdas: Pragmatic Functional Programming,A Season of Gifts
ban_16689_half_1400,0,Richard Brooks,Richard Peck,paperback,,ban_16689,half_1400,9780201702248,9780142417294,800,166,"April 6, 2000","Oct. 14th, 2010", Addison-Wesley Professional ,Puffin Books,The Definitive DataWindow: Your Key to PowerBuilder Success,A Season of Gifts
ban_13938_half_2590,0,Michael K. Levine,Michael Chabon,,,ban_13938,half_2590,9781439879757,9781423139959,323,500,,"Mar. 8th, 2011",Taylor & Francis,Hyperion Books,A Tale of Two Transformations: Bringing Lean and Agile Software Development to Life,Summerland
ban_8842_half_2590,0,Michael Palmer,Michael Chabon,,,ban_8842,half_2590,9781418837235,9781423139959,704,500,,"Mar. 8th, 2011",Cengage Learning,Hyperion Books,Guide to UNIX Using Linux / Edition 4,Summerland
ban_3179_half_2851,0,Danny Baker,E. D. Baker,,,ban_3179,half_2851,9780297870128,9781599904481,-1,218,09/25/2014,"Mar. 30th, 2010","Orion Publishing Group, Limited",Bloomsbury Publishing PLC,Going Off Alarming: The Autobiography: Vol 2,The Dragon Princess
ban_1158_half_619,0,Lauren Kate,Lauren Myracle,,,ban_1158,half_619,9780385742665,9781419701849,480,376,10/28/14,"Feb. 1st, 2012",Random House Children's Books,ABRAMS,Teardrop,Shine
ban_1269_half_2872,0,Melissa de la Cruz,Melissa de La Cruz,,Paperback,ban_1269,half_2872,9781423125952,9781423102274,944,369,10/13/09,"Jul. 20th, 2010",Disney-Hyperion,Hyperion Books,"Blue Bloods Box Set, Books 1 - 3",The Van Alen Legacy
ban_1323_half_2872,1,Melissa de la Cruz,Melissa de La Cruz,,Paperback,ban_1323,half_2872,9781423102274,9781423102274,384,369,7/20/10,"Jul. 20th, 2010",Disney-Hyperion,Hyperion Books,The Van Alen Legacy,The Van Alen Legacy
ban_1410_half_2721,0,Suzanne Collins,Suzanne Supplee,,,ban_1410,half_2721,9788427202122,9780142414279,396,276,3/1/12,"May. 14th, 2009","Lectorum Publications, Inc.",Speak,Los juegos del hambre,Artichoke's Heart
ban_1542_half_2721,0,Suzanne Collins,Suzanne Supplee,,,ban_1542,half_2721,9780545791878,9780142414279,448,276,9/30/14,"May. 14th, 2009","Scholastic, Inc.",Speak,The Hunger Games: Foil Edition,Artichoke's Heart
ban_2530_half_2721,1,Suzanne Supplee,Suzanne Supplee,,,ban_2530,half_2721,9780142414279,9780142414279,288,276,5/14/09,"May. 14th, 2009",Penguin Young Readers Group,Speak,Artichoke's Heart,Artichoke's Heart
ban_1410_half_246,1,Suzanne Collins,Suzanne Collins,,,ban_1410,half_246,9788427202122,9788427202122,396,396,3/1/12,"Mar. 1st, 2012","Lectorum Publications, Inc.",Molino,Los juegos del hambre,Los Juegos del Hambre = The Hunger Games
ban_1371_half_289,0,L. J. Smith,Jeff Smith,,,ban_1371,half_289,9780062130419,9780439706391,292,132,3/12/13,"Aug. 1st, 2005",HarperCollins Publishers,Graphix,The Divide,The Great Cow Race
ban_1470_half_728,0,P. C. Cast,P. C. Cast,,Paperback,ban_1470,half_728,9780312577995,9780312379834,336,338,3/16/10,"Sep. 23rd, 2008",St. Martin's Press,St. Martin's Griffin,Hunted,Untamed
ban_727_half_728,1,P. C. Cast,P. C. Cast,,Paperback,ban_727,half_728,9780312379834,9780312379834,352,338,9/23/08,"Sep. 23rd, 2008",St. Martin's Press,St. Martin's Griffin,Untamed,Untamed
ban_1470_half_766,1,P. C. Cast,P. C. Cast,,Paperback,ban_1470,half_766,9780312577995,9780312577995,336,336,3/16/10,"Mar. 16th, 2010",St. Martin's Press,St. Martin's Griffin,Hunted,Hunted
ban_840_half_766,0,P. C. Cast,P. C. Cast,,Paperback,ban_840,half_766,9780312360306,9780312577995,320,336,3/4/08,"Mar. 16th, 2010",St. Martin's Press,St. Martin's Griffin,Chosen,Hunted
ban_1974_half_2936,0,Malinda Lo,Malinda Lo,,,ban_1974,half_2936,9780316197991,9780316039994,480,371,9/16/14,"Jun. 12th, 2012","Little, Brown Books for Young Readers","Little, Brown Books for Young Readers",Inheritance,Huntress
ban_5578_half_882,0,Henry Watterson,James Patterson,,,ban_5578,half_882,2940020771888,9780446562430,-1,352,,"Mar. 1st, 2011",New York : G.H. Doran,Grand Central Publishing,Marse Henry : an autobiography,Witch & Wizard
ban_14935_half_2712,0,Richard Blum,Richard Chase,paperback,,ban_14935,half_2712,9780071485623,9780618346929,400,216,"April 12, 2007","Aug. 25th, 2003", McGraw-Hill Education,Houghton Mifflin Harcourt (HMH),PostgreSQL 8 for Windows,The Jack Tales
ban_16751_half_2712,0,Richard Mansfield,Richard Chase,paperback,,ban_16751,half_2712,9780764508745,9780618346929,412,216,"November 29, 2001","Aug. 25th, 2003", For Dummies,Houghton Mifflin Harcourt (HMH),Visual Basic .NET Database Programming For Dummies,The Jack Tales
ban_705_half_1473,0,T. A. Barron,T. A. Barron,,,ban_705,half_1473,9780142419229,9780142419205,272,306,5/12/11,"May. 12th, 2011",Penguin Young Readers Group,Puffin Books,The Mirror of Fate,The Seven Songs
ban_610_half_1473,1,T. A. Barron,T. A. Barron,,,ban_610,half_1473,9780142419205,9780142419205,336,306,5/12/11,"May. 12th, 2011",Penguin Young Readers Group,Puffin Books,The Seven Songs,The Seven Songs
ban_705_half_1886,1,T. A. Barron,T. A. Barron,,,ban_705,half_1886,9780142419229,9780142419229,272,245,5/12/11,"May. 12th, 2011",Penguin Young Readers Group,Puffin Books,The Mirror of Fate,The Mirror of Fate
ban_1395_half_1379,0,Alyson No��l,Alyson Noel,,,ban_1395,half_1379,9780312575663,9780312650056,352,368,11/13/12,"Sep. 14th, 2010",St. Martin's Press,St. Martin's Griffin,Echo,Shadowland
ban_1447_half_1379,1,Alyson No��l,Alyson Noel,,,ban_1447,half_1379,9780312650056,9780312650056,368,368,9/14/10,"Sep. 14th, 2010",St. Martin's Press,St. Martin's Griffin,Shadowland,Shadowland
ban_1395_half_1043,1,Alyson No��l,Alyson Noel,,,ban_1395,half_1043,9780312575663,9780312575663,352,352,11/13/12,"Nov. 13th, 2012",St. Martin's Press,St. Martin's Griffin,Echo,Echo
ban_910_half_1846,0,Gabrielle Zevin,Gabrielle Lord,,,ban_910,half_1846,9780312367466,9781610671064,304,181,5/28/07,"Jan. 1st, 2012",Square Fish,Kane/Miller Book s,Elsewhere,April
ban_910_half_933,1,Gabrielle Zevin,Gabrielle Zevin,,,ban_910,half_933,9780312367466,9780312367466,304,288,5/28/07,"May. 15th, 2007",Square Fish,Square Fish,Elsewhere,Elsewhere
ban_5685_half_505,0,Art Smith,Jeff Smith,,Paperback,ban_5685,half_505,2940027311520,9780439706353,-1,118,,"Aug. 1st, 2007","San Francisco, The Bulletin",Graphix,Art Smith's story; the autobiography of the boy aviator which appeared as a serial in the Bulletin,Old Man's Cave
ban_5685_half_917,0,Art Smith,Roland Smith,,,ban_5685,half_917,2940027311520,9781423104018,-1,318,,"Jun. 1st, 2009","San Francisco, The Bulletin",Hyperion Books,Art Smith's story; the autobiography of the boy aviator which appeared as a serial in the Bulletin,Elephant Run
ban_2960_half_2292,0,Henry James,Ellie James,,,ban_2960,half_2292,9788026836063,9780312647049,2900,352,03/31/2015,"Nov. 27th, 2012",e-artnow ebooks,St. Martin's Griffin,"Complete Works of Henry James: Novels, Short Stories, Plays, Essays, Autobiography and Letters: The Portrait of a Lady, The Wings of the Dove, The American, The Bostonians, The Ambassadors, What Maisie Knew, Washington Square, Daisy Miller...",Fragile Darkness
ban_4750_half_2953,0,William F. Cody,William Sleator,,,ban_4750,half_2953,9781293935934,9780141311012,350,120,02/07/2015,"Feb. 19th, 2001",Scholar's Choice,Puffin Books,An Autobiography of Buffalo Bill - Scholar's Choice Edition,Rewind
ban_586_half_485,1,Anthony Horowitz,Anthony Horowitz,,Paperback,ban_586,half_485,9780142419854,9780142419854,432,402,3/6/12,"Mar. 6th, 2012",Penguin Young Readers Group,Puffin Books,Scorpia Rising,Scorpia Rising
ban_13586_half_1878,0,Jonathan Chaffer,Jonathan Chesner,,,ban_13586,half_1878,9781849516549,9781575423869,428,160,,"Apr. 9th, 2012",Packt Publishing,Free Spirit Publishing,"Learning Jquery, Third Edition",ADHD in HD
ban_2083_half_1805,0,School Specialty Publishing,School Specialty Publishing,,Paperback,ban_2083,half_1805,9780769652863,9780769676258,136,80,12/11/06,"Mar. 1st, 2006","Carson-Dellosa Publishing Company, Incorporated",Brighter Child,"Spectrum Writing, Grade 6",English and Grammar Grade 5
ban_15954_half_420,0,,,paperback,,ban_15954,half_420,9781596822474,9781423170884,494,144,"March 10, 2011","Jan. 22nd, 2013", Fultus Corporation ,Disney Press,PostgreSQL 9.0 Official Documentation - Volume II. Server Administration,Oz Junior Novel
ban_16201_half_420,0,,,paperback,,ban_16201,half_420,9781849683029,9781423170884,304,144,"September 27, 2011","Jan. 22nd, 2013", Packt Publishing ,Disney Press,Oracle Weblogic Server 11gR1 PS2: Administration Essentials,Oz Junior Novel
ban_16699_half_420,0,,,paperback,,ban_16699,half_420,9780878913237,9781423170884,4,144,"October 22, 1999","Jan. 22nd, 2013", Research & Education Association ,Disney Press,Microsoft Word 2000 Quick Access,Oz Junior Novel
ban_15601_half_420,0,,,paperback,,ban_15601,half_420,9783540578673,9781423170884,356,144,"May 27, 1994","Jan. 22nd, 2013", Springer,Disney Press,"Recent Trends in Data Type Specification: 9th Workshop on Specification of Abstract Data Types Joint with the 4th COMPASS Workshop, Caldes de ... Papers",Oz Junior Novel
ban_16448_half_420,0,,,paperback,,ban_16448,half_420,9780471997887,9781423170884,368,144,"October 14, 1999","Jan. 22nd, 2013", Wiley,Disney Press,"Model Building in Mathematical Programming, 4th Edition",Oz Junior Novel
ban_15117_half_420,0,,,paperback,,ban_15117,half_420,9780596002084,9781423170884,812,144,"September 11, 2001","Jan. 22nd, 2013", O'Reilly Media,Disney Press,The Linux Web Server CD Bookshelf CD-ROM,Oz Junior Novel
ban_15387_half_420,0,,,paperback,,ban_15387,half_420,9781512143911,9781423170884,60,144,"January 22, 2015","Jan. 22nd, 2013", CreateSpace Independent Publishing Platform,Disney Press,Microsoft Access 2013: Initiation à Microsoft Access 2013,Oz Junior Novel
ban_15236_half_420,0,,,paperback,,ban_15236,half_420,9781491910399,9781423170884,250,144,"July 25, 2016","Jan. 22nd, 2013", O'Reilly Media,Disney Press,R for Data Science,Oz Junior Novel
ban_4563_half_2612,0,Frank Farmer,Nancy Farmer,,,ban_4563,half_2612,9780944386064,9781416907381,292,496,12/28/1987,"Oct. 16th, 2012",S O M Publishing Company,Atheneum Books for Young Readers,Autobiography of a Skeptic,The Islands of the Blessed
ban_2970_half_3046,0,Mark Twain,Mark Haddon,,,ban_2970,half_3046,9788026804529,9780385752244,5000,194,02/27/2014,"May. 10th, 2011",e-artnow Editions,Yearling Books,"The Complete Works of Mark Twain: The Novels, short stories, essays and satires, travel writing, non-fiction, the complete letters, the complete speeches, and the autobiography of Mark Twain Mark Twain",Boom!
ban_1065_half_1854,0,Jonathan Maberry,Jonathan Stroud,,Paperback,ban_1065,half_1854,9781442402331,9780786836543,480,562,5/3/11,"Dec. 27th, 2005",Simon & Schuster Books For Young Readers,Miramax Books,Rot & Ruin,The Golem's Eye
ban_1065_half_231,1,Jonathan Maberry,Jonathan Maberry,,,ban_1065,half_231,9781442402331,9781442402331,480,458,5/3/11,"May. 3rd, 2011",Simon & Schuster Books For Young Readers,Simon & Schuster Children's Publishing,Rot & Ruin,Rot & Ruin
ban_5636_half_231,0,Jonathan  Burnham,Jonathan Maberry,,,ban_5636,half_231,2940017704547,9781442402331,-1,458,,"May. 3rd, 2011",Salem,Simon & Schuster Children's Publishing,The autobiography of Col. Jonathan Burnham of Salisbury,Rot & Ruin
ban_6322_half_218,0,Amanda Smith,Roland Smith,,,ban_6322,half_218,9781481966351,9780152062682,542,246,01/13/2013,"Aug. 1st, 2008",CreateSpace Publishing,Harcourt Paperbacks,"An Autobiography. The Story of the Lord's Dealings With Mrs. Amanda Smith: The Colored Evangelist; Containing an Account of Her Life Work of Faith, and Her Travels in America, England, Ireland, Scotland, India, and Africa, as an Independent Missionary",Peak
