ids,label,ban_author,wor_author,ban_binding,wor_binding,ban_id,wor_id,ban_isbn,wor_isbn,ban_pages,wor_pages,ban_pubdate,wor_pubdate,ban_publisher,wor_publisher,ban_title,wor_title
ban_1402_wor_15764,1,David Weber,"David Weber, Jane Lindskold",,Paperback,ban_1402,wor_15764,9781451639216,9781451639216,304,304,8/6/13,(13 Aug 2013),Baen,Baen Books ,Fire Season,Fire Season
ban_1634_wor_41615,0,Barry Lyga,Barry Lyg,,Paperback,ban_1634,wor_41615,9780316198714,9780552170819,496,480,10/6/15,(7 May 2015),"Little, Brown Books for Young Readers",Transworld Publishers Ltd ,Blood of My Blood,Blood Of My Blood
ban_1685_wor_37117,0,Alan Lawrence Sitomer,Alan Lawrence Sitomer,,Hardback,ban_1685,wor_37117,9781423130277,9781423110729,320,312,2/2/10,(30 Sep 2008),Disney-Hyperion,Jump at the Sun ,The Secret Story of Sonia Rodriguez,The Secret Story of Sonia Rodriguez
ban_1685_wor_37108,1,Alan Lawrence Sitomer,Alan Lawrence Sitomer,,Paperback,ban_1685,wor_37108,9781423130277,9781423130277,320,320,2/2/10,(9 Feb 2010),Disney-Hyperion,Jump at the Sun ,The Secret Story of Sonia Rodriguez,The Secret Story of Sonia Rodriguez
ban_384_wor_5849,0,Rachel Cohn,"Rachel Cohn, David Levithan",,Hardback,ban_384,wor_5849,9780375835339,9780756979492,208,183,8/28/07,(28 Aug 2007),Random House Children's Books,Perfection Learning ,Nick and Norah's Infinite Playlist,Nick and Norah's Infinite Playlist
ban_384_wor_5845,0,Rachel Cohn,"Rachel Cohn, David Levithan",,Paperback,ban_384,wor_5845,9780375835339,9781405272438,208,208,8/28/07,(3 Jul 2014),Random House Children's Books,Egmont UK Ltd ,Nick and Norah's Infinite Playlist,Nick and Norah's Infinite Playlist
ban_384_wor_5844,1,Rachel Cohn,Rachel Cohn,,Paperback,ban_384,wor_5844,9780375835339,9780375835339,208,183,8/28/07,(28 Aug 2007),Random House Children's Books,Random House USA Inc ,Nick and Norah's Infinite Playlist,Nick and Norah's Infinite Playlist
ban_3179_wor_24939,0,Danny Baker,Danny Baker,,Paperback,ban_3179,wor_24939,9780297870128,9781780226088,-1,288,09/25/2014,(19 Nov 2015),"Orion Publishing Group, Limited",Orion Publishing Co ,Going Off Alarming: The Autobiography: Vol 2,Going Off Alarming: The Autobiography: Vol 2
ban_2381_wor_44268,0,Nancy Werlin,Nancy Werlin,,Paperback,ban_2381,wor_44268,9780142403273,9783125780323,256,232,5/5/05,(21 Aug 2009),Penguin Young Readers Group,Klett Sprachen GmbH ,Double Helix,Double Helix
ban_2381_wor_44272,0,Nancy Werlin,Nancy Werlin,,Hardback,ban_2381,wor_44272,9780142403273,9780756949181,256,250,5/5/05,(5 May 2005),Penguin Young Readers Group,Perfection Learning ,Double Helix,Double Helix
ban_2381_wor_44269,1,Nancy Werlin,Nancy Werlin,,Paperback,ban_2381,wor_44269,9780142403273,9780142403273,256,250,5/5/05,(5 May 2005),Penguin Young Readers Group,Penguin Putnam Inc ,Double Helix,Double Helix
ban_1498_wor_8018,0,James Fenimore Cooper,"James Fenimore Cooper, David Blair, Dr. Keith Carabine",,Paperback,ban_1498,wor_8018,9781848373143,9781853260490,378,384,6/28/09,(5 May 1992),Arcturus Publishing,Wordsworth Editions Ltd ,The Last of the Mohicans,The Last of the Mohicans
ban_1498_wor_27318,0,James Fenimore Cooper,James Fenimore Cooper,,,ban_1498,wor_27318,9781848373143,9781491579008,378,-1,6/28/09,(19 May 2015),Arcturus Publishing,Classic Collection ,The Last of the Mohicans,The Last of the Mohicans
ban_674_wor_31525,0,Sarah Dessen,Sarah Dessen,,Paperback,ban_674,wor_31525,9780142501559,9780340989029,368,384,3/8/04,(24 Jul 2008),Penguin Young Readers Group,Hachette Children's Group ,This Lullaby,This Lullaby
ban_1673_wor_43344,0,Carlos Ruiz Zaf�_n,Carlos Ruiz Zafon,,Paperback,ban_1673,wor_43344,9780316044752,9780753829257,288,256,7/1/14,(9 Oct 2014),"Little, Brown Books for Young Readers",Orion Publishing Co ,The Watcher in the Shadows,The Watcher in the Shadows
ban_1409_wor_11289,0,Caroline B. Cooney,Caroline B. Cooney,,Paperback,ban_1409,wor_11289,9780385742399,9780440219248,224,199,5/22/12,(6 Oct 1998),Random House Children's Books,Bantam Doubleday Dell Publishing Group Inc ,Whatever Happened to Janie?,Whatever Happened to Janie?
ban_1409_wor_29960,1,Caroline B. Cooney,Caroline B. Cooney,,Paperback,ban_1409,wor_29960,9780385742399,9780385742399,224,224,5/22/12,(26 Jul 2012),Random House Children's Books,Random House USA Inc ,Whatever Happened to Janie?,Whatever Happened to Janie?
ban_71_wor_19045,0,Maya Angelou,Maya Angelou,,Paperback,ban_71,wor_19045,9780345514400,9780860685111,304,320,4/21/09,(26 Jan 1984),Random House Publishing Group,"Little, Brown Book Group ",I Know Why the Caged Bird Sings,I Know Why The Caged Bird Sings
ban_71_wor_19047,1,Maya Angelou,"Maya Angelou, Oprah Winfrey",,Paperback,ban_71,wor_19047,9780345514400,9780345514400,304,289,4/21/09,(25 Apr 2009),Random House Publishing Group,Random House USA Inc ,I Know Why the Caged Bird Sings,I Know Why the Caged Bird Sings
ban_1151_wor_45114,0,Nina LaCour,Nina LaCour,,Paperback,ban_1151,wor_45114,9780142416945,9780525556084,256,272,10/5/10,(29 Aug 2019),Penguin Young Readers Group,Penguin Putnam Inc ,Hold Still,Hold Still
ban_1151_wor_45122,1,Nina LaCour,Nina LaCour,,Paperback,ban_1151,wor_45122,9780142416945,9780142416945,256,229,10/5/10,(5 Oct 2010),Penguin Young Readers Group,Penguin Putnam Inc ,Hold Still,Hold Still
ban_62_wor_28218,0,John Green,John Green,,Paperback,ban_62,wor_28218,9780142418475,9780141346113,352,352,4/5/11,(13 Mar 2005),Penguin Young Readers Group,Penguin Books Ltd ,"Will Grayson, Will Grayson","Will Grayson, Will Grayson"
ban_6244_wor_26682,0,Paul Poiret,Paul Poiret,,Paperback,ban_6244,wor_26682,9781851775644,9781851779611,216,192,05/28/2009,(4 Jun 2019),V  A Publications,V & A Publishing ,King of Fashion: The Autobiography of Paul Poiret,King of Fashion: The autobiography of Paul Poiret
ban_6244_wor_26695,1,Paul Poiret,Paul Poiret,,Paperback,ban_6244,wor_26695,9781851775644,9781851775644,216,178,05/28/2009,(27 Jan 2009),V  A Publications,V & A Publishing ,King of Fashion: The Autobiography of Paul Poiret,King of Fashion: The autobiography of Paul Poiret
ban_657_wor_30270,0,Mike Mullin,Mike Mullin,,Hardback,ban_657,wor_30270,9781933718989,9781933718750,580,594,10/22/13,(1 Oct 2012),Tanglewood Press IN,Tanglewood Press ,Ashen Winter,Ashen Winter
ban_657_wor_30254,1,Mike Mullin,Mike Mullin,,Paperback,ban_657,wor_30254,9781933718989,9781933718989,580,580,10/22/13,(10 Sep 2013),Tanglewood Press IN,Tanglewood Press ,Ashen Winter,Ashen Winter
ban_2315_wor_40556,0,Neta Lohnes Frazier,Neta Lohnes Frazier,,Hardback,ban_2315,wor_40556,9781402736179,9781402731884,208,193,8/28/06,(1 Aug 2006),Sterling,Sterling Publishing (NY) ,The Stout-Hearted Seven: Orphaned on the Oregon Trail,The Stout-Hearted Seven: Orphaned on the Oregon Trail
ban_2315_wor_40553,1,Neta Lohnes Frazier,Neta Lohnes Frazier,,Paperback,ban_2315,wor_40553,9781402736179,9781402736179,208,208,8/28/06,(28 Aug 2006),Sterling,Sterling Juvenile ,The Stout-Hearted Seven: Orphaned on the Oregon Trail,Sterling Point Books : The Stout-Hearted Seven: Orphaned on the Oregon Trail: Orphaned on the Oregon Trail
ban_2771_wor_30393,0,Diana Wynne Jones,Diana Wynne Jones,,Paperback,ban_2771,wor_30393,9780142420140,9780006755197,496,400,4/12/12,(5 Jun 2000),Penguin Young Readers Group,HarperCollins Publishers ,Fire and Hemlock,Fire and Hemlock
ban_3932_wor_26859,0,Charles Darwin,Charles Darwin,,Hardback,ban_3932,wor_26859,9781504001601,9781787556805,336,368,12/30/2014,(16 Sep 2019),Open Road Media,Flame Tree Publishing ,On the Origin of Species,On the Origin of Species
ban_695_wor_31790,0,Andy Mulligan,Andy Mulligan,,Paperback,ban_695,wor_31790,9780385752169,9783499215988,240,256,10/11/11,(1 Oct 2011),Random House Children's Books,Rowohlt Taschenbuch ,Trash,Trash
ban_695_wor_31771,0,Andy Mulligan,Andy Mulligan,,Paperback,ban_695,wor_31771,9780385752169,9781909531130,240,224,10/11/11,(12 Jun 2014),Random House Children's Books,Random House Children's Publishers UK ,Trash,Trash
ban_695_wor_31778,1,Andy Mulligan,Andy Mulligan,,Paperback,ban_695,wor_31778,9780385752169,9780385752169,240,232,10/11/11,(11 Oct 2011),Random House Children's Books,Random House USA Inc ,Trash,Trash
ban_378_wor_29034,0,Eoin Colfer,Eoin Colfer,,Paperback,ban_378,wor_29034,9781423124528,9780141339092,304,320,6/23/09,(7 Mar 2002),Disney-Hyperion,Penguin Books Ltd ,Artemis Fowl,Artemis Fowl
ban_378_wor_9161,0,Eoin Colfer,Eoin Colfer,,Hardback,ban_378,wor_9161,9781423124528,9780786808014,304,288,6/23/09,(1 May 2001),Disney-Hyperion,Disney-Hyperion ,Artemis Fowl,Artemis Fowl
ban_2966_wor_24749,0,Booker T. Washington,Booker T Washington,,Hardback,ban_2966,wor_24749,9781627557863,9781357377274,148,348,06/10/2015,(19 May 2016),"Wilder Publications, Inc.",Palala Press ,Up from Slavery: An Autobiography,Up from Slavery: An Autobiography
ban_1677_wor_37196,0,Laura Resau,Laura Resau,,Hardback,ban_1677,wor_37196,9780375859632,9780385907613,368,-1,3/13/12,(8 Mar 2011),Random House Children's Books,Delacorte Press ,The Queen of Water,The Queen of Water
ban_1677_wor_37187,1,Laura Resau,Laura Resau,,Paperback,ban_1677,wor_37187,9780375859632,9780375859632,368,352,3/13/12,(13 Mar 2012),Random House Children's Books,Ember ,The Queen of Water,The Queen of Water
ban_9982_wor_8459,0,Elliotte Rusty Harold# W. Scott Means,"Elliotte Rusty Harold, W.Scott Means",,,ban_9982,wor_8459,9780596007645,9780596000585,714,496,,(8 Feb 2001),"O'Reilly Media, Incorporated","O'Reilly Media, Inc, USA ",XML In A Nutshell,XML in a Nutshell
ban_1859_wor_29737,0,Tavi Gevinson,Tavi Gevinson,,Paperback,ban_1859,wor_29737,9781595148261,9781770461123,352,296,10/21/14,(10 Sep 2012),Penguin Young Readers Group,Drawn and Quarterly ,Rookie Yearbook One,Rookie Yearbook One
ban_1859_wor_29730,1,Tavi Gevinson,Tavi Gevinson,,Paperback,ban_1859,wor_29730,9781595148261,9781595148261,352,350,10/21/14,(21 Oct 2014),Penguin Young Readers Group,Razorbill ,Rookie Yearbook One,Rookie Yearbook One
ban_1357_wor_40124,0,Bill Cleaver,Vera Cleaver,,Hardback,ban_1357,wor_40124,9780064470056,9780881032918,224,211,9/28/01,(18 Sep 2001),HarperCollins Publishers,Turtleback Books ,Where the Lilies Bloom,Where the Lilies Bloom
ban_373_wor_3288,0,Tobias Wolff,"Tobias Wolff, Oliver Wyman",,,ban_373,wor_3288,9780802136688,9781615730889,304,9,1/28/00,(27 Jul 2010),"Grove/Atlantic, Inc.",HighBridge Audio ,This Boy's Life: A Memoir,This Boy's Life: A Memoir
ban_652_wor_25518,0,Chris Crutcher,Chris Crutcher,,Hardback,ban_652,wor_25518,9780060094898,9780606410366,304,352,2/27/03,(30 Jan 2018),HarperCollins Publishers,Turtleback Books ,Staying Fat for Sarah Byrnes,Staying Fat for Sarah Byrnes
ban_652_wor_25519,0,Chris Crutcher,Chris Crutcher,,,ban_652,wor_25519,9780060094898,9780613614641,304,295,2/27/03,(18 Mar 2003),HarperCollins Publishers,"Econo-Clad Books, Div. of American Cos., Inc. ",Staying Fat for Sarah Byrnes,Staying Fat for Sarah Byrnes
ban_652_wor_25522,0,Chris Crutcher,Chris Crutcher,,Paperback,ban_652,wor_25522,9780060094898,9780062687746,304,320,2/27/03,(5 Apr 2018),HarperCollins Publishers,HarperCollins Publishers Inc ,Staying Fat for Sarah Byrnes,Staying Fat for Sarah Byrnes
ban_1434_wor_39105,0,Melanie Dickerson,Melanie Dickerson,,,ban_1434,wor_39105,9780310730989,9781520069623,304,-1,11/4/14,(25 Apr 2017),Zondervan,Zondervan on Dreamscape Audio ,The Princess Spy,The Princess Spy
ban_1434_wor_39090,1,Melanie Dickerson,Melanie Dickerson,,Paperback,ban_1434,wor_39090,9780310730989,9780310730989,304,304,11/4/14,(4 Nov 2014),Zondervan,Zondervan ,The Princess Spy,The Princess Spy
ban_634_wor_25177,0,Richard Rodriguez,Richard Rodriguez,,,ban_634,wor_25177,9780553272932,9781541418752,224,-1,1/28/83,(26 Jun 2018),Random House Publishing Group,"Tantor Media, Inc ",Hunger of Memory: The Education of Richard Rodriguez,Hunger of Memory: The Education of Richard Rodriguez
ban_634_wor_25167,0,Richard Rodriguez,Richard Rodriguez,,Hardback,ban_634,wor_25167,9780553272932,9780785776987,224,224,1/28/83,(1 Jan 1983),Random House Publishing Group,Turtleback Books ,Hunger of Memory: The Education of Richard Rodriguez,Hunger of Memory: The Education of Richard Rodriguez
ban_634_wor_11096,1,Richard Rodriguez,Richard Rodriguez,,Paperback,ban_634,wor_11096,9780553272932,9780553272932,224,195,1/28/83,(1 Jan 1983),Random House Publishing Group,Bantam Doubleday Dell Publishing Group Inc ,Hunger of Memory: The Education of Richard Rodriguez,Hunger For Memory
ban_1473_wor_45377,0,Julia Hoban,Julia Hoban,,Hardback,ban_1473,wor_45377,9780142416662,9780803733565,336,-1,2/23/10,(2 Apr 2009),Penguin Young Readers Group,Penguin Putnam Inc ,Willow,Willow
ban_1473_wor_45372,0,Julia Hoban,Julia Hoban,,Hardback,ban_1473,wor_45372,9780142416662,9781613832172,336,329,2/23/10,(23 Feb 2010),Penguin Young Readers Group,Perfection Learning ,Willow,Willow
ban_1473_wor_45371,1,Julia Hoban,Julia Hoban,,Paperback,ban_1473,wor_45371,9780142416662,9780142416662,336,329,2/23/10,(23 Feb 2010),Penguin Young Readers Group,Penguin Putnam Inc ,Willow,Willow
ban_846_wor_28581,0,Jay Asher,Jay Asher,,Paperback,ban_846,wor_28581,9781595145161,9781471170997,368,368,10/16/12,(1 Feb 2012),Penguin Young Readers Group,Simon & Schuster Ltd ,The Future of Us,The Future of Us
ban_846_wor_28582,1,Jay Asher,Jay Asher,,Paperback,ban_846,wor_28582,9781595145161,9781595145161,368,356,10/16/12,(16 Oct 2012),Penguin Young Readers Group,Razorbill ,The Future of Us,The Future of Us
ban_2880_wor_23559,0,Lucy Grealy,Lucy Grealy,,Paperback,ban_2880,wor_23559,9780060569662,9780413774743,256,224,03/18/2003,(30 Sep 2004),HarperCollins Publishers,Methuen Publishing Ltd ,Autobiography of a Face,Autobiography of A Face
ban_2880_wor_10430,1,Lucy Grealy,"Lucy Grealy, Ann Patchett",,Paperback,ban_2880,wor_10430,9780060569662,9780060569662,256,256,03/18/2003,(18 Mar 2003),HarperCollins Publishers,HarperCollins Publishers Inc ,Autobiography of a Face,Autobiography of a Face
ban_111_wor_1463,0,Lois Lowry,Lois Lowry,,Paperback,ban_111,wor_1463,9780547904146,9780007597260,241,256,3/5/13,(21 Jul 2014),Houghton Mifflin Harcourt,HarperCollins Publishers ,Gathering Blue,Gathering Blue
ban_111_wor_1460,1,Lois Lowry,Lois Lowry,,Paperback,ban_111,wor_1460,9780547904146,9780547904146,241,241,3/5/13,(1 May 2013),Houghton Mifflin Harcourt,Houghton Mifflin ,Gathering Blue,Gathering Blue
ban_1255_wor_32758,0,David Levithan,David Levithan,,Paperback,ban_1255,wor_32758,9780307931917,9781405264433,224,256,5/12/15,(14 May 2006),Random House Children's Books,Egmont UK Ltd ,Two Boys Kissing,Two Boys Kissing
ban_2871_wor_23410,0,Jerry Spinelli,Jerry Spinelli,,Hardback,ban_2871,wor_23410,9780679887911,9780780785892,160,148,06/28/2012,(1 Apr 1998),Random House Children's Books,Perfection Learning ,Knots in My Yo-yo String: The Autobiography of a Kid,Knots in My Yo-Yo String: The Autobiography of a Kid
ban_2871_wor_8922,1,Jerry Spinelli,Jerry Spinelli,,Paperback,ban_2871,wor_8922,9780679887911,9780679887911,160,148,06/28/2012,(28 Apr 1998),Random House Children's Books,Random House USA Inc ,Knots in My Yo-yo String: The Autobiography of a Kid,Knots In My Yo-Yo String: The Autobiography
ban_861_wor_29033,0,Alex Flinn,Alex Flinn,,Hardback,ban_861,wor_29033,9780064472579,9780756913564,304,263,5/28/11,(10 May 2011),HarperCollins Publishers,Perfection Learning ,Breathing Underwater,Breathing Underwater
ban_861_wor_29027,1,Alex Flinn,Alex Flinn,,Paperback,ban_861,wor_29027,9780064472579,9780064472579,304,304,5/28/11,(1 Dec 2002),HarperCollins Publishers,HarperCollins Publishers Inc ,Breathing Underwater,Breathing Underwater
ban_1454_wor_32339,0,Kirby Larson,Kirby Larson,,Hardback,ban_1454,wor_32339,9780385735957,9781606860892,304,289,12/23/08,(1 Dec 2007),Random House Children's Books,Perfection Learning ,Hattie Big Sky,Hattie Big Sky
ban_1454_wor_32328,0,Kirby Larson,Kirby Larson,,Hardback,ban_1454,wor_32328,9780385735957,9780606074902,304,289,12/23/08,(23 Dec 2008),Random House Children's Books,Turtleback Books ,Hattie Big Sky,Hattie Big Sky
ban_1454_wor_32322,1,Kirby Larson,Kirby Larson,,Paperback,ban_1454,wor_32322,9780385735957,9780385735957,304,289,12/23/08,(23 Dec 2008),Random House Children's Books,Random House USA Inc ,Hattie Big Sky,Hattie Big Sky
ban_1933_wor_38691,1,Aprilynne Pike,Aprilynne Pike,,Paperback,ban_1933,wor_38691,9780061668081,9780061668081,384,359,5/3/11,(3 May 2011),HarperCollins Publishers,HarperCollins Publishers Inc ,Spells,Spells
ban_413_wor_30932,0,Robert Lipsyte,Robert Lipsyte,,,ban_413,wor_30932,9780064470391,9780881030143,240,182,3/28/03,(13 Feb 2018),HarperCollins Publishers,"Econo-Clad Books, Div. of American Cos., Inc. ",The Contender,The Contender
ban_413_wor_30941,1,Robert Lipsyte,Robert Lipsyte,,Paperback,ban_413,wor_30941,9780064470391,9780064470391,240,240,3/28/03,(13 Feb 2018),HarperCollins Publishers,HarperCollins ,The Contender,The Contender
ban_496_wor_34273,0,Veronica Rossi,Veronica Rossi,,Hardback,ban_496,wor_34273,9780062072078,9780062072061,368,341,12/23/13,(8 Jan 2013),HarperCollins Publishers,HarperCollins Publishers Inc ,Through the Ever Night,Through the Ever Night
ban_496_wor_34265,1,Veronica Rossi,Veronica Rossi,,Paperback,ban_496,wor_34265,9780062072078,9780062072078,368,344,12/23/13,(23 Dec 2013),HarperCollins Publishers,HarperCollins ,Through the Ever Night,Through the Ever Night
ban_92_wor_12848,0,J. K. Rowling,J. K. Rowling,,,ban_92,wor_12848,9780439136365,9780807282328,448,10,9/11/01,(1 Nov 2000),"Scholastic, Inc.",Random House USA Inc ,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban
ban_54_wor_14723,0,J. R. R. Tolkien,J. R. R. Tolkien,,Paperback,ban_54,wor_14723,9780547928227,9780261102668,320,144,9/18/12,(11 Jul 1991),Houghton Mifflin Harcourt,HarperCollins Publishers ,The Hobbit,The Hobbit
ban_2917_wor_24145,0,Rod Stewart,Rod Stewart,,,ban_2917,wor_24145,9780307987327,9781846573576,400,-1,05/07/2013,(11 Oct 2012),Crown/Archetype,Cornerstone ,Rod: The Autobiography,Rod: The Autobiography
ban_2917_wor_24127,0,Rod Stewart,Rod Stewart,,Paperback,ban_2917,wor_24127,9780307987327,9780099574750,400,384,05/07/2013,(23 May 2013),Crown/Archetype,Cornerstone ,Rod: The Autobiography,Rod: The Autobiography
ban_2917_wor_24134,1,Rod Stewart,Rod Stewart,,Paperback,ban_2917,wor_24134,9780307987327,9780307987327,400,394,05/07/2013,(7 May 2013),Crown/Archetype,Three Rivers Press (CA) ,Rod: The Autobiography,Rod: The Autobiography
ban_6601_wor_39569,0,Brad Stone,Brad Stone,,Paperback,ban_6601,wor_39569,9780316219280,9780552167833,416,464,,(31 Jul 2014),"Little, Brown and Company",Transworld Publishers Ltd ,The Everything Store: Jeff Bezos and the Age of Amazon,The Everything Store: Jeff Bezos and the Age of Amazon
ban_6601_wor_39585,0,Brad Stone,Brad Stone,,Hardback,ban_6601,wor_39585,9780316219280,9780316219266,416,384,,(15 Oct 2013),"Little, Brown and Company","Little, Brown & Company ",The Everything Store: Jeff Bezos and the Age of Amazon,The Everything Store: Jeff Bezos and the Age of Amazon
ban_6601_wor_39586,1,Brad Stone,Brad Stone,,Paperback,ban_6601,wor_39586,9780316219280,9780316219280,416,388,,(12 Aug 2014),"Little, Brown and Company","Little, Brown & Company ",The Everything Store: Jeff Bezos and the Age of Amazon,The Everything Store: Jeff Bezos and the Age of Amazon
ban_910_wor_35386,0,Gabrielle Zevin,Gabrielle Zevin,,Paperback,ban_910,wor_35386,9780312367466,9780747577201,304,288,5/28/07,(5 Jun 2006),Square Fish,Bloomsbury Publishing PLC ,Elsewhere,Elsewhere
ban_910_wor_35384,1,Gabrielle Zevin,Gabrielle Zevin,,Paperback,ban_910,wor_35384,9780312367466,9780312367466,304,288,5/28/07,(15 May 2007),Square Fish,St Martin's Press ,Elsewhere,Elsewhere
ban_564_wor_6669,0,Isaac Asimov,Isaac Asimov,,Hardback,ban_564,wor_6669,9780553382563,9780553803709,256,-1,4/29/08,(1 Jun 2004),Random House Publishing Group,Bantam Doubleday Dell Publishing Group Inc ,"I, Robot","I, Robot"
ban_359_wor_9547,0,Christopher Moore,Christopher Moore,,Hardback,ban_359,wor_9547,9780380813810,9780380978403,464,408,2/4/03,(1 Mar 2002),HarperCollins Publishers,William Morrow & Company ,"Lamb: The Gospel According to Biff, Christ's Childhood Pal","Lamb: The Gospel According to Biff, Christ's Childhood Pal"
